step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,6,6,0,0,0,6,0,1.00,20,0.000,2961,1.24,158.34,0.65,1,0,0,0,1.00,1.00,1.00,3,3,3,13.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2929,1.50,145.73,1.78,1,1,1,0,1.00,1.00,1.00,2,3,3,31.5
100000,5,5,0,0,0,5,0,1.00,22,0.000,2859,1.78,140.53,1.32,1,1,0,0,1.00,1.00,1.00,2,2,3,36.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2789,0.14,139.68,1.47,1,0,0,0,1.00,1.00,1.00,3,3,3,11.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2738,2.56,144.82,0.65,1,0,0,0,1.00,1.00,1.00,2,3,3,13.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2725,1.21,145.34,1.28,1,1,2,0,1.00,1.00,1.00,4,3,3,38.8
100000,6,6,0,0,0,6,0,1.00,20,0.000,2697,1.16,135.05,0.55,1,0,0,0,1.00,1.00,1.00,2,3,3,22.9
100000,6,6,0,0,0,6,0,1.00,20,0.000,2670,2.07,134.17,1.03,1,0,0,0,1.00,1.00,1.00,2,3,3,5.6
100000,6,6,0,0,0,6,0,1.00,20,0.000,2657,1.16,134.97,0.82,1,1,1,0,1.00,1.00,1.00,3,3,3,32.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2647,1.15,132.94,0.83,1,2,2,0,1.00,1.00,1.00,1,3,3,40.9
100000,6,6,0,0,0,6,0,1.00,20,0.000,2611,0.55,133.30,1.13,1,1,2,0,1.00,1.00,1.00,1,3,3,38.6
100000,6,6,0,0,0,6,0,1.00,20,0.000,2561,1.37,134.82,1.24,1,0,0,0,1.00,1.00,1.00,2,3,3,20.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2504,1.18,125.15,1.07,1,0,0,0,1.00,1.00,1.00,4,3,3,13.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2484,1.57,128.89,0.94,1,1,1,0,1.00,1.00,1.00,1,3,3,34.2
100000,6,6,0,0,0,6,0,1.00,20,0.000,2401,0.40,114.76,1.02,1,1,1,0,1.00,1.00,1.00,3,3,3,28.5
100000,7,7,0,0,0,7,0,1.00,20,0.000,2395,1.07,136.73,1.45,1,1,1,0,1.00,1.00,1.00,3,3,3,38.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2393,1.63,117.60,0.31,1,0,0,0,1.00,1.00,1.00,2,3,3,6.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2332,2.19,113.26,1.25,1,0,0,0,1.00,1.00,1.00,3,3,3,19.1
100000,5,5,0,0,0,5,0,1.00,22,0.000,2303,1.58,114.53,0.93,1,0,0,0,1.00,1.00,1.00,4,2,3,12.1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2298,1.58,127.62,1.04,1,0,0,0,1.00,1.00,1.00,2,3,3,12.2
100000,6,6,0,0,0,6,0,1.00,20,0.000,2278,2.56,116.25,0.62,1,1,1,0,1.00,1.00,1.00,2,3,3,39.9
100000,6,6,0,0,0,6,0,1.00,20,0.000,2244,1.34,118.52,1.12,1,0,0,0,1.00,1.00,1.00,2,3,3,14.9
100000,6,6,0,0,0,6,0,1.00,20,0.000,2202,0.83,113.10,1.10,1,0,0,0,1.00,1.00,1.00,1,3,3,22.1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2191,1.49,112.46,0.45,1,1,1,0,1.00,1.00,1.00,1,3,3,29.5
100000,5,5,0,0,0,5,0,1.00,22,0.000,2189,2.48,107.74,1.27,1,0,1,0,1.00,1.00,1.00,2,2,3,2.7
100000,5,5,0,0,0,5,0,1.00,22,0.000,2178,0.42,103.42,0.45,1,1,0,0,1.00,1.00,1.00,4,2,3,37.0
100000,28,28,8,0,4,16,0,3.25,0,0.000,2140,4.06,469.77,206.51,85,0,0,0,3.50,3.50,3.00,4,8,8,17.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2139,0.83,102.66,1.39,1,0,0,0,1.00,1.00,1.00,4,3,3,18.8
100000,28,28,8,0,4,16,0,3.25,0,0.000,2139,3.86,594.18,8.74,85,0,0,0,3.50,3.50,3.00,5,8,8,15.5
100000,6,6,0,0,0,6,0,1.00,20,0.000,2137,2.24,105.57,0.98,1,0,1,0,1.00,1.00,1.00,2,3,3,13.7
100000,28,28,8,0,4,16,0,3.25,0,0.000,2133,3.27,471.00,29.33,85,0,0,0,3.50,3.50,3.00,8,8,8,17.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2126,1.95,112.32,1.20,1,1,0,0,1.00,1.00,1.00,2,3,3,25.6
100000,5,5,0,0,0,5,0,1.00,22,0.000,2120,1.18,101.08,0.75,1,1,1,0,1.00,1.00,1.00,2,3,2,37.1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2092,1.43,114.76,2.60,1,0,0,0,1.00,1.00,1.00,3,3,3,19.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2090,0.88,119.46,11.02,1,1,0,0,1.00,1.00,1.00,2,3,3,32.1
100000,6,6,0,0,0,6,0,1.00,20,0.000,2081,1.50,108.27,0.90,88,1,0,0,1.00,1.00,1.00,2,2,4,33.3
100000,6,6,0,0,0,6,0,1.00,20,0.000,2080,2.26,104.80,0.84,1,1,1,0,1.00,1.00,1.00,2,3,3,31.6
100000,6,6,0,0,0,6,0,1.00,20,0.000,2050,2.11,103.92,0.63,1,0,0,0,1.00,1.00,1.00,3,3,3,5.9
100000,6,6,0,0,0,6,0,1.00,20,0.000,2046,1.51,107.64,0.37,1,1,1,0,1.00,1.00,1.00,2,3,3,29.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,2031,2.12,106.24,1.58,1,0,0,0,1.00,1.00,1.00,3,3,3,1.7
100000,7,7,0,0,0,7,0,1.00,20,0.000,2022,2.34,121.08,0.65,1,2,1,0,1.00,1.00,1.00,4,2,4,42.7
100000,6,6,0,0,0,6,0,1.00,20,0.000,2007,1.73,103.36,0.61,1,0,0,0,1.00,1.00,1.00,4,3,3,8.6
100000,16,16,0,0,8,8,0,1.00,14,0.000,1993,2.90,262.76,55.15,85,0,0,0,1.00,1.00,1.00,4,5,4,14.8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1989,1.42,100.83,1.60,1,0,0,0,1.00,1.00,1.00,2,3,3,9.1
100000,5,5,0,0,0,5,0,1.00,22,0.000,1968,0.94,90.57,0.73,1,0,2,0,1.00,1.00,1.00,2,2,3,10.4
100000,6,6,0,0,0,6,0,1.00,20,0.000,1961,1.03,100.58,0.66,1,1,0,0,1.00,1.00,1.00,2,3,3,35.7
100000,16,16,0,0,8,8,0,1.00,14,0.000,1959,1.71,146.31,51.74,85,0,0,0,1.00,1.00,1.00,4,5,4,16.5
100000,5,5,0,0,0,5,0,1.00,22,0.000,1956,1.74,93.35,0.42,1,1,1,0,1.00,1.00,1.00,3,2,3,32.8
100000,6,6,0,0,0,6,0,1.00,20,0.000,1954,0.51,98.37,0.61,1,0,0,0,1.00,1.00,1.00,2,3,3,5.9
100000,6,6,0,0,0,6,0,1.00,20,0.000,1938,2.40,101.41,0.47,1,1,1,0,1.00,1.00,1.00,2,3,3,35.0
100000,6,6,0,0,0,6,0,1.00,20,0.000,1938,0.64,99.95,0.37,1,1,1,0,1.00,1.00,1.00,2,3,3,39.6
