step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,19,19,2,0,0,17,0,1.19,0,0.000,2912,2.11,515.40,127.47,445,0,0,0,1.00,1.50,1.12,7,8,8,7.9
100000,22,22,0,0,0,22,0,1.00,0,0.000,2907,4.13,599.60,239.31,225,1,1,0,1.00,1.00,1.00,6,8,8,36.1
100000,24,24,0,0,0,24,0,1.00,0,0.000,2846,2.56,423.98,81.14,349,2,2,0,1.00,1.00,1.00,8,8,8,43.5
100000,21,21,0,0,0,21,0,1.00,0,0.000,2845,3.86,442.99,281.48,225,1,1,0,1.00,1.00,1.00,9,8,8,37.5
100000,22,22,5,0,0,17,0,1.56,0,0.000,2808,3.97,235.42,5.35,225,2,2,0,1.00,2.38,1.44,8,8,8,46.6
100000,20,20,0,0,0,20,0,1.00,0,0.000,2794,2.85,406.90,12.16,395,1,1,0,1.00,1.00,1.00,7,8,8,30.8
100000,27,27,7,1,0,19,0,1.38,0,0.037,2791,4.41,536.82,103.05,225,0,0,0,1.00,2.25,1.12,7,8,8,16.4
100000,17,17,0,0,0,17,0,1.00,0,0.000,2761,0.87,219.62,5.36,415,2,2,0,1.00,1.00,1.00,5,8,8,46.6
100000,19,19,1,0,0,18,0,1.12,0,0.000,2742,3.69,322.94,10.75,349,2,2,0,1.00,1.25,1.12,7,8,8,56.3
100000,21,21,0,0,0,21,0,1.00,0,0.000,2735,2.82,323.72,20.53,247,0,0,0,1.00,1.00,1.00,6,8,8,23.0
100000,20,20,2,0,0,18,0,1.13,2,0.000,2719,0.67,305.38,6.68,225,2,2,0,1.00,1.25,1.14,8,8,8,55.6
100000,17,17,0,0,1,16,0,1.00,0,0.000,2702,2.87,268.73,5.22,349,2,2,0,1.00,1.00,1.00,5,8,8,45.2
100000,35,35,9,0,0,26,0,1.47,0,0.000,2694,2.84,423.75,21.28,247,0,0,0,1.00,1.00,1.94,9,8,8,20.1
100000,23,23,8,0,0,15,0,1.62,0,0.000,2693,3.47,465.78,98.89,225,2,2,0,1.50,2.50,1.25,7,8,8,45.5
100000,21,21,1,0,0,20,0,1.12,0,0.000,2677,3.75,236.85,1.93,225,2,2,0,1.00,1.25,1.12,7,8,8,42.2
100000,17,17,0,0,0,17,0,1.00,0,0.000,2667,3.58,262.17,7.15,415,2,2,0,1.00,1.00,1.00,7,8,8,44.8
