step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1862,1.399,0.295,9.04,81562,79101,326,0,2180,106,938671.1,47129.2,0.033,0.509,0.044,0.413,157,7.35,5.33,0.42,3.14,0.01,0.30,0.13,1.79,6.79,2.79,0.00,0.00,0.001,0.020,117,0.451,0.219,0.772,0.000,0.009,78631,72263,1,0.946,0.054,0.015,434473,0.133,1.643,0.020,73.12,35425,0,444.615,0.000,0.031,1898445,1.09,19.08,0.001,0.001,0.000,5,6,9,64,13683,0.052,0.00,0.0074,0.111,400,0.161,0.000,0.318,0.243,2.52,2.66,3.83,0.00,0.001,1.01,1.14,1.11,0.161,0.00283,29.08,6.4316,219.40,132423.6,140232.0,20.329,21.9291,92.348,624.297,0.966,0.397,91.8,92.348,67.314,336,1400.0,48.34,3.757,41.316,2441.2,20.976,0.134,2.00
120000,977,1.496,0.724,8.95,87435,85685,171,0,2464,309,775929.5,66116.9,0.049,0.468,0.095,0.388,139,9.94,8.89,0.38,2.18,0.47,2.54,0.28,2.06,8.81,7.34,0.00,0.00,0.023,0.104,143,0.406,0.160,0.815,0.000,0.026,102882,99665,1,0.946,0.054,0.021,94542,0.100,2.606,0.057,48.57,39445,0,213.971,0.000,0.073,2515911,1.12,16.73,0.003,0.002,0.000,6,6,20,64,9714,0.037,0.00,0.0090,0.055,117,0.292,0.000,0.441,0.306,2.77,3.32,4.36,0.02,0.009,1.07,1.19,1.11,0.292,0.00358,18.51,9.4122,393.59,126662.9,140232.0,28.796,40.9736,74.981,708.685,0.992,0.389,53.5,74.985,103.950,1080,4543.4,45.00,7.437,67.961,6186.1,29.383,0.134,2.00
130000,1884,1.382,0.207,8.99,103135,99391,111,0,2726,583,856152.6,82039.1,0.062,0.481,0.100,0.357,149,7.43,6.56,0.31,1.94,0.24,1.79,0.10,1.30,6.78,4.45,0.00,0.00,0.010,0.065,125,0.493,0.181,0.798,0.001,0.020,124778,121257,1,0.952,0.048,0.007,234055,0.103,1.296,0.013,49.53,45984,0,140.719,0.000,0.058,3134515,1.09,18.74,0.002,0.004,0.000,5,6,9,64,14006,0.053,0.00,0.0067,0.078,381,0.330,0.000,0.463,0.315,2.57,2.73,4.03,0.02,0.010,1.02,1.16,1.10,0.330,0.00202,18.54,11.7292,285.11,133868.0,140231.6,32.890,30.6925,82.442,657.920,0.985,0.400,92.7,82.438,103.738,209,829.4,39.47,8.888,62.878,1544.2,36.165,0.134,2.00
140000,1687,1.418,0.345,8.61,99028,95638,192,1,3394,793,861970.6,78382.2,0.065,0.477,0.082,0.377,151,8.94,7.78,0.86,3.98,0.23,1.66,0.03,0.78,7.81,5.49,0.00,0.00,0.012,0.071,190,0.421,0.159,0.817,0.001,0.023,118825,116188,2,0.705,0.006,0.005,149404,0.094,1.860,0.023,52.08,44220,32,98.843,1.000,0.087,3181507,1.23,17.34,0.007,0.001,0.000,6,6,15,64,15076,0.058,0.00,0.0065,0.068,293,0.320,0.000,0.417,0.316,2.79,2.98,4.46,0.04,0.020,1.07,1.35,1.26,0.320,0.00227,20.31,11.3173,412.51,131801.1,140231.7,29.479,30.7906,83.057,704.638,0.993,0.387,87.7,83.058,99.118,398,1480.4,45.37,7.482,61.979,3027.9,34.493,0.136,1.99
150000,1698,1.401,0.259,9.11,110070,106489,182,0,3388,475,891978.6,88344.5,0.062,0.485,0.102,0.352,156,8.20,6.67,0.49,2.56,0.33,1.80,0.08,1.69,7.30,4.64,0.00,0.00,0.025,0.102,189,0.539,0.158,0.820,0.000,0.021,135048,131641,2,0.786,0.014,0.005,207348,0.103,1.446,0.016,48.42,47892,0,185.988,0.000,0.077,3625037,1.15,17.90,0.005,0.002,0.000,6,6,12,64,13925,0.053,0.00,0.0072,0.055,316,0.360,0.000,0.466,0.313,2.68,2.83,4.29,0.02,0.013,1.08,1.25,1.16,0.360,0.00223,18.20,12.8135,308.73,133247.9,140231.5,32.108,28.4009,85.273,706.680,0.990,0.393,86.4,85.273,105.324,330,1215.1,31.85,8.464,65.114,1996.2,40.784,0.135,2.00
160000,1896,1.411,0.275,10.07,114166,109963,132,0,3873,605,893280.8,90734.2,0.052,0.471,0.145,0.332,152,7.79,6.28,0.42,2.66,0.14,1.12,0.01,0.17,7.22,5.17,0.00,0.00,0.012,0.083,177,0.571,0.182,0.787,0.001,0.030,142848,137731,4,0.905,0.000,0.002,183862,0.124,1.472,0.020,47.63,55977,0,149.974,0.000,0.093,3500147,1.12,18.35,0.002,0.002,0.000,5,6,11,64,14765,0.056,0.00,0.0065,0.045,398,0.353,0.000,0.502,0.318,2.58,2.70,4.16,0.02,0.008,1.03,1.18,1.13,0.353,0.00200,17.63,13.0302,422.75,132658.7,140231.3,33.878,26.4664,85.808,715.550,0.996,0.397,93.5,85.807,107.393,319,1285.1,27.87,8.749,64.706,2108.4,42.153,0.137,2.00
170000,1785,1.409,0.289,10.32,115876,112064,134,0,3789,860,883421.8,92121.1,0.037,0.464,0.180,0.319,151,7.99,5.26,0.33,2.35,0.21,1.27,0.04,0.66,7.41,3.86,0.00,0.07,0.017,0.091,183,0.469,0.169,0.810,0.000,0.021,148057,141278,2,0.862,0.046,0.013,93051,0.113,1.603,0.019,46.77,60249,0,107.118,0.000,0.076,3440294,1.10,17.86,0.000,0.002,0.001,6,6,13,51,14262,0.054,0.00,0.0067,0.061,337,0.349,0.000,0.528,0.328,2.69,2.72,4.51,0.02,0.008,1.05,1.15,1.10,0.349,0.00208,17.03,12.9783,327.44,132602.6,140231.5,33.770,28.0809,84.950,690.546,0.971,0.398,89.7,84.950,108.284,342,1387.2,41.02,8.649,66.268,2301.9,41.921,0.134,2.00
180000,1673,1.458,0.311,10.45,108212,104260,196,1,3867,478,882713.2,86441.1,0.033,0.460,0.179,0.328,153,8.08,5.43,0.29,1.91,0.41,2.23,0.03,0.46,7.35,4.14,0.00,0.00,0.025,0.106,183,0.510,0.170,0.816,0.000,0.014,135744,129857,3,0.818,0.045,0.007,226270,0.117,1.626,0.022,48.66,57548,5,180.839,1.000,0.062,3106208,1.08,17.95,0.000,0.000,0.000,6,6,14,49,13517,0.052,0.00,0.0072,0.057,282,0.314,0.000,0.504,0.324,2.68,2.99,4.13,0.01,0.004,1.02,1.13,1.09,0.314,0.00226,18.47,12.2498,393.65,132342.0,140231.3,34.666,25.7928,84.888,704.520,0.991,0.395,84.2,84.889,105.118,401,1639.9,36.77,7.865,62.045,2396.1,39.821,0.135,2.00
190000,1448,1.534,0.386,9.14,120460,116717,110,2,3856,777,841170.6,109235.3,0.058,0.482,0.211,0.249,146,10.05,8.60,0.42,2.86,0.54,2.35,0.09,1.46,9.00,7.14,0.00,0.00,0.035,0.121,236,0.274,0.162,0.809,0.000,0.030,165725,158986,4,0.518,0.066,0.010,93873,0.106,1.928,0.027,33.47,63307,30,140.586,1.000,0.090,4328404,1.13,15.82,0.003,0.001,0.000,5,7,18,64,14559,0.056,0.00,0.0065,0.063,242,0.478,0.000,0.607,0.350,3.04,3.31,5.16,0.03,0.017,1.07,1.18,1.16,0.478,0.00219,10.55,15.8232,553.49,131324.3,140231.2,40.432,33.2664,79.485,738.559,0.998,0.392,78.2,79.485,129.188,495,1844.7,41.27,10.915,79.380,3265.1,50.885,0.135,2.00
200000,1855,1.451,0.254,10.33,116445,111930,101,0,4007,404,909777.0,115374.5,0.039,0.458,0.199,0.304,147,8.31,6.19,0.25,1.49,0.19,1.33,0.04,0.85,7.84,5.22,0.00,0.00,0.014,0.075,167,0.482,0.174,0.801,0.001,0.024,161786,155452,4,0.876,0.087,0.004,125312,0.118,1.606,0.017,44.59,62181,0,285.581,0.000,0.095,3797997,1.07,17.57,0.001,0.001,0.000,5,6,15,64,15423,0.059,0.00,0.0063,0.044,517,0.384,0.000,0.510,0.371,2.73,2.85,4.46,0.01,0.003,1.05,1.10,1.08,0.384,0.00195,16.68,16.6729,599.44,132977.9,140230.9,29.144,31.8023,86.381,681.932,0.894,0.393,93.6,86.380,109.234,211,699.1,39.52,8.865,73.423,2253.6,46.828,0.135,2.00
210000,1997,1.459,0.215,9.98,115284,111032,106,0,4004,382,842295.2,105754.4,0.028,0.436,0.223,0.313,145,8.65,6.30,0.20,1.40,0.10,0.96,0.02,0.49,8.34,5.88,0.00,0.00,0.007,0.057,188,0.262,0.177,0.805,0.000,0.019,156769,150972,3,0.652,0.113,0.002,136909,0.143,1.447,0.013,39.46,65841,0,276.844,0.000,0.092,3392836,1.06,17.52,0.004,0.000,0.000,5,7,15,64,17265,0.066,0.00,0.0051,0.038,639,0.389,0.000,0.563,0.355,2.71,2.97,4.32,0.01,0.004,1.02,1.10,1.06,0.389,0.00161,14.01,14.9871,543.39,133350.8,140231.0,33.738,35.9819,80.148,675.813,0.907,0.398,103.4,80.147,117.020,166,584.8,38.57,9.226,76.629,1657.0,45.101,0.134,2.00
220000,1450,1.524,0.484,10.24,103663,100267,254,0,3689,364,869723.8,101019.6,0.013,0.438,0.196,0.352,145,9.63,7.01,0.26,1.87,0.38,1.97,0.01,0.17,8.98,6.14,0.00,0.00,0.024,0.107,241,0.201,0.157,0.812,0.000,0.030,143339,138347,3,0.675,0.132,0.004,231431,0.062,2.132,0.038,45.77,60799,0,277.527,0.000,0.105,3100553,1.07,16.36,0.001,0.001,0.000,5,7,19,64,13963,0.053,0.00,0.0067,0.037,219,0.341,0.000,0.480,0.370,2.95,3.52,4.52,0.02,0.011,1.02,1.10,1.09,0.341,0.00241,18.19,14.5554,605.50,129728.0,140230.8,28.145,34.1333,83.006,600.936,0.998,0.390,76.8,83.009,103.107,607,2727.4,51.07,7.519,71.730,4014.6,41.790,0.134,2.00
230000,1448,1.504,0.415,10.82,113282,109681,70,3,3530,596,801833.0,111371.3,0.023,0.456,0.241,0.281,137,9.64,7.50,0.37,2.24,0.55,2.65,0.12,1.05,8.59,6.04,0.00,0.00,0.033,0.113,225,0.273,0.161,0.814,0.000,0.026,162103,156880,4,0.640,0.191,0.018,149917,0.101,1.887,0.032,31.49,68613,61,186.865,0.667,0.099,3888722,1.12,16.35,0.002,0.001,0.000,5,7,19,64,13960,0.053,0.00,0.0064,0.055,186,0.477,0.000,0.587,0.372,2.87,3.20,4.73,0.02,0.009,1.04,1.17,1.14,0.477,0.00208,10.46,16.3766,475.83,130894.4,140230.8,36.985,41.3240,75.190,735.059,0.999,0.395,77.3,75.190,129.581,523,2228.4,40.52,10.762,84.908,3447.4,48.871,0.135,2.00
240000,1508,1.438,0.385,11.02,116205,112445,101,0,3599,312,859858.1,102212.3,0.021,0.445,0.217,0.317,140,8.89,6.94,0.62,3.41,0.23,1.58,0.01,0.30,8.03,5.19,0.00,0.00,0.018,0.094,219,0.382,0.139,0.830,0.001,0.031,156268,150049,2,0.676,0.229,0.006,219830,0.119,1.870,0.028,41.68,67806,0,327.603,0.000,0.097,3684742,1.18,17.58,0.000,0.001,0.000,5,6,17,57,13408,0.051,0.00,0.0071,0.060,221,0.396,0.000,0.543,0.347,2.75,3.05,4.22,0.02,0.013,1.06,1.29,1.21,0.396,0.00225,15.46,14.5263,524.67,131415.0,140230.5,31.072,34.9969,82.365,740.797,0.998,0.393,77.6,82.365,113.953,487,2039.9,53.70,9.171,75.632,3034.0,44.951,0.135,2.00
250000,1572,1.509,0.382,10.49,110475,106439,150,1,3821,557,835042.1,98158.2,0.015,0.422,0.233,0.329,138,9.46,8.11,0.55,3.03,0.43,1.79,0.03,0.63,8.45,6.66,0.00,0.00,0.034,0.131,239,0.289,0.141,0.823,0.002,0.034,148135,142086,4,0.796,0.139,0.003,234404,0.101,1.772,0.029,40.98,64513,0,176.227,1.000,0.111,3005325,1.15,16.72,0.003,0.002,0.000,5,7,18,64,14871,0.057,0.00,0.0063,0.052,273,0.356,0.000,0.540,0.345,2.88,3.23,4.57,0.05,0.025,1.04,1.23,1.18,0.356,0.00202,15.32,14.0078,553.90,131226.9,140230.2,30.201,38.8414,79.463,697.559,0.999,0.393,83.1,79.462,112.732,489,2035.1,44.14,8.576,77.341,2963.5,42.673,0.135,2.00
260000,1617,1.449,0.276,10.89,112543,109013,123,0,3362,402,863786.0,88133.9,0.014,0.443,0.199,0.344,142,8.53,6.06,0.35,2.31,0.22,1.34,0.05,1.34,7.92,4.94,0.00,0.02,0.015,0.074,184,0.356,0.179,0.806,0.001,0.014,140536,133533,3,0.350,0.117,0.005,111530,0.119,1.656,0.018,47.05,61674,0,219.239,0.000,0.051,3353841,1.10,17.60,0.000,0.002,0.001,6,7,14,62,13792,0.053,0.00,0.0067,0.069,419,0.356,0.000,0.500,0.318,2.78,2.83,4.47,0.02,0.004,1.04,1.14,1.12,0.356,0.00221,17.83,12.3233,426.80,133010.5,140230.1,31.416,31.3280,83.446,728.467,0.898,0.390,83.2,83.446,105.974,305,1176.5,41.38,8.167,67.546,2191.5,39.797,0.136,2.00
270000,1223,1.495,0.438,10.87,104590,101978,105,1,2900,633,838996.1,99910.4,0.026,0.442,0.207,0.325,139,9.86,8.30,0.93,3.76,0.32,1.66,0.04,0.62,8.57,6.12,0.00,0.00,0.024,0.105,181,0.262,0.169,0.809,0.001,0.021,142290,136538,5,0.572,0.075,0.008,189209,0.112,2.109,0.032,40.69,61750,935,157.836,0.000,0.109,3431674,1.25,16.75,0.000,0.002,0.000,5,7,23,61,12060,0.046,0.00,0.0080,0.052,196,0.399,0.001,0.507,0.359,2.91,3.13,4.57,0.01,0.004,1.08,1.36,1.29,0.399,0.00265,15.20,14.7976,513.42,130914.9,140230.2,33.617,35.2300,79.581,727.659,0.988,0.397,65.5,79.583,114.654,511,2146.5,39.75,8.380,74.329,3955.7,43.697,0.134,2.00
280000,1217,1.724,0.496,10.19,118825,115458,44,0,3329,748,802148.1,119549.9,0.029,0.452,0.231,0.288,123,14.06,11.58,0.98,3.74,0.94,3.07,0.24,1.70,11.91,9.46,0.00,0.00,0.058,0.157,323,0.117,0.120,0.852,0.000,0.028,172662,167049,5,0.258,0.335,0.036,431773,0.098,2.140,0.038,29.84,70447,0,159.826,0.000,0.118,3982240,1.23,13.23,0.010,0.007,0.000,5,10,27,64,17115,0.065,0.00,0.0055,0.044,228,0.498,0.000,0.628,0.375,3.53,3.81,5.82,0.05,0.027,1.06,1.35,1.27,0.498,0.00233,9.32,17.2797,727.42,129587.9,140230.2,36.297,42.9831,75.109,755.104,0.994,0.391,76.1,75.108,133.041,690,2567.3,46.91,11.396,88.381,4260.3,50.646,0.135,2.00
290000,1475,1.533,0.401,8.90,138162,133662,68,0,4174,1168,861952.3,148183.9,0.065,0.506,0.223,0.206,137,10.65,7.92,0.46,3.19,0.83,3.17,0.03,0.61,9.33,5.59,0.00,0.00,0.049,0.144,228,0.130,0.132,0.826,0.000,0.042,213155,207865,5,0.449,0.077,0.007,149391,0.123,1.893,0.028,23.56,70776,0,126.870,0.000,0.114,5556627,1.14,14.77,0.003,0.002,0.000,5,9,18,64,15711,0.060,0.00,0.0063,0.041,204,0.598,0.001,0.708,0.393,3.07,2.85,5.85,0.03,0.016,1.04,1.19,1.18,0.599,0.00214,6.11,21.3598,613.31,131008.5,140230.4,38.277,39.5124,80.088,809.160,0.998,0.389,81.6,80.087,143.223,487,2089.8,41.06,12.386,95.894,3171.0,63.005,0.135,2.00
300000,1643,1.435,0.329,10.73,114555,110333,223,3,3828,555,897966.6,101665.8,0.034,0.484,0.175,0.308,147,8.13,6.00,0.50,3.28,0.13,0.93,0.01,0.25,7.48,4.24,0.00,0.00,0.008,0.054,151,0.396,0.172,0.803,0.001,0.025,154777,148988,1,0.944,0.056,0.002,105582,0.117,1.683,0.024,47.38,58417,39,183.182,1.000,0.083,3717352,1.16,18.05,0.000,0.000,0.000,6,6,14,57,13360,0.051,0.00,0.0073,0.062,298,0.348,0.000,0.501,0.353,2.62,2.88,4.12,0.01,0.004,1.06,1.26,1.17,0.349,0.00245,18.20,14.1654,341.21,132126.9,140230.4,31.795,27.2711,86.683,746.398,0.983,0.393,82.6,86.683,105.934,397,1675.6,43.95,7.385,66.457,2641.4,43.244,0.134,2.00
310000,1441,1.512,0.403,10.48,111189,107557,135,1,3698,607,896459.7,100943.5,0.012,0.454,0.202,0.332,143,10.59,10.14,0.75,3.50,0.48,2.10,0.01,0.14,9.36,8.16,0.00,0.00,0.031,0.117,213,0.368,0.146,0.829,0.001,0.024,147564,140206,3,0.787,0.196,0.002,170138,0.101,1.922,0.030,47.50,62593,0,166.299,1.000,0.129,3247614,1.19,16.59,0.009,0.003,0.000,5,6,21,64,15260,0.058,0.00,0.0066,0.058,137,0.330,0.000,0.512,0.348,2.96,3.02,4.81,0.04,0.010,1.04,1.30,1.23,0.331,0.00262,18.21,14.2748,547.54,131064.7,140229.9,30.701,28.9255,85.895,709.831,0.994,0.389,80.1,85.895,104.936,497,2121.1,52.73,7.179,67.430,3296.4,42.579,0.135,1.99
320000,1367,1.439,0.453,10.62,124956,120680,98,0,4252,386,854748.9,107316.4,0.023,0.430,0.237,0.309,134,8.02,4.61,0.28,1.77,0.18,1.34,0.00,0.07,7.55,3.72,0.00,0.00,0.011,0.069,140,0.323,0.163,0.803,0.000,0.034,167228,160403,1,0.827,0.173,0.003,97806,0.115,2.021,0.034,38.48,68448,0,278.022,0.000,0.067,3577729,1.10,17.69,0.000,0.001,0.000,4,7,14,59,10962,0.042,0.00,0.0083,0.073,277,0.413,0.000,0.586,0.339,2.67,2.92,4.27,0.01,0.004,1.06,1.17,1.10,0.413,0.00234,13.42,15.2464,274.60,130557.5,140230.2,35.466,33.4732,81.430,778.036,0.984,0.386,68.0,81.431,120.616,630,2431.0,29.44,9.564,76.477,4001.5,47.448,0.137,2.00
