step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1491,1.735,0.252,11.70,87075,82169,352,1,4671,98,965630.6,119416.2,0.021,0.539,0.023,0.417,154,13.33,7.54,0.09,0.87,0.16,0.96,0.49,3.41,12.59,6.11,0.00,0.00,0.017,0.094,217,0.516,0.164,0.813,0.000,0.023,145023,140875,4,0.853,0.058,0.027,377993,0.142,1.599,0.019,57.50,63392,0,1218.532,1.000,0.111,3552450,1.03,11.01,0.003,0.001,0.000,7,12,20,64,19869,0.076,0.00,0.0051,0.059,431,0.311,0.000,0.364,0.460,3.53,3.11,7.53,0.00,0.001,1.03,1.02,1.03,0.311,0.00455,27.35,17.5801,665.21,132573.8,139735.7,19.192,26.4539,90.793,719.175,0.982,0.428,46.8,45.396,83.253,222,1044.5,40.61,2.532,59.797,1894.8,38.954,0.136,2.00
120000,1382,1.723,0.268,11.74,100145,94045,234,0,5975,144,977420.2,151740.8,0.016,0.550,0.036,0.398,147,13.39,9.83,0.04,0.61,0.51,2.91,0.26,1.65,12.57,9.02,0.00,0.03,0.032,0.118,276,0.342,0.156,0.813,0.000,0.031,176531,171970,4,0.608,0.339,0.051,451779,0.140,1.723,0.018,49.71,75654,0,1053.756,0.000,0.119,4194438,1.02,11.69,0.014,0.000,0.001,5,12,23,64,18511,0.071,0.00,0.0056,0.049,319,0.373,0.000,0.431,0.479,3.47,3.31,7.24,0.00,0.001,1.02,1.02,1.02,0.373,0.00451,22.63,22.4863,814.49,132549.6,139735.8,23.374,27.3779,90.455,777.415,0.990,0.429,43.5,45.228,95.935,212,1021.2,56.11,3.343,68.129,1969.1,48.010,0.136,1.99
130000,1302,1.634,0.355,11.61,98732,92974,173,1,5664,139,904895.6,132041.0,0.015,0.573,0.035,0.377,150,12.26,8.48,0.09,1.17,0.21,1.11,0.14,1.07,11.82,8.01,0.00,0.00,0.021,0.095,227,0.278,0.170,0.803,0.000,0.027,162171,158025,2,0.952,0.028,0.025,719274,0.121,1.915,0.025,43.54,69755,16,949.935,1.000,0.101,4611925,1.03,12.35,0.011,0.002,0.000,5,12,17,64,15961,0.061,0.00,0.0059,0.073,236,0.422,0.000,0.443,0.444,3.40,2.87,7.31,0.01,0.004,1.04,1.02,1.04,0.422,0.00429,18.81,19.7928,552.86,131430.3,139735.7,32.734,28.2398,83.942,762.861,0.996,0.429,39.6,41.971,106.754,385,1752.1,71.16,4.699,68.757,2858.9,47.023,0.136,2.00
140000,1394,1.714,0.254,11.41,101523,95795,123,1,5512,94,859272.1,134595.9,0.010,0.592,0.035,0.363,146,13.34,9.34,0.02,0.24,0.45,2.17,0.44,2.40,12.43,8.47,0.00,0.00,0.030,0.130,237,0.249,0.152,0.819,0.001,0.029,164821,160622,7,0.802,0.086,0.077,787869,0.113,1.686,0.016,36.49,71544,19,1431.872,1.000,0.098,4612610,1.01,11.81,0.016,0.000,0.000,6,12,20,64,18590,0.071,0.00,0.0050,0.069,345,0.451,0.000,0.512,0.434,3.51,3.32,7.00,0.00,0.000,1.01,1.01,1.01,0.451,0.00383,14.31,20.5189,668.24,132769.8,139735.4,37.694,33.0620,78.909,751.825,0.990,0.427,43.9,39.454,119.291,216,903.6,53.07,6.192,75.344,2001.2,49.390,0.134,2.00
150000,1329,1.699,0.266,11.78,92115,86380,406,0,5394,268,961723.6,122938.1,0.015,0.569,0.027,0.389,156,12.96,7.54,0.01,0.21,0.45,2.32,0.28,1.78,12.21,6.36,0.00,0.00,0.024,0.116,203,0.470,0.178,0.803,0.000,0.019,148674,145645,3,0.932,0.053,0.036,941181,0.112,1.696,0.018,52.33,64711,0,458.724,0.000,0.092,4046291,1.00,11.20,0.010,0.001,0.000,8,12,19,64,17218,0.066,0.00,0.0059,0.094,259,0.348,0.000,0.396,0.440,3.51,3.10,7.49,0.00,0.001,1.00,1.00,1.00,0.348,0.00499,24.15,18.6275,490.31,132737.8,139735.1,25.488,24.4534,89.746,792.460,0.981,0.435,41.7,44.873,91.491,244,1061.0,34.56,3.344,61.869,2257.0,43.729,0.136,2.00
160000,1363,1.621,0.251,11.73,85846,81235,261,0,4316,216,893371.4,132542.1,0.014,0.566,0.031,0.389,149,12.66,8.08,0.08,0.55,0.69,2.54,0.20,1.70,11.68,7.15,0.00,0.03,0.047,0.165,265,0.339,0.139,0.822,0.000,0.039,151397,148818,4,0.899,0.056,0.023,611839,0.139,1.684,0.018,44.54,65594,0,613.621,0.000,0.113,3768164,1.04,11.85,0.010,0.003,0.001,5,12,18,64,17250,0.066,0.00,0.0056,0.078,254,0.376,0.000,0.423,0.480,3.48,3.25,7.20,0.01,0.004,1.03,1.03,1.06,0.376,0.00428,19.90,20.3570,673.58,133031.9,139734.7,30.054,31.7440,82.168,793.251,0.979,0.433,41.8,41.084,103.261,204,958.4,61.05,4.577,69.346,1968.7,44.697,0.133,2.00
170000,1453,1.727,0.260,12.01,95681,89853,276,1,5461,667,968589.8,132091.6,0.011,0.588,0.027,0.374,155,13.87,9.23,0.10,1.01,0.61,3.09,0.37,2.18,12.79,8.09,0.02,0.28,0.028,0.123,297,0.312,0.158,0.821,0.000,0.021,157939,153891,3,0.906,0.061,0.059,556763,0.138,1.758,0.017,51.31,70580,0,198.038,1.000,0.132,4311117,1.02,10.92,0.004,0.007,0.004,7,12,25,64,20154,0.077,0.00,0.0052,0.041,398,0.363,0.000,0.400,0.450,3.67,3.42,7.36,0.02,0.004,1.04,1.01,1.02,0.363,0.00460,23.57,19.8404,787.77,132517.2,139734.4,26.258,23.8186,90.143,810.393,0.987,0.428,46.7,45.071,93.223,191,749.4,65.45,3.273,62.702,2210.7,45.469,0.136,2.00
180000,1304,1.713,0.293,12.02,100429,94908,212,3,5455,179,948464.4,133423.5,0.012,0.583,0.027,0.378,150,13.50,9.45,0.04,0.39,0.34,1.83,0.37,2.11,12.75,8.21,0.00,0.00,0.022,0.115,276,0.276,0.161,0.811,0.000,0.028,160474,155700,1,0.844,0.156,0.052,708656,0.126,1.688,0.021,47.51,72855,71,745.382,0.667,0.118,4440638,1.01,11.62,0.003,0.000,0.000,5,12,23,64,17609,0.067,0.00,0.0057,0.090,214,0.382,0.000,0.432,0.430,3.53,3.47,7.03,0.00,0.001,1.01,1.02,1.02,0.382,0.00479,21.21,20.0802,730.27,132309.5,139734.4,28.311,26.2385,88.054,800.234,0.990,0.430,41.1,44.028,100.099,337,1531.2,43.87,3.879,66.802,1934.5,47.310,0.135,1.99
190000,1475,1.671,0.285,11.61,111791,104553,122,0,6945,47,871925.1,140340.1,0.013,0.584,0.032,0.372,142,12.84,7.94,0.03,0.43,0.41,1.61,0.42,1.98,11.98,7.64,0.00,0.00,0.035,0.129,360,0.109,0.133,0.822,0.002,0.043,182357,177386,2,0.538,0.228,0.076,939296,0.121,1.650,0.021,37.36,79184,0,2985.960,0.000,0.170,5023059,1.01,12.13,0.002,0.000,0.000,5,11,23,64,18936,0.072,0.00,0.0049,0.046,296,0.457,0.000,0.551,0.432,3.46,3.08,7.08,0.00,0.001,1.01,1.02,1.02,0.457,0.00356,15.18,20.5754,851.74,132181.3,139734.8,35.407,32.5929,80.646,794.252,0.998,0.432,44.7,40.323,117.278,282,1236.3,40.58,5.962,75.895,2139.5,49.783,0.135,2.00
200000,1266,1.784,0.327,11.32,114271,107690,73,0,6717,140,895140.4,139519.0,0.016,0.581,0.036,0.367,146,14.36,10.47,0.02,0.26,0.67,3.03,0.68,3.10,12.99,8.69,0.00,0.00,0.032,0.116,309,0.147,0.148,0.822,0.000,0.029,182980,178215,3,0.441,0.171,0.090,484960,0.126,2.000,0.021,37.86,79071,0,996.565,0.000,0.137,5117138,1.01,11.30,0.009,0.001,0.000,5,12,28,64,18182,0.069,0.00,0.0054,0.051,285,0.457,0.000,0.544,0.423,3.60,3.53,7.16,0.00,0.002,1.01,1.01,1.01,0.457,0.00421,15.39,20.5550,1009.55,131719.3,139734.7,39.045,26.3629,82.994,832.387,0.997,0.428,40.8,41.497,116.581,316,1337.3,60.87,5.783,71.540,2462.3,51.704,0.134,2.00
210000,1119,1.714,0.361,10.74,95249,90674,90,1,4631,140,819407.1,144159.8,0.024,0.572,0.041,0.363,142,13.41,9.45,0.03,0.34,0.86,4.75,0.46,2.55,12.07,6.77,0.00,0.00,0.029,0.124,244,0.147,0.130,0.850,0.000,0.020,167806,164809,2,0.677,0.291,0.059,1072622,0.129,1.936,0.026,31.75,68112,32,1029.713,1.000,0.125,4461798,1.01,11.69,0.007,0.001,0.000,6,12,21,64,15009,0.057,0.00,0.0061,0.066,214,0.491,0.000,0.552,0.472,3.67,3.38,7.28,0.01,0.004,1.01,1.00,1.01,0.491,0.00400,12.55,22.1259,610.51,131565.6,139734.7,40.399,36.4810,74.395,754.569,0.999,0.425,34.9,37.198,125.526,386,1779.2,39.79,6.531,79.144,2987.7,50.331,0.136,2.00
220000,1320,1.656,0.317,10.56,100949,95766,112,0,4870,94,848200.6,122773.0,0.021,0.603,0.028,0.348,150,12.41,8.87,0.00,0.07,0.25,1.70,0.49,2.14,11.67,8.06,0.00,0.00,0.017,0.090,269,0.127,0.170,0.806,0.000,0.023,161772,158450,3,0.851,0.055,0.123,997803,0.121,1.786,0.023,37.75,63667,0,1306.096,0.000,0.098,5042266,1.00,12.07,0.008,0.000,0.000,5,11,20,64,16384,0.062,0.00,0.0055,0.059,281,0.464,0.000,0.517,0.428,3.59,3.32,7.27,0.00,0.001,1.00,1.00,1.00,0.464,0.00384,15.75,18.6540,620.68,131987.6,139734.9,38.458,31.1185,78.551,766.984,0.998,0.422,40.0,39.275,116.330,345,1559.0,49.83,5.778,71.875,2433.3,47.166,0.136,1.99
230000,1427,1.592,0.265,10.49,107939,102413,58,0,5361,52,866030.4,136797.0,0.015,0.591,0.034,0.360,147,12.17,7.64,0.02,0.24,0.17,1.30,0.25,1.46,11.73,6.93,0.00,0.00,0.012,0.086,272,0.100,0.180,0.789,0.000,0.031,176448,172121,2,0.237,0.703,0.051,978098,0.102,1.611,0.019,38.63,69956,0,2630.712,0.000,0.106,5306697,1.01,12.04,0.001,0.000,0.000,6,11,18,64,17366,0.066,0.00,0.0052,0.078,291,0.468,0.000,0.528,0.437,3.49,3.08,7.32,0.00,0.001,1.00,1.00,1.01,0.468,0.00350,15.95,20.1728,642.63,132735.1,139734.5,35.777,32.0232,80.167,761.506,0.998,0.428,43.0,40.083,115.417,261,1340.2,40.32,6.059,73.480,1830.7,47.984,0.135,2.00
240000,1213,1.734,0.465,10.99,109441,104045,71,0,5539,273,842644.4,133034.2,0.018,0.582,0.038,0.362,142,13.36,10.04,0.06,0.70,0.50,2.97,0.82,3.86,11.99,7.08,0.00,0.09,0.019,0.096,319,0.087,0.155,0.815,0.000,0.030,177301,172723,5,0.411,0.359,0.087,1058533,0.122,2.144,0.036,34.92,73234,0,487.305,0.000,0.120,5342361,1.02,11.90,0.004,0.002,0.001,5,11,22,64,16211,0.062,0.00,0.0058,0.054,199,0.501,0.000,0.525,0.429,3.55,3.72,6.93,0.00,0.001,1.02,1.02,1.02,0.501,0.00379,13.96,19.7311,751.89,129656.3,139734.3,37.475,34.1601,77.932,786.111,0.983,0.418,37.6,38.966,121.275,595,2711.2,48.98,6.600,77.477,3561.8,49.539,0.135,2.00
250000,1318,1.596,0.371,10.84,101864,96243,58,0,5458,90,804094.6,129531.6,0.020,0.584,0.041,0.355,140,12.22,8.90,0.03,0.26,0.76,3.88,0.33,1.82,11.10,6.71,0.00,0.00,0.024,0.114,260,0.109,0.153,0.820,0.000,0.027,165574,161743,3,0.715,0.239,0.061,1046124,0.106,1.767,0.027,32.21,68419,0,1439.240,0.000,0.115,5095400,1.01,12.85,0.002,0.001,0.000,5,11,21,64,16105,0.061,0.00,0.0055,0.069,184,0.520,0.000,0.527,0.432,3.45,3.12,6.91,0.00,0.000,1.01,1.01,1.01,0.520,0.00323,12.57,19.2174,508.27,131195.2,139734.0,41.089,36.1927,74.142,751.329,0.998,0.421,39.4,37.071,125.183,446,2011.8,36.91,7.410,77.975,2914.8,48.113,0.134,2.00
260000,1131,1.710,0.372,11.33,108138,101795,86,1,6443,173,831949.7,128432.1,0.017,0.582,0.042,0.358,139,13.67,9.85,0.09,1.08,0.48,2.43,0.90,3.78,12.20,8.31,0.00,0.00,0.028,0.119,305,0.097,0.114,0.859,0.001,0.026,170510,165805,3,0.609,0.275,0.098,871518,0.121,1.895,0.027,32.99,72834,1,742.382,1.000,0.158,5275725,1.02,11.93,0.002,0.000,0.000,4,12,28,64,15466,0.059,0.00,0.0060,0.042,143,0.516,0.000,0.545,0.414,3.60,3.59,6.83,0.00,0.002,1.01,1.03,1.03,0.516,0.00389,12.91,19.1221,667.69,131357.2,139733.8,37.848,36.1276,76.971,761.143,0.997,0.425,35.1,38.486,124.252,395,1753.2,38.57,6.891,80.089,3166.7,50.175,0.134,2.00
270000,1258,1.773,0.419,10.54,105371,98509,44,0,6691,104,780648.9,140986.9,0.023,0.579,0.057,0.340,132,15.10,10.64,0.41,1.95,0.26,1.74,0.62,2.90,13.81,9.64,0.00,0.00,0.010,0.060,330,0.132,0.135,0.836,0.000,0.029,174814,171593,4,0.421,0.451,0.077,1109286,0.114,2.006,0.032,26.51,70652,0,1355.643,0.000,0.145,5076053,1.11,11.34,0.011,0.000,0.000,5,12,29,64,18994,0.072,0.00,0.0045,0.070,206,0.558,0.000,0.573,0.437,3.80,3.60,7.16,0.00,0.001,1.04,1.14,1.12,0.558,0.00302,9.36,21.1143,1028.64,130211.5,139733.8,40.173,42.9770,71.214,753.852,0.998,0.423,41.0,35.606,134.440,520,2294.5,39.76,8.416,87.796,2961.5,51.795,0.137,2.00
280000,1229,1.708,0.337,11.10,123818,115145,53,0,8649,270,847644.6,156243.7,0.018,0.595,0.056,0.332,128,13.40,9.98,0.00,0.00,0.37,2.23,0.58,3.06,12.45,8.41,0.00,0.00,0.013,0.082,297,0.103,0.148,0.825,0.000,0.027,202438,198157,4,0.397,0.093,0.059,902361,0.115,1.866,0.024,26.90,81704,0,578.680,0.000,0.137,5938367,1.00,12.18,0.007,0.000,0.000,6,11,22,64,16468,0.063,0.00,0.0055,0.067,198,0.564,0.000,0.639,0.426,3.44,3.22,7.01,0.00,0.000,1.00,1.00,1.00,0.564,0.00342,9.09,23.0979,747.06,131741.6,139733.7,41.171,36.1523,77.581,814.213,0.999,0.427,38.3,38.791,135.018,393,1809.5,52.72,8.723,86.683,2453.8,58.051,0.137,2.00
290000,1300,1.603,0.346,10.55,127543,117383,35,0,10054,212,861432.4,161018.3,0.022,0.609,0.038,0.332,139,11.93,7.71,0.04,0.41,0.30,2.13,0.73,2.66,10.86,6.78,0.00,0.00,0.020,0.096,319,0.055,0.127,0.839,0.001,0.033,205601,200233,3,0.575,0.091,0.144,1148468,0.114,1.829,0.025,26.65,81412,0,759.520,0.000,0.146,6330406,1.01,12.88,0.001,0.005,0.000,5,10,20,64,15509,0.059,0.00,0.0061,0.037,209,0.581,0.000,0.618,0.420,3.51,3.52,6.91,0.02,0.005,1.00,1.01,1.01,0.581,0.00323,8.83,23.7325,670.62,131638.9,139733.5,41.436,34.8059,78.761,819.835,0.993,0.428,37.9,39.381,135.522,378,1703.3,39.34,8.274,86.923,2778.9,59.681,0.134,2.00
300000,1183,1.621,0.358,10.37,115538,107320,84,0,8251,180,852478.0,140228.7,0.016,0.603,0.036,0.344,142,12.16,8.51,0.04,0.86,0.24,1.39,0.52,2.87,11.36,7.18,0.00,0.00,0.016,0.079,257,0.072,0.145,0.821,0.000,0.035,181559,176962,6,0.556,0.146,0.056,1019853,0.122,1.861,0.026,32.41,70480,0,779.048,0.000,0.147,5623693,1.01,12.90,0.002,0.001,0.000,5,10,24,64,14382,0.055,0.00,0.0063,0.065,149,0.520,0.000,0.580,0.411,3.51,3.09,7.18,0.00,0.001,1.01,1.01,1.01,0.520,0.00394,12.23,20.6600,626.61,131621.4,139734.1,39.884,33.0050,78.715,789.720,0.998,0.426,35.0,39.358,125.627,408,1989.5,63.66,6.724,79.313,2699.7,52.929,0.135,2.00
310000,1385,1.708,0.289,10.85,126883,117969,68,0,8644,224,889137.9,150977.6,0.022,0.600,0.038,0.340,139,13.52,10.64,0.23,1.75,0.45,2.89,1.23,5.28,11.61,7.73,0.00,0.00,0.025,0.113,336,0.072,0.128,0.846,0.000,0.026,197870,192505,3,0.750,0.116,0.125,1120602,0.123,1.572,0.021,31.37,79122,0,674.007,0.000,0.120,6132605,1.06,12.52,0.010,0.000,0.000,5,11,24,64,18723,0.071,0.00,0.0055,0.070,288,0.539,0.000,0.621,0.403,3.60,3.35,6.88,0.00,0.002,1.06,1.08,1.06,0.539,0.00328,11.26,21.9174,532.53,132220.5,139734.4,38.871,31.4932,82.276,808.470,0.996,0.430,43.1,41.137,128.490,320,1281.6,39.17,7.770,82.340,2306.2,57.678,0.135,2.00
