step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1572,1.465,0.152,7.64,41798,39019,384,0,2408,3,823396.1,10567.4,0.009,0.496,0.007,0.488,162,8.27,4.20,0.01,0.32,0.05,0.65,0.02,0.64,8.19,3.89,0.00,0.00,0.002,0.041,83,0.404,0.227,0.768,0.000,0.004,11719,8989,1,1.000,0.000,0.003,33149,0.129,0.822,0.012,82.16,11860,0,3522.472,0.000,0.000,1127659,1.00,14.64,0.001,0.000,0.000,6,8,9,64,12998,0.050,0.70,0.0064,0.093,679,0.136,0.000,0.137,0.005,2.98,1.48,7.72,0.00,0.000,1.00,1.00,1.00,0.136,0.00347,38.53,1.3134,27.65,1672.2,140075.8,42.449,0.2555,81.862,167.534,0.540,0.000,133343.1,81.920,19.646,268,1616.0,8.00,5.089,0.000,0.0,0.000,0.135,2.00
120000,1659,1.378,0.052,7.97,33213,30236,543,0,2347,8,817692.9,8405.7,0.002,0.473,0.003,0.523,171,7.11,1.48,0.00,0.00,0.01,0.23,0.00,0.20,7.09,1.42,0.00,0.00,0.001,0.025,44,0.380,0.248,0.750,0.000,0.002,6461,4642,1,1.000,0.000,0.001,14746,0.144,0.171,0.001,82.12,9678,0,1050.708,0.000,0.000,507677,1.00,15.89,0.000,0.000,0.000,6,7,8,27,11790,0.045,0.19,0.0069,0.103,720,0.064,0.000,0.126,0.001,2.86,1.10,7.92,0.00,0.000,1.00,1.00,1.00,0.064,0.00321,42.29,1.0133,17.21,1453.2,140075.8,39.249,0.1738,82.110,145.717,0.507,0.000,135246.1,81.920,9.905,21,80.1,8.00,0.672,0.000,0.0,0.000,0.134,2.00
130000,1687,1.311,0.049,8.00,32328,29144,719,0,2437,6,812824.8,8253.2,0.000,0.472,0.001,0.526,178,7.06,2.24,0.00,0.00,0.06,1.10,0.01,0.25,7.00,1.53,0.00,0.00,0.002,0.034,51,0.450,0.235,0.761,0.000,0.004,6226,4795,1,1.000,0.000,0.002,10420,0.128,0.100,0.000,82.08,8909,0,1375.540,0.000,0.000,434801,1.00,16.09,0.001,0.000,0.000,6,7,7,64,11917,0.045,0.00,0.0069,0.114,753,0.055,0.000,0.120,0.000,2.88,1.09,7.94,0.00,0.000,1.00,1.00,1.00,0.055,0.00309,43.01,0.9909,19.71,1478.4,140075.9,38.744,0.1653,81.930,146.244,0.511,0.000,135341.8,81.920,6.993,11,27.4,5.28,0.153,0.000,0.0,0.000,0.133,2.01
140000,1689,1.354,0.047,8.01,32185,29135,682,0,2366,5,812725.5,8117.9,0.000,0.467,0.001,0.532,180,7.06,1.43,0.00,0.00,0.01,0.28,0.00,0.05,7.05,1.30,0.00,0.00,0.001,0.028,46,0.583,0.252,0.744,0.000,0.004,6262,4859,1,1.000,0.000,0.001,13766,0.129,0.105,0.000,82.08,8728,0,1623.573,0.000,0.000,425495,1.00,15.98,0.000,0.000,0.000,7,7,8,40,11925,0.045,0.00,0.0068,0.109,742,0.054,0.000,0.115,0.000,2.86,1.08,7.92,0.00,0.000,1.00,1.00,1.00,0.054,0.00306,43.05,0.9723,10.25,1449.9,140076.0,38.710,0.1614,81.919,146.273,0.505,0.000,135329.9,81.920,6.538,8,27.0,7.05,0.147,0.000,0.0,0.000,0.134,2.00
150000,1672,1.371,0.044,8.00,31810,28893,691,0,2243,1,812102.0,8011.3,0.000,0.468,0.001,0.531,179,7.10,2.15,0.00,0.10,0.04,0.85,0.02,0.38,7.04,1.55,0.00,0.00,0.002,0.027,41,0.638,0.249,0.747,0.000,0.004,6236,4950,1,1.000,0.000,0.003,16749,0.140,0.063,0.000,82.07,8754,0,8011.326,0.000,0.000,410976,1.00,16.02,0.000,0.000,0.000,7,7,7,48,11871,0.045,0.00,0.0069,0.102,733,0.052,0.000,0.113,0.000,2.90,1.07,7.94,0.00,0.000,1.00,1.00,1.00,0.052,0.00312,43.05,0.9568,14.17,1466.3,140076.1,38.716,0.1553,81.923,146.320,0.510,0.000,135357.6,81.920,6.212,2,2.0,1.71,0.113,0.000,0.0,0.000,0.137,2.00
160000,1662,1.366,0.046,8.01,31708,28812,733,0,2173,6,811484.6,8065.3,0.000,0.469,0.001,0.530,180,7.10,1.71,0.00,0.00,0.01,0.23,0.01,0.27,7.08,1.65,0.00,0.00,0.001,0.030,42,0.682,0.239,0.757,0.000,0.004,6188,5238,1,1.000,0.000,0.001,21354,0.140,0.074,0.000,82.07,8956,0,1344.225,0.000,0.000,398503,1.00,15.95,0.000,0.000,0.000,7,7,7,47,11796,0.045,0.00,0.0069,0.117,738,0.050,0.000,0.109,0.000,2.88,1.08,7.95,0.00,0.000,1.00,1.00,1.00,0.051,0.00315,43.08,0.9623,23.11,1475.5,140076.2,38.688,0.1549,81.918,146.262,0.506,0.000,135340.8,81.920,5.992,3,7.1,3.58,0.083,0.000,0.0,0.000,0.133,2.00
170000,1661,1.372,0.046,8.00,31253,28478,723,0,2053,4,811378.6,7927.7,0.000,0.472,0.001,0.527,178,7.05,1.32,0.00,0.00,0.00,0.11,0.02,0.42,7.03,1.17,0.00,0.00,0.001,0.014,41,0.747,0.240,0.757,0.000,0.002,6173,5273,1,1.000,0.000,0.002,24801,0.142,0.089,0.000,82.07,8694,0,1981.915,0.000,0.001,399208,1.00,16.00,0.000,0.000,0.000,7,7,7,36,11711,0.045,0.00,0.0069,0.108,721,0.050,0.000,0.107,0.000,2.87,1.07,7.94,0.00,0.000,1.00,1.00,1.00,0.050,0.00318,43.03,0.9430,18.25,1459.9,140076.3,38.737,0.1508,81.921,146.780,0.509,0.000,135353.6,81.920,5.952,2,9.1,8.00,0.073,0.000,0.0,0.000,0.134,1.99
180000,1676,1.369,0.045,8.01,31165,28360,768,0,2022,5,811711.1,8016.7,0.000,0.475,0.001,0.524,177,7.11,1.99,0.00,0.00,0.02,0.36,0.02,0.42,7.06,1.48,0.00,0.00,0.001,0.012,45,0.782,0.241,0.758,0.000,0.001,6309,5722,1,1.000,0.000,0.004,28170,0.138,0.058,0.000,82.07,8856,0,1603.333,0.000,0.000,404764,1.00,15.97,0.000,0.000,0.000,7,7,7,45,11914,0.045,0.00,0.0069,0.104,729,0.051,0.000,0.104,0.000,2.87,1.10,7.91,0.00,0.000,1.00,1.00,1.00,0.051,0.00317,43.04,0.9533,13.17,1440.0,140076.4,38.723,0.1521,81.921,146.519,0.507,0.000,135365.5,81.920,5.879,1,1.0,1.36,0.070,0.000,0.0,0.000,0.139,1.99
190000,1650,1.383,0.046,8.00,31076,28376,736,0,1990,7,812584.8,7869.5,0.000,0.472,0.001,0.527,177,6.96,0.98,0.00,0.00,0.00,0.09,0.00,0.00,6.96,0.98,0.00,0.00,0.000,0.009,31,0.821,0.248,0.751,0.000,0.001,6220,5687,1,1.000,0.000,0.000,28431,0.150,0.063,0.000,82.06,8391,0,1124.208,0.000,0.000,398760,1.00,16.12,0.000,0.000,0.000,6,7,7,29,11487,0.044,0.00,0.0071,0.104,724,0.050,0.000,0.104,0.001,2.87,1.04,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00318,43.18,0.9354,18.35,1469.7,140076.5,38.597,0.1479,81.918,146.615,0.508,0.000,135343.5,81.920,5.859,2,2.5,1.59,0.068,0.000,0.0,0.000,0.134,2.00
200000,1661,1.364,0.044,8.01,30679,28089,765,0,1814,3,813205.0,7850.8,0.000,0.477,0.001,0.522,175,6.98,1.57,0.00,0.02,0.01,0.47,0.01,0.25,6.96,1.30,0.00,0.00,0.001,0.014,32,0.712,0.248,0.751,0.000,0.001,6218,5901,1,1.000,0.000,0.001,37933,0.145,0.061,0.000,82.07,8574,0,2616.928,0.000,0.000,402943,1.00,16.16,0.000,0.000,0.000,6,7,7,45,11597,0.044,0.00,0.0070,0.119,718,0.050,0.000,0.099,0.000,2.86,1.06,7.95,0.00,0.000,1.00,1.00,1.00,0.050,0.00319,43.24,0.9311,17.69,1452.2,140076.5,38.529,0.1461,81.925,146.621,0.510,0.000,135397.4,81.920,5.756,0,-0.0,1.54,0.044,0.000,0.0,0.000,0.132,2.00
210000,1666,1.389,0.045,8.01,30690,28103,777,0,1805,13,812975.4,7811.0,0.000,0.477,0.001,0.523,177,6.95,1.62,0.00,0.00,0.02,0.46,0.01,0.41,6.91,1.15,0.00,0.00,0.001,0.017,42,0.733,0.255,0.744,0.000,0.002,6260,5976,1,1.000,0.000,0.002,32762,0.147,0.064,0.000,82.06,8220,0,600.845,0.000,0.000,406826,1.00,16.22,0.000,0.000,0.000,6,7,7,44,11576,0.044,0.00,0.0071,0.112,715,0.051,0.000,0.099,0.000,2.88,1.11,7.93,0.00,0.000,1.00,1.00,1.00,0.051,0.00317,43.29,0.9249,18.56,1460.4,140076.6,38.483,0.1437,81.913,146.337,0.509,0.000,135332.4,81.920,5.715,2,3.6,2.71,0.040,0.000,0.0,0.000,0.135,2.01
220000,1671,1.381,0.045,8.01,30821,28272,787,0,1757,5,813927.2,7849.2,0.000,0.474,0.001,0.525,177,6.95,1.85,0.00,0.00,0.02,0.45,0.02,0.43,6.91,1.40,0.00,0.00,0.002,0.030,51,0.659,0.224,0.773,0.000,0.002,6233,6048,1,1.000,0.000,0.002,34110,0.154,0.057,0.000,82.06,8214,0,1569.844,0.000,0.001,407825,1.00,16.26,0.000,0.000,0.000,6,7,7,45,11618,0.044,0.00,0.0070,0.115,737,0.051,0.000,0.098,0.001,2.87,1.11,7.94,0.00,0.000,1.00,1.00,1.00,0.051,0.00313,43.44,0.9306,15.07,1470.3,140076.6,38.334,0.1460,81.920,146.647,0.513,0.000,135335.5,81.920,5.716,0,-0.0,1.44,0.038,0.000,0.0,0.000,0.138,2.00
230000,1662,1.353,0.046,8.01,30564,28029,806,0,1738,5,815435.4,7763.2,0.000,0.474,0.001,0.525,177,6.91,1.85,0.00,0.00,0.01,0.14,0.02,0.39,6.89,1.68,0.00,0.00,0.000,0.006,44,0.633,0.252,0.747,0.000,0.002,6283,6101,1,1.000,0.000,0.002,35100,0.153,0.063,0.000,82.06,8407,0,1552.642,0.000,0.000,414241,1.00,16.33,0.000,0.000,0.000,6,7,7,48,11489,0.044,0.00,0.0071,0.115,716,0.052,0.000,0.097,0.000,2.88,1.10,7.93,0.00,0.000,1.00,1.00,1.00,0.052,0.00313,43.56,0.9187,11.12,1455.4,140076.7,38.215,0.1428,81.925,146.780,0.514,0.000,135389.9,81.920,5.692,4,5.6,2.19,0.033,0.000,0.0,0.000,0.135,1.99
240000,1675,1.349,0.045,8.00,30636,28115,783,0,1725,3,814570.7,7723.6,0.000,0.474,0.001,0.525,177,6.91,1.85,0.00,0.00,0.03,0.53,0.01,0.21,6.87,1.33,0.00,0.00,0.001,0.016,36,0.691,0.253,0.743,0.000,0.004,6247,6081,1,1.000,0.000,0.002,35157,0.151,0.080,0.000,82.06,8312,0,2574.530,0.000,0.000,416235,1.00,16.32,0.000,0.000,0.000,6,7,7,60,11569,0.044,0.00,0.0071,0.112,721,0.052,0.000,0.098,0.001,2.86,1.08,7.95,0.00,0.000,1.00,1.00,1.00,0.052,0.00310,43.55,0.9145,17.00,1485.2,140076.7,38.235,0.1415,81.917,146.520,0.507,0.000,135362.5,81.920,5.711,5,13.8,4.77,0.041,0.000,0.0,0.000,0.135,2.01
250000,1684,1.341,0.045,8.01,30686,28100,815,0,1762,1,814748.5,7777.0,0.000,0.475,0.001,0.524,176,6.85,1.65,0.00,0.00,0.01,0.14,0.02,0.66,6.83,1.24,0.00,0.00,0.001,0.026,42,0.678,0.251,0.747,0.000,0.002,6206,5986,1,1.000,0.000,0.001,34810,0.150,0.059,0.000,82.06,8236,0,7777.032,0.000,0.000,422884,1.00,16.42,0.000,0.000,0.000,6,7,7,55,11531,0.044,0.00,0.0071,0.107,748,0.052,0.000,0.098,0.001,2.87,1.07,7.93,0.00,0.000,1.00,1.00,1.00,0.052,0.00309,43.50,0.9203,11.96,1477.4,140076.7,38.272,0.1431,81.922,147.182,0.514,0.000,135378.5,81.920,5.730,3,3.6,1.39,0.043,0.000,0.0,0.000,0.136,2.00
260000,1688,1.348,0.045,8.01,30719,28199,797,0,1719,12,815826.4,7678.4,0.000,0.472,0.001,0.528,176,6.89,1.48,0.00,0.00,0.01,0.21,0.01,0.26,6.87,1.32,0.00,0.00,0.001,0.013,41,0.642,0.259,0.738,0.000,0.004,6227,5981,1,1.000,0.000,0.002,34545,0.152,0.059,0.000,82.06,8331,0,639.871,0.000,0.000,416538,1.00,16.33,0.000,0.000,0.000,6,7,7,37,11627,0.044,0.00,0.0070,0.110,748,0.052,0.000,0.098,0.000,2.87,1.09,7.96,0.00,0.000,1.00,1.00,1.00,0.052,0.00306,43.53,0.9095,14.51,1470.5,140076.7,38.245,0.1414,81.919,146.529,0.516,0.000,135368.1,81.920,5.741,1,1.5,1.53,0.048,0.000,0.0,0.000,0.134,2.00
270000,1692,1.368,0.044,8.01,30598,28081,789,0,1724,2,815983.7,7722.3,0.000,0.475,0.001,0.525,177,6.90,1.92,0.00,0.19,0.01,0.31,0.03,0.58,6.85,1.52,0.00,0.00,0.000,0.008,40,0.611,0.236,0.761,0.000,0.003,6148,5919,1,1.000,0.000,0.005,36509,0.152,0.062,0.000,82.06,8328,0,3861.140,0.000,0.000,420811,1.00,16.38,0.000,0.000,0.000,6,7,7,45,11670,0.045,0.00,0.0070,0.114,738,0.052,0.000,0.099,0.000,2.87,1.09,7.92,0.00,0.001,1.00,1.00,1.00,0.052,0.00307,43.51,0.9143,17.01,1482.8,140076.7,38.268,0.1418,81.915,146.514,0.509,0.000,135317.6,81.920,5.727,2,2.7,1.88,0.045,0.000,0.0,0.000,0.134,2.00
280000,1674,1.352,0.044,8.01,30360,27906,786,0,1686,2,814805.9,7598.2,0.000,0.472,0.001,0.527,177,6.94,1.65,0.00,0.00,0.00,0.08,0.01,0.20,6.92,1.57,0.00,0.00,0.000,0.006,44,0.681,0.269,0.727,0.000,0.004,6134,5937,1,1.000,0.000,0.003,35913,0.143,0.059,0.000,82.06,8017,0,3799.124,0.000,0.000,411138,1.00,16.26,0.000,0.000,0.000,6,7,7,52,11610,0.044,0.00,0.0070,0.115,741,0.051,0.000,0.097,0.000,2.89,1.11,7.95,0.00,0.000,1.00,1.00,1.00,0.051,0.00309,43.53,0.8992,10.22,1476.5,140076.8,38.248,0.1400,81.926,147.460,0.509,0.000,135379.6,81.920,5.717,3,3.9,1.88,0.035,0.000,0.0,0.000,0.134,2.01
290000,1675,1.360,0.045,8.00,30687,28180,795,0,1711,1,814244.2,7728.3,0.000,0.476,0.001,0.524,177,6.92,1.50,0.00,0.00,0.01,0.27,0.01,0.23,6.90,1.20,0.00,0.00,0.000,0.007,40,0.712,0.245,0.754,0.000,0.001,6204,6001,1,1.000,0.000,0.003,34431,0.149,0.064,0.000,82.06,8183,0,7728.264,0.000,0.000,413222,1.00,16.25,0.000,0.001,0.000,6,7,7,43,11595,0.044,0.00,0.0070,0.112,727,0.051,0.000,0.098,0.000,2.87,1.07,7.95,0.00,0.000,1.00,1.00,1.00,0.051,0.00313,43.42,0.9164,21.85,1473.9,140076.8,38.353,0.1424,81.917,147.228,0.513,0.000,135352.1,81.920,5.722,2,2.5,1.53,0.037,0.000,0.0,0.000,0.137,1.99
300000,1641,1.388,0.047,8.00,30436,27955,806,0,1709,7,814081.3,7672.5,0.000,0.474,0.001,0.525,176,6.89,1.16,0.00,0.00,0.01,0.15,0.00,0.05,6.88,1.07,0.00,0.00,0.000,0.007,34,0.720,0.230,0.767,0.000,0.002,6239,6056,1,1.000,0.000,0.001,36055,0.144,0.090,0.000,82.06,7941,0,1096.078,0.000,0.000,407933,1.00,16.29,0.000,0.000,0.000,6,7,7,30,11303,0.043,0.00,0.0072,0.117,720,0.051,0.000,0.098,0.000,2.87,1.06,7.94,0.00,0.000,1.00,1.00,1.00,0.051,0.00319,43.44,0.9071,14.66,1457.6,140076.9,38.338,0.1406,81.919,146.927,0.509,0.000,135338.0,81.920,5.693,2,10.9,8.00,0.037,0.000,0.0,0.000,0.136,1.99
310000,1677,1.379,0.044,8.07,30469,27919,811,0,1703,12,814799.8,7702.5,0.000,0.475,0.001,0.524,177,6.95,1.74,0.00,0.00,0.03,1.00,0.01,0.31,6.90,1.28,0.00,0.00,0.002,0.035,35,0.662,0.242,0.754,0.000,0.004,6305,6072,1,1.000,0.000,0.002,35613,0.151,0.055,0.000,82.06,8167,0,641.877,0.000,0.000,414966,1.00,16.25,0.000,0.000,0.000,6,7,7,40,11654,0.044,0.00,0.0070,0.105,738,0.052,0.000,0.096,0.000,2.87,1.09,7.94,0.00,0.000,1.00,1.00,1.00,0.052,0.00311,43.53,0.9123,8.06,1476.3,140076.9,38.253,0.1427,81.919,147.034,0.507,0.000,135330.0,81.920,5.660,0,-0.0,1.13,0.030,0.000,0.0,0.000,0.133,2.00
320000,1641,1.396,0.046,8.37,29942,27557,802,0,1619,2,813181.1,7614.1,0.000,0.493,0.001,0.506,176,7.01,1.58,0.00,0.00,0.01,0.48,0.01,0.27,6.98,1.18,0.00,0.00,0.001,0.014,40,0.765,0.247,0.751,0.000,0.002,6182,5901,1,1.000,0.000,0.002,39294,0.139,0.057,0.000,82.06,8144,0,3807.031,0.000,0.000,441685,1.00,16.11,0.000,0.000,0.000,6,7,7,52,11496,0.044,0.00,0.0071,0.115,712,0.053,0.000,0.093,0.001,2.89,1.10,7.94,0.00,0.000,1.00,1.00,1.00,0.053,0.00331,43.46,0.9015,11.99,1457.5,140077.0,38.323,0.1397,81.921,147.138,0.515,0.000,135343.9,81.920,5.543,2,2.5,1.42,0.031,0.000,0.0,0.000,0.138,1.98
