step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,3,1406,9.9,0.0,0.0,0.1,9.8,0.0,1.00,13.9,110,402,24.77,0.31,274,502,630,0.0,1.00,1.00,1.00,3.18,2.18,6.91,36.9
6000,3,1439,9.4,0.0,0.1,0.0,9.2,0.0,1.00,14.0,88,463,27.45,0.32,278,522,639,0.0,1.00,1.00,1.00,3.10,1.96,7.06,36.5
7000,3,1487,9.1,0.0,0.1,0.1,9.0,0.0,1.00,13.9,99,493,28.75,0.32,280,538,669,0.0,1.00,1.00,1.00,3.08,1.87,7.20,36.8
8000,3,1534,8.9,0.0,0.1,0.1,8.8,0.0,1.00,13.7,94,471,26.99,0.30,299,566,669,0.0,1.00,1.00,1.00,3.09,1.84,7.38,36.5
9000,3,884,8.8,0.0,0.1,0.0,8.8,0.0,1.00,13.7,61,508,28.56,0.32,121,373,390,0.0,1.00,1.00,1.00,3.15,1.83,7.49,37.6
10000,3,820,8.7,0.0,0.0,0.0,8.7,0.0,1.00,13.4,52,566,31.67,0.33,147,358,315,0.0,1.00,1.00,1.00,3.13,1.80,7.71,36.0
11000,3,690,8.5,0.0,0.1,0.0,8.4,0.0,1.00,13.8,58,589,32.60,0.35,160,335,195,0.0,1.00,1.00,1.00,3.08,1.75,7.75,33.1
12000,3,578,8.5,0.0,0.1,0.0,8.3,0.0,1.00,14.0,40,627,34.37,0.35,169,276,133,0.0,1.00,1.01,1.01,3.16,1.69,7.87,31.3
13000,16,992,9.1,0.0,0.0,0.0,9.1,0.0,1.00,12.3,40,590,33.99,0.33,121,303,568,0.0,1.00,1.00,1.00,3.17,2.01,7.93,39.8
13000,3,511,7.9,0.0,0.1,0.0,7.9,0.0,1.00,14.8,39,716,38.54,0.36,178,242,91,0.0,1.00,1.00,1.00,3.08,1.58,7.91,30.0
13000,17,16,6.4,0.0,0.0,0.0,6.4,0.0,1.00,19.4,3,592,29.58,0.25,1,9,6,0.0,1.00,1.00,1.00,2.25,2.19,4.12,36.2
14000,16,1130,9.1,0.0,0.0,0.0,9.1,0.0,1.00,12.3,52,576,33.20,0.32,133,380,617,0.0,1.00,1.00,1.00,3.16,2.01,7.92,39.3
14000,3,408,7.3,0.0,0.0,0.0,7.2,0.0,1.00,15.9,33,708,36.61,0.31,169,189,50,0.0,1.00,1.00,1.00,3.00,1.43,7.92,27.9
14000,17,6,7.0,0.0,0.0,0.0,7.0,0.0,1.00,18.3,2,471,23.21,0.17,4,2,0,0.0,1.00,1.00,1.00,3.00,2.17,4.67,26.1
15000,16,1203,9.1,0.0,0.0,0.0,9.1,0.0,1.00,12.2,40,631,36.12,0.35,147,421,635,0.0,1.00,1.00,1.00,3.15,1.98,7.96,39.1
15000,3,337,6.8,0.0,0.0,0.0,6.8,0.0,1.00,16.9,23,828,40.94,0.32,162,150,25,0.0,1.00,1.00,1.00,3.06,1.28,7.99,26.1
16000,16,1246,9.1,0.0,0.0,0.0,9.0,0.0,1.00,12.3,47,614,35.14,0.35,173,428,645,0.0,1.00,1.00,1.00,3.16,1.98,7.93,38.6
16000,3,290,6.6,0.0,0.0,0.2,6.4,0.0,1.00,17.3,20,815,40.20,0.31,145,129,16,0.0,1.00,1.00,1.00,2.96,1.24,7.99,25.7
17000,16,1265,9.0,0.0,0.0,0.0,9.0,0.0,1.00,12.4,42,596,34.00,0.33,174,443,648,0.0,1.00,1.00,1.00,3.16,1.97,7.92,38.6
17000,3,258,6.0,0.0,0.0,0.0,5.9,0.0,1.00,18.2,17,728,35.21,0.28,142,109,7,0.0,1.00,1.00,1.00,2.97,1.17,7.92,24.7
18000,16,1317,9.0,0.0,0.0,0.0,9.0,0.0,1.00,12.4,54,620,35.34,0.34,188,485,644,0.0,1.00,1.00,1.00,3.17,1.96,7.95,38.2
18000,3,211,6.1,0.0,0.0,0.0,6.0,0.0,1.00,18.2,15,795,38.29,0.31,134,68,9,0.0,1.00,1.00,1.00,2.95,1.17,7.97,23.6
19000,16,1339,9.1,0.0,0.0,0.0,9.0,0.0,1.00,12.5,63,639,36.48,0.36,191,520,628,0.0,1.00,1.00,1.00,3.15,1.97,7.94,37.9
19000,3,204,5.9,0.0,0.0,0.0,5.9,0.0,1.00,18.2,13,789,37.64,0.31,125,60,19,0.0,1.00,1.00,1.00,2.89,1.13,7.95,25.2
20000,16,1353,9.0,0.0,0.0,0.0,8.9,0.0,1.00,12.6,53,627,35.64,0.35,206,499,648,0.0,1.00,1.00,1.00,3.18,1.96,7.94,37.9
20000,3,184,5.9,0.0,0.0,0.0,5.9,0.0,1.00,18.3,15,750,35.95,0.27,104,70,10,0.0,1.00,1.00,1.00,2.93,1.09,7.93,24.4
21000,16,1373,8.9,0.0,0.0,0.0,8.9,0.0,1.00,12.7,51,645,36.59,0.34,217,505,651,0.0,1.00,1.00,1.00,3.14,1.94,7.93,37.7
21000,3,178,5.9,0.0,0.0,0.0,5.9,0.0,1.00,18.2,11,785,37.51,0.28,101,65,12,0.0,1.00,1.00,1.00,2.90,1.06,7.96,24.9
22000,16,1376,8.8,0.0,0.0,0.0,8.7,0.0,1.00,12.8,48,638,36.03,0.34,230,491,655,0.0,1.00,1.00,1.00,3.15,1.91,7.94,37.6
22000,3,190,6.0,0.0,0.0,0.0,5.9,0.0,1.00,18.1,7,737,35.47,0.22,86,91,13,0.0,1.00,1.00,1.00,2.89,1.04,7.96,26.5
23000,16,1356,8.8,0.0,0.0,0.0,8.8,0.0,1.00,12.9,50,620,34.95,0.33,215,498,643,0.0,1.00,1.00,1.00,3.18,1.94,7.94,37.7
23000,3,195,6.1,0.0,0.0,0.0,6.0,0.0,1.00,18.0,9,743,36.00,0.25,100,78,17,0.0,1.00,1.00,1.00,2.90,1.08,7.97,26.2
