step,event,lineage,other,size
5000,birth,1,0,295
9000,split,14,1,71
10000,split,23,1,9
12000,extinct,23,0,9
15000,split,32,1,21
19000,extinct,14,0,9
19000,extinct,32,0,12
22000,split,46,1,90
26000,split,54,1,8
27000,extinct,54,0,8
28000,split,60,1,10
28000,extinct,46,0,47
31000,extinct,60,0,10
35000,split,69,1,13
35000,split,70,1,31
36000,extinct,69,0,13
37000,extinct,70,0,32
39000,split,78,1,41
51000,extinct,78,0,30
60000,split,96,1,16
64000,extinct,96,0,6
65000,split,101,1,79
67000,extinct,101,0,32
76000,split,124,1,27
79000,extinct,124,0,17
82000,split,129,1,18
83000,extinct,129,0,18
86000,split,134,1,40
88000,split,138,1,13
89000,extinct,138,0,13
92000,split,147,1,61
93000,extinct,134,0,36
94000,split,152,1,5
96000,extinct,147,0,27
97000,extinct,152,0,13
108000,split,176,1,15
109000,extinct,176,0,15
111000,split,178,1,6
112000,extinct,178,0,6
114000,split,183,1,46
115000,extinct,183,0,46
118000,split,192,1,19
118000,split,193,1,23
121000,extinct,193,0,31
123000,extinct,192,0,29
124000,split,206,1,183
134000,split,233,206,8
135000,split,240,1,9
136000,split,244,233,44
136000,extinct,206,0,29
138000,split,246,1,36
138000,extinct,233,0,5
139000,extinct,240,0,5
139000,extinct,246,0,36
142000,split,259,1,34
143000,extinct,259,0,34
144000,split,266,1,9
147000,extinct,244,0,49
148000,split,275,244,45
149000,extinct,266,0,5
149000,extinct,275,0,45
160000,split,299,1,26
161000,split,304,1,712
161000,split,305,1,93
161000,split,307,1,35
163000,extinct,307,0,35
164000,extinct,299,0,17
165000,extinct,1,0,5
165000,merge,305,304,62
172000,split,333,304,35
175000,split,343,304,37
176000,extinct,333,0,67
177000,extinct,343,0,33
207000,split,408,304,12
209000,extinct,408,0,6
213000,split,413,304,44
213000,split,415,304,44
214000,extinct,415,0,44
215000,split,423,414,189
215000,merge,413,304,34
223000,split,438,304,10
224000,split,440,304,97
224000,extinct,438,0,10
225000,split,444,304,13
226000,split,449,423,62
229000,extinct,423,0,6
230000,split,458,304,18
230000,extinct,449,0,33
231000,extinct,458,0,18
233000,split,470,304,24
233000,extinct,444,0,6
235000,split,475,304,6
236000,extinct,470,0,25
236000,extinct,475,0,6
238000,split,481,304,9
239000,split,482,304,33
240000,extinct,481,0,16
242000,extinct,482,0,18
253000,merge,440,304,375
256000,split,527,440,16
257000,extinct,527,0,16
258000,split,530,304,369
260000,split,541,304,63
261000,split,546,540,147
265000,extinct,541,0,21
266000,extinct,530,0,33
266000,merge,546,304,80
268000,split,563,304,15
270000,split,567,304,394
270000,split,568,304,6
270000,extinct,563,0,15
271000,extinct,568,0,6
275000,split,580,567,20
276000,split,584,304,18
277000,split,581,567,109
277000,extinct,580,0,23
278000,split,585,567,213
279000,split,587,567,90
279000,extinct,567,0,28
282000,merge,587,585,95
283000,extinct,584,0,7
285000,split,599,304,59
285000,extinct,581,0,52
287000,split,606,585,155
290000,extinct,599,0,8
291000,split,619,304,26
294000,extinct,619,0,12
297000,extinct,606,0,27
301000,split,641,304,209
301000,split,642,585,5
302000,split,645,641,126
302000,split,646,641,29
303000,extinct,642,0,11
304000,split,657,304,195
