step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1608,1.424,0.207,8.03,42944,39088,954,0,2929,3,827156.7,34789.7,0.000,0.407,0.006,0.587,157,8.37,5.90,0.00,0.00,0.40,2.99,0.11,1.23,7.86,3.71,0.00,0.00,0.012,0.078,72,0.756,0.221,0.774,0.000,0.005,36615,34653,1,0.800,0.200,0.010,270168,0.126,1.333,0.014,71.85,16596,0,11596.566,0.000,0.033,902789,1.00,16.95,0.003,0.000,0.000,7,7,8,64,13459,0.051,0.00,0.0065,0.078,600,0.112,0.000,0.108,0.256,2.52,3.66,3.88,0.00,0.000,1.00,1.00,1.00,0.112,0.00275,29.49,4.9606,165.99,25121.2,139742.2,28.822,23.8502,81.630,719.591,0.728,0.052,108670.2,81.920,55.333,224,974.7,36.91,2.841,33.674,1557.1,11.251,0.135,2.01
120000,1466,1.450,0.461,8.06,46119,42336,819,0,3106,0,813237.1,39592.8,0.001,0.417,0.007,0.575,163,8.69,7.69,0.00,0.00,0.01,0.11,0.38,3.85,8.30,6.16,0.00,0.00,0.002,0.038,76,0.786,0.230,0.758,0.001,0.012,41724,39528,1,1.000,0.000,0.015,264464,0.135,2.050,0.037,68.75,18105,0,39592.812,0.000,0.038,993745,1.00,17.08,0.014,0.000,0.000,7,7,10,64,12739,0.049,0.00,0.0067,0.076,514,0.125,0.000,0.125,0.268,2.46,4.01,3.51,0.00,0.000,1.00,1.00,1.00,0.125,0.00302,28.22,5.8021,228.33,39396.4,139742.7,30.649,24.4819,80.094,818.774,0.927,0.113,90404.8,81.920,60.264,655,3112.3,30.37,2.989,36.225,3526.6,13.380,0.133,2.00
130000,1690,1.381,0.160,8.18,45357,40760,1046,0,3327,1,858125.1,43522.0,0.000,0.402,0.004,0.593,145,7.73,5.30,0.00,0.05,0.16,1.82,0.02,0.42,7.55,4.75,0.00,0.00,0.005,0.058,36,0.848,0.253,0.744,0.000,0.003,43727,41966,1,0.912,0.088,0.002,153026,0.131,1.213,0.009,72.74,18395,0,43521.973,0.000,0.006,1041017,1.00,17.39,0.007,0.000,0.000,7,7,8,64,13063,0.050,0.00,0.0067,0.089,671,0.129,0.000,0.104,0.296,2.40,3.81,3.55,0.00,0.000,1.00,1.00,1.00,0.129,0.00263,30.59,6.3009,39.89,19301.3,139743.0,20.998,28.3205,84.401,1038.669,0.627,0.049,115217.8,81.920,53.766,139,523.1,25.09,2.876,39.513,1337.9,13.376,0.136,2.00
140000,1761,1.379,0.085,8.17,47283,42743,935,0,3534,1,843125.6,39997.3,0.002,0.410,0.007,0.582,168,7.40,2.60,0.00,0.00,0.06,1.21,0.03,0.63,7.30,1.73,0.00,0.00,0.002,0.030,32,0.884,0.249,0.748,0.000,0.002,42200,39966,3,0.949,0.031,0.004,235491,0.122,0.590,0.003,71.36,18722,0,39997.297,0.000,0.005,1055924,1.00,17.56,0.000,0.000,0.000,7,7,7,60,13024,0.050,0.00,0.0066,0.077,775,0.129,0.000,0.117,0.263,2.38,3.99,3.32,0.00,0.000,1.00,1.00,1.00,0.129,0.00255,29.26,5.8948,79.82,8901.9,139743.5,30.776,20.8408,83.074,766.572,0.672,0.010,126762.2,81.920,58.191,54,244.0,30.70,3.350,32.440,309.3,13.590,0.133,2.00
150000,1589,1.398,0.483,8.04,39223,35571,1016,1,2807,38,789319.4,33380.8,0.002,0.404,0.005,0.590,160,8.18,5.95,0.00,0.00,0.00,0.10,0.12,1.56,8.06,5.30,0.00,0.00,0.001,0.025,67,0.785,0.220,0.770,0.000,0.009,33460,31622,2,0.952,0.000,0.008,292432,0.124,2.229,0.038,68.83,15467,0,878.443,1.000,0.034,797690,1.00,17.11,0.004,0.000,0.000,7,7,9,64,13000,0.050,0.00,0.0062,0.069,727,0.109,0.000,0.095,0.266,2.40,3.98,3.47,0.00,0.000,1.00,1.00,1.00,0.109,0.00266,28.34,5.0418,287.99,43924.0,139743.7,29.431,27.6506,77.787,619.852,0.900,0.124,85431.9,81.920,59.726,641,2755.2,55.13,3.036,37.243,4157.9,10.889,0.133,2.00
160000,1729,1.441,0.125,7.84,47372,42840,1065,0,3327,41,859436.9,45779.5,0.000,0.396,0.004,0.599,158,8.55,7.30,0.06,0.84,0.01,0.33,0.05,1.03,8.42,7.01,0.00,0.00,0.001,0.012,57,0.800,0.242,0.752,0.000,0.005,46775,44877,2,0.956,0.000,0.006,184531,0.129,1.004,0.006,71.35,18485,0,1116.573,0.000,0.025,1139749,1.02,16.99,0.006,0.000,0.000,7,7,9,64,14776,0.056,0.00,0.0059,0.078,721,0.138,0.000,0.113,0.297,2.48,3.93,3.66,0.00,0.000,1.02,1.01,1.02,0.138,0.00254,29.50,6.6931,316.66,24920.8,139743.9,21.465,29.0532,84.375,635.276,0.687,0.065,109980.3,81.920,59.396,90,323.0,38.77,3.324,41.520,665.9,14.925,0.135,2.00
170000,1407,1.384,0.309,8.21,43403,39559,1000,0,3166,7,831463.9,33739.9,0.001,0.420,0.005,0.574,176,8.42,7.61,0.00,0.00,0.02,0.61,0.68,5.39,7.72,3.78,0.00,0.00,0.001,0.028,51,0.747,0.215,0.779,0.000,0.006,35544,33042,2,0.874,0.000,0.021,183796,0.141,1.510,0.023,73.05,15598,0,4819.984,0.000,0.001,875168,1.00,16.83,0.015,0.000,0.000,7,7,9,64,11840,0.045,0.00,0.0077,0.063,626,0.107,0.000,0.109,0.241,2.49,3.74,4.06,0.00,0.000,1.00,1.00,1.00,0.107,0.00333,30.82,4.8484,45.77,19411.0,139744.3,34.709,15.8406,82.231,702.285,0.901,0.002,113089.4,81.920,49.960,453,1977.2,24.01,2.441,25.265,2258.7,10.765,0.135,2.00
180000,1290,1.468,0.805,8.36,41696,37799,943,0,3071,75,783327.8,33732.1,0.000,0.406,0.004,0.590,150,8.46,6.19,0.00,0.00,0.15,1.66,0.39,2.67,7.92,3.10,0.00,0.00,0.002,0.026,53,0.677,0.222,0.772,0.000,0.005,37897,35683,1,1.000,0.000,0.026,168721,0.139,2.725,0.072,67.56,16139,0,449.761,0.000,0.016,929927,1.00,16.64,0.009,0.000,0.000,7,7,9,64,10916,0.042,0.00,0.0077,0.072,553,0.125,0.000,0.116,0.263,2.64,4.17,4.22,0.00,0.000,1.00,1.00,1.00,0.125,0.00329,29.04,4.7777,152.35,58890.5,139745.3,25.699,31.1297,77.166,769.682,0.907,0.191,65551.3,81.920,64.443,1238,6227.2,40.39,2.772,41.542,6131.5,11.417,0.135,2.01
190000,1646,1.444,0.139,8.49,38175,33952,1222,0,2645,46,893681.4,59025.8,0.002,0.437,0.009,0.552,141,8.89,7.76,0.07,1.01,0.01,0.42,0.23,2.60,8.58,6.20,0.00,0.00,0.000,0.007,45,0.554,0.243,0.753,0.000,0.004,46570,44629,2,0.964,0.016,0.013,386253,0.147,1.137,0.007,71.77,18184,0,1283.169,0.000,0.008,1093867,1.01,16.17,0.018,0.001,0.000,7,7,9,64,14625,0.056,0.00,0.0063,0.088,722,0.130,0.000,0.078,0.399,2.84,4.06,5.00,0.00,0.000,1.00,1.01,1.01,0.130,0.00312,35.01,9.1377,97.79,27562.3,139745.4,13.079,30.6956,86.088,767.364,0.709,0.070,107228.9,81.920,51.766,97,338.9,34.64,3.041,43.974,1148.6,17.013,0.136,1.99
200000,1525,1.405,0.167,8.65,26965,23767,1339,0,1980,15,840674.1,19875.8,0.000,0.451,0.004,0.545,184,8.33,4.44,0.00,0.00,0.00,0.00,0.20,2.02,8.13,3.32,0.00,0.00,0.000,0.000,53,0.529,0.260,0.738,0.000,0.003,14939,12890,1,1.000,0.000,0.010,71562,0.133,1.140,0.010,78.67,9927,0,1325.052,0.000,0.006,418520,1.00,16.20,0.000,0.000,0.000,7,7,9,57,12700,0.048,0.00,0.0068,0.119,589,0.051,0.000,0.043,0.190,2.86,3.99,5.17,0.00,0.000,1.00,1.00,1.00,0.051,0.00368,39.52,2.8705,107.20,14276.4,139745.5,30.692,10.3785,83.230,452.808,0.724,0.010,120331.0,81.920,23.732,174,786.3,29.09,0.906,14.958,1155.0,5.460,0.133,2.00
210000,1599,1.409,0.050,8.62,26764,23626,1237,0,1827,5,840286.1,16916.0,0.000,0.458,0.002,0.540,195,7.65,1.36,0.00,0.00,0.00,0.00,0.01,0.30,7.64,1.31,0.00,0.00,0.000,0.000,28,0.572,0.252,0.748,0.000,0.000,12724,10511,1,1.000,0.000,0.001,71409,0.130,0.058,0.000,79.31,9486,0,3383.206,0.000,0.000,430851,1.00,16.76,0.000,0.000,0.000,7,7,9,36,12225,0.047,0.00,0.0069,0.121,748,0.051,0.000,0.046,0.146,2.80,3.83,4.96,0.00,0.000,1.00,1.00,1.00,0.051,0.00356,40.69,2.3547,9.79,2819.3,139745.6,34.240,5.8411,83.248,438.238,0.527,0.000,133611.3,81.920,18.198,0,-0.0,1.39,0.677,9.593,9.8,4.539,0.134,2.00
220000,1639,1.394,0.046,8.68,24504,21505,1259,0,1700,0,821884.5,10270.7,0.000,0.438,0.001,0.561,198,7.62,1.93,0.00,0.00,0.00,0.10,0.01,0.17,7.61,1.91,0.00,0.00,0.000,0.004,36,0.591,0.276,0.722,0.000,0.002,6579,4500,1,1.000,0.000,0.002,26641,0.180,0.055,0.000,79.75,8078,0,10270.677,0.000,0.000,240241,1.00,16.90,0.000,0.000,0.000,7,7,9,52,12492,0.048,0.00,0.0066,0.123,763,0.032,0.000,0.039,0.058,2.77,3.78,4.90,0.00,0.000,1.00,1.00,1.00,0.032,0.00328,40.07,1.2551,6.77,2881.4,139745.8,37.805,4.0497,81.916,423.320,0.518,0.000,133572.4,81.920,13.280,2,2.4,1.19,0.342,6.211,8.8,2.390,0.133,2.01
230000,1563,1.415,0.159,8.85,23397,20640,1323,0,1510,0,813963.2,8152.9,0.000,0.438,0.001,0.561,202,7.66,1.94,0.00,0.00,0.00,0.00,0.00,0.18,7.66,1.94,0.00,0.00,0.000,0.000,39,0.561,0.264,0.734,0.000,0.002,4430,2433,1,1.000,0.000,0.001,22178,0.165,1.085,0.010,79.31,7482,0,8152.888,0.000,0.000,206522,1.00,16.84,0.000,0.000,0.000,7,7,9,55,11978,0.046,0.00,0.0068,0.119,706,0.028,0.000,0.035,0.012,2.82,3.75,5.01,0.00,0.000,1.00,1.00,1.00,0.028,0.00342,40.51,0.9676,9.73,9054.8,139745.9,39.457,2.5725,81.127,329.572,0.584,0.000,125638.3,81.920,10.959,169,774.6,20.40,0.085,4.568,1038.2,2.045,0.137,1.99
240000,1677,1.462,0.092,8.96,29822,26507,1185,0,2016,1,828836.4,18022.6,0.000,0.419,0.002,0.579,192,7.86,3.78,0.00,0.10,0.15,1.40,0.01,0.27,7.70,2.68,0.00,0.00,0.005,0.045,50,0.722,0.249,0.748,0.000,0.002,14895,12476,1,1.000,0.000,0.002,68439,0.122,0.608,0.004,78.14,11060,0,18022.576,0.000,0.006,457383,1.00,16.99,0.000,0.000,0.000,7,7,9,57,13182,0.050,0.00,0.0064,0.094,747,0.058,0.000,0.051,0.163,2.58,3.97,4.05,0.00,0.000,1.00,1.00,1.00,0.058,0.00301,37.84,2.4967,96.05,5236.0,139746.0,38.685,5.0112,82.385,424.321,0.679,0.000,130291.1,81.920,25.962,79,324.5,26.22,1.318,9.174,290.0,4.923,0.135,1.99
250000,1614,1.414,0.106,8.99,28710,25796,1203,0,1774,19,822151.2,10043.1,0.000,0.397,0.002,0.601,194,7.75,2.76,0.00,0.00,0.12,1.15,0.03,0.92,7.59,1.85,0.00,0.00,0.005,0.049,47,0.727,0.268,0.730,0.000,0.002,8194,6146,1,1.000,0.000,0.002,37462,0.128,0.860,0.004,79.09,9224,0,528.584,0.000,0.001,263189,1.00,16.95,0.000,0.000,0.000,7,7,9,46,12505,0.048,0.00,0.0067,0.112,671,0.037,0.000,0.045,0.038,2.65,4.01,4.11,0.00,0.000,1.00,1.00,1.00,0.037,0.00301,36.93,1.2392,59.76,5188.4,139746.2,42.194,2.7862,81.920,394.951,0.586,0.000,130291.9,81.920,22.967,73,267.6,24.12,1.008,5.624,631.9,3.042,0.133,2.01
260000,1756,1.419,0.114,8.95,27522,24431,1184,0,1765,1,819152.4,13654.4,0.000,0.404,0.002,0.595,186,8.00,2.36,0.01,0.24,0.02,0.50,0.01,0.27,7.96,2.06,0.00,0.00,0.001,0.017,62,0.577,0.240,0.757,0.000,0.003,10984,9347,1,0.986,0.014,0.002,44293,0.126,0.878,0.006,78.39,9631,0,13654.371,0.000,0.018,266029,1.00,16.26,0.000,0.000,0.000,7,7,10,55,14047,0.054,0.00,0.0059,0.097,722,0.036,0.000,0.045,0.123,2.79,4.05,4.54,0.00,0.000,1.00,1.00,1.00,0.036,0.00284,38.00,1.7600,97.53,10167.1,139746.3,34.392,10.0229,81.384,486.406,0.684,0.017,124935.8,81.920,21.598,91,361.0,25.36,0.818,13.052,689.2,3.414,0.134,1.99
270000,1743,1.495,0.099,8.88,27336,24448,1151,0,1750,0,820535.4,14682.4,0.000,0.407,0.002,0.591,181,9.13,4.66,0.00,0.00,0.10,1.25,0.11,1.23,8.93,3.77,0.00,0.00,0.003,0.039,68,0.477,0.238,0.760,0.000,0.002,11883,10105,1,0.999,0.001,0.020,88907,0.124,0.867,0.005,78.02,9740,0,14682.377,0.000,0.015,392474,1.00,15.00,0.000,0.000,0.000,7,7,10,60,15922,0.061,0.00,0.0053,0.099,726,0.051,0.000,0.042,0.132,2.98,4.04,5.31,0.00,0.000,1.00,1.00,1.00,0.051,0.00295,39.18,1.9532,296.72,15722.1,139746.3,32.048,11.2448,81.375,544.738,0.684,0.030,119485.5,81.920,27.138,65,232.0,45.16,1.250,14.593,424.3,3.840,0.134,2.00
280000,1523,1.462,0.100,8.98,24224,21684,1273,0,1487,0,836553.0,12019.1,0.001,0.428,0.001,0.570,203,8.54,2.70,0.00,0.00,0.05,0.96,0.00,0.15,8.49,2.25,0.00,0.00,0.002,0.026,50,0.447,0.278,0.721,0.000,0.001,7765,6209,1,0.519,0.481,0.001,33122,0.142,0.816,0.004,80.39,7737,0,12019.054,0.000,0.001,241729,1.00,15.24,0.000,0.000,0.000,7,9,10,45,13009,0.050,0.00,0.0065,0.112,668,0.032,0.000,0.032,0.098,3.01,3.83,5.55,0.00,0.000,1.00,1.00,1.00,0.032,0.00374,42.81,1.5026,15.06,5013.4,139746.5,36.784,1.2528,83.033,349.465,0.600,0.000,130610.2,81.920,10.173,78,313.9,22.11,0.126,3.849,606.7,2.907,0.135,2.00
290000,1508,1.471,0.110,9.01,24813,22115,1243,0,1470,0,825476.2,11153.8,0.000,0.432,0.002,0.566,195,8.66,2.29,0.00,0.00,0.03,0.79,0.02,0.39,8.61,2.15,0.00,0.00,0.001,0.028,43,0.406,0.252,0.747,0.000,0.001,8338,6844,2,0.594,0.000,0.003,75360,0.097,0.762,0.005,78.91,7982,0,11153.829,0.000,0.000,339132,1.00,14.86,0.000,0.000,0.000,7,9,10,56,13058,0.050,0.00,0.0064,0.110,673,0.044,0.000,0.037,0.082,3.08,3.85,5.91,0.00,0.000,1.00,1.00,1.00,0.044,0.00374,42.03,1.3999,12.67,6015.3,139746.5,35.691,4.2991,81.805,430.326,0.668,0.000,129457.2,81.920,16.889,108,518.1,19.30,0.662,7.209,541.3,3.201,0.133,2.00
300000,1568,1.487,0.061,9.01,26098,23364,1204,0,1470,9,828684.1,13964.1,0.000,0.421,0.002,0.577,189,8.80,3.07,0.00,0.00,0.00,0.00,0.00,0.04,8.80,3.07,0.00,0.00,0.000,0.000,54,0.432,0.279,0.719,0.000,0.001,9580,8027,2,0.572,0.000,0.001,32659,0.144,0.256,0.001,78.56,8605,0,1551.570,0.000,0.004,330911,1.00,14.76,0.001,0.000,0.000,7,9,10,64,13806,0.053,0.00,0.0060,0.094,687,0.047,0.000,0.035,0.090,3.06,3.95,5.77,0.00,0.000,1.00,1.00,1.00,0.047,0.00356,41.69,1.8456,24.68,6666.5,139746.6,36.042,4.2557,81.922,498.616,0.702,0.000,129476.4,81.920,25.209,43,143.2,8.28,1.228,7.547,61.7,3.787,0.137,1.99
310000,1711,1.462,0.091,9.02,26184,23336,1154,0,1551,0,816290.4,13995.5,0.000,0.425,0.002,0.573,176,9.06,5.73,0.00,0.00,0.10,1.14,0.23,2.86,8.73,4.14,0.00,0.00,0.005,0.057,78,0.470,0.243,0.750,0.000,0.007,10593,9063,1,0.525,0.475,0.012,54909,0.138,0.634,0.004,77.57,8778,0,13995.512,0.000,0.022,343914,1.00,15.25,0.003,0.000,0.000,7,7,10,64,15509,0.059,0.00,0.0055,0.085,692,0.048,0.000,0.039,0.111,2.98,3.96,5.28,0.00,0.000,1.00,1.00,1.00,0.048,0.00318,40.13,1.8288,112.95,16813.1,139746.8,31.183,11.6196,80.835,621.687,0.796,0.030,118622.8,81.920,29.748,80,307.4,24.48,1.413,14.955,364.1,3.725,0.139,1.99
