step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,87,15.7,1.6,0.2,0.1,13.8,0.0,1.39,12.0,33,118,16.02,2.47,61,23,3,0.0,1.06,1.54,1.48,3.84,4.10,6.37,18.6
6000,1,23,3.2,0.0,0.0,0.0,3.2,0.0,1.00,24.0,3,188,9.01,0.86,22,1,0,0.0,1.00,1.00,1.00,1.43,1.91,2.09,24.3
7000,11,7,7.3,1.7,0.3,0.0,5.3,0.0,1.96,16.0,2,149,12.91,1.66,7,0,0,0.0,2.07,2.07,1.86,3.14,7.43,4.00,1.4
8000,13,483,15.7,0.6,0.3,0.7,14.0,0.0,1.17,11.6,163,107,13.63,1.90,189,167,127,0.0,1.09,1.29,1.16,3.76,5.25,5.09,29.4
8000,14,356,20.8,0.7,0.4,0.6,19.1,0.0,1.15,8.0,119,188,31.71,7.20,184,162,10,0.0,1.01,1.23,1.20,4.53,5.58,6.92,24.8
9000,13,430,16.1,0.9,0.5,0.3,14.5,0.0,1.22,11.3,139,199,24.27,5.13,236,101,93,0.1,1.09,1.34,1.23,3.95,5.76,4.76,25.0
9000,14,417,17.6,0.3,0.4,0.6,16.2,0.0,1.07,11.3,130,113,16.24,3.40,226,177,14,0.0,1.00,1.12,1.09,3.84,3.73,6.73,24.7
10000,14,353,17.6,0.9,0.5,0.9,15.3,0.0,1.20,11.1,126,155,23.41,5.07,226,125,2,0.1,1.00,1.35,1.24,3.80,3.98,6.50,23.2
10000,13,348,15.9,1.3,0.7,0.6,13.3,0.0,1.30,12.1,109,213,31.23,5.77,185,81,82,0.1,1.10,1.50,1.30,3.82,5.15,4.92,25.9
11000,13,366,11.0,0.5,0.1,0.5,9.9,0.0,1.11,15.1,85,112,11.34,1.81,183,102,81,0.0,1.03,1.17,1.11,3.13,4.34,4.28,26.1
11000,14,298,13.7,0.3,0.4,0.4,12.6,0.0,1.11,14.4,88,129,15.24,2.76,170,121,7,0.0,1.06,1.13,1.13,3.27,3.16,5.67,24.0
12000,13,479,11.0,0.5,0.4,0.4,9.7,0.0,1.13,15.1,103,174,18.97,3.27,248,93,138,0.0,1.09,1.19,1.13,3.18,4.38,4.30,27.5
12000,14,253,12.5,0.8,0.1,0.2,11.3,0.0,1.26,15.1,64,138,12.94,1.96,133,87,33,0.0,1.13,1.34,1.28,3.21,2.98,5.54,24.7
12000,40,32,17.7,0.0,4.9,0.5,12.3,0.0,1.00,2.8,9,457,58.26,9.20,4,11,17,0.0,1.00,1.00,1.00,5.44,7.50,7.47,37.8
13000,13,796,11.9,0.5,0.3,0.4,10.7,0.0,1.12,14.2,160,206,21.38,3.17,283,238,275,0.0,1.06,1.17,1.12,3.40,4.38,4.66,32.6
13000,14,255,15.5,1.5,0.1,0.1,13.8,0.0,1.54,13.0,47,206,20.19,2.54,145,107,3,0.0,1.39,1.56,1.62,3.63,3.57,6.15,23.7
13000,44,154,13.4,0.1,0.6,0.6,12.1,0.0,1.02,10.9,54,172,14.48,2.05,22,27,105,0.0,1.01,1.03,1.03,3.73,4.00,6.88,42.6
13000,45,131,17.2,0.0,0.3,1.3,15.6,0.0,1.00,9.5,52,272,51.51,8.61,11,120,0,0.0,1.00,1.00,1.00,4.32,6.51,6.17,30.8
13000,40,51,18.9,0.1,4.8,0.5,13.5,0.0,1.02,3.1,14,597,75.35,13.51,20,11,20,0.0,1.00,1.02,1.04,5.69,7.20,7.37,32.0
13000,46,12,5.1,0.0,0.0,0.0,5.1,0.0,1.00,21.3,3,1191,85.63,1.95,0,0,12,0.0,1.00,1.00,1.00,1.83,2.50,2.83,40.4
14000,13,394,10.0,0.0,0.4,0.1,9.5,0.0,1.00,14.7,74,256,20.65,1.59,13,195,186,0.0,1.00,1.00,1.00,3.03,3.86,4.91,38.9
14000,14,215,10.5,1.1,0.0,0.1,9.3,0.0,1.41,16.2,32,198,17.91,1.96,155,49,11,0.0,1.34,1.40,1.47,3.06,2.90,5.20,22.7
14000,44,170,12.0,1.0,0.3,0.3,10.4,0.0,1.30,13.8,58,218,22.73,5.15,36,62,72,0.0,1.19,1.48,1.27,3.24,4.25,5.32,36.1
14000,40,60,23.0,0.0,4.6,0.6,17.8,0.0,1.00,2.3,24,662,95.36,15.97,28,9,23,0.0,1.00,1.01,1.00,6.00,7.48,7.90,25.3
14000,45,47,23.4,0.0,0.3,0.8,22.4,0.0,1.00,3.8,19,382,67.40,9.78,17,30,0,0.0,1.00,1.00,1.00,5.96,7.00,7.72,26.0
14000,46,24,6.5,0.0,0.1,0.0,6.4,0.0,1.01,19.2,7,210,13.43,1.13,0,11,13,0.0,1.02,1.02,1.01,2.42,3.29,3.38,36.6
15000,13,438,10.6,0.1,0.3,0.0,10.3,0.0,1.01,13.5,67,348,25.64,2.21,15,252,171,0.0,1.00,1.02,1.01,3.18,3.97,5.42,37.3
15000,14,212,11.7,1.1,0.0,0.8,9.8,0.0,1.41,15.2,35,353,37.05,3.50,152,35,25,0.0,1.33,1.39,1.47,3.25,3.27,5.40,22.9
15000,40,44,21.3,0.5,3.1,0.7,17.0,0.0,1.15,4.7,17,669,99.29,21.56,29,3,12,0.0,1.00,1.27,1.16,5.59,6.20,7.68,20.3
15000,44,42,9.2,0.0,0.1,1.4,7.7,0.0,1.00,16.4,17,860,90.50,19.71,42,0,0,0.0,1.00,1.00,1.00,2.95,2.98,5.93,20.8
15000,45,33,27.8,0.0,3.9,2.4,21.4,0.0,1.00,4.3,17,309,54.72,9.55,16,17,0,0.0,1.00,1.00,1.00,6.36,7.73,7.88,26.1
16000,13,617,12.0,0.1,0.4,0.4,11.1,0.0,1.02,12.5,125,301,23.27,2.68,90,304,223,0.0,1.00,1.03,1.02,3.43,4.44,5.45,35.3
16000,14,115,8.7,0.5,0.0,0.1,8.1,0.0,1.20,17.8,20,182,13.30,1.90,99,11,5,0.0,1.18,1.18,1.23,2.63,2.57,4.63,17.9
16000,40,78,20.7,0.4,4.6,0.7,15.1,0.0,1.07,5.1,34,413,67.54,13.20,60,10,8,0.1,1.00,1.11,1.08,5.06,6.51,7.38,17.4
17000,13,932,10.9,0.3,0.3,0.6,9.6,0.0,1.07,13.9,174,249,19.39,2.35,202,427,303,0.0,1.04,1.12,1.07,3.34,3.86,5.45,33.4
17000,40,114,16.9,0.0,3.2,0.9,12.9,0.0,1.01,7.2,42,330,42.91,9.86,73,25,16,0.0,1.01,1.02,1.01,5.12,6.59,7.14,18.7
17000,14,28,8.8,0.6,0.0,1.1,7.1,0.0,1.18,17.5,7,183,12.69,1.71,24,4,0,0.0,1.00,1.33,1.19,2.61,2.32,4.93,20.0
18000,13,722,10.4,0.0,0.2,0.1,10.0,0.0,1.01,14.0,115,291,20.16,1.92,185,310,227,0.0,1.01,1.02,1.01,3.30,3.83,5.38,33.0
18000,40,119,18.4,0.5,3.1,2.0,12.9,0.0,1.08,8.7,41,303,38.68,5.37,50,29,40,0.0,1.00,1.15,1.09,5.21,5.90,7.36,26.3
18000,72,10,14.5,0.3,0.0,0.0,14.2,0.0,1.15,8.2,4,390,42.62,18.73,6,1,3,0.0,1.14,1.14,1.17,4.50,4.20,8.00,27.5
19000,13,721,9.9,0.1,0.2,0.2,9.4,0.0,1.01,14.1,111,283,18.81,1.36,209,348,164,0.0,1.00,1.01,1.01,3.24,3.53,5.79,30.5
19000,89,190,9.8,0.1,0.1,0.1,9.5,0.0,1.04,14.9,50,200,13.42,0.72,154,36,0,0.0,1.02,1.07,1.05,3.23,3.63,5.21,20.8
19000,40,77,24.3,0.3,4.5,1.9,17.6,0.0,1.03,4.8,40,287,41.86,10.33,66,2,9,0.0,1.01,1.07,1.02,5.82,7.65,7.17,16.4
20000,13,589,10.5,0.0,0.4,0.4,9.7,0.0,1.00,14.0,100,225,16.74,1.80,212,289,88,0.0,1.00,1.00,1.00,3.28,4.02,5.16,28.2
20000,89,151,9.2,0.0,0.4,0.0,8.8,0.0,1.00,15.5,30,244,18.09,1.74,126,25,0,0.0,1.00,1.00,1.00,2.93,3.38,4.86,21.0
20000,40,60,22.4,0.0,4.4,0.3,17.7,0.0,1.00,3.8,28,717,93.21,23.54,35,10,15,0.0,1.00,1.00,1.00,6.30,7.90,6.92,25.7
20000,92,29,13.1,0.3,2.9,0.0,9.8,0.0,1.06,15.2,12,171,15.45,2.16,20,9,0,0.0,1.00,1.14,1.06,2.90,4.17,4.28,26.4
21000,13,446,11.4,0.1,0.5,0.6,10.2,0.0,1.02,13.5,78,313,23.02,3.12,256,163,27,0.0,1.01,1.03,1.02,3.27,4.07,5.39,23.5
21000,89,135,8.6,0.6,0.0,0.0,8.0,0.0,1.19,16.9,32,279,19.64,3.44,101,34,0,0.0,1.19,1.23,1.17,2.82,3.70,4.01,23.1
21000,40,55,23.6,0.5,4.1,0.5,18.5,0.0,1.04,2.4,16,574,86.51,14.66,26,7,22,0.1,1.00,1.15,1.01,6.51,7.36,7.53,26.6
22000,13,525,10.1,0.1,0.4,0.2,9.5,0.0,1.02,14.5,91,298,23.08,2.35,335,131,59,0.0,1.01,1.03,1.02,3.18,3.94,5.04,24.7
22000,89,100,8.7,0.8,0.0,0.1,7.8,0.0,1.22,16.6,23,232,16.79,1.47,72,28,0,0.0,1.17,1.28,1.22,2.83,3.53,4.25,23.2
22000,103,75,22.0,1.0,0.0,6.7,14.3,0.0,1.18,8.7,22,217,24.16,6.17,26,31,18,0.0,1.00,1.31,1.22,4.79,4.20,7.72,29.9
22000,40,35,21.8,0.9,2.2,1.9,16.7,0.0,1.31,4.9,14,540,68.25,11.45,22,5,8,0.0,1.01,1.57,1.32,5.80,6.77,7.11,20.4
22000,92,11,10.1,0.0,0.0,0.0,10.1,0.0,1.00,15.8,2,320,21.18,0.42,11,0,0,0.0,1.00,1.00,1.00,2.82,3.09,5.00,19.5
23000,13,1073,12.1,0.2,0.3,0.4,11.2,0.0,1.03,11.9,209,255,21.96,3.48,397,423,253,0.0,1.02,1.03,1.03,3.66,3.95,6.35,30.5
23000,110,69,14.3,0.0,0.1,0.0,14.1,0.0,1.00,11.7,13,117,13.76,5.20,14,19,36,0.0,1.00,1.00,1.00,3.61,5.88,4.28,37.2
23000,103,47,21.8,0.4,0.7,5.2,15.4,0.0,1.08,8.8,19,574,81.25,19.53,15,27,5,0.0,1.02,1.14,1.08,5.17,3.87,7.85,28.5
23000,40,30,30.9,0.6,4.2,3.2,22.8,0.0,1.06,1.3,12,367,60.48,5.22,1,11,18,0.0,1.00,1.21,1.02,6.70,7.37,8.00,38.5
23000,89,28,20.4,7.9,0.0,0.0,12.5,0.0,2.78,7.8,10,306,44.29,19.72,28,0,0,0.0,2.97,3.48,2.34,5.46,6.11,6.11,18.0
24000,13,654,8.6,0.0,0.3,0.1,8.2,0.0,1.00,15.9,79,314,21.22,1.55,408,211,35,0.0,1.00,1.00,1.01,2.95,3.39,4.87,22.5
24000,89,88,9.4,1.5,0.0,0.0,7.9,0.0,1.39,16.2,17,325,30.88,7.68,71,11,6,0.0,1.41,1.51,1.33,3.16,3.78,4.30,22.0
24000,40,16,34.0,0.8,5.9,5.5,21.9,0.0,1.06,1.9,7,716,104.58,5.02,0,9,7,0.0,1.00,1.26,1.00,7.44,7.06,8.00,37.8
24000,110,15,11.7,0.0,0.0,0.0,11.7,0.0,1.00,12.4,6,281,20.34,12.84,14,1,0,0.0,1.00,1.00,1.00,3.07,5.00,4.87,21.0
24000,92,7,9.9,0.0,0.0,0.0,9.9,0.0,1.00,16.3,2,625,36.89,0.38,7,0,0,0.0,1.00,1.00,1.00,3.29,3.00,4.86,19.4
24000,114,5,12.6,0.0,0.0,0.0,12.6,0.0,1.00,8.4,4,138,11.30,1.15,0,0,5,0.0,1.00,1.00,1.00,3.60,3.80,8.00,50.9
24000,103,5,41.8,3.4,0.0,19.0,19.4,0.0,1.57,1.6,4,153,17.66,2.34,5,0,0,0.0,1.00,2.03,1.62,3.80,7.20,8.00,20.9
25000,13,527,8.8,0.0,0.3,0.1,8.4,0.0,1.01,15.7,67,380,24.34,1.55,367,151,9,0.0,1.00,1.01,1.01,2.97,3.48,4.88,21.2
25000,110,60,10.3,0.0,0.0,0.1,10.2,0.0,1.00,15.2,18,259,24.96,11.59,32,8,20,0.0,1.00,1.00,1.00,3.00,4.02,4.47,30.1
25000,89,59,11.7,0.0,2.2,0.2,9.4,0.0,1.01,14.5,22,244,20.56,2.33,12,47,0,0.0,1.01,1.01,1.01,3.51,4.56,4.53,29.4
25000,92,7,9.4,0.0,0.0,0.0,9.4,0.0,1.00,17.1,2,414,23.66,0.51,7,0,0,0.0,1.00,1.00,1.00,2.43,3.00,4.43,20.3
26000,13,498,10.4,0.0,0.4,0.1,9.9,0.0,1.00,14.1,70,380,27.85,3.26,341,119,38,0.0,1.00,1.00,1.00,3.31,3.78,5.28,22.1
26000,89,54,7.0,0.4,0.0,0.0,6.7,0.0,1.16,18.0,10,258,22.15,5.89,23,31,0,0.0,1.15,1.15,1.16,2.44,3.15,4.06,26.5
26000,110,6,8.7,0.0,0.0,0.0,8.7,0.0,1.00,17.0,4,171,13.90,1.29,0,6,0,0.0,1.00,1.00,1.00,3.17,3.17,4.33,28.9
27000,13,562,11.8,0.1,1.0,0.1,10.5,0.0,1.02,13.1,112,358,31.09,6.18,373,151,38,0.0,1.01,1.03,1.03,3.47,3.85,5.76,22.0
27000,89,5,11.6,0.0,0.0,0.0,11.6,0.0,1.00,14.0,2,102,7.40,0.31,0,5,0,0.0,1.00,1.00,1.00,3.00,3.40,5.60,29.3
28000,13,536,12.0,0.0,0.7,0.4,10.9,0.0,1.01,13.2,104,329,27.04,6.56,357,159,20,0.0,1.00,1.01,1.02,3.64,3.92,5.73,21.3
28000,130,165,12.2,0.2,0.0,0.0,12.0,0.0,1.04,11.4,41,178,14.96,1.76,7,66,92,0.0,1.00,1.07,1.05,3.63,3.25,7.26,39.1
28000,127,25,22.9,2.6,0.0,4.7,15.7,0.0,1.43,6.5,11,567,93.18,23.70,0,0,25,0.0,1.00,1.79,1.49,4.12,5.56,7.20,48.9
29000,13,526,11.8,0.3,0.1,0.3,11.0,0.0,1.07,13.2,100,297,26.24,6.47,336,147,43,0.0,1.05,1.10,1.07,3.62,4.02,5.72,23.2
29000,135,390,14.2,0.3,0.3,0.3,13.3,0.0,1.04,8.0,103,318,38.05,9.96,83,234,73,0.0,1.00,1.06,1.06,4.47,5.14,7.63,31.6
29000,130,199,10.7,0.1,0.0,0.0,10.6,0.0,1.02,12.3,46,167,13.27,1.01,7,55,137,0.0,1.00,1.03,1.03,3.34,2.67,7.31,43.9
30000,135,375,14.4,0.5,0.2,0.2,13.4,0.0,1.09,8.7,95,288,32.87,8.57,91,200,84,0.0,1.01,1.14,1.11,4.46,4.51,7.75,32.0
30000,13,305,12.6,0.0,0.4,0.3,12.0,0.0,1.00,12.3,79,372,38.00,8.67,208,90,7,0.0,1.00,1.00,1.00,3.81,4.33,5.93,20.4
30000,130,231,10.6,0.0,0.0,0.1,10.5,0.0,1.01,11.8,49,203,15.52,1.42,39,66,126,0.0,1.00,1.01,1.02,3.57,2.65,7.69,38.4
31000,135,707,13.5,0.3,0.3,0.8,12.1,0.0,1.05,11.1,186,285,31.24,6.99,269,344,94,0.0,1.01,1.06,1.06,4.14,4.76,6.48,28.2
31000,130,224,10.0,0.0,0.0,0.3,9.7,0.0,1.00,12.7,39,258,18.01,0.42,5,71,148,0.0,1.00,1.00,1.00,3.40,2.26,7.84,42.8
