step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
5000,1,234,25.0,0.0,2.8,1.3,20.8,0.0,1.00,9.0,102,187,31.28,4.89,121,91,22,0.0,1.01,1.00,1.00,4.67,5.82,6.35,23.0
6000,1,56,23.8,0.7,3.5,2.5,17.1,0.0,1.16,8.6,34,316,44.84,5.97,53,2,1,0.0,1.18,1.06,1.21,4.68,6.48,6.54,12.9
7000,13,648,14.7,0.1,0.6,1.1,13.0,0.0,1.03,13.3,182,190,24.67,4.03,232,280,136,0.0,1.03,1.03,1.02,3.33,3.56,5.95,27.6
7000,19,78,15.6,0.0,0.3,1.9,13.4,0.0,1.00,15.7,18,144,19.58,3.61,0,32,46,0.0,1.00,1.00,1.00,3.12,4.08,4.09,39.9
7000,14,35,20.9,0.0,1.4,0.6,18.9,0.0,1.00,11.8,17,271,39.39,15.07,1,17,17,0.0,1.00,1.00,1.00,3.63,4.31,5.80,42.4
7000,15,31,34.7,0.0,4.5,1.6,28.6,0.0,1.00,5.1,11,461,99.93,14.22,28,3,0,0.0,1.00,1.00,1.00,5.23,5.52,7.94,14.6
7000,1,30,13.3,0.0,5.9,0.1,7.3,0.0,1.00,11.2,12,481,49.39,9.41,30,0,0,0.0,1.00,1.00,1.00,4.90,7.37,6.80,8.9
8000,13,854,16.0,0.3,0.5,1.3,14.0,0.0,1.08,13.0,271,145,18.37,3.51,330,307,217,0.0,1.10,1.09,1.07,3.43,3.73,6.09,28.8
8000,14,64,14.0,0.0,0.9,0.4,12.7,0.0,1.00,15.0,20,126,15.33,4.54,11,42,11,0.0,1.00,1.00,1.00,2.89,3.64,4.88,30.1
8000,1,42,11.8,0.0,3.0,0.1,8.6,0.0,1.00,12.0,20,374,34.03,3.87,42,0,0,0.0,1.00,1.00,1.00,4.64,7.62,6.93,10.4
8000,19,32,13.0,2.0,0.0,0.3,10.7,0.0,1.66,16.2,13,147,11.28,1.07,6,12,14,0.0,1.81,1.88,1.56,3.12,4.03,3.97,38.7
9000,13,881,18.2,0.2,0.8,2.1,15.1,0.0,1.05,12.8,283,146,18.94,4.11,378,267,236,0.0,1.06,1.05,1.05,3.62,3.96,6.07,28.8
9000,29,28,31.4,0.1,0.0,0.3,31.0,0.0,1.01,8.6,9,173,42.78,11.78,4,24,0,0.0,1.03,1.00,1.01,5.14,6.43,5.29,27.8
9000,1,18,8.9,0.0,1.3,0.0,7.7,0.0,1.00,14.9,9,648,63.96,9.02,18,0,0,0.0,1.00,1.00,1.00,3.72,7.67,4.61,13.8
10000,13,846,18.2,0.2,1.3,2.4,14.4,0.0,1.05,12.1,319,178,23.92,4.25,407,274,165,0.0,1.06,1.04,1.07,3.58,4.13,6.18,25.9
10000,36,6,48.0,0.0,0.0,28.0,20.0,0.0,1.00,2.0,1,426,90.08,4.58,6,0,0,0.0,1.00,1.00,1.00,6.17,7.00,8.00,15.9
11000,13,1002,17.4,0.2,0.9,2.4,14.0,0.0,1.07,11.9,347,267,38.60,6.78,447,344,211,0.0,1.07,1.07,1.07,3.53,4.13,6.18,26.7
11000,39,50,15.9,0.0,0.1,1.6,14.1,0.0,1.00,10.8,22,147,17.72,3.47,34,4,12,0.0,1.00,1.00,1.00,3.56,4.02,6.82,27.2
12000,13,1018,15.7,0.1,0.8,1.4,13.4,0.0,1.05,13.0,314,246,31.08,5.34,422,306,290,0.0,1.06,1.05,1.05,3.35,3.89,6.14,27.9
13000,13,1197,14.6,0.1,0.5,1.2,12.8,0.0,1.04,13.7,323,214,25.06,3.82,326,463,408,0.0,1.04,1.04,1.05,3.17,3.48,5.78,33.2
13000,46,23,26.5,1.4,0.0,5.5,19.6,0.0,1.24,12.4,11,131,24.52,7.61,0,23,0,0.0,1.48,1.02,1.23,3.96,4.91,4.87,29.7
14000,13,1238,13.5,0.1,0.2,0.9,12.4,0.0,1.02,14.3,297,249,25.07,3.74,321,490,427,0.0,1.02,1.02,1.02,3.13,3.32,5.71,34.0
14000,46,40,14.0,0.1,0.0,0.0,13.9,0.0,1.02,15.1,12,64,7.02,1.53,11,27,2,0.0,1.01,1.02,1.02,3.10,4.72,3.72,24.7
15000,13,863,12.1,0.1,0.3,0.2,11.5,0.0,1.02,15.3,167,364,27.57,2.45,270,206,387,0.0,1.01,1.03,1.03,2.95,3.11,5.37,35.7
15000,51,20,37.7,1.9,10.9,2.2,22.6,0.0,1.41,2.7,15,520,115.51,39.21,0,10,10,1.2,1.00,1.57,1.54,5.60,6.65,8.00,34.7
16000,13,1004,11.4,0.1,0.3,0.1,10.9,0.0,1.05,15.6,173,432,31.78,3.04,327,266,411,0.0,1.04,1.05,1.06,2.89,2.99,5.28,33.9
17000,13,778,12.0,0.1,0.1,0.6,11.3,0.0,1.02,15.1,110,515,37.60,3.39,226,220,332,0.0,1.00,1.03,1.02,2.99,3.22,5.37,34.3
17000,62,33,11.4,3.2,0.0,0.0,8.2,0.0,2.35,13.9,7,288,26.95,8.19,0,31,2,0.0,3.49,1.38,2.29,3.06,5.91,3.12,31.3
18000,13,796,12.8,0.1,0.1,0.5,12.1,0.0,1.02,14.7,141,499,36.92,3.40,310,232,254,0.0,1.02,1.02,1.02,3.09,3.26,5.55,30.3
18000,68,518,9.8,0.0,0.1,0.0,9.7,0.0,1.00,16.4,71,498,31.29,1.15,106,143,269,0.0,1.00,1.00,1.00,2.78,2.99,4.83,38.2
19000,68,738,9.9,0.0,0.1,0.0,9.8,0.0,1.00,16.2,91,447,27.86,0.82,201,185,352,0.0,1.00,1.00,1.00,2.76,3.00,4.96,35.6
19000,13,623,11.1,0.0,0.1,0.0,11.0,0.0,1.01,15.4,98,480,33.95,2.64,241,189,193,0.0,1.01,1.00,1.01,2.88,3.04,5.26,30.0
19000,72,218,12.4,0.0,0.0,0.7,11.7,0.0,1.00,14.3,37,360,29.33,3.39,49,44,125,0.0,1.00,1.00,1.00,3.01,3.22,5.64,40.8
19000,75,53,7.5,0.0,0.1,0.0,7.4,0.0,1.03,17.7,16,517,38.15,10.77,53,0,0,0.0,1.05,1.05,1.01,3.89,7.53,6.40,15.1
19000,73,25,23.9,0.0,0.9,3.1,20.0,0.0,1.00,9.0,10,218,42.71,8.18,6,19,0,0.0,1.00,1.00,1.00,4.60,5.36,7.80,25.3
19000,76,10,12.1,0.2,0.0,0.0,11.9,0.0,1.09,14.6,6,683,106.97,26.49,0,10,0,0.0,1.08,1.08,1.10,2.90,3.00,5.90,24.9
20000,68,996,9.7,0.0,0.0,0.0,9.6,0.0,1.01,15.9,111,460,28.78,1.08,324,245,427,0.0,1.01,1.01,1.01,2.80,2.90,5.16,34.3
20000,13,440,11.8,0.1,0.1,0.0,11.6,0.0,1.03,15.2,91,572,48.30,7.42,182,156,102,0.0,1.05,1.03,1.03,2.90,3.22,5.24,27.5
20000,72,171,10.5,0.0,0.0,0.0,10.5,0.0,1.00,15.2,25,387,25.71,1.02,22,53,96,0.0,1.00,1.00,1.00,2.91,2.85,5.57,42.0
20000,73,35,13.0,0.0,1.1,1.8,10.1,0.0,1.00,14.2,17,572,86.41,22.83,18,17,0,0.0,1.00,1.00,1.00,3.46,4.91,5.89,23.4
20000,78,31,18.4,0.0,0.0,3.9,14.5,0.0,1.00,8.6,11,304,42.25,13.11,31,0,0,0.0,1.00,1.00,1.00,4.55,6.29,7.71,10.7
21000,68,1283,10.1,0.0,0.1,0.0,9.9,0.0,1.00,15.3,163,346,23.06,1.70,432,360,491,0.0,1.00,1.00,1.00,2.89,2.83,5.58,32.7
21000,13,235,11.2,0.3,0.1,0.1,10.7,0.0,1.12,15.7,57,543,42.78,6.73,138,56,41,0.0,1.13,1.13,1.13,3.00,3.35,4.87,23.3
21000,72,46,11.4,0.0,0.0,0.3,11.1,0.0,1.00,14.7,14,484,30.46,0.52,0,13,33,0.0,1.00,1.00,1.00,3.20,2.93,5.72,46.6
21000,78,34,14.1,0.0,0.0,3.3,10.8,0.0,1.00,11.6,14,616,87.03,22.44,34,0,0,0.0,1.00,1.00,1.00,4.09,5.74,7.24,10.6
22000,68,1378,10.7,0.0,0.1,0.1,10.5,0.0,1.01,14.5,197,390,27.05,2.37,461,438,479,0.0,1.01,1.01,1.01,3.07,2.91,6.00,32.3
22000,13,177,13.9,0.2,0.5,0.3,12.9,0.0,1.06,13.5,59,316,30.46,7.79,95,71,11,0.0,1.05,1.07,1.07,3.19,4.60,5.76,20.0
22000,83,39,15.3,0.0,0.0,4.1,11.3,0.0,1.00,15.6,11,303,36.85,11.33,1,38,0,0.0,1.00,1.00,1.00,3.31,4.44,3.74,24.5
22000,78,33,11.6,0.0,0.0,1.4,10.2,0.0,1.00,14.2,15,604,94.97,34.37,33,0,0,0.0,1.00,1.00,1.00,3.70,6.85,5.82,9.9
