step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
61000,1,896,23.4,5.0,0.3,0.6,17.6,0.0,2.20,5.5,146,426,67.52,11.21,371,386,139,0.0,2.53,2.57,1.99,6.93,7.64,7.10,25.7
62000,1,723,24.0,5.5,0.2,0.8,17.4,0.0,2.32,5.1,135,462,76.23,12.70,327,310,86,0.0,2.64,2.64,2.09,7.22,7.92,7.30,24.9
63000,1,855,25.7,5.8,0.2,0.9,18.8,0.0,2.34,3.7,127,450,76.60,12.25,418,323,114,0.0,2.63,2.60,2.12,7.59,7.92,7.68,24.5
64000,1,847,23.8,5.3,0.1,0.8,17.6,0.0,2.21,5.1,127,579,91.92,16.80,373,371,103,0.0,2.45,2.48,2.01,7.20,7.75,7.45,24.9
65000,1,888,23.6,5.2,0.1,0.6,17.7,0.0,2.20,5.0,125,510,81.28,14.45,420,371,97,0.0,2.44,2.45,2.00,7.25,7.81,7.48,24.4
66000,1,931,23.9,5.3,0.2,0.6,17.9,0.0,2.23,5.5,141,498,78.43,13.97,405,391,135,0.0,2.50,2.49,2.01,7.10,7.68,7.32,25.1
67000,1,880,25.3,5.5,0.4,0.4,19.0,0.0,2.31,4.2,147,443,72.64,13.00,397,358,125,0.0,2.68,2.70,2.05,7.29,7.89,7.37,25.6
68000,1,822,24.4,5.4,0.1,0.4,18.4,0.0,2.27,4.6,127,438,73.84,13.75,411,344,67,0.0,2.63,2.66,2.02,7.12,7.76,7.03,23.3
69000,1,878,24.7,5.1,0.4,0.5,18.8,0.0,2.21,4.4,137,481,79.85,15.82,418,366,94,0.0,2.47,2.53,1.98,7.29,7.90,7.23,24.3
70000,1,923,24.5,4.7,0.1,0.4,19.3,0.0,2.13,4.6,150,511,84.38,16.21,390,379,154,0.0,2.34,2.40,1.93,7.31,7.86,7.40,27.2
71000,1,822,24.0,4.3,0.1,0.5,19.1,0.0,2.03,4.7,139,530,85.06,16.92,350,360,112,0.0,2.30,2.32,1.81,7.29,7.82,7.30,25.7
72000,1,807,24.5,4.5,0.2,0.8,19.0,0.0,2.10,5.5,124,450,73.04,13.65,341,360,106,0.0,2.35,2.42,1.88,7.15,7.84,7.12,25.8
73000,1,935,23.0,3.8,0.4,0.2,18.6,0.0,1.93,5.8,140,394,66.35,13.19,397,416,122,0.0,2.08,2.25,1.80,7.17,7.81,7.33,26.0
74000,1,842,24.4,5.1,0.3,0.5,18.5,0.0,2.22,4.5,124,422,68.77,12.39,369,392,81,0.0,2.45,2.54,2.01,7.34,7.72,7.42,24.3
75000,1,985,24.1,4.7,0.3,0.1,18.9,0.0,2.16,4.9,166,460,78.37,14.58,410,385,190,0.0,2.51,2.52,1.94,7.12,7.73,7.31,27.2
76000,1,861,24.3,5.0,0.2,0.1,19.1,0.0,2.19,4.3,134,564,93.97,18.80,377,386,98,0.0,2.43,2.47,2.02,7.39,7.80,7.49,24.7
77000,1,931,25.0,4.3,0.2,0.4,20.2,0.0,2.02,4.8,154,478,82.65,16.91,410,394,127,0.0,2.26,2.23,1.87,7.27,7.89,7.31,25.0
78000,1,1013,23.9,3.7,0.1,0.5,19.6,0.0,1.83,5.2,157,409,71.68,13.88,409,439,165,0.0,1.98,2.01,1.72,7.25,7.86,7.27,27.2
79000,1,935,24.8,4.4,0.2,0.4,19.8,0.0,2.06,4.7,155,444,76.97,13.76,423,379,133,0.0,2.30,2.30,1.88,7.29,7.88,7.44,25.2
80000,1,972,23.4,4.4,0.2,0.3,18.5,0.0,2.05,5.3,158,406,69.25,12.53,462,386,124,0.0,2.26,2.28,1.87,7.23,7.79,7.46,25.0
81000,1,942,24.3,4.0,0.3,0.3,19.7,0.0,1.93,5.0,181,425,72.17,15.84,420,402,120,0.0,2.17,2.17,1.77,7.29,7.80,7.39,25.3
82000,1,897,23.2,4.1,0.4,0.5,18.2,0.0,1.96,5.1,162,449,76.98,15.26,414,376,107,0.0,2.21,2.17,1.82,7.29,7.77,7.42,24.6
83000,1,868,23.1,4.4,0.3,0.5,18.0,0.0,2.07,5.4,154,503,85.86,16.18,351,440,77,0.0,2.40,2.31,1.86,7.22,7.48,7.44,24.3
84000,1,834,23.3,4.2,0.1,0.9,18.1,0.0,1.94,5.8,160,465,75.74,12.13,344,363,127,0.0,2.24,2.07,1.78,7.12,7.70,7.49,25.2
85000,1,795,26.0,4.1,0.2,1.1,20.6,0.0,1.91,3.6,146,411,71.83,11.59,358,337,100,0.1,2.21,2.03,1.80,7.50,7.85,7.53,24.5
86000,1,873,23.2,4.4,0.2,0.4,18.2,0.0,2.09,4.9,148,354,61.97,11.34,384,345,144,0.0,2.52,2.33,1.92,7.04,7.59,7.31,25.8
87000,1,922,23.8,4.1,0.3,0.2,19.2,0.0,1.99,4.1,163,478,83.37,14.22,416,384,122,0.0,2.35,2.12,1.83,7.26,7.70,7.47,24.5
88000,1,867,24.0,3.6,0.3,0.3,19.8,0.0,1.82,4.1,165,469,80.22,15.80,374,394,99,0.0,1.99,2.04,1.71,7.07,7.74,7.26,24.4
89000,1,909,23.4,3.4,0.3,0.4,19.4,0.0,1.76,5.1,170,421,73.88,14.37,388,390,131,0.0,2.01,1.84,1.65,6.91,7.81,6.96,25.8
90000,1,906,24.0,3.0,0.1,0.3,20.6,0.0,1.73,4.3,170,416,72.91,14.45,456,347,103,0.0,1.99,1.77,1.62,7.04,7.74,7.19,23.8
91000,1,859,24.7,3.9,0.2,0.2,20.4,0.0,1.95,4.6,163,435,76.69,12.61,444,317,98,0.0,2.30,2.02,1.81,7.02,7.72,7.18,23.7
92000,1,809,24.7,4.3,0.2,0.4,19.8,0.0,2.00,3.6,155,462,78.89,14.77,380,334,95,0.0,2.43,2.08,1.81,7.22,7.84,7.36,24.8
93000,1,718,25.7,4.3,0.4,0.7,20.3,0.0,2.00,3.3,142,522,90.88,17.41,327,313,78,0.0,2.35,2.02,1.88,7.44,7.86,7.49,23.7
94000,1,922,23.5,3.7,0.3,0.6,18.9,0.0,1.90,4.6,191,450,75.35,14.93,412,378,132,0.0,2.27,1.99,1.76,7.16,7.76,7.32,25.4
95000,1,780,23.8,3.9,0.3,0.6,18.9,0.0,1.87,4.1,141,454,79.61,16.47,376,335,69,0.0,2.29,1.85,1.76,7.39,7.92,7.46,22.9
96000,1,889,23.1,3.4,0.3,0.5,18.8,0.0,1.79,5.3,189,465,75.49,17.54,407,351,131,0.0,2.19,1.71,1.72,7.10,7.67,7.21,24.8
97000,1,898,24.5,3.6,0.6,0.5,19.8,0.0,1.79,4.4,178,494,82.31,15.83,405,359,134,0.1,2.14,1.68,1.72,7.22,7.71,7.39,25.9
98000,1,978,24.5,4.0,0.7,0.3,19.5,0.0,1.90,4.8,222,478,79.73,15.15,445,421,112,0.1,2.24,1.79,1.82,7.05,7.65,7.26,24.3
99000,1,810,23.9,4.6,0.4,0.3,18.6,0.0,2.03,4.6,182,527,88.94,15.82,344,385,81,0.0,2.40,1.87,2.01,7.02,7.66,7.53,24.5
100000,1,767,25.4,4.5,0.5,0.4,19.9,0.0,2.00,3.3,162,469,80.56,13.23,325,344,98,0.1,2.31,1.89,2.02,7.40,7.72,7.67,25.5
101000,1,849,25.1,4.1,0.2,0.4,20.4,0.0,1.90,3.4,172,455,76.71,15.57,370,370,109,0.0,2.23,1.77,1.82,7.27,7.79,7.41,24.8
102000,1,845,24.0,4.4,0.2,0.3,19.1,0.0,2.05,4.3,170,484,82.81,14.59,387,347,111,0.0,2.47,2.02,1.95,7.21,7.76,7.50,25.5
103000,1,866,24.5,4.0,0.4,0.4,19.8,0.0,1.90,4.2,178,528,92.49,17.27,434,346,86,0.0,2.20,1.82,1.81,7.19,7.63,7.31,23.8
104000,1,873,25.3,5.5,0.1,0.6,19.0,0.0,2.34,3.4,150,487,85.18,14.47,400,357,116,0.0,2.82,2.32,2.20,7.33,7.84,7.51,25.1
105000,1,945,23.5,4.5,0.1,0.5,18.5,0.0,1.98,4.0,178,577,96.49,18.59,423,423,99,0.0,2.38,1.89,1.89,7.21,7.75,7.25,24.3
106000,1,926,24.6,4.7,0.2,0.7,19.1,0.0,2.05,3.7,185,509,87.30,18.49,391,426,109,0.0,2.45,1.92,1.98,7.25,7.69,7.46,25.5
107000,1,914,22.9,4.2,0.4,0.5,17.9,0.0,1.95,5.0,158,460,76.72,15.94,400,412,102,0.0,2.38,1.78,1.87,6.93,7.67,7.26,24.2
108000,1,901,25.0,4.4,0.4,0.3,19.9,0.0,1.98,3.8,157,483,79.01,16.04,391,368,142,0.0,2.36,1.87,1.90,7.37,7.63,7.59,26.4
109000,1,927,24.9,4.7,0.2,0.2,19.8,0.0,1.99,3.4,160,493,85.16,16.97,427,371,129,0.0,2.43,1.81,1.93,7.43,7.78,7.55,24.9
110000,1,982,23.6,4.6,0.1,0.3,18.7,0.0,2.03,4.0,166,557,92.97,19.94,425,437,120,0.0,2.48,1.87,1.94,7.21,7.72,7.50,24.7
111000,1,890,22.7,4.7,0.1,0.2,17.7,0.0,2.09,4.3,161,589,95.74,20.94,401,409,80,0.0,2.45,2.02,2.05,7.06,7.62,7.25,24.2
112000,1,920,24.5,4.6,0.4,0.3,19.2,0.0,2.01,3.8,180,535,86.43,19.24,443,367,110,0.0,2.38,1.76,2.01,7.21,7.80,7.32,24.5
113000,1,967,22.9,4.4,0.2,0.3,18.1,0.0,1.95,4.7,178,501,80.39,17.12,449,412,106,0.0,2.37,1.75,1.91,6.96,7.66,7.09,24.0
114000,1,953,21.8,3.9,0.2,0.3,17.4,0.0,1.85,5.9,180,519,83.72,16.70,424,436,93,0.0,2.22,1.63,1.83,6.89,7.52,7.39,24.1
115000,1,891,23.8,4.6,0.3,0.3,18.5,0.0,1.94,4.0,170,471,76.76,15.38,412,353,126,0.0,2.35,1.59,1.97,7.24,7.44,7.56,25.1
116000,1,894,23.5,4.1,0.6,0.3,18.6,0.0,1.79,4.7,167,506,81.32,17.67,446,341,107,0.0,2.14,1.51,1.76,7.08,7.56,7.33,24.5
117000,1,1068,24.4,4.3,0.3,0.2,19.5,0.0,1.85,3.9,179,447,72.90,15.77,419,465,184,0.0,2.27,1.45,1.85,7.30,7.69,7.50,26.8
118000,1,955,23.2,4.4,0.2,0.4,18.2,0.0,1.90,4.5,175,523,87.68,16.50,405,414,136,0.0,2.22,1.54,1.92,7.05,7.64,7.36,25.4
119000,1,847,23.4,4.3,0.3,0.4,18.4,0.0,1.84,4.0,162,490,84.21,16.01,363,396,88,0.0,2.17,1.47,1.85,7.08,7.51,7.27,24.4
120000,1,873,25.7,5.2,0.4,0.3,19.7,0.1,2.05,2.8,162,437,76.06,14.74,410,362,101,0.1,2.54,1.65,2.06,7.40,7.70,7.60,24.2
121000,1,801,24.0,4.8,0.9,0.4,18.0,0.1,1.95,4.2,164,562,93.95,15.58,400,314,87,0.1,2.40,1.53,1.95,7.26,7.75,7.28,24.1
122000,1,865,24.8,4.3,0.9,0.3,19.3,0.0,1.82,3.3,159,526,87.72,17.26,428,347,90,0.1,2.29,1.40,1.82,7.18,7.74,7.40,24.6
123000,1,878,23.6,3.7,0.7,0.2,18.9,0.0,1.70,4.6,159,515,82.55,17.52,409,368,101,0.1,2.07,1.32,1.73,7.01,7.65,7.29,24.3
124000,1,895,23.8,3.8,0.5,0.2,19.3,0.0,1.72,4.0,157,506,84.56,18.28,420,370,105,0.1,2.13,1.28,1.74,7.04,7.81,7.13,24.6
125000,1,946,25.0,3.5,0.3,0.3,20.9,0.0,1.64,3.5,172,490,80.12,17.58,404,402,140,0.0,1.97,1.32,1.65,7.23,7.71,7.26,26.1
126000,1,924,23.6,4.1,0.4,0.3,18.8,0.0,1.80,4.1,170,492,82.50,16.37,396,397,131,0.1,2.21,1.32,1.82,7.03,7.72,7.07,25.3
127000,1,879,22.5,3.7,0.3,0.3,18.2,0.0,1.76,5.1,161,448,75.67,13.41,393,384,102,0.0,2.11,1.31,1.79,6.82,7.59,6.75,24.9
128000,1,905,23.3,3.9,0.2,0.4,18.8,0.0,1.77,4.2,155,456,77.69,14.30,414,385,106,0.0,2.17,1.33,1.78,6.98,7.83,6.96,24.5
129000,1,876,22.7,3.7,0.4,0.4,18.1,0.0,1.72,4.5,136,516,86.65,16.31,397,400,79,0.0,2.19,1.31,1.69,7.10,7.53,7.35,24.5
130000,1,891,23.4,4.2,0.1,0.3,18.7,0.0,1.92,4.5,152,557,95.05,19.27,369,446,76,0.0,2.49,1.54,1.88,7.14,7.82,6.96,24.2
131000,1,963,23.5,3.8,0.2,0.3,19.2,0.0,1.78,4.6,174,464,77.15,17.84,387,439,137,0.0,2.22,1.42,1.79,7.03,7.71,7.18,25.9
132000,1,881,24.3,4.4,0.4,0.4,19.1,0.0,1.95,3.8,160,525,87.62,18.53,382,377,122,0.0,2.38,1.55,1.93,7.33,7.85,7.48,25.8
133000,1,885,24.5,4.8,0.6,0.6,18.5,0.0,2.07,4.0,171,554,95.04,19.48,426,357,102,0.0,2.56,1.67,2.04,7.27,7.58,7.57,24.2
134000,1,846,24.2,4.3,0.4,0.6,18.9,0.0,1.94,4.6,195,500,85.73,16.92,406,361,79,0.0,2.44,1.64,1.88,6.94,7.51,7.22,23.7
135000,1,933,25.9,4.5,0.7,0.5,20.3,0.0,1.96,3.4,175,428,76.16,15.88,412,381,140,0.0,2.43,1.61,1.93,7.31,7.74,7.41,25.9
136000,1,838,24.7,4.3,0.4,0.2,19.7,0.0,1.89,4.1,158,494,85.77,16.14,409,319,110,0.0,2.33,1.50,1.86,7.28,7.85,7.33,24.5
137000,1,923,23.2,4.4,0.3,0.4,18.0,0.0,1.86,4.7,167,515,85.48,15.40,375,404,144,0.1,2.34,1.44,1.82,7.13,7.60,7.43,25.8
138000,1,824,24.0,4.7,0.1,0.5,18.6,0.0,1.97,3.8,157,534,84.86,15.98,390,328,106,0.0,2.54,1.47,1.96,7.23,7.72,7.37,24.3
139000,1,857,24.0,4.7,0.1,0.4,18.8,0.0,1.98,3.8,154,533,87.50,14.83,360,369,128,0.0,2.58,1.44,1.94,7.21,7.70,7.40,25.5
140000,1,951,23.6,4.5,0.3,0.4,18.4,0.0,1.91,4.1,155,485,78.85,13.42,388,388,175,0.0,2.48,1.39,1.88,7.00,7.64,7.37,27.3
141000,1,893,23.0,5.0,0.3,0.4,17.4,0.0,2.06,4.2,174,514,85.19,15.55,368,383,142,0.0,2.73,1.45,2.04,7.02,7.66,7.24,26.8
142000,1,895,24.6,4.8,0.2,0.3,19.2,0.0,1.97,3.6,138,529,89.12,18.75,426,360,109,0.0,2.59,1.48,1.90,7.16,7.61,7.53,24.6
143000,1,872,24.9,4.7,0.3,0.2,19.7,0.0,1.85,3.0,132,542,90.82,20.38,387,389,96,0.0,2.47,1.30,1.81,7.37,7.65,7.57,24.0
144000,1,885,24.1,4.7,0.1,0.4,18.8,0.0,1.90,3.5,135,565,91.56,18.44,416,355,114,0.0,2.40,1.44,1.89,7.33,7.66,7.56,24.4
145000,1,973,22.6,4.1,0.2,0.3,17.9,0.0,1.78,4.5,155,581,88.52,19.55,432,394,147,0.0,2.19,1.41,1.75,7.15,7.76,7.44,25.9
146000,1,954,22.4,4.3,0.1,0.5,17.5,0.0,1.84,4.6,148,518,79.01,16.19,410,424,120,0.0,2.17,1.59,1.78,7.16,7.83,7.22,24.6
147000,1,913,23.3,4.7,0.1,0.4,18.0,0.0,1.91,3.5,143,582,93.93,19.75,402,379,132,0.0,2.31,1.64,1.85,7.42,7.75,7.52,24.6
148000,1,893,23.4,4.7,0.2,0.4,18.1,0.0,1.90,3.7,149,622,100.56,20.16,389,415,89,0.0,2.31,1.65,1.81,7.42,7.82,7.49,24.3
149000,1,968,24.2,4.1,0.2,0.5,19.4,0.0,1.75,3.9,146,550,87.56,18.00,410,399,159,0.0,2.20,1.38,1.70,7.36,7.62,7.62,26.4
150000,1,983,22.6,4.3,0.1,0.6,17.6,0.0,1.88,5.2,172,513,83.16,17.27,449,411,123,0.0,2.34,1.56,1.82,7.07,7.53,7.46,24.8
151000,1,977,23.6,4.7,0.1,0.6,18.2,0.0,1.91,4.1,142,541,84.67,16.97,435,412,130,0.0,2.46,1.51,1.81,7.39,7.67,7.80,25.2
152000,1,982,24.3,4.7,0.1,0.6,19.0,0.0,1.90,4.2,147,553,88.88,17.19,405,435,142,0.0,2.38,1.59,1.81,7.32,7.55,7.47,26.4
153000,1,961,23.7,4.5,0.2,0.6,18.3,0.0,1.92,4.2,151,585,93.68,20.01,373,444,144,0.0,2.42,1.66,1.81,7.40,7.66,7.63,27.0
154000,1,899,23.3,4.7,0.4,0.5,17.8,0.0,1.94,4.2,154,553,89.82,17.20,375,411,113,0.0,2.41,1.62,1.83,7.32,7.62,7.46,25.3
155000,1,910,23.1,4.6,0.2,0.4,17.9,0.0,2.03,4.4,142,538,85.04,17.19,445,349,116,0.0,2.61,1.61,1.94,7.23,7.52,7.57,24.4
156000,1,1023,23.6,4.7,0.2,0.4,18.3,0.0,1.93,4.0,150,488,76.82,15.36,459,368,196,0.0,2.52,1.48,1.84,7.24,7.67,7.46,26.9
157000,1,891,22.4,4.7,0.3,0.4,17.0,0.0,1.94,4.8,140,614,95.15,19.68,438,350,103,0.0,2.54,1.52,1.83,7.04,7.58,7.20,24.4
158000,1,907,22.3,4.0,0.2,0.9,17.2,0.0,1.80,5.4,143,491,77.91,15.57,447,381,79,0.0,2.26,1.53,1.67,6.92,7.56,7.10,23.5
159000,1,905,22.0,4.4,0.3,1.0,16.4,0.0,1.90,5.4,163,487,76.74,14.56,434,357,114,0.0,2.38,1.67,1.80,6.96,7.32,7.36,24.6
