step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,32,32,4,0,6,22,0,1.25,0,0.000,2997,2.89,715.97,52.92,1,1,1,0,1.00,1.00,1.50,8,8,8,23.9
100000,32,32,18,0,0,14,0,5.75,0,0.000,2961,2.92,501.74,5.35,1,1,1,0,7.00,7.00,4.50,9,8,8,26.0
100000,26,26,0,0,0,26,0,1.00,2,0.000,2894,4.04,906.17,27.87,1,0,1,0,1.00,1.00,1.00,8,8,8,17.6
100000,32,32,18,0,0,14,0,5.75,0,0.000,2889,4.75,477.97,13.06,1,1,1,0,7.00,7.00,4.50,8,8,8,26.4
100000,25,25,6,0,0,19,0,1.94,0,0.000,2884,4.11,448.08,25.20,1,0,0,0,2.88,1.00,1.94,9,8,8,15.9
100000,25,25,6,0,0,19,0,1.94,0,0.000,2831,3.54,781.16,59.44,1,1,1,0,2.88,1.00,1.94,8,8,8,28.7
100000,24,24,6,0,0,18,0,1.67,2,0.000,2802,3.41,323.12,17.99,1,1,1,0,1.00,1.00,2.25,9,8,8,32.9
100000,26,26,0,0,0,26,0,1.00,2,0.000,2793,3.81,274.91,2.73,1,2,2,0,1.00,1.00,1.00,8,8,8,53.5
100000,24,24,6,0,0,18,0,1.67,2,0.000,2780,2.77,571.45,14.38,1,1,1,0,1.00,1.00,2.25,9,8,8,27.2
100000,20,25,6,0,0,14,0,2.14,4,0.000,2762,3.73,668.82,97.13,1,0,0,0,3.14,1.29,2.07,8,8,8,15.6
100000,24,24,0,0,0,24,0,1.00,2,0.000,2761,3.87,851.95,38.44,1,0,0,0,1.00,1.00,1.00,8,8,8,14.6
100000,24,24,6,0,0,18,0,1.67,2,0.000,2723,3.09,593.28,19.04,1,1,1,0,1.00,1.00,2.25,8,8,8,27.7
100000,24,24,6,0,0,18,0,1.67,2,0.000,2700,3.35,577.22,50.15,1,1,1,0,1.00,1.00,2.25,8,8,8,28.7
100000,32,32,22,0,0,10,0,7.29,4,0.000,2690,2.91,518.04,17.18,1,0,0,0,10.00,10.00,5.25,9,8,8,17.2
100000,24,24,8,0,0,16,0,3.33,2,0.000,2686,2.72,463.35,35.98,1,0,0,0,4.29,4.29,2.50,8,8,8,21.9
100000,24,24,6,0,0,18,0,1.67,2,0.000,2674,4.11,557.31,11.80,1,1,1,0,1.00,1.00,2.25,8,8,8,29.6
100000,9,25,6,0,0,3,0,3.35,12,0.000,2635,0.71,257.23,8.31,1,0,0,0,4.75,1.50,3.50,6,8,8,8.3
100000,32,32,22,0,0,10,0,7.29,4,0.000,2628,3.29,291.35,4.49,1,0,0,0,10.00,10.00,5.25,9,8,8,14.0
100000,26,26,0,0,0,26,0,1.00,2,0.000,2603,1.15,252.65,4.18,1,2,2,0,1.00,1.00,1.00,9,8,8,49.0
100000,32,32,22,0,0,10,0,7.29,4,0.000,2597,4.78,432.72,7.35,1,0,0,0,10.00,10.00,5.25,8,8,8,19.0
100000,28,28,2,0,0,26,0,1.25,0,0.000,2591,4.51,687.79,26.22,1,1,1,0,1.50,1.50,1.00,8,8,8,35.3
100000,24,24,6,0,0,18,0,1.67,2,0.000,2579,1.69,600.88,73.60,1,1,2,0,1.00,1.00,2.25,8,8,8,30.5
100000,32,32,2,0,0,30,0,1.12,0,0.000,2579,2.99,547.46,167.85,1,0,0,0,1.00,1.00,1.25,9,8,8,19.6
100000,24,25,6,0,0,18,0,2.00,2,0.000,2575,3.96,687.29,97.08,1,0,0,0,2.88,1.00,2.07,9,8,8,0.7
100000,25,26,18,0,0,7,0,6.97,2,0.000,2531,3.31,291.24,25.53,1,0,0,0,6.75,5.50,7.93,7,8,8,15.8
100000,32,32,2,0,0,30,0,1.12,0,0.000,2513,3.96,607.34,133.34,1,0,0,0,1.00,1.00,1.25,9,8,8,15.7
100000,28,28,2,0,0,26,0,1.25,0,0.000,2505,2.57,638.33,43.11,1,0,0,0,1.00,1.00,1.50,8,8,8,21.2
100000,25,25,0,0,0,25,0,1.00,0,0.000,2504,3.85,770.88,21.51,1,1,1,0,1.00,1.00,1.00,9,8,8,29.7
100000,25,25,2,0,0,23,0,1.28,0,0.000,2484,1.78,594.46,76.27,1,0,0,0,1.50,1.00,1.31,9,8,8,22.1
100000,30,30,0,0,0,30,0,1.00,0,0.000,2452,4.31,758.21,21.68,1,1,1,0,1.00,1.00,1.00,8,8,8,27.9
100000,20,20,15,0,0,5,0,5.43,4,0.000,2410,0.34,206.75,10.76,1,0,0,0,6.86,4.43,5.21,5,8,8,14.9
100000,25,25,6,0,0,19,0,1.94,0,0.000,2395,2.27,337.90,21.25,1,0,0,0,2.88,1.00,1.94,8,8,8,2.0
100000,28,28,12,0,0,16,0,3.75,0,0.000,2388,4.09,507.36,12.20,1,0,0,0,4.50,4.50,3.00,9,8,8,11.9
