step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,306,32.39,3.43,1.21,1.16,26.59,0.00,1.42,0.000,0.114,269964.8,74998.9,1,3,7.72,1.27,1.56,12.0567,553.90,96760.5,0.0967,2.6006,5462,18.5083,174,50.6854,202665.1
10000,1,251,31.92,3.55,0.06,1.37,26.94,0.00,1.57,0.000,0.090,263054.2,68150.5,1,3,7.37,1.40,1.87,10.9385,320.61,26937.7,5.1613,3.4682,5461,18.5049,314,49.9378,188126.9
10000,2,60,39.08,3.70,0.02,3.10,32.27,0.00,1.51,0.000,0.028,117494.3,28377.6,1,4,8.28,1.51,1.45,4.8006,111.56,3318.0,29.4563,3.1087,5461,18.5049,393,18.5492,45383.2
20000,0,383,25.02,3.97,0.19,0.75,20.11,0.00,1.58,0.000,0.109,350679.5,95594.9,1,6,6.63,1.31,1.72,14.4690,562.88,100532.1,0.0000,2.0427,5462,22.9351,163,53.2448,330271.1
20000,1,326,28.19,5.57,0.18,0.74,21.70,0.00,1.65,0.000,0.105,349278.0,98005.2,1,12,6.88,1.52,1.62,14.6475,391.15,24626.0,5.1660,2.6177,5461,22.9309,233,49.0218,323108.9
20000,2,102,24.75,2.33,0.06,0.58,21.78,0.00,1.26,0.000,0.029,91622.6,12136.4,1,11,7.03,1.14,1.37,1.8639,38.58,3347.3,33.0189,3.4427,5461,22.9309,351,14.3588,57258.8
30000,0,306,29.88,5.52,0.22,0.59,23.55,0.00,1.74,0.000,0.104,357449.2,102570.9,1,7,7.50,1.73,1.51,15.0407,478.21,100269.9,0.0000,1.8603,5462,24.1980,247,51.6618,338998.0
30000,1,368,28.37,5.22,0.82,0.19,22.14,0.00,1.55,0.000,0.120,369246.1,91025.5,1,10,7.59,1.25,1.54,13.4002,471.62,24936.0,3.7437,2.2828,5461,24.1936,190,52.2322,345174.9
30000,2,132,22.22,3.09,0.14,0.14,18.86,0.00,1.47,0.000,0.034,97400.2,11764.6,1,7,6.96,1.40,1.62,1.8051,72.04,3201.6,33.7849,3.6243,5461,24.1936,327,13.6330,61024.7
40000,0,411,26.09,4.51,0.28,0.28,21.01,0.00,1.69,0.000,0.122,373394.1,111773.0,1,8,7.07,1.33,2.01,16.2194,542.49,100693.7,0.0000,1.8505,5462,25.7776,168,52.5530,354488.1
40000,1,368,25.82,5.01,0.10,0.23,20.48,0.00,1.76,0.000,0.110,387044.8,99891.3,2,10,7.11,1.57,1.84,14.1868,397.25,24361.4,4.2781,1.9893,5461,25.7729,198,50.2148,366567.9
