step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height
100000,8,8,0,0,0,8,0,1.00,14,0.000,2867,0.64,158.47,0.97,1,0,1,0,1.00,1.00,1.00,3,1,8,14.2
100000,8,8,0,0,0,8,0,1.00,14,0.000,2787,1.78,149.51,1.00,1,0,1,0,1.00,1.00,1.00,3,1,8,21.5
100000,6,6,0,0,0,6,0,1.00,18,0.000,2745,1.46,134.58,1.22,1,2,2,0,1.00,1.00,1.00,2,1,6,51.2
100000,8,8,0,0,0,8,0,1.00,14,0.000,2653,0.89,155.03,1.58,1,2,1,0,1.00,1.00,1.00,3,1,8,41.5
100000,8,8,0,0,0,8,0,1.00,14,0.000,2642,1.60,149.73,4.03,1,2,1,0,1.00,1.00,1.00,3,1,8,43.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2562,1.64,142.32,2.05,1,1,1,0,1.00,1.00,1.00,3,1,8,26.5
100000,8,8,0,0,0,8,0,1.00,14,0.000,2494,2.41,143.61,0.99,1,1,1,0,1.00,1.00,1.00,3,1,8,24.1
100000,8,8,0,0,0,8,0,1.00,14,0.000,2494,2.20,142.76,1.59,1,1,1,0,1.00,1.00,1.00,3,1,8,29.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2397,0.98,137.92,0.34,1,1,1,0,1.00,1.00,1.00,3,1,8,28.9
100000,8,8,0,0,0,8,0,1.00,14,0.000,2384,1.90,135.32,0.57,1,0,1,0,1.00,1.00,1.00,3,1,8,16.4
100000,8,8,0,0,0,8,0,1.00,14,0.000,2346,1.14,130.71,1.23,1,1,1,0,1.00,1.00,1.00,3,1,8,29.5
100000,8,8,0,0,0,8,0,1.00,14,0.000,2341,1.73,131.25,1.60,1,1,2,0,1.00,1.00,1.00,3,1,8,38.7
100000,8,8,0,0,0,8,0,1.00,14,0.000,2321,0.70,131.58,1.88,1,2,2,0,1.00,1.00,1.00,3,1,8,57.1
100000,8,8,0,0,0,8,0,1.00,14,0.000,2277,2.29,122.03,0.33,1,0,1,0,1.00,1.00,1.00,3,1,8,13.9
100000,8,8,0,0,0,8,0,1.00,14,0.000,2234,1.69,123.41,0.21,1,0,1,0,1.00,1.00,1.00,3,1,8,20.9
100000,8,8,0,0,0,8,0,1.00,14,0.000,2209,1.74,119.67,0.63,1,1,1,0,1.00,1.00,1.00,3,1,8,24.5
100000,8,8,0,0,0,8,0,1.00,14,0.000,2193,1.78,117.44,2.15,1,1,1,0,1.00,1.00,1.00,3,1,8,28.3
100000,8,8,0,0,0,8,0,1.00,14,0.000,2169,0.88,121.23,1.25,1,2,2,0,1.00,1.00,1.00,2,1,8,49.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2153,2.05,112.88,0.70,1,1,1,0,1.00,1.00,1.00,3,1,8,34.3
100000,8,8,0,0,0,8,0,1.00,14,0.000,2094,1.96,113.94,0.30,1,1,1,0,1.00,1.00,1.00,3,1,8,34.4
100000,8,8,0,0,0,8,0,1.00,14,0.000,2084,2.46,118.08,1.14,1,1,1,0,1.00,1.00,1.00,3,1,8,33.0
100000,8,8,0,0,0,8,0,1.00,14,0.000,2053,0.98,113.90,1.53,1,0,1,0,1.00,1.00,1.00,3,1,8,23.1
