step,event,lineage,other,size
5000,birth,5,0,460
11000,split,16,5,25
12000,extinct,16,0,25
27000,split,30,5,44
30000,extinct,30,0,17
32000,split,44,30,52
33000,merge,44,5,52
40000,split,57,5,18
42000,split,59,5,311
43000,extinct,57,0,6
45000,merge,59,5,231
46000,split,64,59,28
49000,extinct,64,0,305
52000,split,76,5,81
54000,split,79,5,29
57000,split,83,5,17
58000,extinct,76,0,109
58000,extinct,79,0,13
59000,split,88,5,158
60000,extinct,83,0,19
64000,split,96,5,63
65000,merge,88,5,208
70000,split,103,5,140
71000,merge,96,5,72
79000,split,111,5,429
81000,split,114,5,42
81000,split,115,5,7
82000,extinct,103,0,38
82000,merge,114,5,42
83000,split,117,5,143
83000,extinct,115,0,9
87000,merge,111,123,88
91000,split,123,5,41
92000,split,124,123,50
93000,merge,124,136,50
97000,split,129,123,5
101000,merge,117,5,148
101000,extinct,129,0,6
104000,split,143,5,29
106000,split,146,5,125
108000,merge,143,5,14
111000,extinct,123,0,6
112000,split,154,5,14
113000,extinct,154,0,14
115000,merge,146,5,152
121000,split,161,5,94
124000,split,166,5,30
128000,merge,161,5,164
131000,extinct,166,0,5
134000,split,179,5,86
139000,extinct,179,0,63
142000,split,188,5,16
146000,extinct,188,0,9
148000,split,195,5,40
149000,split,196,5,90
150000,split,197,5,76
150000,merge,195,5,37
151000,split,199,197,17
152000,extinct,197,0,17
154000,merge,196,5,17
156000,extinct,199,0,8
163000,split,210,5,26
165000,split,211,5,30
165000,extinct,210,0,26
170000,split,220,5,50
171000,extinct,211,0,16
176000,merge,220,5,43
178000,split,229,5,7
179000,merge,229,5,7
192000,split,245,5,38
196000,split,252,5,19
196000,extinct,245,0,15
197000,split,254,5,17
199000,extinct,254,0,33
200000,extinct,252,0,12
324000,split,332,5,11
346000,split,353,332,349
355000,split,366,5,7
359000,extinct,366,0,22
362000,split,371,5,20
364000,extinct,371,0,16
368000,extinct,353,0,6
370000,split,378,332,45
371000,split,382,332,21
371000,extinct,378,0,45
375000,extinct,382,0,8
383000,extinct,332,0,7
400000,split,413,5,31
402000,extinct,413,0,31
488000,split,422,5,24
491000,merge,422,5,13
553000,split,428,5,14
554000,merge,428,5,14
755000,split,454,5,5
757000,extinct,454,0,5
