step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations
110000,1434,1.599,0.368,7.20,160102,152003,162,0,7952,648,936747.2,161494.6,0.043,0.574,0.271,0.112,149,12.67,9.20,0.50,2.50,0.82,2.86,0.33,1.84,11.02,7.20,0.00,0.00,0.043,0.132,249,0.215,0.108,0.857,0.000,0.035,242256,238066,1,0.681,0.319,0.068,919290,0.111,1.871,0.027,15.91,58693,0,249.220,0.000,0.148,7270731,1.14,11.60,0.003,0.006,0.000,5,9,27,64,18165,0.069,0.00,0.0059,0.031,287,0.634,0.000,0.800,0.368,3.55,3.69,7.13,0.07,0.020,1.05,1.18,1.18,0.634,0.00264,3.37,23.8080,646.75,131488.6,140221.9,37.902,36.2468,86.290,825.740,1.000,0.413,43.3,43.145,152.477,418,2025.3,40.07,10.357,106.663,2951.9,77.988,0.135,2.00
120000,1632,1.538,0.299,7.47,161525,154154,180,0,6993,328,937160.8,164810.5,0.025,0.571,0.301,0.102,146,11.62,8.47,0.54,2.59,0.58,2.90,0.37,2.16,10.14,6.31,0.00,0.05,0.035,0.110,272,0.159,0.115,0.849,0.000,0.036,248209,243984,3,0.716,0.041,0.066,1156251,0.113,1.591,0.024,13.87,56830,0,502.471,0.000,0.151,7223960,1.13,11.95,0.002,0.003,0.001,6,9,22,64,18969,0.072,0.00,0.0057,0.050,271,0.631,0.000,0.824,0.377,3.56,3.43,7.42,0.05,0.025,1.05,1.17,1.16,0.631,0.00232,2.58,24.3257,638.66,132381.0,140222.1,38.156,37.0959,86.094,825.955,1.000,0.403,46.9,43.047,155.189,329,1700.6,44.84,10.570,109.232,2217.0,79.986,0.135,2.00
130000,1523,1.636,0.305,7.55,171602,164039,184,0,7488,662,965930.7,156828.5,0.030,0.592,0.280,0.098,151,12.35,9.02,0.51,2.59,0.55,2.81,0.29,2.02,11.00,7.26,0.00,0.03,0.023,0.103,252,0.164,0.110,0.850,0.000,0.040,251741,247109,2,0.564,0.016,0.047,1010548,0.112,1.689,0.023,15.96,59705,0,236.901,0.000,0.156,7619834,1.14,11.43,0.004,0.004,0.001,7,9,22,64,18804,0.072,0.00,0.0058,0.040,230,0.608,0.000,0.809,0.350,3.57,3.04,7.59,0.04,0.014,1.07,1.18,1.17,0.608,0.00272,3.30,22.8589,763.12,132303.9,140222.1,36.711,34.3137,89.507,847.716,1.000,0.404,45.3,44.754,153.048,338,1634.6,40.15,10.293,107.865,2204.3,80.666,0.136,2.00
140000,1528,1.651,0.345,7.41,164860,158760,164,1,5930,521,948902.9,154858.5,0.027,0.571,0.307,0.094,151,12.56,9.19,0.59,2.75,0.72,3.39,0.73,2.59,10.51,6.31,0.00,0.00,0.029,0.116,290,0.143,0.106,0.855,0.000,0.039,242304,238025,2,0.717,0.038,0.158,1654147,0.108,1.717,0.027,15.12,57101,19,297.233,1.000,0.161,7049022,1.15,11.54,0.001,0.007,0.000,5,9,24,64,19197,0.073,0.00,0.0059,0.040,209,0.615,0.000,0.803,0.352,3.65,3.52,7.49,0.09,0.035,1.03,1.20,1.20,0.615,0.00254,3.06,22.7272,769.87,131614.0,140222.1,38.800,34.0998,87.809,832.224,1.000,0.401,45.3,43.905,153.684,398,1848.3,35.53,10.050,106.857,2730.0,79.897,0.135,2.00
150000,1491,1.594,0.325,7.81,166779,160771,146,0,5899,240,955423.7,152851.1,0.022,0.581,0.309,0.088,152,12.00,7.92,0.61,2.78,0.31,2.09,0.55,2.80,10.52,6.44,0.00,0.00,0.016,0.091,259,0.157,0.097,0.852,0.001,0.050,241571,237717,2,0.581,0.000,0.098,1800475,0.101,1.716,0.025,18.46,59192,0,636.880,0.000,0.157,7250604,1.19,11.91,0.001,0.000,0.000,5,10,22,64,17893,0.068,0.00,0.0061,0.033,234,0.592,0.000,0.785,0.346,3.51,3.14,7.34,0.02,0.005,1.10,1.21,1.23,0.592,0.00279,4.94,21.9383,684.41,132122.2,140222.4,38.742,31.2254,88.988,845.698,1.000,0.405,43.4,44.494,147.935,334,1641.4,32.30,8.805,101.708,2581.3,77.106,0.135,2.00
160000,1425,1.660,0.342,7.23,157767,151720,132,0,5981,393,944868.2,158594.7,0.030,0.554,0.320,0.096,150,13.41,9.90,0.95,3.76,0.71,3.30,0.62,2.47,11.14,6.93,0.00,0.00,0.031,0.121,273,0.173,0.106,0.848,0.000,0.046,239863,234735,2,0.751,0.029,0.128,1604277,0.119,1.784,0.027,16.77,60486,0,403.549,0.000,0.177,6786106,1.25,11.22,0.002,0.004,0.000,5,10,25,64,19111,0.073,0.00,0.0060,0.044,211,0.610,0.000,0.790,0.374,3.68,3.49,7.32,0.08,0.031,1.08,1.34,1.30,0.610,0.00273,4.07,23.1622,727.30,131819.5,140222.4,36.830,35.5295,87.377,822.893,1.000,0.406,43.9,43.689,150.930,365,1770.1,36.66,9.738,106.163,2841.5,77.848,0.135,2.00
170000,1444,1.647,0.335,7.65,164619,158575,175,0,5850,479,964100.9,161381.4,0.028,0.571,0.311,0.089,154,12.96,9.15,0.91,3.83,0.63,2.78,0.56,2.93,10.86,6.04,0.00,0.00,0.038,0.141,249,0.186,0.116,0.838,0.001,0.045,245711,242364,3,0.543,0.067,0.084,1585136,0.114,1.815,0.026,18.55,57380,0,336.913,0.000,0.154,6695282,1.23,11.12,0.004,0.005,0.000,6,10,23,64,18713,0.071,0.00,0.0062,0.034,282,0.573,0.000,0.775,0.365,3.60,3.63,7.20,0.05,0.016,1.09,1.31,1.27,0.573,0.00305,4.83,23.2190,717.93,131931.1,140222.5,37.278,32.2267,89.519,830.477,0.999,0.403,43.7,44.759,149.299,369,1586.9,33.21,10.386,103.184,2857.5,77.981,0.136,2.00
180000,1410,1.661,0.344,7.30,165395,159208,165,0,6056,581,960568.8,154875.7,0.027,0.567,0.309,0.096,153,13.04,10.29,0.92,3.98,0.81,3.53,0.41,2.03,10.90,6.92,0.00,0.00,0.032,0.124,256,0.123,0.109,0.850,0.000,0.041,242022,237885,2,0.643,0.016,0.071,1388168,0.113,1.822,0.026,17.95,59981,0,266.567,0.000,0.126,6746242,1.25,11.40,0.006,0.002,0.000,7,10,26,64,18380,0.070,0.00,0.0063,0.033,255,0.582,0.000,0.781,0.351,3.59,3.36,7.22,0.05,0.015,1.09,1.36,1.29,0.582,0.00301,4.25,22.2445,633.59,131842.0,140222.5,36.947,33.1235,89.509,830.636,1.000,0.398,42.5,44.755,150.733,377,1575.0,30.26,10.834,104.691,3040.7,78.256,0.135,2.00
190000,1633,1.607,0.342,7.14,169858,163278,171,0,6186,527,959240.7,153604.8,0.023,0.564,0.316,0.096,152,12.59,8.97,0.61,2.63,0.62,3.04,0.34,2.07,11.02,6.75,0.00,0.00,0.030,0.129,252,0.171,0.111,0.841,0.001,0.048,245427,242513,2,0.993,0.001,0.070,1535519,0.109,1.709,0.028,14.15,52685,0,291.470,0.000,0.155,6741192,1.17,10.69,0.003,0.001,0.000,7,10,19,64,20562,0.078,0.00,0.0053,0.021,304,0.589,0.000,0.824,0.339,3.67,3.57,7.55,0.09,0.029,1.06,1.21,1.20,0.590,0.00255,2.54,22.4100,669.05,131542.3,140223.0,36.429,35.7939,89.048,829.850,1.000,0.401,48.7,44.524,155.957,432,1923.0,37.69,11.160,110.718,2735.8,81.946,0.134,2.00
200000,1467,1.639,0.359,7.16,173809,167848,203,0,5924,579,967996.8,155265.2,0.018,0.585,0.311,0.086,151,13.38,8.83,0.66,2.70,1.08,3.24,0.76,2.93,10.88,5.87,0.00,0.00,0.055,0.148,267,0.100,0.099,0.861,0.000,0.040,253230,251743,1,0.986,0.014,0.202,2422466,0.072,1.924,0.027,11.98,50825,0,268.161,0.000,0.153,7135555,1.17,10.38,0.001,0.003,0.000,7,11,23,64,19624,0.075,0.00,0.0061,0.033,264,0.602,0.000,0.852,0.342,3.84,3.75,7.58,0.10,0.036,1.05,1.23,1.21,0.602,0.00295,1.61,22.6392,847.00,131495.9,140222.9,36.829,35.5536,89.844,839.555,1.000,0.404,45.1,44.923,158.921,400,1707.1,38.40,11.075,113.427,3024.1,84.878,0.135,2.00
210000,1593,1.619,0.349,7.27,182345,175411,164,2,6642,898,988121.8,160167.0,0.018,0.591,0.305,0.087,150,12.53,9.78,0.76,3.13,0.61,3.07,0.49,2.54,10.67,6.87,0.00,0.00,0.026,0.113,263,0.185,0.085,0.870,0.000,0.045,266317,264646,1,0.998,0.002,0.127,3052884,0.056,1.717,0.028,12.41,54882,3,178.360,1.000,0.153,7761777,1.19,11.30,0.003,0.004,0.000,5,9,24,64,19967,0.076,0.00,0.0058,0.039,252,0.616,0.000,0.867,0.341,3.67,3.52,7.30,0.08,0.025,1.05,1.27,1.22,0.616,0.00271,1.66,23.2307,641.36,131479.0,140223.0,35.269,35.1287,91.776,855.592,0.999,0.397,47.4,45.888,158.617,464,2047.7,31.87,11.097,114.495,2703.7,86.568,0.135,2.00
220000,1429,1.751,0.348,7.27,180091,173627,200,0,6428,571,992121.6,168051.0,0.020,0.587,0.305,0.089,150,14.82,9.37,0.74,2.94,0.62,3.10,0.80,3.19,12.65,7.09,0.00,0.00,0.024,0.095,313,0.113,0.102,0.864,0.000,0.034,268552,266733,1,1.000,0.000,0.162,2295007,0.071,1.853,0.023,12.47,55110,0,294.310,0.000,0.178,7595508,1.21,9.11,0.002,0.003,0.000,8,12,26,64,21174,0.081,0.00,0.0055,0.031,315,0.615,0.000,0.860,0.354,4.06,4.23,7.66,0.09,0.027,1.06,1.26,1.29,0.615,0.00303,1.80,24.3062,913.09,131553.2,140223.2,34.390,35.6960,91.957,855.001,0.989,0.405,46.2,45.979,157.932,343,1472.1,38.40,10.550,115.171,2841.9,86.873,0.135,2.00
230000,1578,1.613,0.316,7.36,166125,159110,125,0,6741,437,985634.8,170481.2,0.030,0.563,0.295,0.112,151,12.54,8.35,0.59,2.17,0.33,1.83,0.68,2.49,10.94,6.71,0.00,0.00,0.019,0.105,243,0.168,0.117,0.842,0.000,0.041,253796,250975,1,0.992,0.008,0.217,2906431,0.069,1.709,0.025,17.58,55057,0,390.117,0.000,0.155,6740151,1.18,11.38,0.001,0.000,0.000,6,9,24,64,19792,0.076,0.00,0.0057,0.037,262,0.588,0.000,0.800,0.376,3.65,3.37,7.41,0.06,0.020,1.07,1.22,1.23,0.588,0.00279,4.37,25.1454,726.03,132050.3,140223.3,34.444,34.3313,90.749,810.794,1.000,0.405,46.8,45.374,149.934,374,1783.0,40.68,9.824,107.449,2318.6,81.218,0.135,2.00
240000,1712,1.576,0.346,7.18,174501,165519,215,0,8633,282,963774.9,159132.0,0.023,0.536,0.337,0.104,148,11.76,7.40,0.54,2.19,0.38,2.36,0.54,2.23,10.30,5.54,0.00,0.00,0.017,0.100,267,0.249,0.120,0.828,0.000,0.052,253461,251247,1,0.961,0.039,0.204,3372375,0.061,1.730,0.028,13.47,54086,0,564.298,0.000,0.141,6720136,1.16,11.57,0.000,0.001,0.000,8,9,19,58,20130,0.077,0.00,0.0055,0.030,304,0.602,0.000,0.840,0.343,3.48,3.12,7.42,0.04,0.016,1.05,1.21,1.20,0.603,0.00226,2.68,23.1217,737.24,131405.1,140223.2,35.646,36.1174,89.337,843.099,1.000,0.399,49.2,44.668,154.950,428,2051.8,33.01,9.504,112.052,2561.7,83.058,0.136,2.00
250000,1638,1.564,0.322,7.13,190112,182655,169,0,7362,382,994299.3,153688.8,0.022,0.579,0.312,0.087,148,12.02,9.13,0.66,2.51,0.62,3.00,0.58,2.56,10.17,6.17,0.00,0.00,0.029,0.124,240,0.214,0.099,0.852,0.001,0.049,265516,263069,1,1.000,0.000,0.120,2822952,0.067,1.701,0.025,12.16,53588,0,402.327,0.000,0.151,7608139,1.19,11.82,0.003,0.002,0.000,6,9,23,64,19691,0.075,0.00,0.0060,0.042,335,0.611,0.000,0.864,0.313,3.59,3.25,7.52,0.07,0.022,1.06,1.24,1.25,0.611,0.00254,1.68,22.0303,696.99,131942.6,140223.4,35.917,33.3071,92.987,874.096,1.000,0.403,47.7,46.494,158.400,395,1904.7,43.75,11.013,114.081,2394.5,87.384,0.134,2.00
260000,1549,1.549,0.365,7.20,181231,173755,132,0,7433,596,975652.8,155201.2,0.020,0.579,0.313,0.088,144,12.18,8.81,0.42,2.22,0.34,2.37,0.62,3.02,10.80,6.63,0.00,0.00,0.014,0.091,244,0.165,0.100,0.854,0.000,0.046,259153,256441,1,1.000,0.000,0.139,2351004,0.078,1.754,0.030,11.17,54647,0,260.405,0.000,0.152,7587405,1.12,11.36,0.003,0.001,0.000,7,9,21,64,18870,0.072,0.00,0.0058,0.043,267,0.627,0.000,0.849,0.328,3.64,3.35,7.60,0.04,0.014,1.04,1.14,1.15,0.627,0.00255,1.47,22.6436,626.11,131415.0,140223.7,36.390,35.1247,90.804,859.612,1.000,0.399,45.3,45.402,158.848,487,2290.3,45.66,10.662,114.811,2666.3,86.731,0.135,2.00
270000,1435,1.694,0.366,7.11,183581,177179,229,0,6287,377,991763.2,166560.5,0.020,0.564,0.327,0.088,144,14.24,11.15,1.00,3.13,0.96,3.69,0.63,2.89,11.65,7.65,0.00,0.00,0.033,0.120,250,0.245,0.111,0.843,0.000,0.046,266366,264291,1,1.000,0.000,0.118,1950768,0.085,1.742,0.030,11.05,53300,0,441.805,0.000,0.134,7236943,1.24,10.19,0.004,0.006,0.000,6,10,27,64,20438,0.078,0.00,0.0059,0.026,242,0.613,0.000,0.833,0.339,4.00,3.71,7.67,0.12,0.045,1.05,1.32,1.33,0.613,0.00281,1.50,23.9362,699.59,131346.4,140223.8,36.312,33.8424,92.181,872.292,1.000,0.399,44.9,46.091,158.832,456,2239.4,32.38,10.127,114.982,2738.4,88.337,0.135,2.00
280000,1348,1.724,0.388,7.19,167955,163024,153,0,4865,506,963234.0,164310.3,0.026,0.558,0.323,0.093,138,14.08,10.54,0.78,2.87,0.68,3.04,0.81,3.19,11.81,7.97,0.00,0.03,0.028,0.116,284,0.252,0.091,0.861,0.000,0.047,248497,246279,1,1.000,0.000,0.139,1679127,0.100,1.990,0.031,10.38,53192,0,324.724,0.000,0.173,6740287,1.20,10.49,0.003,0.001,0.001,5,10,28,64,18982,0.072,0.00,0.0060,0.038,220,0.622,0.000,0.807,0.352,3.86,3.90,7.35,0.10,0.033,1.05,1.27,1.26,0.622,0.00285,1.35,23.8591,840.47,131116.2,140223.9,37.001,36.3823,89.085,840.148,1.000,0.399,42.0,44.543,159.419,438,2168.0,41.51,10.144,115.109,3091.1,86.053,0.134,2.00
290000,1464,1.606,0.358,7.28,175480,170187,199,0,4978,533,965219.1,158410.7,0.026,0.564,0.322,0.087,142,13.09,9.15,0.64,2.37,0.71,3.30,0.71,2.85,11.03,6.23,0.00,0.00,0.028,0.110,246,0.193,0.117,0.839,0.000,0.044,255103,253160,1,1.000,0.000,0.118,1588151,0.089,1.833,0.028,10.97,52519,0,297.206,0.000,0.142,6858321,1.15,10.51,0.004,0.005,0.000,8,10,23,64,19166,0.073,0.00,0.0060,0.024,279,0.603,0.000,0.844,0.341,3.79,3.62,7.56,0.10,0.038,1.03,1.22,1.20,0.603,0.00284,1.49,23.0485,685.15,131586.5,140223.8,37.841,35.1500,89.409,843.994,1.000,0.394,44.1,44.704,159.093,434,2027.1,43.03,10.457,113.547,2770.5,85.593,0.136,2.00
300000,1385,1.666,0.440,7.07,173548,168345,213,0,5069,422,975879.4,173294.3,0.022,0.586,0.308,0.084,144,13.36,9.37,0.62,2.41,0.97,3.80,0.63,2.79,11.15,6.11,0.00,0.00,0.041,0.144,247,0.225,0.085,0.863,0.000,0.052,265097,262468,1,1.000,0.000,0.098,1434322,0.104,1.984,0.035,10.70,52720,0,410.650,0.000,0.162,7160237,1.15,10.84,0.001,0.002,0.000,6,11,26,64,18508,0.071,0.00,0.0063,0.034,202,0.618,0.000,0.843,0.369,3.83,3.71,7.34,0.12,0.043,1.04,1.21,1.19,0.618,0.00311,1.47,25.1348,778.89,130289.9,140223.8,35.804,36.3559,90.084,856.503,0.999,0.400,42.4,45.042,159.121,491,2562.4,33.53,9.841,115.869,3525.0,87.176,0.136,2.00
310000,1429,1.694,0.363,7.09,177793,172360,177,0,5212,381,983358.2,167289.1,0.022,0.579,0.309,0.090,144,13.99,9.28,0.65,2.37,0.96,3.25,0.32,1.85,12.07,6.75,0.00,0.00,0.049,0.127,270,0.113,0.086,0.874,0.000,0.040,267000,265356,1,1.000,0.000,0.057,1417780,0.098,1.937,0.027,10.55,51071,0,439.079,0.000,0.180,7214200,1.16,9.99,0.001,0.009,0.000,6,12,25,64,19987,0.076,0.00,0.0057,0.032,224,0.606,0.000,0.834,0.359,4.02,4.19,7.46,0.06,0.019,1.06,1.21,1.19,0.606,0.00307,1.52,24.3131,874.16,131408.6,140223.6,36.311,35.1518,90.974,854.496,1.000,0.400,44.7,45.487,159.113,377,1918.5,48.18,9.945,115.464,2898.5,87.889,0.134,2.00
