step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,683,13.02,0.03,0.55,1.10,11.35,0.00,1.01,0.000,0.101,356947.1,90754.4,6,33,3.01,1.01,1.01,14.2125,411.85,79345.7,0.4316,4.3088,5462,11.7170,105,48.5757,271269.0
10000,1,533,11.32,0.25,0.36,1.51,9.20,0.00,1.07,0.000,0.069,328476.2,76877.0,5,34,2.88,1.07,1.11,11.9228,181.18,24069.2,6.3645,5.7043,5461,24.2679,98,43.4597,228268.5
10000,2,478,10.59,0.04,1.11,0.46,8.98,0.00,1.01,0.000,0.058,229817.3,45339.8,4,46,2.91,1.02,1.02,7.2228,141.82,6714.2,16.8706,6.0448,5461,42.1222,85,29.7993,127344.5
20000,0,374,7.89,0.00,0.02,0.25,7.63,0.00,1.00,0.000,0.034,306374.8,28275.1,1,88,2.45,1.00,1.00,4.0175,93.24,8726.8,9.7410,20.0756,5462,12.2890,82,16.9496,103788.6
20000,1,502,8.30,0.00,0.00,0.18,8.12,0.00,1.00,0.000,0.048,295824.0,14321.8,1,37,2.46,1.00,1.00,2.0438,41.53,2863.0,9.3217,24.7798,5461,25.4526,77,9.9404,45976.8
20000,2,695,7.07,0.00,0.00,0.01,7.06,0.00,1.00,0.000,0.056,345669.6,5937.9,1,62,2.22,1.00,1.00,0.8027,2.75,2303.2,3.0772,31.9687,5461,44.1785,78,5.3301,19316.8
30000,0,594,12.33,0.04,0.18,1.05,11.07,0.00,1.02,0.000,0.084,225795.1,23048.4,1,60,2.98,1.01,1.02,3.4360,278.20,24804.9,17.8550,13.9933,5462,12.2890,43,19.0148,86010.7
30000,1,411,9.36,0.00,0.00,0.17,9.18,0.00,1.00,0.000,0.044,250250.8,6762.2,1,48,2.56,1.00,1.00,0.9062,36.65,4028.1,15.4262,22.9783,5461,25.4526,91,5.9502,20989.5
30000,2,585,7.11,0.00,0.00,0.03,7.08,0.00,1.00,0.000,0.048,344303.2,5028.2,1,48,2.30,1.00,1.00,0.6229,3.24,4176.3,2.1087,32.6652,5461,44.1785,179,5.2778,11557.1
40000,0,715,8.20,0.00,0.03,0.08,8.09,0.00,1.00,0.000,0.068,330917.6,37549.3,1,60,2.51,1.00,1.00,5.4509,162.92,60376.7,4.5486,19.3839,5462,12.2890,36,21.7666,133937.1
40000,1,531,9.37,0.01,0.14,0.19,9.03,0.00,1.01,0.000,0.056,255873.4,9309.9,1,87,2.56,1.01,1.01,1.3002,84.56,13826.2,13.1454,22.6134,5461,25.4526,142,9.1839,29830.7
40000,2,615,9.57,0.00,0.30,0.16,9.10,0.00,1.00,0.000,0.068,214519.1,13906.6,1,58,2.65,1.00,1.00,1.9973,171.16,6952.0,2.8618,18.3287,5461,44.1785,90,27.8508,30326.8
50000,0,433,10.42,0.02,0.39,0.37,9.64,0.00,1.02,0.000,0.052,277088.8,31565.3,2,83,2.86,1.02,1.02,4.6881,150.64,8491.7,13.9843,16.7632,5462,12.2890,100,19.2178,109513.7
50000,1,434,7.28,0.00,0.00,0.00,7.28,0.00,1.00,0.000,0.036,258438.1,7890.6,1,41,2.35,1.00,1.00,1.1423,6.92,1861.4,13.2193,23.5782,5461,25.4526,145,6.1287,22777.8
50000,2,747,7.05,0.00,0.00,0.04,7.01,0.00,1.00,0.000,0.060,382991.5,4966.1,1,53,2.22,1.00,1.00,0.6038,7.92,2071.4,1.6621,36.0062,5461,44.1785,10,1.4653,12965.0
60000,0,358,7.46,0.00,0.12,0.00,7.34,0.00,1.00,0.000,0.030,236084.9,16909.0,1,98,2.43,1.00,1.00,2.3843,6.88,2109.8,19.0807,17.3075,5462,12.2890,25,11.5333,62482.5
60000,1,523,7.50,0.00,0.12,0.00,7.38,0.00,1.00,0.000,0.045,256734.1,7446.1,1,55,2.47,1.00,1.00,1.0370,5.30,1040.0,14.5127,23.5535,5461,25.4526,29,6.6774,20613.2
60000,2,706,6.99,0.00,0.00,0.00,6.99,0.00,1.00,0.000,0.056,353891.0,4886.4,1,75,2.22,1.00,1.00,0.5966,4.33,2141.1,2.6483,33.5709,5461,44.1785,30,4.3785,11032.0
70000,0,425,9.67,0.16,0.20,0.57,8.73,0.00,1.05,0.000,0.046,243387.0,15884.6,1,63,2.57,1.05,1.04,2.2864,129.45,17805.4,16.1238,18.3875,5462,12.2890,242,12.0973,60192.6
70000,1,416,8.29,0.14,0.05,0.41,7.69,0.00,1.05,0.000,0.040,231887.1,8904.4,1,38,2.46,1.05,1.05,1.2589,43.83,3461.0,15.1483,20.6423,5461,25.4526,246,11.6066,26366.6
70000,2,772,7.09,0.00,0.00,0.05,7.04,0.00,1.00,0.000,0.062,339724.8,4761.6,1,69,2.22,1.00,1.00,0.5772,6.60,1874.3,4.0731,32.1255,5461,44.1785,7,4.8683,12083.8
80000,0,432,9.57,0.00,0.09,0.50,8.97,0.00,1.00,0.000,0.047,235401.6,23189.3,1,118,2.74,1.00,1.00,3.5073,154.01,15291.5,14.2160,15.6827,5462,12.2890,82,19.9566,77601.9
80000,1,521,8.15,0.00,0.06,0.15,7.95,0.00,1.00,0.000,0.049,236712.8,7634.9,1,37,2.40,1.00,1.00,1.0453,67.58,3023.0,14.6718,21.3836,5461,25.4526,33,8.5994,21692.2
80000,2,736,7.09,0.00,0.00,0.06,7.03,0.00,1.00,0.000,0.060,378497.2,4091.0,1,40,2.26,1.00,1.00,0.4722,7.05,2047.9,1.8328,35.9978,5461,44.1785,10,1.3703,9266.2
90000,0,481,7.74,0.00,0.00,0.21,7.52,0.00,1.00,0.000,0.043,219116.6,13232.5,1,86,2.44,1.00,1.00,1.8688,15.35,4361.9,21.2737,16.5244,5462,12.2890,25,9.8193,53592.5
90000,1,492,8.48,0.00,0.01,0.32,8.15,0.00,1.00,0.000,0.048,241549.7,5409.5,1,37,2.46,1.00,1.00,0.7381,19.81,2515.3,17.4195,22.4300,5461,25.4526,137,6.1754,17670.5
90000,2,760,7.03,0.00,0.00,0.02,7.01,0.00,1.00,0.000,0.061,388362.6,3781.6,1,66,2.17,1.00,1.00,0.4262,2.81,1923.1,0.8041,36.9799,5461,44.1785,3,0.8971,8466.0
100000,0,506,11.50,0.00,0.05,1.01,10.45,0.00,1.00,0.000,0.067,212076.4,16319.7,1,64,2.73,1.00,1.00,2.3720,156.94,18581.7,19.2125,15.3771,5462,12.2890,44,14.4307,58381.0
100000,1,425,7.55,0.00,0.00,0.02,7.53,0.00,1.00,0.000,0.037,240176.8,7135.6,1,47,2.43,1.00,1.00,0.9917,14.33,2057.2,16.7369,21.8388,5461,25.4526,139,7.3244,21884.3
100000,2,704,7.15,0.00,0.00,0.04,7.12,0.00,1.00,0.000,0.057,372026.5,4244.2,1,41,2.25,1.00,1.00,0.4982,5.02,2047.3,2.0298,35.3685,5461,44.1785,12,1.7720,9701.0
110000,0,504,10.46,0.00,1.07,0.20,9.18,0.00,1.00,0.000,0.060,264564.0,21704.6,1,89,2.86,1.00,1.00,3.2246,147.79,18934.3,11.8144,18.6265,5462,12.2890,36,15.4601,77967.3
110000,1,504,7.75,0.00,0.16,0.11,7.48,0.00,1.00,0.000,0.045,245306.3,7793.4,1,36,2.48,1.00,1.00,1.0712,7.76,2143.0,14.6154,22.1411,5461,25.4526,29,11.0618,23476.3
110000,2,600,7.14,0.00,0.04,0.03,7.07,0.00,1.00,0.000,0.049,327052.7,5296.8,1,58,2.26,1.00,1.00,0.6649,10.43,4043.9,2.3918,31.0854,5461,44.1785,159,7.1520,11064.5
120000,0,518,9.78,0.00,0.00,0.83,8.95,0.00,1.00,0.000,0.058,272802.9,24821.5,1,69,2.58,1.00,1.00,3.7653,128.09,21854.4,13.5629,18.0765,5462,12.2890,101,16.1848,91973.1
120000,1,434,9.18,0.00,0.02,0.25,8.91,0.00,1.00,0.000,0.046,246922.5,8570.0,1,42,2.51,1.00,1.00,1.2308,97.85,9948.7,14.8951,22.0830,5461,25.4526,210,8.4132,26887.7
120000,2,514,7.17,0.00,0.00,0.03,7.14,0.00,1.00,0.000,0.042,303758.6,6214.6,1,39,2.31,1.00,1.00,0.8061,2.39,7593.3,2.1910,28.5899,5461,44.1785,344,11.6269,14937.2
130000,0,440,8.65,0.00,0.00,0.02,8.63,0.00,1.00,0.000,0.043,325076.2,18940.9,1,106,2.54,1.00,1.00,2.8213,23.27,11514.5,8.4325,25.1741,5462,12.2890,40,10.5693,69223.7
130000,1,579,7.19,0.00,0.00,0.01,7.18,0.00,1.00,0.000,0.048,278404.9,11469.0,1,44,2.44,1.00,1.00,1.5586,4.71,3285.7,10.1764,24.2120,5461,25.4526,11,8.2434,33814.9
130000,2,671,7.59,0.00,0.40,0.03,7.17,0.00,1.00,0.000,0.058,266927.5,13133.6,1,67,2.28,1.00,1.00,1.9211,11.91,4501.1,2.3889,23.3508,5461,44.1785,88,20.7004,30721.1
140000,0,426,8.29,0.00,0.26,0.02,8.01,0.00,1.00,0.000,0.041,278864.4,24972.7,3,84,2.61,1.00,1.00,3.8456,67.29,6304.0,12.4088,18.6499,5462,12.2890,34,17.1846,91390.7
140000,1,560,7.20,0.00,0.00,0.05,7.15,0.00,1.00,0.000,0.046,250727.8,7014.6,1,51,2.41,1.00,1.00,0.9657,7.82,747.5,14.7308,22.7452,5461,25.4526,20,6.4049,23270.6
140000,2,775,7.04,0.00,0.00,0.02,7.02,0.00,1.00,0.000,0.062,326750.9,8021.0,1,74,2.24,1.00,1.00,1.0836,4.71,1850.5,3.6361,29.9658,5461,44.1785,0,8.8505,21240.1
150000,0,364,9.22,0.00,0.01,0.28,8.93,0.00,1.00,0.000,0.039,217561.8,19934.3,2,53,2.46,1.00,1.00,3.1739,121.88,33742.5,12.8031,14.8495,5462,12.2890,379,21.4698,70682.0
150000,1,498,8.45,0.00,0.00,0.11,8.34,0.00,1.00,0.000,0.048,227456.8,9122.3,2,57,2.48,1.00,1.00,1.3536,115.08,6511.6,14.4829,20.0192,5461,25.4526,181,13.0248,28149.3
150000,2,727,7.48,0.00,0.00,0.04,7.44,0.00,1.00,0.000,0.062,357082.6,4329.3,1,60,2.30,1.00,1.00,0.5143,51.03,3670.0,2.1450,33.9570,5461,44.1785,81,2.7482,10059.9
160000,0,472,11.84,0.12,0.05,0.15,11.52,0.00,1.05,0.000,0.063,264818.2,32144.2,2,99,2.90,1.05,1.01,4.8298,301.88,21023.4,6.0528,15.3008,5462,12.2890,52,29.7065,110004.5
160000,1,536,7.41,0.08,0.00,0.03,7.30,0.00,1.02,0.000,0.046,245959.2,8194.7,2,36,2.38,1.02,1.01,1.1893,8.15,1885.8,13.2818,21.8148,5461,25.4526,13,8.3735,27271.7
160000,2,721,7.23,0.00,0.00,0.01,7.22,0.00,1.00,0.000,0.059,362994.7,5455.4,2,51,2.28,1.00,1.00,0.6739,6.63,2011.6,2.1299,34.2384,5461,44.1785,25,3.4395,11970.0
170000,0,381,7.75,0.00,0.06,0.04,7.65,0.00,1.00,0.000,0.033,255404.1,24259.9,2,55,2.48,1.00,1.00,3.6252,7.06,12533.2,15.8528,17.3720,5462,12.2890,220,14.6530,82590.7
170000,1,400,7.62,0.00,0.00,0.12,7.51,0.00,1.00,0.000,0.035,254370.3,4177.7,2,34,2.56,1.00,1.00,0.5362,3.04,3046.2,16.8677,24.3107,5461,25.4526,184,3.0398,12169.8
170000,2,626,9.33,0.00,0.01,1.42,7.89,0.00,1.00,0.000,0.067,332448.7,5305.0,2,54,2.46,1.00,1.00,0.6870,35.67,3831.6,1.9885,31.3641,5461,44.1785,49,7.5720,12885.0
180000,0,328,11.18,0.00,0.60,1.40,9.17,0.00,1.00,0.000,0.042,238910.2,19906.1,1,64,2.98,1.00,1.00,2.8917,131.78,43145.1,8.7469,16.7796,5462,12.2890,646,23.4833,72932.1
180000,1,409,8.07,0.00,0.00,0.09,7.98,0.00,1.00,0.000,0.038,229540.0,8038.6,1,29,2.81,1.00,1.00,1.1275,17.82,12492.5,13.4071,20.4883,5461,25.4526,336,11.7269,25729.0
180000,2,553,7.14,0.00,0.00,0.01,7.14,0.00,1.00,0.000,0.045,322865.0,5793.3,1,36,2.32,1.00,1.00,0.7584,2.75,3252.8,3.5450,30.2923,5461,44.1785,256,6.3314,15508.9
190000,0,439,11.44,0.25,0.05,0.30,10.83,0.00,1.03,0.000,0.057,278755.0,32374.8,2,94,3.31,1.01,1.02,5.1256,85.80,21834.0,5.1695,18.4081,5462,12.2890,7,22.2857,91460.0
190000,1,485,8.98,0.00,0.00,0.48,8.49,0.00,1.00,0.000,0.050,289270.9,19823.4,1,51,3.10,1.00,1.00,3.1091,7.97,3653.6,6.6156,22.4131,5461,25.4526,68,14.0259,62145.9
190000,2,722,7.27,0.00,0.00,0.01,7.27,0.00,1.00,0.000,0.060,333464.3,6850.1,1,58,2.39,1.00,1.00,0.9030,4.02,2074.8,1.2942,30.9532,5461,44.1785,22,7.6625,16525.8
200000,0,445,9.62,0.00,0.00,0.57,9.05,0.00,1.00,0.000,0.050,210372.2,8766.1,1,137,3.21,1.00,1.00,1.3491,91.10,8814.1,19.9290,18.3150,5462,12.2890,5,7.4416,27107.3
200000,1,491,8.25,0.00,0.00,0.09,8.16,0.00,1.00,0.000,0.046,275083.8,6984.1,1,44,3.07,1.00,1.00,1.0280,12.19,2846.2,9.3421,25.6547,5461,25.4526,37,5.4342,18073.7
200000,2,589,7.41,0.00,0.00,0.00,7.41,0.00,1.00,0.000,0.050,364848.8,4129.3,1,47,2.41,1.00,1.00,0.4933,3.91,2616.0,1.4205,34.6996,5461,44.1785,132,2.0820,9422.6
210000,0,296,7.88,0.00,0.00,0.00,7.88,0.00,1.00,0.000,0.027,205139.1,6472.4,1,175,3.07,1.00,1.00,0.9849,3.94,218.4,23.0666,18.4586,5462,12.2890,0,2.5949,20584.8
210000,1,555,7.85,0.00,0.00,0.00,7.85,0.00,1.00,0.000,0.050,285729.1,5451.0,1,19,3.03,1.00,1.00,0.7616,2.96,620.1,9.3080,27.1616,5461,25.4526,0,3.4305,12738.1
210000,2,748,7.40,0.00,0.00,0.02,7.38,0.00,1.00,0.000,0.063,358127.4,4994.7,1,66,2.53,1.00,1.00,0.6082,2.88,1980.8,1.8653,33.6933,5461,44.1785,0,3.5680,12071.0
220000,0,317,7.83,0.00,0.00,0.02,7.81,0.00,1.00,0.000,0.029,183297.9,1921.8,1,172,2.99,1.00,1.00,0.2386,3.65,231.7,26.6208,17.8194,5462,12.2890,0,0.4902,4530.6
220000,1,559,7.84,0.00,0.00,0.00,7.84,0.00,1.00,0.000,0.050,297109.4,3211.3,1,30,3.02,1.00,1.00,0.3843,1.60,630.8,9.8157,28.6387,5461,25.4526,1,0.8436,7797.7
220000,2,763,7.38,0.00,0.01,0.00,7.37,0.00,1.00,0.000,0.064,352931.5,5137.9,1,66,2.50,1.00,1.00,0.6322,1.53,2018.9,1.3684,33.2940,5461,44.1785,1,4.8776,11572.3
230000,0,340,7.85,0.00,0.00,0.00,7.85,0.00,1.00,0.000,0.031,161794.2,2097.9,1,159,3.03,1.00,1.00,0.2732,2.35,4182.3,28.9357,15.5798,5462,12.2890,42,1.1309,5337.0
230000,1,517,7.97,0.00,0.00,0.00,7.97,0.00,1.00,0.000,0.047,287123.2,2373.0,1,27,3.13,1.00,1.00,0.2758,2.10,2343.8,9.9199,27.9705,5461,25.4526,92,2.1213,6252.5
230000,2,706,7.35,0.00,0.00,0.01,7.34,0.00,1.00,0.000,0.059,376670.3,3682.1,1,53,2.49,1.00,1.00,0.4186,5.28,2528.7,0.6017,35.7567,5461,44.1785,35,1.3159,8858.0
240000,0,405,7.73,0.00,0.01,0.02,7.69,0.00,1.00,0.000,0.036,195311.9,8781.5,1,121,2.80,1.00,1.00,1.3127,10.19,1688.3,24.4057,16.8919,5462,12.2890,6,4.7552,25713.9
240000,1,525,8.58,0.01,0.25,0.01,8.33,0.00,1.00,0.000,0.051,271957.1,4363.5,1,37,2.78,1.00,1.00,0.5702,77.62,1511.6,12.9542,26.0004,5461,25.4526,56,2.1668,11163.0
240000,2,747,7.42,0.00,0.15,0.01,7.26,0.00,1.00,0.000,0.064,374870.1,4882.5,1,52,2.33,1.00,1.00,0.6138,8.24,2036.1,1.3252,35.2471,5461,44.1785,17,2.2519,12348.2
250000,0,405,7.70,0.00,0.02,0.00,7.68,0.00,1.00,0.000,0.035,191201.4,2319.8,1,159,2.75,1.00,1.00,0.2929,2.69,1380.1,25.2719,18.2169,5462,12.2890,3,1.1206,8300.9
250000,1,538,7.75,0.00,0.03,0.05,7.67,0.00,1.00,0.000,0.048,265585.7,3954.0,1,22,2.81,1.00,1.00,0.4998,5.55,1166.2,15.1295,25.3525,5461,25.4526,18,2.8406,12110.9
250000,2,671,7.78,0.00,0.25,0.04,7.48,0.00,1.00,0.000,0.060,375102.8,3770.0,1,45,2.46,1.00,1.00,0.4465,51.51,2642.1,1.7931,35.5179,5461,44.1785,52,1.6626,10008.8
260000,0,490,8.50,0.02,0.03,0.03,8.42,0.00,1.00,0.000,0.048,202761.8,5305.0,1,117,3.06,1.00,1.00,0.7301,34.03,6233.5,21.6135,18.7411,5462,12.2890,2,3.0858,14505.5
