step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,311,24.13,0.51,3.99,1.08,18.54,0.00,1.12,0.000,0.086,294072.2,69523.0,3,23,4.40,1.00,1.14,11.7318,262.13,96088.7,0.0666,4.1354,5462,4.7265,270,49.4202,211682.1
10000,1,384,17.16,0.22,1.05,1.16,14.73,0.00,1.07,0.000,0.075,262042.2,61947.2,3,14,3.73,1.05,1.11,10.4608,341.16,25165.9,4.1028,4.4008,5461,10.5076,238,47.0313,177172.5
10000,2,108,22.55,0.06,2.40,1.99,18.09,0.00,1.01,0.000,0.028,157804.6,37476.7,2,14,4.53,1.00,1.04,6.4582,67.50,5174.8,21.0340,3.2346,5461,15.1398,444,29.6522,84836.3
20000,0,427,17.27,0.29,0.77,1.21,15.00,0.00,1.05,0.000,0.084,389696.9,80373.7,1,10,3.74,1.04,1.08,12.0286,456.33,96837.3,0.0000,9.5100,5462,7.2517,156,41.9772,292973.9
20000,1,461,12.50,0.49,0.49,1.15,10.36,0.02,1.16,0.020,0.067,376068.3,55002.8,1,16,3.09,1.04,1.32,7.8879,168.89,27106.2,4.1826,14.1914,5461,16.1216,202,33.3104,231590.4
20000,2,190,11.58,0.66,0.49,0.50,9.94,0.00,1.16,0.000,0.025,239605.3,15151.9,1,17,3.07,1.00,1.25,2.0918,31.63,5221.3,19.1419,16.9801,5461,23.2287,334,11.9119,68910.5
30000,0,547,13.69,0.72,0.01,0.23,12.72,0.00,1.19,0.000,0.085,375291.0,80280.6,1,37,3.16,1.15,1.18,11.6865,353.16,97249.5,0.0000,9.9839,5462,6.6397,68,41.1101,274192.8
30000,1,612,10.03,0.47,0.05,0.20,9.31,0.00,1.12,0.000,0.071,337189.6,56070.6,1,23,2.83,1.03,1.16,8.1779,234.01,27138.1,4.7723,11.8716,5461,14.7610,72,34.5313,216703.4
30000,2,368,10.18,0.21,0.42,0.48,9.07,0.00,1.06,0.000,0.043,215326.1,22287.7,2,46,2.99,1.09,1.02,3.1989,88.88,7492.4,21.2332,11.8770,5461,21.2683,193,17.9693,96106.1
40000,0,702,12.26,0.08,0.01,0.68,11.49,0.00,1.02,0.000,0.099,425808.6,85163.8,1,25,3.19,1.01,1.02,11.9570,438.02,94346.4,0.0000,13.6559,5462,7.1572,26,36.1545,283714.3
