step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,576,13.98,1.40,0.16,0.13,12.30,0.00,1.38,0.000,0.093,364568.5,98950.2,1,21,3.38,1.28,1.52,15.4480,447.43,96612.8,0.0893,4.4118,5462,6.4982,128,49.4120,277629.8
10000,1,609,13.08,0.84,0.16,0.23,11.85,0.00,1.27,0.000,0.091,353618.8,92253.1,1,18,3.24,1.17,1.35,14.3057,425.35,30405.5,2.8381,5.3493,5461,12.9029,131,47.3722,257088.1
10000,2,277,13.26,0.75,0.20,0.12,12.19,0.00,1.23,0.000,0.042,174953.5,38032.9,1,35,3.44,1.10,1.39,6.1772,36.08,4216.6,27.7159,4.8951,5461,19.1203,219,19.7862,84027.5
20000,0,582,12.65,1.55,0.08,0.51,10.51,0.00,1.39,0.002,0.084,401280.3,86857.2,5,39,3.22,1.31,1.48,12.7682,232.02,97603.9,0.0015,10.6518,5462,7.6379,31,38.7541,292494.7
20000,1,568,14.08,0.55,0.50,0.96,12.07,0.01,1.13,0.007,0.091,395688.6,79657.4,4,24,3.67,1.06,1.14,11.5268,420.32,32138.6,2.8446,10.9714,5461,15.1659,92,39.1733,284218.5
20000,2,499,9.28,0.13,0.02,0.03,9.09,0.00,1.05,0.000,0.054,193885.6,12107.6,2,49,2.89,1.03,1.07,1.7144,95.50,2751.2,27.7042,12.6526,5461,22.4736,49,10.5794,66514.0
30000,0,491,14.30,1.49,0.10,0.28,12.43,0.01,1.36,0.004,0.079,343011.8,60254.1,2,28,3.68,1.31,1.41,8.8860,337.91,96444.9,0.0000,11.7492,5462,6.6484,214,36.3507,224964.1
30000,1,519,14.67,1.00,0.11,0.15,13.42,0.00,1.24,0.002,0.088,329603.6,60356.0,1,19,3.88,1.09,1.30,8.7724,434.98,29435.5,3.3034,11.9772,5461,13.2012,174,36.2525,210016.9
30000,2,228,13.61,1.02,0.00,0.04,12.55,0.00,1.38,0.000,0.036,175634.2,10701.0,1,31,3.71,1.32,1.48,1.5071,41.58,4042.6,25.1923,13.4336,5461,19.5623,224,11.4897,42766.2
40000,0,588,14.31,1.19,0.02,0.27,12.83,0.00,1.30,0.000,0.095,383315.5,93259.0,2,26,3.68,1.22,1.38,13.7423,417.93,95460.4,0.0043,5.4912,5462,6.5213,118,45.6399,327174.0
40000,1,507,15.05,0.75,0.01,0.79,13.50,0.00,1.18,0.000,0.089,361745.6,81299.6,2,25,3.79,1.14,1.20,11.9013,421.73,30531.1,4.8599,5.9035,5461,12.9487,124,46.4926,301977.5
40000,2,181,21.41,1.77,0.00,1.05,18.59,0.00,1.33,0.000,0.044,117546.8,13375.7,2,21,4.60,1.28,1.51,2.0001,143.71,4289.0,33.4865,4.2160,5461,19.1882,286,14.7060,75997.2
50000,0,460,13.14,0.65,0.00,0.36,12.13,0.00,1.18,0.000,0.070,366590.0,87325.1,1,23,3.49,1.07,1.22,12.9052,356.19,97566.8,0.0014,5.7242,5462,6.2771,167,46.4823,309181.6
50000,1,576,12.55,0.79,0.02,0.33,11.41,0.00,1.21,0.000,0.083,347673.5,76434.0,1,23,3.36,1.17,1.25,11.3995,396.19,29016.4,4.2607,6.0876,5461,12.4639,118,43.7152,286974.2
50000,2,128,15.29,0.28,0.12,0.14,14.74,0.01,1.10,0.008,0.022,115483.7,14099.5,1,27,3.90,1.09,1.10,2.1362,76.01,3909.2,34.9307,4.0080,5461,18.4698,257,15.3964,75677.0
60000,0,572,13.33,1.15,0.04,0.40,11.74,0.00,1.30,0.000,0.086,380999.6,92160.4,1,25,3.59,1.06,1.41,13.6835,428.22,96206.6,0.0000,5.9095,5462,6.6009,89,44.9585,321045.6
60000,1,436,14.65,0.75,0.12,0.56,13.22,0.00,1.17,0.000,0.074,368182.1,85012.0,1,22,3.81,1.01,1.24,12.3890,329.43,29652.9,4.3192,5.6848,5461,13.1070,220,47.2270,311530.1
60000,2,101,15.23,0.33,0.32,0.43,14.16,0.00,1.07,0.000,0.018,123205.2,13438.8,1,15,3.83,1.04,1.10,1.9661,43.78,3649.0,33.1905,5.2771,5461,19.4226,286,13.7258,70783.5
70000,0,632,13.14,0.31,0.07,0.28,12.49,0.00,1.10,0.000,0.094,399712.3,99185.1,1,22,3.73,1.07,1.11,14.7498,416.98,95928.2,0.0013,5.1296,5462,6.7780,74,48.7433,348139.9
70000,1,604,14.47,0.64,0.25,0.33,13.25,0.00,1.14,0.000,0.101,372137.7,83947.6,1,24,3.81,1.07,1.18,12.4894,371.67,30746.6,4.3931,4.9598,5461,13.4585,111,45.6891,321854.1
70000,2,298,12.40,0.42,0.05,0.50,11.44,0.00,1.15,0.000,0.042,130033.6,16676.9,1,21,3.79,1.12,1.17,2.5003,74.80,4951.1,33.2911,3.9971,5461,19.9436,214,15.4452,89955.6
80000,0,478,12.75,1.02,0.24,0.41,11.08,0.00,1.24,0.000,0.070,384877.1,89996.7,2,21,3.50,1.06,1.35,12.7086,231.51,97024.2,0.0000,5.7601,5462,6.9563,247,45.8144,327116.6
80000,1,564,13.69,1.19,0.62,0.39,11.49,0.00,1.27,0.002,0.088,380216.1,83637.8,2,21,3.66,1.06,1.36,11.9369,402.50,29125.9,3.6844,5.9847,5461,13.8125,156,47.2642,319041.9
