step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,9670,3937,248222,1012633,909054,741708,22703,101100,2079,0,568104,8621562,186884.809,117008.334,0.9529,83174.996,0.204,0.354,0.239,0.203,0.622,0.305,2691,0.1222,0.7571,0.099,11.7,41.0,84.2,37.03,4.58,7.78,1.47,23.20,7.28,1.163,0.206,0.113,0.118,11.039,0.473,0.0031,84,385,1823,40498,76,0,0.000,5365,2657,2659,4354,705,2883,6082,0.00,2.76,6599,29.5392,66719,7295,533735,2982.1,-0.0,483490,68.951,2631002.543,1.79e-14,0.00093,30.00,293977,110.123,2.554,106.960,0.609,110.127,7217,705,1748,0,0.2565,0.903,1.156,1.448,1.172,0.947,1.209,0.000,38542.596,10404.059,196476.765,39139.830,34443.210,0.000,22957.124,5953.846,4922.368,0.000,0.675,0.562,0.539,0.000,0.797,0.629,0.558,0.000,5002,100564,0.6209,0.5796,0.5844,0.0000,0.9998,0.0411,0.0450,0.0000,0.5692,0.8302,0.7969,0.0000,0.1443,0.0712,0.0392,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,11646,0.9992,0.9145,0.7630,0.0000,0.9982,0.0411,0.0450,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2217,4.8293,5.0178,0.0000,0.0606,0.1147,0.0988,0.195,0.231,0.196,0.220,17455,0.2063,0.0088,0.0101,0.0000,0.00242,0.00157,0.00146,0.00000,23.63,25.72,26.92,0.00,144.7996,0.0616,72.6777,42.5372,26.4137,1089821,1532953,0.7815,0.0074,1659.7,144.7996,21.62,0,0,0,0,0,0,29684,33833.338,29451.232,0.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.10,0,0.1467,0.7327
2000,13350,1481,82569,130090,112417,45534,1987,36820,834,0,334581,2724106,29252.624,27427.847,0.8648,9343.882,0.098,0.674,0.110,0.118,0.509,0.334,784,0.0780,0.7029,0.075,7.9,33.5,68.5,30.43,1.85,7.43,0.52,20.63,7.80,1.162,0.244,0.110,0.113,4.951,0.287,0.0052,74,305,495,30070,25,0,0.000,5829,703,2360,10287,429,914,12007,1.50,11.99,9028,10.4525,66821,9294,490849,2633.9,-0.0,537074,13.439,2631002.543,1.50e-14,0.00068,25.34,41024,26.021,2.560,22.833,0.628,26.024,2789,3767,6794,0,0.3134,0.948,1.112,1.447,1.245,0.953,1.243,0.000,13388.701,10508.319,8514.740,13289.748,16792.018,0.000,9298.725,3423.759,5361.481,0.000,0.488,0.546,0.491,0.000,0.273,0.364,0.395,0.000,10520,25320,0.5369,0.3379,0.4014,0.0000,0.9995,0.0260,0.0478,0.0000,0.6025,0.9587,0.9206,0.0000,0.1582,0.0367,0.0235,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3430,0.9965,0.8665,0.7606,0.0000,0.9974,0.0260,0.0478,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2013,4.7360,4.9334,0.0000,0.0383,0.0629,0.0566,0.056,0.119,0.066,0.142,1802,0.0622,0.0043,0.0027,0.0000,0.00316,0.00081,0.00079,0.00000,27.50,28.36,28.08,0.00,1108.3586,0.0835,30.2955,6.1307,7.3086,1096189,1528374,1.5964,0.0562,2130.9,1108.3586,26.00,0,0,0,0,0,0,10683,18083.965,16029.708,0.9572,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.49,0,0.1530,0.8933
3000,10584,1845,92191,140019,121315,45969,1859,36848,333,0,352887,3450392,32473.198,30288.705,0.8477,11592.734,0.061,0.783,0.076,0.080,0.505,0.351,739,0.1131,0.7087,0.074,10.0,34.9,62.3,27.42,2.24,7.46,0.47,17.26,6.99,1.232,0.230,0.198,0.203,5.121,0.301,0.0047,67,271,464,33518,50,0,0.000,5176,18,2215,8351,220,1408,8956,4.25,12.31,9310,11.7233,66746,12679,457695,1988.7,-0.0,575508,13.647,2631002.543,8.14e-15,0.00230,14.43,48043,28.671,2.532,25.660,0.479,28.674,3495,2928,4161,0,0.3133,0.954,1.203,1.564,1.315,0.958,1.354,0.000,11667.886,12049.374,12170.860,11547.235,20347.837,0.000,6792.455,3394.204,8509.311,0.000,0.534,0.505,0.487,0.000,0.309,0.357,0.327,0.000,14296,41017,0.6332,0.2034,0.2646,0.0000,0.9993,0.0270,0.0412,0.0000,0.5915,1.0847,0.9026,0.0000,0.1573,0.0305,0.0380,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,2566,0.9987,0.9138,0.8128,0.0000,0.9972,0.0270,0.0412,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3799,4.9101,5.1372,0.0000,0.0367,0.0461,0.0389,0.097,0.064,0.097,0.067,1474,0.0617,0.0052,0.0041,0.0000,0.00277,0.00081,0.00094,0.00000,23.26,26.63,27.13,0.00,1786.6590,0.0804,32.2295,4.8211,8.8260,1097674,1528186,2.1153,0.1117,1972.2,1786.6590,22.38,0,0,0,0,0,0,12719,18695.970,16421.479,0.9482,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.40,0,0.1182,0.8841
4000,10131,1873,82618,145033,129728,60353,2062,28983,216,1,239265,3109070,37800.939,24786.173,0.9123,11143.607,0.063,0.767,0.066,0.104,0.530,0.350,363,0.0833,0.6940,0.079,12.8,36.7,74.0,31.83,2.34,7.29,0.57,21.63,7.35,1.238,0.211,0.188,0.192,6.133,0.313,0.0042,62,271,467,20833,61,0,0.000,4824,52,2241,7838,360,1110,8661,3.00,11.32,12406,13.2662,66718,10552,426965,3482.6,-0.0,606294,11.427,2631002.543,5.66e-15,0.00411,37.93,47261,26.023,2.537,23.014,0.472,26.026,2877,2784,4470,0,0.3057,0.948,1.123,1.721,1.309,0.958,1.366,0.000,16065.646,15437.732,9672.347,15910.947,23361.252,0.000,5124.872,2850.047,5667.648,0.000,0.515,0.576,0.498,0.000,0.285,0.430,0.464,0.000,15335,42401,0.6133,0.2017,0.2123,0.0000,0.9990,0.0288,0.0543,0.0000,0.5616,0.9557,0.8812,0.0000,0.1597,0.0403,0.0319,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2558,0.9969,0.8998,0.8202,0.0000,0.9980,0.0289,0.0545,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.3959,4.9293,4.9840,0.0000,0.0407,0.0682,0.0620,0.150,0.073,0.099,0.098,1403,0.0662,0.0039,0.0030,0.0000,0.00253,0.00086,0.00102,0.00000,27.09,26.33,27.15,0.00,1411.2002,0.0643,39.7370,3.9308,7.4958,1100129,1525080,2.1913,0.1302,2209.9,1411.2002,25.42,0,0,0,0,0,0,7509,13642.567,12024.273,0.9587,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.91,0,0.1258,0.8959
5000,9594,2153,76605,127407,112147,49513,1289,29825,131,0,236240,3133963,33319.685,24974.535,0.9619,10772.531,0.066,0.795,0.068,0.071,0.521,0.362,279,0.0873,0.6835,0.068,18.2,39.0,68.9,30.11,2.87,8.41,0.57,18.26,6.78,1.306,0.226,0.274,0.281,6.092,0.351,0.0043,69,293,514,18094,84,11,0.289,4970,82,2450,7062,282,1939,7373,3.75,11.26,14856,17.4068,66713,13937,403910,1752.3,-0.0,631886,12.301,2631002.543,3.52e-14,0.00008,12.68,42727,25.686,2.510,22.716,0.460,25.689,4327,1659,3608,0,0.2241,0.980,1.269,1.734,1.334,0.970,1.428,0.000,11566.871,12326.056,13297.764,11498.489,19295.964,0.000,6505.109,2403.397,5293.498,0.000,0.536,0.541,0.493,0.000,0.370,0.371,0.424,0.000,19164,36167,0.6685,0.2032,0.2495,0.0000,0.9991,0.0311,0.0543,0.0000,0.5754,1.0063,0.9034,0.0000,0.1602,0.0351,0.0359,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3157,0.9991,0.8875,0.7819,0.0000,0.9979,0.0313,0.0544,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4983,4.6876,4.9593,0.0000,0.0355,0.0618,0.0565,0.130,0.102,0.091,0.100,1368,0.0754,0.0036,0.0032,0.0000,0.00263,0.00067,0.00090,0.00000,25.06,26.03,27.00,0.00,1547.7674,0.0701,31.1704,4.6268,7.6741,1101401,1524276,1.5191,0.0935,2289.9,1547.7674,23.03,0,0,0,0,0,0,6494,14202.003,12576.962,0.9518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.60,0,0.1261,0.8606
6000,9327,2361,85591,149634,132935,62504,1539,30102,126,0,302352,3138904,40699.886,31630.932,0.9921,12882.715,0.071,0.772,0.071,0.087,0.519,0.363,330,0.0899,0.6439,0.073,20.0,41.3,73.2,30.94,4.22,8.26,0.40,18.06,6.51,1.349,0.207,0.343,0.352,6.223,0.316,0.0042,66,302,542,15922,61,18,0.203,5345,244,1364,7719,1068,1775,6484,2.50,9.56,10873,16.8672,66725,15329,379000,2116.6,-0.0,666582,12.912,2631002.543,1.75e-14,0.00062,23.20,52551,29.818,2.541,26.711,0.566,29.821,4918,1236,3173,0,0.1702,0.975,1.369,1.758,1.356,0.948,1.494,0.000,11742.736,13166.833,22260.455,11603.628,19718.518,0.000,11739.840,2131.515,4876.862,0.000,0.550,0.526,0.466,0.000,0.424,0.430,0.414,0.000,23678,43781,0.4509,0.1448,0.2569,0.0000,0.9998,0.0420,0.0575,0.0000,0.5267,0.8519,0.9473,0.0000,0.1989,0.0603,0.0510,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,2379,0.9991,0.7587,0.8053,0.0000,0.9986,0.0420,0.0575,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5679,5.0650,5.0951,0.0000,0.0312,0.0489,0.0440,0.075,0.081,0.069,0.079,1699,0.0707,0.0032,0.0027,0.0000,0.00252,0.00094,0.00105,0.00000,23.30,26.06,27.14,0.00,1786.9921,0.1030,31.7748,6.5392,6.3731,1103036,1522544,0.7989,0.0302,2139.9,1786.9921,19.40,0,0,0,0,0,0,7771,18748.217,16673.930,0.9446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.77,0,0.1225,0.8350
7000,9419,2172,88040,179671,164259,89278,2353,29765,189,0,281755,3615779,45902.155,32197.962,0.9507,15455.828,0.052,0.810,0.065,0.073,0.537,0.361,305,0.0846,0.6526,0.076,16.6,40.7,80.4,33.21,2.70,8.36,0.66,21.49,7.06,1.312,0.203,0.237,0.241,6.574,0.315,0.0039,68,301,601,18441,60,22,0.338,4952,1108,1486,6825,879,1487,7053,2.00,9.59,10525,15.4959,66797,12822,347094,3560.2,-0.0,698972,13.148,2631002.543,4.42e-15,0.00034,24.47,54003,29.578,2.475,26.609,0.494,29.581,4206,1372,3841,0,0.1966,0.979,1.230,1.822,1.356,0.965,1.388,0.000,14653.219,19434.273,17044.731,14508.545,29804.707,0.000,8934.661,2379.379,5428.095,0.000,0.511,0.547,0.556,0.000,0.406,0.503,0.551,0.000,21383,46463,0.5592,0.1945,0.2133,0.0000,0.9996,0.0411,0.0458,0.0000,0.5854,0.8825,0.9059,0.0000,0.1349,0.0499,0.0238,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2731,0.9990,0.8436,0.7995,0.0000,0.9985,0.0412,0.0458,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5358,5.0031,4.9438,0.0000,0.0358,0.0506,0.0390,0.110,0.096,0.100,0.083,1322,0.0532,0.0031,0.0036,0.0000,0.00257,0.00109,0.00112,0.00000,25.93,25.91,27.02,0.00,1452.7201,0.0973,44.8041,5.8668,7.2811,1105468,1519827,0.6149,0.0146,2303.6,1452.7201,21.78,0,0,0,0,0,0,7478,16742.135,14876.044,0.9537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,9.01,0,0.1304,0.8501
8000,7376,1668,65234,101109,87151,34295,1580,22893,360,0,204276,2404185,26784.105,22498.270,0.9935,9814.191,0.049,0.825,0.053,0.072,0.480,0.398,222,0.0975,0.6577,0.065,18.9,37.3,65.9,28.47,2.91,8.54,0.28,16.73,6.65,1.353,0.215,0.262,0.267,6.003,0.297,0.0041,62,311,409,15678,81,21,0.243,3929,464,937,5975,546,764,6066,4.25,12.10,13759,15.5706,66689,17366,328580,1495.9,-0.0,723156,10.261,2631002.543,1.12e-14,0.00241,7.77,35473,22.105,2.494,19.285,0.325,22.107,2839,1370,3167,0,0.2207,0.962,1.314,1.852,1.351,0.955,1.526,0.000,6855.019,12139.471,11339.143,6764.983,18494.170,0.000,6361.560,1219.112,5103.407,0.000,0.486,0.472,0.477,0.000,0.296,0.322,0.379,0.000,27194,35074,0.5498,0.1836,0.2178,0.0000,0.9999,0.0488,0.0611,0.0000,0.5580,1.0018,1.0123,0.0000,0.1831,0.0471,0.0362,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,1504,0.9979,0.8507,0.8044,0.0000,0.9985,0.0488,0.0611,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.8409,5.1293,5.2021,0.0000,0.0331,0.0313,0.0279,0.061,0.059,0.039,0.052,1427,0.0664,0.0050,0.0060,0.0000,0.00248,0.00053,0.00075,0.00000,23.84,26.95,27.69,0.00,1320.9762,0.0802,25.6993,5.1628,5.0986,1108303,1518598,1.0811,0.1084,2548.0,1320.9762,16.84,0,0,0,0,0,0,6019,12684.079,11197.136,0.9506,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.98,0,0.0944,0.9023
9000,8932,1639,84109,148703,132856,63220,1374,22935,176,0,250325,2706003,40605.822,27730.167,0.9940,12178.989,0.065,0.801,0.054,0.081,0.509,0.373,151,0.0818,0.6520,0.074,19.0,41.5,81.1,34.60,2.53,8.32,0.64,23.11,7.36,1.303,0.188,0.223,0.227,5.448,0.246,0.0037,53,260,431,18678,62,18,0.281,4494,44,1371,7517,588,1607,6737,5.50,12.32,15499,19.0216,66680,13823,311856,3568.9,0.0,739158,9.937,2631002.543,9.38e-15,0.00210,30.68,52453,25.290,2.461,22.403,0.426,25.293,3916,1599,3417,0,0.2255,0.955,1.236,1.814,1.362,0.957,1.398,0.000,13288.713,16291.144,15665.090,13140.070,23979.651,0.000,7971.992,1796.619,5782.568,0.000,0.519,0.545,0.478,0.000,0.380,0.455,0.443,0.000,27633,48753,0.5652,0.1918,0.1832,0.0000,0.9991,0.0457,0.0556,0.0000,0.5745,0.9047,0.9121,0.0000,0.1255,0.0316,0.0224,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2517,0.9982,0.8327,0.7686,0.0000,0.9969,0.0457,0.0556,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7563,4.8425,5.0868,0.0000,0.0277,0.0659,0.0620,0.116,0.104,0.146,0.086,1399,0.0687,0.0026,0.0036,0.0000,0.00283,0.00085,0.00089,0.00000,25.72,27.63,27.83,0.00,1696.3845,0.0844,37.5767,4.3750,5.5617,1109557,1516389,1.9463,0.1938,2427.8,1696.3845,18.95,0,0,0,0,0,0,6773,15551.179,13851.069,0.9584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.91,0,0.1245,0.8525
10000,8195,1724,67239,104444,92106,36178,1027,20691,122,1,195520,2489032,29565.441,21153.447,1.0094,8818.919,0.052,0.830,0.042,0.077,0.514,0.370,161,0.0800,0.6506,0.072,20.7,40.6,73.1,31.81,3.06,8.23,0.40,20.11,6.73,1.364,0.196,0.288,0.292,5.899,0.274,0.0038,54,277,436,17293,56,20,0.091,4369,40,1222,6933,163,1223,6809,5.00,11.40,19534,19.2819,66689,16402,300759,1934.7,-0.0,752181,9.707,2631002.543,9.73e-15,0.00174,11.37,36648,21.282,2.496,18.369,0.417,21.285,3437,1431,3327,0,0.2178,0.964,1.327,1.891,1.377,0.956,1.526,0.000,8921.613,12378.470,11884.635,8818.453,17681.271,0.000,6637.667,1307.066,4389.795,0.000,0.485,0.574,0.508,0.000,0.279,0.362,0.387,0.000,30632,38563,0.5945,0.1535,0.1972,0.0000,0.9993,0.0359,0.0558,0.0000,0.5914,0.8612,0.9390,0.0000,0.1842,0.0340,0.0378,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,1764,0.9978,0.7153,0.8149,0.0000,0.9976,0.0359,0.0558,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6882,4.9261,5.1267,0.0000,0.0305,0.0390,0.0328,0.071,0.060,0.053,0.074,1491,0.0897,0.0019,0.0046,0.0000,0.00265,0.00068,0.00082,0.00000,25.77,27.93,27.58,0.00,1523.4297,0.0797,26.9232,4.4574,5.2498,1111845,1514449,2.3927,0.1998,2487.6,1523.4297,19.36,0,0,0,0,0,0,5344,12334.529,10976.793,0.9525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.77,0,0.1107,0.8870
