run,kind,share,held,side,cells,bodies,born_size,hard,open_born,travel,wood,kills,land,surface,bottom,cold
control,plant / no tooth / roams / shore,0.018073122803133043,False,6,444444444444444444240002220002222222,1959,23,0.030211420274866244,1.0454545454545454,15.75,0.000553055200343134,0.1643031153886009,0.25165900969882593,0.4997447677386422,0.24859622256253192,0.045941807044410414
control,mixed / no tooth / stays / land,0.014844132001143985,False,4,4444444444444444,1609,36,0.09489774981191437,0.6666666666666666,0.0,0.002492894247314872,0.13651948583310464,0.9738968303293971,0.0,0.02610316967060286,0.032939714108141706
control,plant / no tooth / roams / bottom,0.010443478822433183,False,4,4444444442242222,1132,16.0,0.006093620164343089,1.0,14.75,0.0,0.16236913357496094,0.01060070671378092,0.0,0.9893992932862191,0.007067137809187279
control,flesh / no tooth / roams / bottom,0.008173959573035159,False,4,2222222222222444,886,16.0,0.0,1.0,21.5,0.0,0.6559205078787956,0.024830699774266364,0.0,0.9751693002257337,0.01580135440180587
control,mixed / tooth / stays / shore,0.008072477004972645,False,6,111111112211122221422224442244444444,875,36,0.2544200336212393,0.47058823529411764,4.5,0.052848593416198214,0.3395044321091358,0.8422857142857143,0.002285714285714286,0.15542857142857142,0.06971428571428571
control,flesh / no tooth / stays / shore,0.0064672072919838,False,4,2222222222224224,701,16,0.009888491479065852,1.125,5.5,0.003907241896612167,0.596350273635183,0.46790299572039945,0.0,0.5320970042796006,0.024251069900142655
control,flesh / no tooth / stays / bottom,0.005092579779137029,False,4,2222222222224444,552,16.0,0.014639526722149805,1.0,1.25,0.0,0.46667334445441827,0.010869565217391304,0.0,0.9891304347826086,0.0
control,plant / no tooth / stays / surface,0.0025555155775741976,False,8,4444444444000444400000440000004400000004000000040000000200000022,277,29,0.018779840848806365,1.3571428571428572,0.75,0.0,0.08559547569238547,0.0,1.0,0.0,0.0
control,mixed / no tooth / roams / surface,0.0024540330095116844,False,7,4444440444444044444004400000220000022200002222200,266,27.0,0.005764093912554477,1.1851851851851851,27.5,0.0010221737314086625,0.3657173913925201,0.03383458646616541,0.9624060150375939,0.0037593984962406013,0.022556390977443608
control,plant / tooth / stays / land,0.0021680366813355105,False,8,0001111122211111442211114440111144400111444444114444444144444444,235,49,0.3090178502434124,0.3673469387755102,1.75,0.02559097228294687,0.19525517659150327,0.9617021276595744,0.0,0.03829787234042553,0.11063829787234042
control,flesh / no tooth / roams / land,0.0014576587048979177,False,4,2222222222224444,158,16.0,0.0007275372862859222,1.0,13.75,0.000985927795281338,0.6728777239857406,0.9683544303797469,0.0,0.03164556962025317,0.12025316455696203
control,mixed / no tooth / roams / land,0.0011993394407387931,False,4,4444442422242222,130,16.0,0.07210205213533,1.0,11.0,0.002696820024636139,0.35271843217117504,0.9538461538461539,0.0,0.046153846153846156,0.5461538461538461
control,plant / no tooth / roams / land,0.0009410201765796684,False,4,4444444444442222,102,16.0,0.021166509877704607,1.0,11.75,7.788755824144651e-06,0.10387207747434424,1.0,0.0,0.0,0.21568627450980393
