step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,1051.3327,365.58,88.00,1.83,202,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,1079.2019,236.58,644.03,0.93,210,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,0.9036,0.00,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1354.5782,371.02,95.54,15.06,344,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,791.6454,128.18,498.83,14.14,224,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.9762,0.00,7.80,29.42,2,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,990.7124,289.61,63.06,26.41,293,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,801.4090,113.73,635.55,23.27,278,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.9452,0.29,2.39,13.17,1,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4324,803.7006,215.82,88.12,33.46,272,27.92,10.260,5.138,0.3251,219.603,0.00,0.0000
1000,-30,1,3254,1301.0814,361.64,1520.41,29.60,463,27.20,10.103,5.560,0.4805,310.830,0.00,0.0000
1000,-30,2,599,229.2445,42.80,844.86,34.76,81,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,348.3085,89.22,41.41,55.87,63,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,975.2995,175.20,1071.17,30.03,248,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,1557.1104,223.53,11057.45,33.07,678,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,347.9954,150.82,24.36,65.26,26,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,874.2735,210.14,921.14,35.06,76,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,1970.2493,312.20,15833.66,34.84,930,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1823,320.4520,123.56,31.01,72.13,13,38.85,17.518,2.984,0.2174,429.393,0.00,0.0000
1000,0,1,1741,771.2313,206.41,842.01,40.69,14,38.58,17.318,3.014,0.3684,748.800,0.00,0.0000
1000,0,2,4803,2260.0789,392.53,15260.57,38.05,871,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,723.7844,202.16,51.74,74.60,41,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1425.3080,322.49,1338.72,44.81,137,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,1934.8933,333.87,9756.30,22.85,786,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,625.4312,191.59,62.12,62.26,111,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,1644.5370,342.39,1560.85,36.39,342,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,705.3161,160.87,2055.87,8.26,226,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,1060.4707,251.87,85.10,37.43,317,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1205.4729,190.26,1004.22,42.41,359,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,139.2681,39.14,242.93,71.00,28,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,861.6597,279.99,63.83,28.38,212,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,643.1245,124.05,492.05,49.77,199,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,107.2914,11.40,262.08,65.79,34,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,310.3375,202.25,13.83,19.39,22,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,215.0503,58.46,138.70,53.69,44,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,5.8927,2.93,13.68,35.34,1,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,62.9352,59.47,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
