step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,4766,1630,510198,1362240,1043989,807842,44200,141006,6798,2,1248172,11737271,186994.777,175796.298,0.8832,106897.294,0.187,0.410,0.216,0.188,0.557,0.323,9345,0.5491,0.8073,0.091,14.5,45.1,91.0,37.22,4.95,7.90,1.39,22.98,7.39,1.276,0.206,0.107,0.109,9.074,0.521,0.0034,47,255,1708,184136,101,0,0.000,2925,1525,1020,2221,396,1602,2768,0.00,4.80,3440,25.3184,66722,5217,529022,1600.3,-0.0,493782,75.037,2631002.543,1.27e-14,0.00093,30.00,387342,130.005,2.577,127.177,0.251,130.008,3421,223,1122,0,0.1450,0.948,1.267,1.624,1.291,0.921,1.301,0.000,38942.702,8182.928,220337.873,39698.778,33855.420,0.000,56119.152,5288.771,7491.081,0.000,0.564,0.593,0.487,0.000,0.628,0.626,0.439,0.000,3136,173809,0.4900,0.5578,0.4240,0.0000,0.9999,0.0389,0.0434,0.0000,0.5989,0.7292,0.8062,0.0000,0.1595,0.0690,0.0490,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,9269,0.9998,0.9048,0.8431,0.0000,0.9964,0.0389,0.0434,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8365,5.5322,4.8601,0.0000,0.0497,0.1263,0.1076,0.219,0.221,0.166,0.238,26160,0.2356,0.0087,0.0098,0.0000,0.00275,0.00157,0.00154,0.00000,25.72,28.35,27.88,0.00,55.4507,0.1190,72.3561,44.8683,30.1687,1093069,1534518,0.8360,0.0080,1746.0,55.4507,21.62,0,0,0,0,0,0,172364,68899.004,53483.382,0.9616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,13.38,0,0.0828,0.8541
2000,8543,1261,52119,76059,65879,23186,754,25875,125,0,190692,1656036,18856.673,14677.413,0.7522,5712.792,0.086,0.594,0.174,0.146,0.541,0.324,335,0.0585,0.6961,0.078,12.9,41.1,69.1,35.86,1.40,7.04,0.86,26.57,7.17,1.164,0.186,0.058,0.058,5.525,0.336,0.0057,81,282,316,11966,34,0,0.000,3728,685,1535,6323,480,695,7368,0.00,6.47,8060,8.9761,66824,10518,487785,1563.7,-0.0,540577,9.066,2631002.543,7.08e-15,0.00068,25.34,24714,16.380,2.563,13.511,0.305,16.383,1741,2143,4659,0,0.3187,0.886,1.083,1.544,1.174,0.922,1.272,0.000,9635.852,7337.898,3032.696,9529.485,12007.283,0.000,1866.548,2456.564,4641.509,0.000,0.399,0.598,0.546,0.000,0.152,0.325,0.324,0.000,10989,13172,0.4159,0.2839,0.3496,0.0000,0.9983,0.0291,0.0372,0.0000,0.6426,0.7988,0.8424,0.0000,0.0803,0.0333,0.0221,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,2928,0.9917,0.7955,0.6460,0.0000,0.9979,0.0291,0.0372,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8249,5.2149,5.0828,0.0000,0.0344,0.0845,0.0790,0.124,0.155,0.164,0.106,624,0.0545,0.0034,0.0027,0.0000,0.00290,0.00089,0.00086,0.00000,26.59,27.69,27.83,0.00,203.9474,0.0257,21.7062,2.6336,6.4320,1095735,1530786,1.5683,0.0580,3010.3,203.9474,26.00,0,0,0,0,0,0,5618,8964.621,7952.039,0.9732,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,13.83,0,0.1104,0.9290
3000,11979,1750,103199,149020,127020,44401,1420,33525,234,0,323641,2474954,38283.099,32783.579,0.8566,15456.816,0.103,0.629,0.170,0.097,0.528,0.351,314,0.0545,0.6403,0.074,15.8,44.9,78.7,34.82,1.87,7.01,0.32,25.62,6.91,1.373,0.167,0.150,0.154,5.381,0.252,0.0051,51,241,444,18947,39,0,0.000,5855,15,1356,10608,955,2714,8310,0.00,5.65,5416,12.4057,66749,13051,453119,2530.9,-0.0,578842,12.102,2631002.543,2.80e-14,0.00102,14.43,52793,28.564,2.544,25.206,0.813,28.567,6392,1054,4533,0,0.1609,0.963,1.412,1.780,1.386,0.947,1.455,0.000,11367.064,14401.687,18381.195,11252.412,24106.308,0.000,8357.648,1032.802,7936.313,0.000,0.564,0.532,0.492,0.000,0.329,0.344,0.262,0.000,12777,47535,0.5465,0.2182,0.3514,0.0000,0.9991,0.0405,0.0510,0.0000,0.6723,0.8413,0.8589,0.0000,0.0765,0.0191,0.0203,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,5477,0.9985,0.8972,0.7853,0.0000,0.9972,0.0405,0.0510,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0685,5.5335,5.2389,0.0000,0.0279,0.0434,0.0398,0.055,0.088,0.039,0.072,2356,0.0848,0.0043,0.0024,0.0000,0.00225,0.00080,0.00099,0.00000,21.25,26.67,27.72,0.00,1650.4983,0.0619,35.8211,5.4384,6.6635,1095341,1529004,2.0417,0.1112,2748.7,1650.4983,22.38,0,0,0,0,0,0,10636,17326.763,15381.825,0.9596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,14.64,0,0.1612,0.7662
4000,7645,1379,111724,147878,120976,34781,1373,44554,399,0,483974,3342505,29857.848,38469.771,0.8089,14001.505,0.064,0.729,0.113,0.093,0.494,0.370,427,0.1364,0.6798,0.086,13.5,41.2,76.4,30.89,2.41,8.57,0.39,19.52,6.68,1.412,0.220,0.188,0.193,4.949,0.283,0.0056,59,252,467,22754,28,0,0.000,3800,25,1054,6566,202,526,6917,3.25,11.74,7826,8.2272,66793,15704,425995,1508.4,-0.0,614742,13.073,2631002.543,1.33e-14,0.00039,37.93,54416,29.345,2.537,26.465,0.343,29.348,1972,1345,4328,0,0.1835,0.983,1.327,1.916,1.418,0.954,1.552,0.000,10970.570,14119.768,8957.188,10870.474,24031.690,0.000,7910.160,1507.114,15050.992,0.000,0.489,0.521,0.488,0.000,0.145,0.332,0.226,0.000,17650,44189,0.6624,0.0678,0.2366,0.0000,0.9995,0.0322,0.0320,0.0000,0.5648,0.8843,0.9005,0.0000,0.1937,0.0194,0.0301,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,4865,0.9979,0.9006,0.7817,0.0000,0.9975,0.0322,0.0321,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9959,5.1828,5.0186,0.0000,0.0308,0.0408,0.0340,0.056,0.097,0.034,0.072,1841,0.0545,0.0036,0.0028,0.0000,0.00265,0.00072,0.00098,0.00000,27.55,27.21,27.98,0.00,1980.9756,0.0749,35.2396,4.7342,8.3387,1100561,1526527,2.1651,0.1307,2323.7,1980.9756,25.42,0,0,0,0,0,0,20210,24468.266,21019.659,0.9529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,12.79,0,0.0998,0.9211
5000,13116,1678,125980,177624,147519,49938,1706,38260,352,0,437894,3274461,41542.613,38573.116,0.8293,15875.993,0.093,0.730,0.108,0.069,0.502,0.371,494,0.0714,0.6828,0.090,12.7,34.3,71.6,28.90,2.08,7.34,0.25,19.24,6.82,1.412,0.195,0.153,0.159,4.658,0.305,0.0049,47,206,470,19509,38,8,0.346,6537,213,3255,9648,545,2361,10210,1.75,10.63,9346,13.2185,66772,13751,400489,3107.5,-0.0,643505,11.348,2631002.543,2.04e-14,0.00099,12.68,64974,31.382,2.537,27.625,1.220,31.385,5004,2037,6075,0,0.1888,0.962,1.313,1.924,1.434,0.933,1.555,0.000,15816.513,17244.101,12874.727,15679.888,28863.990,0.000,8447.401,2350.695,11899.027,0.000,0.465,0.550,0.502,0.000,0.261,0.346,0.257,0.000,21299,59891,0.6079,0.2262,0.2610,0.0000,0.9971,0.0241,0.0338,0.0000,0.6400,0.8628,0.9766,0.0000,0.1199,0.0229,0.0377,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3605,0.9989,0.8323,0.8677,0.0000,0.9988,0.0242,0.0338,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7753,5.1203,4.9914,0.0000,0.0304,0.0343,0.0323,0.048,0.055,0.039,0.058,1618,0.0594,0.0030,0.0024,0.0000,0.00256,0.00075,0.00082,0.00000,24.39,25.65,26.59,0.00,1596.1462,0.0812,45.0219,3.7684,7.5797,1102313,1522478,1.5149,0.0948,2329.5,1596.1462,23.03,0,0,0,0,0,0,16783,22697.123,19647.432,0.9539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,13.79,0,0.1515,0.8291
6000,13041,1483,131274,206674,161266,72261,3139,42286,488,0,468163,2969572,48638.063,42385.847,0.8176,18463.628,0.060,0.699,0.168,0.073,0.465,0.398,398,0.0738,0.6596,0.082,12.2,34.9,72.5,29.06,2.13,8.40,0.21,18.33,6.91,1.430,0.230,0.165,0.170,4.201,0.265,0.0054,49,214,521,23103,39,9,0.149,6699,337,2212,10492,691,1753,10597,3.00,12.15,6518,11.0544,66783,10615,362773,4900.6,-0.0,680969,12.971,2631002.543,1.04e-14,0.00002,23.20,83636,40.072,2.534,36.231,1.307,40.075,4215,1846,6980,0,0.1638,0.970,1.319,1.996,1.398,0.934,1.582,0.000,15865.751,21170.558,18280.062,15641.641,33179.988,0.000,13156.981,1722.892,9042.345,0.000,0.455,0.519,0.454,0.000,0.234,0.452,0.371,0.000,15016,63009,0.5259,0.0603,0.1267,0.0000,0.9997,0.0339,0.0380,0.0000,0.5691,0.8433,0.9834,0.0000,0.1525,0.0277,0.0167,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,5993,0.9948,0.7592,0.8256,0.0000,0.9984,0.0339,0.0380,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.9645,5.0920,4.9684,0.0000,0.0266,0.0255,0.0228,0.037,0.052,0.033,0.049,2209,0.0592,0.0017,0.0025,0.0000,0.00240,0.00134,0.00112,0.00000,21.96,26.80,28.20,0.00,1520.4518,0.1119,49.4152,6.2346,6.7365,1105674,1519490,0.7962,0.0304,2400.2,1520.4518,19.40,0,0,0,0,0,0,17364,23922.218,20777.009,0.9450,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,15.29,0,0.1582,0.8389
7000,15792,1608,122935,195982,154617,70218,2829,38630,555,0,430524,2954642,38042.409,38611.235,0.8089,16844.336,0.117,0.687,0.101,0.095,0.474,0.393,724,0.0584,0.6958,0.071,10.9,32.0,69.5,29.29,1.80,6.11,0.26,21.11,6.89,1.308,0.169,0.130,0.133,4.495,0.247,0.0050,48,217,479,20931,49,13,0.178,7349,1296,2532,11964,1786,1682,12324,0.00,9.38,4879,11.1399,66855,10864,334496,3682.0,-0.0,715248,12.281,2631002.543,1.35e-14,0.00036,24.47,79335,35.283,2.500,30.899,1.884,35.286,5781,3241,6770,0,0.2862,0.842,1.177,1.997,1.359,0.886,1.467,0.000,12584.035,14645.843,16873.057,12404.813,25608.875,0.000,9325.862,1649.516,10791.520,0.000,0.454,0.508,0.476,0.000,0.389,0.380,0.343,0.000,17411,56163,0.4575,0.0966,0.1925,0.0000,0.9998,0.0335,0.0363,0.0000,0.6395,0.7950,0.8929,0.0000,0.1091,0.0199,0.0348,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,2173,0.9974,0.7982,0.8524,0.0000,0.9987,0.0335,0.0364,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7889,5.0744,4.5795,0.0000,0.0365,0.0280,0.0222,0.050,0.041,0.043,0.044,1996,0.0695,0.0026,0.0028,0.0000,0.00263,0.00085,0.00071,0.00000,28.37,27.71,27.48,0.00,1528.4897,0.0909,38.5268,5.7407,6.5408,1108089,1515641,0.6132,0.0141,2438.8,1528.4897,21.78,0,0,0,0,0,0,20667,21766.899,18556.698,0.9533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,13.61,0,0.1685,0.8093
8000,8043,841,77417,102313,80839,24123,773,30008,238,0,354061,1749013,20731.926,26429.696,0.7789,9192.710,0.079,0.751,0.103,0.066,0.414,0.423,267,0.0953,0.6695,0.065,16.7,42.2,78.5,34.19,2.72,9.71,0.28,21.49,6.99,1.310,0.217,0.192,0.194,4.426,0.245,0.0063,47,236,289,9591,25,16,0.176,4428,700,992,6351,656,952,6435,7.50,15.45,7549,9.6765,66757,16443,316795,1956.5,-0.0,741558,8.784,2631002.543,3.73e-14,0.00035,7.77,41610,20.273,2.479,17.275,0.518,20.276,3161,1527,3355,0,0.2148,0.954,1.191,1.965,1.345,0.944,1.443,0.000,6271.171,9125.755,8563.024,6175.582,15186.030,0.000,10106.955,1128.840,6001.191,0.000,0.412,0.429,0.411,0.000,0.163,0.283,0.265,0.000,24847,37556,0.6400,0.1351,0.1691,0.0000,0.9996,0.0417,0.0524,0.0000,0.5901,0.8055,0.8336,0.0000,0.1570,0.0250,0.0255,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,2062,0.9952,0.8240,0.8417,0.0000,0.9978,0.0417,0.0524,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5042,4.9899,4.9243,0.0000,0.0250,0.0361,0.0317,0.049,0.027,0.075,0.038,1592,0.0679,0.0031,0.0036,0.0000,0.00236,0.00066,0.00085,0.00000,24.15,27.14,27.39,0.00,1409.0368,0.1010,21.7014,4.6113,4.1730,1111035,1516054,1.0817,0.1042,2573.4,1409.0368,16.84,0,0,0,0,0,0,13710,17236.986,14873.936,0.9575,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,13.04,0,0.1041,0.8800
9000,8036,892,142838,213240,165926,68837,1565,40525,929,0,626461,2996046,45435.322,47733.504,0.7750,17388.162,0.046,0.771,0.112,0.071,0.463,0.395,516,0.1237,0.6484,0.066,19.7,43.9,78.4,31.10,3.76,8.56,0.18,18.61,6.52,1.422,0.196,0.274,0.281,4.417,0.206,0.0058,41,178,452,18164,38,12,0.419,4410,31,974,7031,494,1771,5771,6.75,13.86,8119,11.5195,66746,12375,287392,1904.8,0.0,765571,10.845,2631002.543,2.30e-14,0.00761,30.68,88876,35.481,2.521,32.401,0.559,35.484,4170,457,3409,0,0.0979,1.005,1.294,2.000,1.300,0.950,1.635,0.000,15337.934,21161.829,14243.375,15165.721,33414.388,0.000,12030.358,2653.199,15661.786,0.000,0.475,0.514,0.440,0.000,0.217,0.467,0.307,0.000,17463,67719,0.4782,0.0808,0.2194,0.0000,0.9995,0.0361,0.0383,0.0000,0.5652,0.8312,0.8361,0.0000,0.1755,0.0715,0.0395,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,7696,0.9992,0.7355,0.8513,0.0000,0.9973,0.0361,0.0383,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5404,5.6098,4.9514,0.0000,0.0227,0.0254,0.0204,0.028,0.033,0.025,0.029,1734,0.0642,0.0009,0.0018,0.0000,0.00296,0.00139,0.00110,0.00000,26.46,26.61,27.90,0.00,2119.3951,0.1078,49.1351,4.6756,6.1692,1113469,1513524,1.9526,0.1877,2059.0,2119.3951,18.95,0,0,0,0,0,0,24242,30345.342,26263.266,0.9526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,13.59,0,0.1072,0.8530
10000,9135,1086,117486,170346,135643,51207,1653,34649,397,0,434165,2809216,34983.866,37299.293,0.8078,15378.362,0.071,0.750,0.085,0.094,0.475,0.392,255,0.0949,0.6721,0.072,22.0,44.8,76.2,34.76,2.54,8.41,0.41,23.40,6.49,1.361,0.190,0.198,0.201,4.432,0.238,0.0052,44,206,403,12172,29,11,0.260,4249,24,1076,8035,458,1438,7239,7.25,15.46,9627,11.6104,66765,13423,271191,3240.9,-0.0,784133,10.202,2631002.543,4.96e-15,0.00330,11.37,74591,32.024,2.492,28.908,0.623,32.027,3453,1488,4194,0,0.1742,0.938,1.264,1.943,1.432,0.891,1.468,0.000,11190.166,16761.499,12136.481,11100.276,27125.471,0.000,8570.867,1739.919,11610.146,0.000,0.467,0.505,0.469,0.000,0.229,0.344,0.314,0.000,18110,59983,0.6051,0.1055,0.1981,0.0000,0.9998,0.0267,0.0400,0.0000,0.5759,0.6585,0.7727,0.0000,0.1489,0.0382,0.0222,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,2418,0.9967,0.5379,0.6755,0.0000,0.9986,0.0267,0.0400,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4777,5.1681,5.3464,0.0000,0.0218,0.0443,0.0331,0.031,0.077,0.035,0.057,1502,0.0659,0.0017,0.0014,0.0000,0.00262,0.00092,0.00114,0.00000,25.31,28.37,28.89,0.00,1470.9103,0.0886,38.7518,4.5078,5.6947,1117399,1509030,2.3952,0.1938,2229.2,1470.9103,19.36,0,0,0,0,0,0,17438,21920.931,18899.068,0.9601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,12.96,0,0.1211,0.8746
