step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,7756,5318,151342,576717,548086,419479,5896,44938,152,2,168916,2564936,153869.868,60625.905,0.8793,51342.801,0.227,0.249,0.300,0.225,0.577,0.370,285,0.0383,0.6358,0.099,23.9,56.4,106.6,53.67,5.81,5.52,2.80,39.53,8.12,1.065,0.109,0.076,0.076,22.882,0.573,0.0028,60,324,1383,4692,61,0,0.000,3717,2118,2183,3455,469,2167,5120,0.00,0.63,38394,42.5473,66313,9852,557956,2505.5,-0.0,428211,37.725,2631075.518,2.12e-14,0.00048,30.00,173383,80.197,2.807,77.003,0.388,80.201,5448,846,1462,0,0.3662,0.864,1.055,1.266,1.069,0.905,1.139,0.000,37505.383,11327.278,134976.998,38336.316,31899.354,0.000,3949.469,3889.580,1444.055,0.000,0.618,0.554,0.540,0.000,0.767,0.702,0.609,0.000,7436,98775,0.2878,0.5545,0.4370,0.0000,0.9996,0.0514,0.0516,0.0000,0.4739,0.7062,0.7676,0.0000,0.1277,0.0454,0.0343,0.0000,0.0000,0.7097,0.9589,0.2085,0.6756,0.9565,0.00233,16466,0.9999,0.5505,0.7260,0.0000,0.9983,0.0515,0.0517,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.1235,5.1092,5.1846,0.0000,0.0864,0.2124,0.1711,0.385,0.416,0.453,0.338,4516,0.1827,0.0099,0.0128,0.0000,0.00177,0.00163,0.00149,0.00000,22.21,27.32,27.98,0.00,70.6432,0.0201,69.0441,16.9115,20.8137,1087251,1531162,0.7018,0.0160,1745.5,70.6432,21.62,0,0,0,0,0,0,3001,9283.104,8570.447,0.9866,6045.2632,3047.4787,9524.5843,18167.5657,17596.2655,801.2500,14029,1202023.6,1.43e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.68,0,0.1489,0.7323
2000,8684,2139,50323,98392,91271,47439,630,15988,36,0,111999,1378309,32315.740,18105.166,1.0755,10576.888,0.151,0.483,0.233,0.134,0.522,0.357,92,0.0468,0.6142,0.083,17.6,43.1,100.9,45.48,3.34,6.60,1.46,34.08,8.16,1.091,0.161,0.076,0.077,10.559,0.378,0.0032,70,519,645,4246,37,0,0.000,3694,570,2325,5789,465,934,7285,0.00,4.80,37253,29.2028,66177,14055,535495,2535.1,0.0,470453,14.754,2631075.518,7.26e-15,0.00070,25.34,32023,26.545,2.835,23.392,0.318,26.549,2301,2266,4117,0,0.3166,0.917,1.068,1.313,1.164,0.935,1.135,0.000,11235.036,9208.732,15592.512,11237.043,16063.073,0.000,4182.225,1837.546,1508.508,0.000,0.510,0.524,0.527,0.000,0.510,0.451,0.497,0.000,18390,22960,0.2805,0.3769,0.3530,0.0000,0.9989,0.0413,0.0652,0.0000,0.4530,0.7716,0.7784,0.0000,0.1530,0.0230,0.0253,0.0000,0.0000,0.3963,0.9302,0.2512,0.6933,0.9776,0.00244,7089,0.9989,0.7273,0.6793,0.0000,0.9983,0.0414,0.0653,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0481,5.3757,5.1071,0.0000,0.0467,0.1267,0.1132,0.221,0.234,0.356,0.174,1071,0.1064,0.0035,0.0016,0.0000,0.00170,0.00065,0.00052,0.00000,27.21,27.01,26.80,0.00,328.7992,0.0305,27.3829,8.9503,5.8034,1095198,1528219,2.1741,0.0342,2921.3,328.7992,26.00,0,0,0,0,0,0,2251,7528.278,6914.757,0.9813,2199.9129,793.9496,2035.3710,3245.4527,4178.8692,268.7551,3046,1237277.3,2.68e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.83,0,0.1334,0.8702
3000,7879,1681,71518,151295,141060,77961,1816,20268,84,0,163175,1684965,40956.867,24772.740,0.9940,14635.670,0.127,0.514,0.267,0.092,0.495,0.354,395,0.0827,0.6558,0.083,11.7,33.4,89.8,36.01,2.70,8.54,1.10,23.66,7.98,1.133,0.216,0.121,0.123,8.038,0.327,0.0034,62,297,689,12505,29,0,0.000,3718,18,1962,5899,303,1140,6436,0.00,6.50,38547,28.7974,65902,11730,510198,2832.5,-0.0,497394,12.281,2631075.518,1.42e-14,0.00487,14.43,47047,29.930,2.839,26.846,0.245,29.933,2454,1875,3550,0,0.2933,0.961,1.099,1.401,1.209,0.965,1.169,0.000,15841.755,15548.787,13067.933,15864.103,26660.501,0.000,5127.878,2010.235,2998.958,0.000,0.485,0.484,0.509,0.000,0.465,0.513,0.551,0.000,18219,36766,0.2810,0.2535,0.2390,0.0000,0.9989,0.0422,0.0491,0.0000,0.5156,0.9018,0.8777,0.0000,0.1484,0.0221,0.0161,0.0000,0.0000,0.0000,0.9025,0.0787,0.6593,0.9903,0.00260,9486,0.9987,0.6423,0.6878,0.0000,0.9985,0.0424,0.0492,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0073,5.1304,5.1546,0.0000,0.0470,0.1158,0.1093,0.202,0.149,0.269,0.155,822,0.0658,0.0027,0.0022,0.0000,0.00179,0.00115,0.00100,0.00000,24.11,26.54,26.59,0.00,986.0249,0.0519,42.6727,4.2064,8.0743,1098221,1527367,2.8610,0.1033,3308.7,986.0249,22.38,0,0,0,0,0,0,4897,10137.070,9208.278,0.9667,1560.8877,506.6766,2729.3831,3240.9471,4780.2422,395.9700,5606,705430.5,2.97e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.69,0,0.1084,0.8839
4000,7740,1690,60063,102883,92026,41719,1101,21488,87,0,192898,2144108,27618.006,21879.593,1.0525,9190.127,0.084,0.698,0.133,0.085,0.504,0.356,206,0.0935,0.6899,0.073,14.5,35.1,82.2,35.55,3.04,9.61,0.90,22.00,8.03,1.121,0.226,0.194,0.199,6.960,0.337,0.0039,64,314,540,16187,53,0,0.000,4201,43,2117,5580,205,1201,6334,0.75,8.67,40353,29.0372,65702,16314,492857,1590.9,-0.0,521771,11.275,2631075.518,4.07e-15,0.00825,37.93,36858,26.231,2.829,23.111,0.290,26.235,2442,2172,3126,0,0.3756,0.935,1.057,1.434,1.194,0.969,1.171,0.000,9318.794,9884.787,11397.444,9257.110,16153.578,0.000,7137.204,2217.726,3334.536,0.000,0.500,0.529,0.485,0.000,0.384,0.382,0.445,0.000,25185,27323,0.3034,0.1984,0.1959,0.0000,0.9984,0.0350,0.0570,0.0000,0.5075,0.9951,0.8980,0.0000,0.1588,0.0270,0.0311,0.0000,0.0000,0.8304,0.9652,0.1428,0.6926,0.9932,0.00259,4314,0.9984,0.7619,0.7299,0.0000,0.9974,0.0352,0.0571,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.0718,4.9158,5.2143,0.0000,0.0420,0.1000,0.0903,0.174,0.129,0.185,0.151,1434,0.1277,0.0037,0.0032,0.0000,0.00164,0.00052,0.00059,0.00000,26.04,26.33,26.55,0.00,1312.2806,0.0678,25.6446,4.3802,6.8945,1099722,1526563,3.1475,0.1121,3348.2,1312.2806,25.42,0,0,0,0,0,0,5556,12689.466,11492.798,0.9556,1593.3088,511.1150,1488.3701,2265.1906,2987.7673,358.9777,6035,662853.3,1.19e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.18,0,0.1119,0.8831
5000,6739,1351,62314,114634,102533,51517,803,20962,60,0,247174,1952841,31645.046,24994.303,1.0664,8519.886,0.070,0.747,0.096,0.087,0.473,0.377,178,0.1088,0.6707,0.077,17.0,38.8,84.4,38.22,4.06,10.02,0.87,23.27,7.49,1.107,0.227,0.251,0.257,6.980,0.253,0.0042,58,287,493,17510,83,12,0.138,3788,77,1912,4750,223,1343,5173,2.75,11.13,40410,29.4526,65479,18711,481895,2212.3,0.0,543261,9.578,2631075.518,6.73e-15,0.00146,12.68,41169,25.368,2.772,22.348,0.247,25.371,2524,1884,2331,0,0.4055,0.908,1.043,1.413,1.117,0.953,1.220,0.000,9944.887,10719.226,14382.771,9877.036,15905.126,0.000,10474.239,2466.813,3533.364,0.000,0.467,0.478,0.474,0.000,0.489,0.398,0.463,0.000,34235,32350,0.1982,0.1523,0.2083,0.0000,0.9980,0.0436,0.0571,0.0000,0.4772,0.8875,0.8966,0.0000,0.1712,0.0297,0.0407,0.0000,0.0000,0.0000,0.7636,0.2000,0.6731,0.9671,0.00257,3098,0.9951,0.7059,0.7704,0.0000,0.9967,0.0437,0.0571,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8587,5.1879,5.4437,0.0000,0.0388,0.0990,0.0923,0.209,0.105,0.159,0.167,946,0.0632,0.0053,0.0036,0.0000,0.00217,0.00057,0.00070,0.00000,25.34,25.93,26.45,0.00,2092.5839,0.0860,26.1003,3.5294,6.0483,1100864,1525779,3.3304,0.0977,2701.3,2092.5839,23.03,0,0,0,0,0,0,5899,16474.416,15069.462,0.9566,1819.5710,488.8860,1933.8359,2104.5735,2968.6365,472.3333,5211,451432.2,1.14e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.43,0,0.1003,0.8746
6000,9149,2298,66201,134518,122730,67294,1023,19829,56,0,216452,2164900,42488.493,26072.177,1.0877,11357.508,0.081,0.741,0.115,0.063,0.498,0.370,242,0.0753,0.6420,0.065,18.0,54.4,108.3,47.79,4.43,8.85,0.56,33.96,7.89,1.159,0.184,0.216,0.222,9.135,0.254,0.0037,57,276,622,13495,85,17,0.173,4756,269,1114,7766,1277,1912,5960,0.00,8.21,32539,29.7631,65315,18809,465410,3839.5,0.0,573284,9.973,2631075.518,8.14e-15,0.00028,23.20,47653,28.642,2.755,25.407,0.481,28.645,4330,1915,2904,0,0.2696,0.915,1.125,1.450,1.203,0.936,1.239,0.000,10645.606,11644.589,26263.471,10538.324,17044.206,0.000,9036.151,2426.955,3251.563,0.000,0.514,0.479,0.499,0.000,0.566,0.424,0.489,0.000,41787,35911,0.1545,0.1968,0.1885,0.0000,0.9981,0.0367,0.0576,0.0000,0.4492,0.7601,0.8514,0.0000,0.1304,0.0343,0.0331,0.0000,0.0000,0.5341,0.9420,0.1170,0.6627,0.9518,0.00244,2246,0.9987,0.7202,0.7820,0.0000,0.9974,0.0367,0.0576,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7652,5.8046,5.4606,0.0000,0.0364,0.0692,0.0630,0.118,0.070,0.131,0.089,764,0.0461,0.0036,0.0027,0.0000,0.00185,0.00058,0.00064,0.00000,23.52,27.90,27.37,0.00,1583.3864,0.0806,27.9230,4.1326,5.8407,1099465,1523800,2.6312,0.0572,2645.7,1583.3864,19.40,0,0,0,0,0,0,4985,14714.670,13441.822,0.9633,2269.0377,768.0526,2236.9303,1579.9117,2820.1561,338.3441,4237,617387.4,1.81e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.64,0,0.1485,0.7845
7000,5866,1886,52726,93120,82638,39899,495,18388,63,0,182704,1759002,30462.263,21388.319,1.1534,8217.222,0.073,0.733,0.113,0.081,0.469,0.390,145,0.1081,0.6116,0.070,16.6,49.8,109.6,43.94,5.80,9.97,0.75,27.41,7.90,1.147,0.212,0.319,0.326,9.598,0.356,0.0039,60,334,562,11229,91,20,0.158,3512,516,931,4419,921,1152,3793,0.00,8.74,30781,27.6632,65206,19590,445498,1773.2,-0.0,605626,10.992,2631075.518,2.48e-15,0.00105,24.47,35236,27.549,3.082,24.241,0.226,27.553,3013,1039,1814,0,0.2627,0.940,1.111,1.395,1.168,0.952,1.224,0.000,7787.730,7473.856,19779.581,7701.719,11198.184,0.000,8471.819,2329.558,2369.720,0.000,0.503,0.442,0.461,0.000,0.476,0.376,0.422,0.000,48998,31505,0.2280,0.2274,0.1914,0.0000,0.9993,0.0433,0.0695,0.0000,0.4236,0.9267,0.9173,0.0000,0.1735,0.0429,0.0378,0.0000,0.0000,0.4802,0.9170,0.3379,0.7049,0.9483,0.00235,1194,0.9996,0.8627,0.8291,0.0000,0.9989,0.0433,0.0695,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7899,5.8944,5.5748,0.0000,0.0391,0.0777,0.0682,0.116,0.120,0.136,0.115,786,0.0397,0.0038,0.0041,0.0000,0.00151,0.00063,0.00058,0.00000,26.90,25.83,25.63,0.00,1387.0509,0.0727,19.1795,6.1664,4.8255,1102355,1523899,2.1862,0.0345,2766.1,1387.0509,21.78,0,0,0,0,0,0,4073,13171.097,12066.663,0.9573,2249.2176,841.5182,1770.7070,1560.0088,2122.0621,321.9469,4270,494486.3,3.99e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.64,0,0.1002,0.8452
8000,6332,1457,69584,147484,135703,76144,1756,18245,96,0,179421,1832802,39850.571,23605.129,1.1284,10951.071,0.063,0.720,0.141,0.076,0.457,0.400,370,0.1080,0.6564,0.089,13.5,38.6,89.1,37.75,3.97,8.01,0.99,24.78,7.95,1.151,0.185,0.246,0.252,7.234,0.277,0.0036,48,271,542,18567,88,19,0.158,3412,162,709,5461,818,755,4759,1.25,11.28,31808,28.5276,64945,17826,420715,2908.6,-0.0,628822,9.502,2631075.518,1.49e-14,0.00014,7.77,50784,27.599,2.814,24.540,0.245,27.602,2384,1121,2827,0,0.2419,0.963,1.116,1.379,1.168,0.960,1.212,0.000,10847.942,15699.263,17844.798,10819.433,22137.410,0.000,6834.141,1854.383,3965.534,0.000,0.460,0.451,0.458,0.000,0.534,0.456,0.548,0.000,45662,41466,0.2733,0.1740,0.1493,0.0000,0.9991,0.0384,0.0524,0.0000,0.4574,0.9024,0.8942,0.0000,0.1692,0.0314,0.0339,0.0000,0.0000,0.0000,0.8863,0.1340,0.6512,0.9426,0.00238,3043,0.9991,0.8150,0.7378,0.0000,0.9981,0.0384,0.0524,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7492,5.4534,5.2579,0.0000,0.0383,0.0894,0.0845,0.179,0.185,0.198,0.181,935,0.0504,0.0031,0.0040,0.0000,0.00172,0.00068,0.00079,0.00000,24.93,26.69,27.97,0.00,1370.6133,0.0610,33.2441,4.3239,5.1785,1104727,1522089,2.4707,0.0822,2870.0,1370.6133,16.84,0,0,0,0,0,0,5333,12654.058,11445.045,0.9648,1785.0875,587.1642,1869.0772,1699.5392,2648.2740,321.7681,4384,450299.1,5.77e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.40,0,0.0952,0.8836
9000,7762,1181,66300,125906,114065,58209,1397,17819,136,0,176895,1854800,34055.826,20450.688,1.0665,8659.610,0.064,0.756,0.125,0.056,0.456,0.401,234,0.0896,0.6956,0.059,11.8,35.8,81.7,35.64,3.14,7.88,0.71,23.92,7.98,1.113,0.211,0.248,0.256,5.917,0.270,0.0037,51,245,460,16375,76,18,0.330,4143,25,1163,6574,114,1093,6555,4.75,14.50,39638,31.7622,64766,15996,401750,3135.8,-0.0,638569,8.376,2631075.518,2.12e-15,0.00010,30.68,45737,24.384,2.765,21.263,0.356,24.387,2223,1962,3577,0,0.3192,0.923,1.077,1.325,1.158,0.940,1.180,0.000,10449.847,15957.797,10307.780,10395.197,22012.460,0.000,5769.481,2846.356,3175.241,0.000,0.427,0.419,0.506,0.000,0.364,0.402,0.542,0.000,41831,38749,0.3344,0.2369,0.2161,0.0000,0.9986,0.0365,0.0538,0.0000,0.4874,0.8074,0.7881,0.0000,0.1901,0.0263,0.0347,0.0000,0.0000,0.7543,0.9495,0.1446,0.7278,0.9565,0.00235,1178,0.9983,0.7830,0.7035,0.0000,0.9973,0.0366,0.0539,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8158,5.3232,5.1410,0.0000,0.0370,0.0870,0.0792,0.109,0.147,0.153,0.158,1209,0.0910,0.0029,0.0041,0.0000,0.00189,0.00096,0.00111,0.00000,24.70,28.13,28.28,0.00,1573.1210,0.0577,32.7812,3.3442,5.0315,1106562,1519993,3.1832,0.1674,2763.3,1573.1210,18.95,0,0,0,0,0,0,5779,11791.078,10578.218,0.9582,1407.0465,363.0670,1922.2407,1802.3355,3296.6478,437.0722,4500,629278.1,5.25e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.11,0,0.1041,0.9019
10000,6778,1147,53621,90806,80243,36375,810,16017,61,0,160008,1464794,27268.340,17193.871,1.0953,6240.353,0.052,0.754,0.135,0.059,0.426,0.418,113,0.0957,0.6843,0.051,14.7,40.3,79.1,34.85,3.50,10.68,0.70,19.97,7.34,1.163,0.254,0.286,0.294,5.569,0.250,0.0038,54,268,409,9649,51,20,0.189,4130,36,1720,5022,230,948,5600,6.50,15.24,44895,33.9272,64573,17774,392440,1794.2,-0.0,644817,7.864,2631075.518,6.55e-15,0.00071,11.37,35555,21.276,2.761,18.195,0.319,21.279,2223,1706,2849,0,0.3126,0.935,1.121,1.423,1.187,0.959,1.267,0.000,7588.770,10675.540,11426.771,7582.381,14499.540,0.000,6333.038,1485.617,3134.863,0.000,0.430,0.409,0.436,0.000,0.378,0.344,0.458,0.000,42919,30232,0.3082,0.2044,0.1835,0.0000,0.9991,0.0371,0.0508,0.0000,0.4821,0.9222,0.7942,0.0000,0.2038,0.0208,0.0321,0.0000,0.0000,0.0000,0.7565,0.2122,0.6874,0.9488,0.00231,2943,0.9976,0.8601,0.7173,0.0000,0.9980,0.0372,0.0509,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7480,5.4491,5.6074,0.0000,0.0313,0.1005,0.0929,0.124,0.152,0.110,0.214,1165,0.1124,0.0023,0.0038,0.0000,0.00205,0.00073,0.00091,0.00000,26.05,26.74,27.45,0.00,1518.6770,0.0692,22.2907,3.2229,4.6415,1107491,1519746,3.5415,0.1775,2723.1,1518.6770,19.36,0,0,0,0,0,0,4187,10953.518,9898.862,0.9550,1380.1100,357.0204,1699.2205,1688.3882,2545.3329,328.7636,4947,481328.3,5.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.22,0,0.0961,0.9023
