step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,1,17,47.4,0.6,11.1,0.1,15.2,0.0,1.12,5.4,16,198,19.82,5.78,17,0,0,0.2,1.08,1.17,1.11,4.29,5.12,5.82,23.6,1.716,0.525,6.82
7000,24,39,52.1,6.0,5.1,0.0,10.5,1.1,3.08,6.4,38,449,24.85,17.50,0,39,0,1.2,3.37,2.14,3.72,3.82,4.49,5.64,34.0,1.888,0.642,6.67
9000,46,70,76.6,13.5,10.1,1.0,11.4,1.8,5.05,3.4,61,600,25.46,27.97,40,9,21,1.9,5.65,2.69,6.50,5.11,5.79,7.14,29.1,1.557,0.689,7.31
9000,43,39,84.1,12.3,16.7,0.0,6.5,3.3,4.64,3.0,33,333,12.92,30.00,5,29,5,3.6,5.26,2.30,6.14,5.59,5.77,7.13,31.5,1.756,0.677,7.21
9000,42,8,12.5,0.0,2.9,0.0,3.4,0.0,1.00,9.5,8,471,19.32,2.55,0,0,8,0.0,1.00,1.00,1.00,2.25,3.00,2.75,55.1,1.992,0.153,5.25
10000,76,719,22.1,0.0,6.0,0.4,4.8,0.0,1.00,2.1,418,165,5.57,7.68,545,113,61,0.0,1.00,1.00,1.00,2.50,3.46,3.60,19.7,2.000,0.753,4.06
10000,43,89,77.0,11.4,15.0,0.0,6.2,2.9,4.59,3.7,71,472,13.23,35.92,7,66,16,3.0,4.80,2.47,6.35,5.27,5.60,7.11,33.6,1.748,0.641,7.28
10000,46,79,80.2,14.9,8.8,1.0,9.5,1.8,5.51,3.9,72,680,28.78,38.46,20,13,46,2.0,5.93,3.05,7.18,5.19,5.63,7.53,39.8,1.647,0.668,7.57
10000,82,23,81.1,15.8,7.2,0.0,8.2,1.6,5.95,1.0,21,745,23.89,31.86,22,1,0,3.2,7.61,3.37,6.53,5.17,5.65,6.17,16.3,1.729,0.799,6.17
10000,93,6,40.3,6.8,6.5,0.0,2.3,1.3,4.22,3.0,5,669,8.44,31.11,3,0,3,1.3,4.10,2.17,6.35,3.67,3.50,5.00,35.6,1.791,0.676,5.00
