step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1009,23.36,0.83,2.90,4.09,16.78,0.05,1.22,0.025,0.283,503403.2,179362.9,19,31,4.26,1.24,1.16,33.6967,904.68,80245.2,1.1286,0.9929,5462,25.0359,200,78.6806,454642.3
10000,1,654,26.87,1.45,2.07,5.30,20.06,0.08,1.30,0.046,0.216,341962.8,106752.2,17,25,4.50,1.37,1.18,19.6997,447.01,14169.9,27.8889,1.9985,5461,25.0313,377,57.4242,286978.4
10000,2,413,40.48,2.20,2.45,9.02,30.56,0.05,1.34,0.012,0.211,211884.7,43740.6,14,33,5.97,1.30,1.35,7.8514,72.22,2852.2,50.3177,2.5300,5461,25.0313,428,34.0694,151239.1
20000,0,990,17.97,0.15,4.09,1.08,10.43,0.00,1.05,0.001,0.178,219379.6,78350.5,2,80,3.29,1.04,1.04,10.5099,1199.85,91719.5,0.0000,5.4311,5462,11.9470,30,24.2404,165430.1
20000,1,814,20.02,0.25,5.13,0.53,10.58,0.01,1.08,0.004,0.153,115418.0,32987.6,2,87,3.54,1.08,1.06,3.2422,364.69,14302.6,2.7992,5.2577,5461,11.9448,79,10.0349,61655.0
20000,2,535,19.96,0.22,5.93,1.00,9.11,0.01,1.07,0.002,0.100,82484.8,17537.5,1,112,3.52,1.07,1.06,1.2242,93.13,1360.4,7.9645,6.1751,5461,11.9448,115,3.6762,19621.6
30000,0,1139,18.74,0.55,3.76,0.10,6.38,0.09,1.24,0.042,0.141,442911.9,409555.7,6,114,2.54,1.28,1.20,38.3614,1244.73,92217.8,0.1292,1.4088,5462,21.7546,73,73.5986,431143.9
30000,1,1237,15.67,0.43,2.96,0.11,6.27,0.03,1.19,0.017,0.137,394298.1,335829.3,6,93,2.40,1.21,1.16,28.6343,1200.49,13431.6,30.4882,5.3523,5461,21.7506,63,58.3337,343436.2
30000,2,653,19.98,0.19,4.72,0.10,6.65,0.07,1.10,0.032,0.088,175345.2,130776.4,2,107,2.64,1.13,1.06,3.6393,119.05,952.7,56.9445,12.4208,5461,21.7506,88,8.1862,53008.2
40000,0,1125,16.48,0.75,2.22,0.24,7.94,0.28,1.31,0.132,0.143,210623.6,162743.2,4,106,2.75,1.36,1.23,11.0793,868.01,95805.4,0.0000,5.5964,5462,12.1020,36,23.1737,155894.9
40000,1,950,16.10,0.62,2.37,0.19,7.67,0.36,1.26,0.164,0.118,133691.6,105335.0,4,74,2.74,1.30,1.17,5.1449,363.55,13419.3,2.9434,6.3595,5461,12.0998,49,10.0071,70229.4
40000,2,579,15.91,0.44,2.82,0.01,7.14,0.35,1.18,0.159,0.069,90894.6,64527.6,3,133,2.68,1.23,1.11,1.2316,81.11,644.0,7.7956,8.2626,5461,12.0998,42,1.1351,8600.5
50000,0,1306,18.49,0.27,4.53,0.16,6.65,0.02,1.11,0.006,0.174,447517.8,406307.5,12,138,2.61,1.11,1.09,34.8649,813.64,87244.4,0.0565,1.2167,5462,23.7852,61,75.0318,434835.2
50000,1,1092,20.06,0.34,5.26,0.09,6.31,0.00,1.15,0.001,0.149,382878.5,341357.6,11,121,2.71,1.13,1.16,23.9941,709.79,10863.8,32.1165,6.4150,5461,23.7808,68,55.2388,320041.3
50000,2,662,21.49,0.23,6.42,0.09,5.92,0.00,1.09,0.002,0.096,192934.6,162384.7,3,116,2.76,1.06,1.09,3.7011,101.03,1729.1,53.0361,15.1571,5461,23.7808,103,5.7706,44376.0
60000,0,1110,18.56,0.28,4.10,0.16,6.98,0.01,1.13,0.005,0.147,215073.3,151284.6,9,150,2.58,1.13,1.11,10.2879,790.94,93706.5,0.0000,5.4149,5462,12.3811,47,24.2398,161780.1
60000,1,988,19.13,0.25,4.28,0.18,7.09,0.00,1.11,0.001,0.132,125669.1,82026.9,9,114,2.67,1.09,1.11,3.9256,509.62,13176.7,2.7033,6.2151,5461,12.3788,90,9.6499,63712.5
60000,2,605,19.64,0.11,5.28,0.05,6.14,0.00,1.06,0.002,0.080,89840.8,55885.7,8,147,2.71,1.06,1.05,1.0331,44.35,644.8,7.9509,8.0786,5461,12.3788,86,1.2731,9489.6
70000,0,1097,23.85,0.34,5.20,0.08,8.01,0.01,1.13,0.006,0.171,484119.8,354351.0,14,112,2.77,1.12,1.10,37.6126,2307.56,78982.5,1.2141,1.2576,5462,22.5045,71,83.1076,472552.5
70000,1,845,21.44,0.22,4.67,0.09,7.73,0.01,1.09,0.002,0.123,309798.9,223730.6,10,93,2.65,1.08,1.09,18.1008,603.15,10359.7,33.9940,6.2824,5461,22.5004,108,41.5438,249051.7
70000,2,555,20.47,0.20,4.70,0.01,7.24,0.00,1.10,0.000,0.077,184156.7,129403.4,8,104,2.62,1.09,1.12,2.3505,40.62,932.8,57.6521,14.9608,5461,22.5004,85,4.8845,36343.8
80000,0,1036,21.75,0.23,4.87,0.17,7.51,0.00,1.10,0.002,0.152,220420.7,161320.8,8,143,2.62,1.09,1.10,11.5539,914.56,91963.1,0.0000,6.1234,5462,12.7048,46,24.0071,159847.4
80000,1,890,20.91,0.41,4.46,0.10,7.88,0.00,1.18,0.002,0.131,124571.5,84737.6,9,123,2.71,1.19,1.16,4.2698,385.92,12912.4,2.7802,6.2413,5461,12.7025,49,9.1734,62217.8
80000,2,555,19.43,0.18,4.36,0.13,7.02,0.00,1.10,0.000,0.074,96018.4,56671.0,8,130,2.58,1.10,1.09,0.9716,62.22,494.5,7.0054,8.8943,5461,12.7025,69,0.9500,7339.9
90000,0,1212,24.35,0.41,4.80,0.07,8.26,0.00,1.17,0.002,0.188,505340.2,337905.2,17,117,2.66,1.14,1.16,42.4609,1593.74,76825.9,1.8258,1.3665,5462,21.0351,38,87.6964,493789.7
90000,1,747,24.91,0.42,5.04,0.10,8.66,0.00,1.17,0.003,0.121,272651.2,185739.4,15,98,2.73,1.15,1.17,16.3346,1061.57,7768.6,35.4577,8.0062,5461,21.0313,120,31.4071,194426.9
90000,2,563,19.30,0.19,4.03,0.12,7.44,0.01,1.09,0.002,0.076,177715.8,111745.5,15,106,2.60,1.11,1.06,1.9098,107.08,1177.3,57.8690,15.0573,5461,21.0313,76,3.9362,28575.2
