step,event,lineage,other,size
5000,birth,1,0,1006
5000,birth,2,0,63
5000,birth,3,0,7
5000,birth,5,0,13
5000,birth,6,0,12
5000,birth,12,0,71
5000,birth,13,0,86
5000,birth,16,0,63
5000,birth,17,0,35
5000,birth,19,0,22
5000,birth,20,0,133
5000,birth,22,0,7
5000,birth,23,0,9
5000,birth,24,0,29
5000,birth,26,0,189
5000,birth,28,0,63
5000,birth,29,0,14
5000,birth,38,0,16
5000,birth,42,0,11
5000,birth,49,0,40
5000,birth,53,0,19
5000,birth,54,0,32
5000,birth,67,0,10
5000,birth,83,0,7
5000,birth,88,0,6
5000,birth,91,0,45
5000,birth,100,0,20
5000,birth,105,0,5
5000,birth,106,0,7
5000,birth,112,0,37
5000,birth,133,0,8
6000,birth,141,0,6
7000,extinct,3,0,7
7000,extinct,6,0,9
7000,extinct,19,0,14
7000,extinct,23,0,9
7000,extinct,29,0,5
7000,extinct,42,0,10
7000,extinct,83,0,5
7000,extinct,88,0,6
7000,extinct,105,0,5
8000,birth,146,0,14
8000,birth,149,0,13
8000,birth,150,0,131
8000,birth,151,0,9
8000,extinct,22,0,5
8000,extinct,106,0,6
9000,split,157,1,12
9000,extinct,53,0,20
9000,extinct,54,0,12
9000,extinct,141,0,6
10000,extinct,38,0,13
10000,extinct,67,0,11
10000,extinct,151,0,9
11000,extinct,16,0,13
11000,extinct,24,0,12
11000,extinct,49,0,12
11000,extinct,157,0,7
12000,extinct,2,0,14
12000,extinct,17,0,9
12000,extinct,112,0,8
13000,split,176,1,13
13000,split,177,5,5
13000,extinct,5,0,47
13000,extinct,133,0,6
14000,extinct,100,0,8
15000,extinct,28,0,11
15000,extinct,91,0,8
15000,extinct,150,0,18
16000,split,200,26,632
16000,extinct,13,0,24
16000,extinct,146,0,7
16000,extinct,149,0,13
16000,extinct,177,0,5
17000,split,203,26,6
17000,extinct,1,0,7
17000,extinct,176,0,9
18000,split,208,26,54
18000,extinct,12,0,6
19000,extinct,203,0,6
20000,split,215,26,427
24000,extinct,208,0,6
25000,split,228,200,5
26000,split,236,200,11
26000,split,239,200,6
26000,extinct,228,0,5
27000,extinct,20,0,9
28000,split,254,200,16
28000,extinct,236,0,11
28000,extinct,239,0,6
29000,split,265,200,8
30000,split,281,215,398
30000,extinct,26,0,6
30000,extinct,254,0,7
31000,split,304,200,7
32000,split,324,200,203
32000,split,326,200,140
32000,split,327,215,6
32000,split,343,215,14
32000,extinct,215,0,13
33000,split,352,324,6
33000,extinct,265,0,9
33000,extinct,327,0,6
34000,split,375,324,19
35000,split,276,200,107
35000,split,379,200,5
35000,extinct,304,0,6
35000,extinct,352,0,6
35000,merge,375,324,19
36000,split,389,200,34
36000,split,390,281,165
36000,split,391,281,5
37000,extinct,379,0,5
38000,extinct,343,0,5
39000,split,424,326,5
39000,split,427,326,23
39000,extinct,391,0,6
41000,split,437,390,8
41000,extinct,390,0,5
42000,split,446,276,232
42000,split,447,276,9
42000,split,454,281,14
42000,extinct,389,0,13
42000,extinct,437,0,8
43000,split,460,200,5
43000,split,464,200,25
43000,extinct,326,0,6
44000,split,467,200,10
44000,split,472,324,30
45000,split,481,281,59
45000,split,485,281,6
45000,split,486,200,12
45000,split,492,446,10
45000,split,504,276,13
45000,split,508,447,13
45000,extinct,281,0,6
45000,extinct,427,0,6
45000,extinct,454,0,5
46000,split,509,482,23
46000,split,513,276,5
46000,split,520,446,165
46000,extinct,424,0,10
46000,extinct,460,0,5
46000,extinct,464,0,6
47000,split,540,446,86
47000,split,541,481,92
47000,split,556,481,39
47000,extinct,492,0,10
48000,split,560,481,20
48000,split,564,446,28
48000,split,565,446,15
48000,split,566,200,14
48000,split,568,481,14
48000,split,584,200,12
48000,extinct,472,0,16
48000,extinct,485,0,8
49000,split,488,446,6
49000,split,591,481,682
49000,split,594,568,7
49000,extinct,447,0,5
49000,extinct,513,0,5
49000,extinct,556,0,30
50000,split,580,481,5
50000,split,606,541,20
50000,split,610,540,96
50000,split,619,200,5
50000,split,623,276,13
50000,extinct,488,0,6
51000,split,637,446,9
51000,split,638,200,21
51000,split,650,540,8
51000,extinct,486,0,7
51000,extinct,504,0,7
51000,extinct,568,0,6
52000,split,657,520,6
52000,split,658,446,35
52000,extinct,481,0,9
52000,extinct,508,0,16
52000,extinct,509,0,16
52000,extinct,541,0,5
52000,extinct,565,0,7
53000,split,675,200,32
53000,extinct,540,0,5
53000,extinct,564,0,11
53000,extinct,580,0,5
53000,extinct,594,0,7
53000,extinct,619,0,5
53000,extinct,623,0,13
53000,extinct,637,0,17
53000,extinct,638,0,5
53000,extinct,657,0,6
54000,split,683,591,178
54000,split,686,591,5
54000,split,689,276,82
54000,split,690,610,11
54000,extinct,276,0,5
54000,extinct,324,0,14
54000,extinct,566,0,18
54000,extinct,606,0,20
55000,extinct,467,0,7
55000,extinct,584,0,5
55000,extinct,658,0,6
56000,split,710,610,8
56000,extinct,560,0,5
56000,extinct,650,0,8
56000,extinct,686,0,5
57000,split,728,200,28
57000,split,733,683,16
57000,extinct,610,0,8
58000,split,740,200,50
58000,extinct,689,0,18
58000,extinct,690,0,12
58000,extinct,710,0,8
59000,extinct,520,0,8
59000,extinct,675,0,10
59000,extinct,728,0,17
60000,split,760,683,114
61000,split,775,675,71
62000,split,770,200,26
62000,split,779,200,73
63000,split,790,740,22
64000,split,800,683,41
64000,split,801,760,132
64000,split,802,683,355
64000,split,804,683,67
64000,split,809,760,32
