step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2
57000,2080,0.5053,10633.4,419,1225,484,371,104,265,248
58000,2417,0.5408,11036.5,384,1176,755,486,134,248,256
59000,2980,0.5466,14034.7,372,1401,1126,453,169,243,236
60000,3943,0.5060,19063.7,349,1650,1583,710,273,242,241
61000,4186,0.5129,24728.0,406,1728,1730,728,217,269,233
62000,4496,0.5354,27588.5,459,1933,1777,786,257,287,198
63000,5123,0.5188,30192.3,443,2238,1898,987,279,287,251
64000,5163,0.5146,34821.5,465,2225,1920,1018,273,275,230
65000,5528,0.5081,38839.0,502,2465,1917,1146,301,273,226
66000,5501,0.5201,37600.0,507,2507,1885,1109,305,309,195
67000,4952,0.5311,36454.4,540,2195,1818,939,296,248,226
68000,4901,0.5411,34626.7,531,2195,1615,1091,293,239,234
69000,4893,0.5189,33434.4,508,2131,1746,1016,289,253,213
70000,4044,0.5406,26796.3,512,1811,1476,757,232,214,184
71000,3581,0.5434,21197.2,463,1501,1223,857,188,234,231
72000,2882,0.5514,15635.6,475,1353,984,545,175,223,195
73000,2060,0.5859,11304.5,510,1204,504,352,135,184,179
74000,1359,0.6218,8757.0,611,839,311,209,92,177,159
75000,1184,0.5642,7829.7,556,888,231,65,60,164,63
76000,1306,0.6011,7890.9,507,871,291,144,55,228,139
77000,1902,0.4974,10463.4,442,1172,412,318,89,246,229
78000,2562,0.5230,12315.5,396,1269,771,522,158,310,300
79000,3279,0.4779,14289.3,320,1396,1202,681,191,253,285
80000,3735,0.4905,18561.7,349,1603,1441,691,236,261,283
81000,4196,0.4919,23053.5,371,1698,1751,747,193,301,243
82000,4854,0.5146,30161.5,420,1981,1946,927,233,276,208
83000,5163,0.5253,29166.0,411,2154,1987,1022,295,325,291
84000,5088,0.5344,31839.6,448,2278,1913,897,272,283,227
85000,5500,0.5164,35720.1,466,2317,1968,1215,268,304,232
86000,5196,0.5450,32948.0,493,2439,1789,968,319,254,207
87000,5345,0.5184,36322.4,508,2266,1989,1090,280,287,206
88000,4834,0.5449,32217.9,504,2171,1782,881,313,272,204
89000,4648,0.5146,31270.3,500,2015,1754,879,288,233,202
90000,4037,0.5422,25833.7,482,1634,1645,758,220,237,182
91000,3406,0.5282,23682.6,509,1440,1284,682,207,204,210
92000,2918,0.5637,15725.5,467,1376,972,570,227,191,192
93000,2310,0.5485,12510.6,466,1317,603,390,168,217,182
94000,1536,0.6061,7785.4,525,918,381,237,100,204,181
95000,1133,0.5357,7197.1,540,831,225,77,51,161,77
96000,1236,0.5574,8263.3,576,862,256,118,55,186,107
97000,2007,0.5376,11564.9,459,1171,462,374,93,255,254
98000,2886,0.5049,13778.5,379,1416,748,722,193,257,262
99000,3684,0.4905,17162.1,341,1577,1266,841,236,281,281
100000,4153,0.5073,21324.2,381,1717,1528,908,251,227,286
101000,4808,0.5079,26911.3,402,1977,1749,1082,258,235,274
102000,5228,0.5044,30659.0,423,2079,1924,1225,261,239,249
103000,5656,0.5076,34510.9,445,2236,2215,1205,299,281,237
104000,5690,0.5058,36266.0,468,2549,1947,1194,292,251,243
105000,5880,0.5156,37345.3,487,2467,2072,1341,281,260,284
106000,5586,0.5299,38113.4,528,2477,1960,1149,312,272,246
107000,5450,0.5292,36880.3,523,2370,1844,1236,308,235,269
108000,5451,0.5072,35882.4,490,2211,1981,1259,288,249,274
109000,5083,0.5520,31655.8,483,1941,2014,1128,294,276,242
110000,4352,0.5375,26689.7,484,1660,1837,855,257,254,248
111000,4131,0.5389,22500.2,449,1610,1541,980,266,236,284
112000,2918,0.5668,16342.4,499,1349,935,634,193,213,253
113000,2349,0.5321,12548.4,506,1282,597,470,174,191,228
114000,1615,0.6050,8588.5,587,1054,350,211,103,182,161
115000,1262,0.5301,8031.4,548,936,248,78,52,184,76
116000,1535,0.5127,9098.5,496,1044,285,206,55,212,185
117000,2012,0.5333,8940.4,409,1183,486,343,120,251,259
118000,2335,0.5208,11588.9,404,1190,699,446,144,245,223
119000,2944,0.5054,14001.1,360,1520,1008,416,191,240,214
120000,3577,0.4848,18862.6,370,1694,1342,541,211,234,244
121000,4082,0.5169,24988.6,432,1941,1449,692,213,278,229
122000,4719,0.5079,27499.5,433,2180,1709,830,232,290,233
123000,4894,0.5288,31342.9,463,2169,1838,887,291,231,226
124000,5104,0.5176,35462.3,516,2258,1828,1018,318,231,261
125000,5070,0.5128,37257.4,541,2227,1910,933,327,246,241
126000,5240,0.5063,36439.0,508,2396,1807,1037,332,251,210
127000,5323,0.5240,34868.9,496,2459,1830,1034,322,278,217
128000,5192,0.5220,33537.5,496,2295,1807,1090,294,272,268
129000,4542,0.5504,32428.3,534,1901,1718,923,244,271,188
130000,4456,0.5408,31648.7,530,1845,1526,1085,246,258,241
131000,3693,0.4950,24940.3,508,1632,1288,773,248,218,224
132000,3083,0.5725,18281.6,515,1419,982,682,190,234,241
133000,2225,0.5654,12896.3,535,1127,613,485,143,236,250
134000,1601,0.6259,9243.2,613,980,371,250,115,218,200
135000,1108,0.5415,8220.9,644,824,222,62,50,177,58
136000,1371,0.5412,9144.2,552,935,280,156,58,212,146
137000,2065,0.5351,10276.8,452,1163,532,370,101,327,290
138000,2858,0.5056,13216.3,365,1284,917,657,154,367,339
139000,3553,0.4897,16013.0,356,1630,1069,854,225,255,311
140000,4063,0.5114,20247.0,379,1728,1402,933,331,229,319
141000,4529,0.5032,26144.8,399,1897,1628,1004,237,229,224
142000,5060,0.5208,31067.8,436,2135,1834,1091,283,249,246
143000,5422,0.5326,35584.0,486,2283,1953,1186,294,272,210
144000,5407,0.5154,36497.8,505,2353,1964,1090,295,275,233
145000,5954,0.5197,39635.7,488,2582,2015,1357,297,259,266
146000,5975,0.4992,35338.4,456,2594,2077,1304,309,267,293
147000,5740,0.5277,35241.4,469,2343,2103,1294,306,276,259
148000,5647,0.5364,35171.4,500,2382,1986,1279,341,300,282
149000,5045,0.5306,31890.7,484,1992,2056,997,312,268,237
150000,4703,0.5201,29635.5,484,1824,1763,1116,277,239,262
151000,4006,0.5245,23186.3,476,1683,1467,856,268,229,220
152000,3009,0.5507,17949.5,512,1429,948,632,186,233,219
153000,2278,0.5803,13696.1,582,1165,646,467,148,250,231
154000,1613,0.5970,9349.2,641,986,362,265,106,201,194
155000,1097,0.5433,7857.1,642,796,230,71,57,169,69
156000,1210,0.5669,9059.9,599,834,266,110,68,194,107
157000,1978,0.5445,10888.3,470,1170,460,348,102,253,230
158000,2797,0.5316,13504.5,401,1262,869,666,166,285,317
159000,3356,0.4976,15490.1,371,1500,1119,737,210,251,284
160000,4075,0.4601,20330.1,355,1799,1504,772,225,260,247
161000,4412,0.5063,26131.0,411,1751,1829,832,246,241,264
162000,4586,0.5307,28291.5,459,1878,1801,907,288,235,244
163000,4940,0.5160,34881.2,520,2189,1833,918,297,250,243
164000,5316,0.5085,34625.9,500,2327,1909,1080,317,257,214
165000,5419,0.4981,35697.2,479,2258,2130,1031,296,260,249
166000,5357,0.5283,36615.5,521,2344,1965,1048,305,275,254
167000,5598,0.5241,37328.9,532,2297,2130,1171,282,266,278
168000,5204,0.5281,35040.2,502,2137,2002,1065,308,258,213
169000,5121,0.5653,33607.4,517,2076,1963,1082,331,245,257
170000,4757,0.5297,31037.2,526,1885,1811,1061,265,259,214
171000,3699,0.5699,23394.5,521,1485,1369,845,238,196,246
172000,3205,0.5644,19441.0,509,1358,1068,779,230,200,256
173000,2085,0.5847,14540.0,637,1097,578,410,149,170,200
174000,1672,0.6507,12228.0,744,1063,358,251,124,206,173
175000,1190,0.6017,9518.1,744,902,232,56,63,170,50
176000,1263,0.5558,10151.8,658,905,248,110,46,198,109
177000,1838,0.5337,12537.9,549,1007,508,323,93,305,240
178000,2850,0.5130,13363.5,426,1318,839,693,159,328,305
179000,3515,0.4950,17696.7,381,1480,1216,819,204,270,274
180000,4104,0.5041,20881.1,369,1784,1508,812,242,254,276
181000,4444,0.4998,26902.5,431,1760,1596,1088,266,232,258
182000,5132,0.4905,33964.3,468,2104,1926,1102,315,220,222
183000,5237,0.5536,37309.7,544,2200,1952,1085,309,220,198
184000,5395,0.5340,38069.0,547,2331,1843,1221,306,239,205
185000,5414,0.5168,40499.4,541,2245,1883,1286,294,216,216
186000,5585,0.5180,39364.4,527,2186,2047,1352,313,253,233
187000,5005,0.5371,36663.3,555,2118,1890,997,324,261,198
188000,5250,0.5196,34909.1,503,2330,1829,1091,274,273,234
189000,4876,0.5340,34824.0,532,2178,1639,1059,252,251,225
190000,4572,0.5405,29822.9,526,1892,1619,1061,245,272,225
191000,3647,0.5448,21106.3,473,1497,1384,766,229,241,187
192000,2937,0.5884,18001.1,524,1302,912,723,170,174,230
193000,2170,0.5774,13699.1,571,1136,624,410,131,220,203
194000,1555,0.6090,9822.7,666,959,354,242,80,206,187
195000,1240,0.5419,8401.9,563,916,264,60,51,197,58
196000,1230,0.5797,9885.8,605,843,263,124,35,208,117
197000,1987,0.5138,11938.4,513,1141,511,335,81,304,247
198000,2782,0.4842,13284.9,393,1315,824,643,134,282,308
199000,3091,0.5112,14569.7,374,1454,1142,495,208,235,226
200000,3697,0.5001,18363.1,374,1742,1370,585,283,247,237
201000,4268,0.5321,24177.8,409,1850,1776,642,291,254,257
202000,4741,0.5358,29363.8,468,2109,1738,894,258,265,196
203000,5096,0.5389,33796.3,516,2162,1973,961,274,269,248
204000,5379,0.5129,37993.8,536,2435,1905,1039,254,302,248
205000,5072,0.5438,38393.7,560,2267,1862,943,220,261,213
206000,5380,0.5255,37759.5,536,2442,1827,1111,344,280,251
207000,5291,0.5252,38570.2,543,2255,1920,1116,290,257,229
208000,4925,0.5399,37668.1,559,2182,1739,1004,271,214,204
209000,4553,0.5421,34807.3,592,2060,1712,781,295,256,176
210000,4592,0.5281,29920.7,492,1984,1652,956,291,276,244
211000,3798,0.5184,28122.5,543,1577,1439,782,253,211,174
212000,3065,0.5794,20077.4,560,1496,896,673,198,228,205
213000,2313,0.6048,13167.3,605,1185,628,500,163,241,255
214000,1435,0.6125,10054.1,719,865,351,219,79,182,160
215000,1055,0.6190,10122.5,798,781,202,72,53,147,66
216000,1378,0.5530,9735.8,581,939,311,128,35,214,126
217000,2176,0.5060,10306.7,413,1257,543,376,103,318,246
218000,2628,0.5072,13011.6,398,1254,747,627,171,257,277
219000,3180,0.5179,16856.2,408,1417,1116,647,202,227,215
220000,4207,0.4894,22304.2,381,1711,1636,860,264,209,257
221000,4400,0.5130,26301.2,446,1793,1798,809,256,234,266
222000,4882,0.5301,29270.3,453,1870,1977,1035,287,260,259
223000,5056,0.5261,33432.5,480,1982,2046,1028,312,243,242
224000,5504,0.5158,37913.3,500,2252,2010,1242,283,256,260
225000,5741,0.5067,39686.2,487,2552,1999,1190,325,241,244
226000,5647,0.5065,37678.7,485,2613,1926,1108,317,233,207
227000,5567,0.5195,36332.1,480,2486,1996,1085,295,264,233
228000,5410,0.5142,34756.1,470,2358,1944,1108,301,268,261
229000,4993,0.5055,33843.8,492,2105,1836,1052,340,253,216
230000,4232,0.5184,28940.0,533,1721,1721,790,281,256,194
231000,3895,0.5214,24804.0,499,1639,1416,840,254,261,230
232000,2952,0.5451,18211.3,497,1421,915,616,169,191,204
233000,2256,0.5563,12571.3,517,1184,642,430,154,235,218
234000,1427,0.6195,9931.7,694,922,307,198,92,206,123
235000,1082,0.5721,8159.9,627,741,247,94,36,185,90
236000,1404,0.5370,9214.1,520,970,286,148,44,213,142
237000,1944,0.5303,9915.2,445,1113,477,354,84,252,237
238000,2447,0.5317,11112.9,395,1179,782,486,158,283,228
239000,3054,0.5043,14506.1,356,1478,1027,549,210,245,232
240000,3670,0.5082,18197.7,357,1904,1218,548,253,219,241
241000,4445,0.4913,25265.4,380,2027,1597,821,309,238,256
242000,4712,0.5125,29189.8,432,2097,1744,871,315,232,288
243000,4974,0.5042,34924.6,484,2242,1814,918,319,229,261
244000,5287,0.5080,37134.8,474,2605,1653,1029,404,249,272
245000,5664,0.5049,41404.1,510,2613,1911,1140,415,279,247
246000,5765,0.4904,40700.4,499,2703,1827,1235,367,288,234
247000,5270,0.5127,38857.4,512,2533,1600,1137,314,264,245
248000,5434,0.5086,33307.3,456,2445,1849,1140,360,309,276
249000,4909,0.4966,32647.6,459,2226,1688,995,311,287,214
250000,4650,0.5260,31083.3,500,2111,1496,1043,301,270,276
251000,3736,0.5281,25093.0,518,1653,1355,728,264,267,198
252000,3060,0.5448,18729.5,508,1462,918,680,227,224,257
253000,2114,0.5620,12791.5,556,1130,572,412,149,217,213
254000,1523,0.6034,9891.9,694,927,372,224,74,229,172
255000,1101,0.5486,9560.0,672,803,231,67,28,184,65
256000,1129,0.5314,10608.8,669,785,266,78,18,210,76
257000,1830,0.5186,14492.7,587,1068,434,328,61,263,254
258000,2725,0.4650,17592.4,508,1420,751,554,151,339,297
259000,2968,0.5044,16096.5,416,1389,1055,524,176,234,239
260000,3564,0.4792,21466.0,393,1691,1357,516,203,240,251
261000,4550,0.4651,29071.3,414,1927,1790,833,301,244,286
262000,4961,0.4749,32071.2,428,1967,1948,1046,300,313,247
263000,5287,0.5107,34748.4,467,2192,2024,1071,335,322,261
264000,5595,0.5142,36764.3,462,2468,2020,1107,329,343,222
265000,5551,0.4985,38556.5,479,2392,2080,1079,343,313,224
266000,5284,0.5151,37859.3,498,2323,1939,1022,322,337,246
267000,5324,0.5039,38318.6,502,2249,1922,1153,295,317,229
268000,5070,0.5314,38436.3,552,2153,1768,1149,328,270,234
269000,4579,0.5368,34195.2,539,1848,1714,1017,279,225,221
270000,4338,0.5343,26724.5,472,1896,1546,896,288,247,241
271000,3571,0.5567,22306.4,491,1536,1200,835,230,194,242
272000,2816,0.5558,15330.1,492,1483,823,510,225,189,195
273000,2132,0.5643,11705.0,514,1133,592,407,127,211,201
274000,1613,0.6150,9147.3,597,991,374,248,86,222,176
275000,1084,0.5517,8214.1,602,817,219,48,41,177,42
276000,1276,0.5243,9282.8,580,852,293,131,35,225,129
277000,1944,0.5283,10633.9,487,1081,529,334,87,322,249
278000,2586,0.4857,13130.9,411,1244,747,595,145,313,277
279000,3193,0.5202,15127.7,359,1415,1058,720,175,253,255
280000,3817,0.5041,18207.6,349,1707,1367,743,240,298,257
281000,4517,0.5121,22580.4,360,1869,1789,859,292,287,300
282000,4788,0.5050,27804.8,406,2089,1845,854,321,287,196
283000,5225,0.5033,29415.0,394,2283,1916,1026,304,333,278
284000,5217,0.5292,31361.3,419,2326,1918,973,344,313,297
285000,5824,0.5053,32277.2,400,2414,2194,1216,386,366,307
286000,5597,0.5035,32939.5,413,2449,2204,944,404,350,276
287000,5449,0.5061,31234.6,400,2352,2084,1013,334,347,262
288000,4994,0.5150,29224.0,408,2186,1957,851,290,319,220
289000,4847,0.5222,25132.1,391,2171,1794,882,288,329,284
290000,4283,0.5148,20460.0,358,1880,1649,754,265,308,236
291000,3627,0.5261,17879.3,370,1573,1236,818,234,250,262
292000,2731,0.5514,13287.0,404,1349,813,569,177,213,219
293000,2069,0.5515,11117.6,466,1072,620,377,120,238,202
294000,1511,0.6069,8316.3,557,914,378,219,75,243,154
295000,1092,0.5742,7154.7,572,796,239,57,33,170,54
296000,1212,0.5743,8243.9,570,860,253,99,35,187,97
297000,1999,0.4982,12327.2,485,1166,504,329,104,290,226
298000,2482,0.5165,11950.8,391,1196,801,485,142,286,264
299000,2991,0.5135,13070.5,334,1393,1018,580,160,269,275
300000,3717,0.4657,16402.2,301,1733,1335,649,257,279,260
