step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2
82000,2672,0.5124,41337.2,738,1189,885,598,140,122,138
83000,2652,0.4981,50440.1,828,1252,837,563,158,95,118
84000,2855,0.5121,55629.8,874,1435,796,624,150,76,100
85000,3059,0.5188,50818.4,751,1415,945,699,150,112,106
86000,2782,0.5234,52461.1,830,1354,915,513,132,136,85
87000,2733,0.5159,60103.6,923,1357,794,582,122,119,89
88000,2782,0.5406,55949.5,867,1399,815,568,130,108,105
89000,2642,0.5129,48827.1,824,1310,775,557,136,116,105
90000,2442,0.5414,46111.1,908,1110,823,509,92,124,69
91000,2149,0.5468,38823.0,866,935,755,459,101,121,74
92000,1900,0.5621,29291.2,850,884,633,383,107,109,78
93000,1459,0.6127,17469.3,908,707,387,365,97,99,143
94000,884,0.6505,10376.4,978,513,200,171,51,89,91
95000,462,0.5779,6453.3,887,384,47,31,23,29,20
96000,499,0.4689,7966.7,759,380,69,50,1,66,48
97000,954,0.4476,15530.9,687,525,249,180,28,155,119
98000,1933,0.5168,15331.9,474,857,571,505,107,152,183
99000,1879,0.5157,19948.3,602,826,742,311,99,114,125
100000,2234,0.5130,28733.4,681,981,864,389,118,109,144
101000,2123,0.5403,37223.9,840,954,791,378,112,108,129
102000,2503,0.4954,46056.7,787,1088,899,516,95,113,120
103000,2632,0.4958,48029.6,791,1198,892,542,120,100,106
104000,2692,0.4851,53767.0,801,1332,807,553,110,106,90
105000,2693,0.4853,64514.1,892,1488,721,484,131,109,110
106000,2722,0.4680,58849.5,838,1376,775,571,115,128,103
107000,2433,0.4936,60634.2,920,1270,663,500,121,101,93
108000,2660,0.5372,56640.7,829,1316,780,564,132,89,79
109000,2372,0.5388,50877.1,918,1146,742,484,113,111,87
110000,2257,0.5095,46704.9,895,1072,689,496,108,76,93
111000,2071,0.5229,39891.7,833,924,656,491,119,70,91
112000,2001,0.5487,31992.8,796,839,626,536,112,95,105
113000,1320,0.6091,18371.8,880,617,420,283,77,98,75
114000,819,0.6374,10275.1,963,486,176,157,44,68,60
115000,436,0.5275,7791.3,924,370,31,35,12,21,21
116000,485,0.5381,7868.3,787,385,64,36,3,60,33
117000,978,0.4397,14679.8,640,540,245,193,21,147,119
118000,1579,0.4256,19939.9,614,718,464,397,103,131,178
119000,2133,0.4744,23310.1,547,912,728,493,145,121,145
120000,2283,0.5011,35042.5,701,981,848,454,132,133,126
121000,2504,0.4828,47618.0,803,1054,908,542,132,108,122
122000,2567,0.4511,45796.3,726,1144,894,529,132,101,91
123000,2591,0.4500,56019.6,803,1209,899,483,123,92,69
124000,2637,0.4543,62815.0,850,1252,833,552,144,88,78
125000,2800,0.4579,57614.7,769,1311,845,644,125,86,87
126000,2572,0.4844,59909.5,849,1283,773,516,109,100,77
127000,2514,0.4745,58595.9,869,1255,739,520,101,111,79
128000,2467,0.4755,58337.6,880,1286,689,492,100,91,78
129000,2352,0.4898,53263.1,868,1144,616,592,100,76,81
130000,2196,0.4704,49861.1,843,1104,637,455,108,82,68
131000,2069,0.5041,41438.9,864,977,623,469,106,75,84
132000,1929,0.5086,29643.6,748,802,627,500,100,87,99
133000,1350,0.5437,20706.8,872,640,418,292,86,75,86
134000,790,0.6797,12458.4,1202,462,162,166,64,54,67
135000,456,0.5241,6753.4,924,382,52,22,12,38,20
136000,458,0.4323,7657.7,744,343,76,39,3,75,38
137000,821,0.4251,16553.1,836,453,222,146,15,156,97
138000,1922,0.4797,20105.7,536,763,613,546,107,183,179
139000,2115,0.5371,23004.2,588,826,818,471,155,134,143
140000,2206,0.5272,34674.1,780,854,918,434,150,97,117
141000,2411,0.4666,45551.6,863,1069,898,444,138,106,92
142000,2638,0.4765,45988.2,752,1046,1008,584,126,121,86
143000,2437,0.5014,52877.2,892,1064,932,441,126,112,60
144000,2665,0.4724,57099.7,868,1280,849,536,114,117,90
145000,2804,0.4968,54378.4,816,1354,825,625,148,86,101
146000,2605,0.5232,57169.0,910,1323,730,552,120,98,93
147000,2622,0.4989,60203.7,954,1300,743,579,136,104,72
148000,2629,0.5010,53145.5,855,1272,773,584,118,95,101
149000,2398,0.5480,49791.2,925,1135,713,550,133,73,84
150000,2276,0.5373,46375.8,970,1068,708,500,114,70,89
151000,1990,0.5302,38506.3,884,862,669,459,87,86,77
152000,1878,0.5053,31724.4,805,769,636,473,90,96,93
153000,1392,0.5726,20985.6,941,634,399,359,107,77,135
154000,834,0.6643,12943.6,1176,485,189,160,67,58,65
155000,496,0.5101,7951.9,988,393,71,32,18,49,25
156000,460,0.4304,7847.9,759,359,49,52,3,48,51
157000,863,0.4345,17026.8,785,471,227,165,19,154,102
158000,1864,0.4619,19200.9,513,802,630,432,107,170,154
159000,2068,0.4700,24162.7,594,753,792,523,121,143,167
160000,2298,0.4926,35474.1,710,909,859,530,136,113,112
161000,2387,0.4638,44786.5,778,1035,889,463,125,98,98
162000,2470,0.4781,53118.9,809,1114,834,522,112,78,86
163000,2555,0.4630,52671.6,800,1204,780,571,122,77,95
164000,2587,0.4720,57395.0,852,1262,827,498,112,92,80
165000,2927,0.4725,61690.1,803,1405,844,678,133,115,99
166000,2655,0.4814,60102.2,862,1322,801,532,116,109,90
167000,2491,0.4689,58357.2,863,1228,720,543,111,95,99
168000,2636,0.4628,54893.3,786,1251,764,621,102,97,96
169000,2333,0.4994,54502.7,929,1062,726,545,100,75,92
170000,2454,0.4951,48467.4,799,1074,770,610,113,66,97
171000,2040,0.5005,40259.6,829,928,608,504,110,74,102
172000,1916,0.5694,33095.1,850,866,591,459,122,69,95
173000,1408,0.5945,20999.5,882,670,363,375,88,76,96
174000,935,0.6439,12413.3,999,536,192,207,47,76,79
175000,451,0.5188,6861.1,899,385,37,29,17,23,23
176000,485,0.4330,7437.4,767,364,74,47,3,73,45
177000,1001,0.4096,15670.1,674,557,232,212,41,151,115
178000,1829,0.5079,16548.1,527,752,545,532,140,142,184
179000,2340,0.5235,20774.8,567,967,769,604,158,133,162
180000,2699,0.5569,26570.5,630,1132,920,647,191,109,172
181000,2741,0.5159,35734.7,717,1159,943,639,157,100,119
182000,2901,0.5295,41819.8,782,1284,959,658,179,100,128
183000,3109,0.5381,42920.0,713,1430,1023,656,174,114,72
184000,3358,0.5152,46188.2,699,1496,1123,739,180,162,114
185000,3292,0.5118,47371.8,749,1522,1103,667,157,155,112
186000,3278,0.5384,49696.6,772,1541,1020,717,149,139,112
187000,3626,0.4942,48281.9,678,1654,1133,839,174,116,104
188000,3186,0.5568,44390.3,723,1466,994,726,169,121,87
189000,2950,0.5664,44572.1,788,1235,1001,714,150,126,104
190000,2634,0.5311,42144.4,807,1126,933,575,133,127,97
191000,2575,0.5483,34186.5,752,1010,890,675,130,128,88
192000,2061,0.5779,27355.3,795,838,699,524,116,113,105
193000,1531,0.6022,18643.5,844,683,449,399,102,117,137
194000,954,0.6866,10762.3,1086,501,266,187,58,104,78
195000,481,0.5717,7355.2,1038,420,34,27,20,22,17
196000,455,0.4242,8566.9,932,349,58,48,5,56,46
197000,858,0.4056,16887.1,852,456,237,165,13,160,117
198000,1940,0.4696,16533.9,461,864,568,508,109,170,160
199000,2250,0.5000,22073.6,515,997,730,523,163,100,160
200000,2413,0.5160,30205.0,629,961,948,504,155,96,119
201000,2298,0.4974,45447.9,834,1009,833,456,130,100,88
202000,2447,0.4663,51987.4,848,1225,711,511,165,79,65
203000,2636,0.4647,51554.4,742,1265,822,549,126,99,63
204000,2620,0.4714,56801.0,794,1269,775,576,131,89,97
205000,2770,0.4563,55615.3,769,1418,805,547,154,108,84
206000,2526,0.4695,59137.1,851,1245,672,609,142,95,69
207000,2325,0.4753,60514.9,920,1220,569,536,123,78,74
208000,2389,0.4650,58006.0,854,1166,723,500,116,79,74
209000,2349,0.4640,59070.9,845,1191,669,489,123,56,68
210000,2381,0.4746,50940.8,780,1115,658,608,144,69,86
211000,2106,0.4986,41881.8,788,1065,566,475,118,66,89
212000,1764,0.5198,34055.4,878,837,505,422,119,72,98
213000,1384,0.5932,24138.3,929,700,382,302,110,91,83
214000,909,0.6359,12340.6,1017,541,212,156,53,66,55
215000,444,0.5315,6509.3,877,377,43,24,19,30,14
216000,437,0.3822,7333.0,773,338,63,36,4,60,36
217000,846,0.4007,16564.0,822,495,193,158,25,140,90
218000,1660,0.4187,22770.1,657,748,516,396,74,175,178
219000,2163,0.4683,21629.0,508,877,745,541,157,120,168
220000,2106,0.4615,38163.0,723,866,794,446,110,83,117
221000,2508,0.4653,50214.0,802,1091,838,579,143,65,113
222000,2346,0.4544,52483.3,806,1092,776,478,111,86,59
223000,2507,0.4527,56624.4,818,1178,809,520,111,97,64
224000,2372,0.4996,63259.3,996,1152,763,457,119,98,51
225000,2566,0.4945,59704.5,885,1240,753,573,118,87,82
226000,2531,0.4868,59817.0,887,1231,776,524,135,83,62
227000,2527,0.4867,65034.0,949,1183,784,560,115,67,58
228000,2501,0.4802,58169.8,901,1197,730,574,129,82,73
229000,2162,0.4769,55217.3,983,1060,641,461,112,72,68
230000,2132,0.5094,50077.5,918,998,677,457,104,88,64
231000,1902,0.5158,42931.7,943,895,583,424,94,74,65
232000,1792,0.5128,34098.4,897,849,519,424,88,70,96
233000,1407,0.5771,21264.8,890,707,399,301,84,48,94
234000,777,0.6396,13225.8,1177,430,186,161,46,54,67
235000,483,0.5776,8556.2,993,403,38,42,17,29,27
236000,426,0.3615,8410.7,787,327,57,42,3,54,41
237000,902,0.4302,16085.5,715,493,227,182,27,148,108
238000,1695,0.4549,17752.2,534,724,530,441,102,157,150
239000,1896,0.5105,23305.5,611,810,671,415,114,115,145
240000,2352,0.4698,33234.9,677,944,881,527,127,114,116
241000,2440,0.4799,42124.7,716,921,950,569,102,104,61
242000,2538,0.4645,50533.1,747,1104,877,557,117,92,66
243000,2430,0.4630,53730.6,810,1200,730,500,110,103,74
244000,2656,0.4469,59088.3,808,1298,812,546,112,89,71
245000,2647,0.4465,58152.1,803,1320,724,603,114,78,86
246000,2574,0.4775,59633.5,898,1375,669,530,115,79,75
247000,2493,0.4649,57403.6,857,1304,689,500,127,93,76
248000,2344,0.4731,54683.2,859,1195,651,498,126,86,67
249000,2296,0.4913,56287.7,900,1128,643,525,144,61,98
250000,2201,0.4793,47536.2,875,1056,637,508,123,78,95
251000,2026,0.5207,41308.3,892,921,634,471,118,73,54
252000,1722,0.5401,33602.4,904,712,623,387,91,76,82
253000,1405,0.5964,23025.5,924,644,463,298,91,89,82
254000,851,0.6804,13102.8,1158,446,243,162,54,92,70
255000,482,0.5664,7227.3,941,402,43,37,11,26,28
256000,469,0.4712,8642.9,822,360,63,46,0,60,42
257000,903,0.3876,14649.6,695,503,213,187,24,134,95
258000,1753,0.4387,18410.2,513,798,557,398,98,154,153
259000,1928,0.4995,23322.4,554,813,718,397,113,124,120
260000,2163,0.4924,35047.7,697,899,816,448,121,113,104
261000,2369,0.4749,47932.0,826,1042,811,516,142,95,116
262000,2423,0.4581,47606.5,751,1199,707,517,130,72,82
263000,2467,0.4443,54868.7,834,1183,777,507,125,85,70
264000,2660,0.4406,58304.4,811,1338,712,610,142,83,77
265000,2433,0.4357,57172.5,810,1325,593,515,115,62,69
266000,2688,0.4587,61507.7,815,1304,743,641,111,82,86
267000,2326,0.4673,56246.7,863,1275,518,533,116,56,73
268000,2345,0.4708,58107.3,853,1247,586,512,103,62,70
269000,2326,0.4635,56019.3,872,1198,613,515,102,72,69
270000,2177,0.4782,48579.6,831,1083,608,486,94,80,66
271000,2031,0.5076,42647.9,849,944,592,495,97,65,82
272000,1964,0.4969,33294.1,755,910,545,509,109,64,82
273000,1458,0.5617,19745.0,801,727,411,320,76,88,88
274000,881,0.6118,11653.4,931,542,195,144,36,69,56
275000,412,0.6068,7078.7,1064,335,47,30,9,31,22
276000,419,0.4964,8413.0,866,343,41,35,0,37,34
277000,749,0.4099,15377.1,821,426,202,121,27,94,61
278000,1813,0.4396,20052.1,533,744,597,472,88,135,173
279000,2075,0.4920,22520.1,543,832,730,513,135,92,127
280000,2192,0.4822,36677.4,730,1015,781,396,112,82,59
281000,2288,0.4843,42807.6,783,975,867,446,103,80,70
282000,2296,0.4538,51780.2,831,1054,806,436,110,65,54
283000,2537,0.4742,58616.1,838,1221,734,582,138,63,64
284000,2548,0.4423,58390.5,830,1221,775,552,124,85,61
285000,2516,0.4670,62564.6,863,1318,664,534,109,77,54
286000,2478,0.4520,64564.5,915,1316,612,550,123,58,49
287000,2308,0.4411,62054.6,922,1190,643,475,119,61,44
288000,2330,0.4545,59227.0,859,1127,654,549,115,58,51
289000,2169,0.4740,57271.8,937,1067,650,452,115,64,42
290000,1918,0.4781,51839.5,959,870,627,421,105,53,48
291000,1960,0.4974,44700.9,854,892,595,473,112,65,71
292000,1725,0.5009,35160.3,849,724,547,454,93,85,68
293000,1241,0.5568,22285.2,930,603,348,290,92,64,75
294000,747,0.6305,12858.8,1035,446,156,145,43,51,57
295000,423,0.5130,7624.3,1020,355,36,32,16,21,24
296000,457,0.4026,7604.2,699,369,47,41,3,45,34
297000,824,0.4369,14990.3,756,456,203,165,20,129,102
298000,1681,0.4479,17722.9,516,654,548,479,92,139,134
299000,2060,0.4617,24732.3,570,894,682,484,146,129,114
300000,2173,0.5094,35603.1,732,893,820,460,121,97,88
