step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2103,1.153,0.540,25.39,68455,52349,2020,13378,999,512988,921787.1,601643.8,0.029,0.821,0.050,0.100,82,25.95,11.67,0.29,1.76,5.03,4.21,0.10,1.49,8.97,6.16,0.01,0.13,0.165,0.139,682,0.317,0.103,0.887,0.000,0.009,226389,173550,23,0.302,0.196,0.014,370426,0.215,2.879,0.039,19.78,130344,359,1.173,0.218,0.308,18000117,1.11,3.56,0.604,0.295,0.004,6.9,32.0,32.0,81.1,30261,0.115,0.00,0.0049,0.089,468,0.733,0.000,0.697,0.705,2.79,3.66,4.22,0.02,0.008,1.09,1.11,1.13,0.743,0.00401,9.92,62.6189,2419.74,87287.0,140234.7,102.010,82.7473,151.061,503.839,0.862,0.287,58.0,60.957,215.296,421,1643.3,114.21,7.346,125.675,4184.5,73.842,0.133,2.00,19.2690,40522.7,1.5553,0.5660,14.39,1.747,0.424,1.5710,0.0000,0.353,0.190,0.145,0.0000,4.80,1.31,5,16,16,71,50.2315,2.2855,0.4679,0.0000,0.0000
120000,1971,1.137,0.372,23.89,39066,30002,797,7929,470,333431,419702.6,256604.0,0.031,0.816,0.049,0.103,158,23.96,12.71,0.62,3.17,4.62,4.25,0.37,1.93,8.60,6.12,0.01,0.15,0.157,0.142,871,0.266,0.117,0.873,0.000,0.010,76530,55364,7,0.449,0.060,0.082,874300,0.159,1.954,0.027,19.42,42655,352,0.770,0.219,0.356,6058636,1.24,5.26,0.472,0.427,0.004,5.5,32.0,32.0,128.4,27998,0.107,0.00,0.0025,0.091,381,0.494,0.000,0.607,0.515,2.82,3.67,4.25,0.03,0.012,1.23,1.23,1.28,0.507,0.00351,4.17,16.1039,1396.07,105670.9,140234.7,11.725,19.6410,80.967,371.130,0.847,0.343,48.3,36.588,48.007,321,1204.1,51.66,3.832,34.970,2881.1,22.614,0.135,1.99,12.8056,25239.9,1.1737,0.4989,14.20,1.636,0.514,0.4290,0.0000,0.344,0.152,0.141,0.0000,5.25,1.69,4,16,19,81,29.2091,0.4618,0.4313,0.0000,0.0000
130000,2105,1.137,0.485,26.14,64357,47619,2178,13698,728,570704,891712.7,560793.9,0.036,0.852,0.046,0.065,80,26.39,12.02,0.29,2.47,5.59,4.30,0.15,1.93,8.55,5.07,0.01,0.14,0.180,0.131,662,0.324,0.102,0.892,0.000,0.006,204879,156111,11,0.510,0.124,0.021,835846,0.196,2.592,0.037,20.88,120441,308,0.983,0.220,0.319,16330585,1.12,3.50,0.633,0.297,0.003,7.5,32.0,32.0,128.0,30676,0.117,0.00,0.0050,0.089,430,0.702,0.000,0.610,0.694,2.86,3.69,4.16,0.02,0.008,1.10,1.12,1.14,0.713,0.00448,10.82,58.5315,1946.71,91183.5,140234.7,100.156,86.0425,145.731,474.727,0.938,0.300,57.6,58.918,209.468,421,1659.7,114.57,8.408,125.530,3888.0,69.388,0.134,2.00,17.8357,37544.1,1.3870,0.4888,14.57,1.758,0.450,1.5710,0.0000,0.330,0.127,0.072,0.0000,4.78,1.38,6,16,16,64,47.9969,1.4951,0.4803,0.0000,0.0000
140000,2159,1.072,0.393,23.31,41497,30705,797,9196,745,350438,422708.3,260133.0,0.026,0.817,0.041,0.115,147,23.20,12.92,0.11,0.91,5.06,4.72,0.18,1.58,8.03,5.37,0.05,0.36,0.166,0.148,825,0.158,0.107,0.880,0.000,0.013,75932,54556,9,0.301,0.058,0.026,437834,0.193,2.114,0.028,19.68,41586,334,0.742,0.204,0.372,5826145,1.05,5.34,0.479,0.409,0.021,4.1,30.6,32.0,98.0,28876,0.110,0.00,0.0024,0.105,453,0.468,0.000,0.616,0.483,2.71,3.38,4.23,0.05,0.023,1.05,1.04,1.08,0.481,0.00333,4.18,15.6747,1670.69,104687.0,140234.7,11.079,19.6947,81.727,363.624,0.803,0.339,54.4,36.682,47.744,287,962.4,80.11,3.911,35.344,3074.8,22.666,0.134,2.01,11.9179,25730.7,1.1468,0.4929,13.37,1.646,0.490,0.4290,0.0000,0.346,0.135,0.126,0.0000,5.10,1.45,4,16,16,64,29.1250,0.3686,0.4474,0.0000,0.0000
150000,2513,1.067,0.466,26.13,72947,54087,2098,15039,1369,601713,936599.2,627588.9,0.034,0.827,0.047,0.092,78,23.51,12.31,0.26,0.72,4.83,4.16,0.05,0.86,7.42,4.52,0.35,0.87,0.167,0.132,1261,0.137,0.112,0.879,0.000,0.009,221268,166711,10,0.321,0.177,0.007,380273,0.215,2.783,0.029,23.98,126519,352,1.043,0.189,0.357,17505380,1.09,4.18,0.366,0.570,0.152,5.0,28.0,34.0,106.0,31565,0.120,0.00,0.0050,0.084,669,0.694,0.000,0.696,0.680,2.71,3.43,4.01,0.37,0.159,1.13,1.05,1.10,0.705,0.00392,14.80,60.7077,2558.80,85774.5,140234.7,96.845,81.4381,157.150,430.820,0.791,0.287,63.5,62.420,197.511,241,750.0,115.02,6.300,121.773,3535.7,71.087,0.134,2.00,17.0683,42892.7,1.6275,0.5557,12.56,1.755,0.436,1.5710,0.0000,0.376,0.148,0.151,0.0000,4.73,1.20,4,14,16,53,50.6316,1.9365,0.4584,0.0000,0.0000
160000,2536,1.073,0.319,23.40,41774,32678,830,7591,652,332958,440278.3,285530.9,0.023,0.815,0.054,0.109,154,21.13,11.97,0.27,1.03,4.33,4.23,0.04,0.78,7.43,4.95,0.31,0.85,0.155,0.142,1237,0.142,0.116,0.871,0.000,0.013,80289,58302,5,0.401,0.071,0.007,332907,0.164,1.733,0.022,21.24,44519,430,0.858,0.180,0.394,6632964,1.10,5.81,0.298,0.587,0.128,4.0,24.0,32.0,98.0,30607,0.117,0.00,0.0023,0.088,619,0.492,0.000,0.657,0.506,2.63,3.26,4.20,0.33,0.136,1.12,1.05,1.13,0.504,0.00278,5.15,17.5042,1463.09,102912.5,140234.7,10.040,19.0240,85.978,330.282,0.784,0.334,59.1,37.788,44.366,149,502.7,45.70,2.882,33.863,2425.3,22.856,0.134,2.00,11.1382,28246.5,1.2247,0.5672,12.07,1.637,0.488,0.4290,0.0000,0.381,0.126,0.170,0.0000,5.13,1.46,4,14,16,62,30.1551,0.5789,0.4314,0.0000,0.0000
170000,2661,1.029,0.437,26.00,68613,52990,2140,12165,1193,548947,932713.7,627272.4,0.037,0.809,0.059,0.095,80,23.13,11.25,0.30,0.70,4.73,4.09,0.04,0.77,7.42,4.96,0.46,0.98,0.169,0.136,1334,0.120,0.097,0.891,0.000,0.012,219406,169014,12,0.396,0.135,0.008,246326,0.215,2.349,0.029,24.44,127486,428,1.143,0.174,0.381,17355691,1.10,4.42,0.323,0.596,0.196,6.0,26.0,34.0,98.0,33252,0.127,0.00,0.0047,0.085,643,0.700,0.000,0.717,0.696,2.73,3.42,4.09,0.47,0.205,1.15,1.05,1.11,0.710,0.00356,15.64,61.9170,2240.08,85128.4,140234.7,95.701,83.2843,155.234,412.475,0.818,0.289,65.6,60.982,192.419,199,660.3,51.26,5.380,121.601,3535.9,70.302,0.135,2.00,16.5033,43915.3,1.5823,0.6104,12.50,1.763,0.409,1.5710,0.0000,0.372,0.160,0.186,0.0000,4.82,1.33,4,14,16,56,48.9495,2.5626,0.4750,0.0000,0.0000
180000,2280,1.118,0.310,21.80,38985,31904,807,6090,565,298682,434828.1,274692.8,0.032,0.800,0.062,0.106,157,21.37,12.60,0.27,1.12,4.33,4.98,0.08,0.82,7.81,5.74,0.29,0.77,0.147,0.155,1134,0.064,0.110,0.875,0.000,0.014,76747,55737,5,0.426,0.261,0.018,205288,0.185,2.012,0.019,20.48,42469,501,0.920,0.168,0.339,6969992,1.10,6.63,0.289,0.542,0.138,4.4,22.9,34.0,150.0,28465,0.109,0.00,0.0024,0.100,522,0.519,0.000,0.654,0.515,2.78,3.25,4.43,0.30,0.143,1.14,1.06,1.10,0.530,0.00281,5.02,17.1303,1378.29,103910.1,140234.7,10.678,18.9654,85.415,360.884,0.734,0.338,48.8,37.509,45.556,131,404.1,104.22,2.686,34.114,2563.2,23.090,0.134,2.00,12.1369,27672.0,1.3812,0.6074,12.48,1.612,0.448,0.4290,0.0000,0.338,0.126,0.095,0.0000,5.44,1.64,4,14,16,75,30.4822,0.6198,0.4254,0.0000,0.0000
190000,2453,1.081,0.429,26.16,66537,51244,2091,11812,1217,498511,924904.4,613552.8,0.066,0.781,0.068,0.085,79,24.40,11.59,0.32,0.89,4.88,3.99,0.10,1.27,7.74,5.20,0.48,0.98,0.171,0.131,1268,0.124,0.107,0.882,0.000,0.010,220314,170350,14,0.310,0.344,0.013,464516,0.222,2.211,0.030,21.82,124172,452,1.231,0.183,0.348,17120123,1.11,3.83,0.366,0.553,0.214,6.9,28.0,34.0,128.0,31998,0.122,0.00,0.0049,0.064,566,0.725,0.000,0.694,0.705,2.83,3.61,4.06,0.50,0.223,1.17,1.05,1.10,0.735,0.00343,12.36,62.7542,1847.93,84878.1,140234.7,99.727,83.6946,152.498,459.538,0.816,0.283,60.6,59.709,206.524,308,1046.1,61.92,6.161,123.482,3331.2,72.246,0.135,2.00,18.1101,44424.1,1.6998,0.6366,13.04,1.787,0.392,1.5710,0.0000,0.375,0.157,0.164,0.0000,4.75,1.28,4,15,16,64,48.2971,3.0110,0.4762,0.0000,0.0000
200000,2228,1.063,0.361,21.55,37247,30018,828,6182,444,284858,428259.3,265263.5,0.043,0.797,0.064,0.096,156,20.96,12.00,0.29,1.04,4.06,4.17,0.15,1.38,7.63,5.55,0.33,0.85,0.144,0.142,1181,0.083,0.107,0.881,0.000,0.013,73974,54261,6,0.390,0.044,0.026,259986,0.181,2.378,0.021,20.25,41611,485,0.931,0.166,0.347,6702596,1.10,6.16,0.281,0.580,0.145,4.0,24.0,32.0,98.0,27020,0.103,0.00,0.0025,0.106,483,0.515,0.000,0.598,0.524,2.74,3.28,4.26,0.34,0.149,1.13,1.06,1.11,0.525,0.00289,4.78,17.0169,1709.11,102292.1,140234.7,11.027,19.3722,83.518,338.418,0.780,0.331,51.1,36.852,45.936,200,651.2,95.70,2.926,34.233,2818.2,22.611,0.135,2.00,12.8732,28681.6,1.4504,0.6047,12.13,1.629,0.460,0.4290,0.0000,0.331,0.102,0.066,0.0000,5.25,1.54,3,13,16,64,29.7891,0.6337,0.4529,0.0000,0.0000
210000,2341,1.159,0.445,23.81,63098,49502,2141,10626,716,468767,897966.2,602654.2,0.043,0.794,0.076,0.087,87,22.55,11.53,0.27,0.53,4.55,4.24,0.04,0.66,7.31,4.66,0.46,0.98,0.161,0.139,1269,0.069,0.091,0.899,0.000,0.010,216054,174248,5,0.487,0.055,0.009,360927,0.243,3.065,0.028,20.89,118316,469,1.286,0.172,0.350,17003631,1.09,4.76,0.310,0.595,0.202,4.9,26.0,34.0,98.0,28507,0.109,0.00,0.0052,0.084,534,0.723,0.000,0.679,0.716,2.78,3.41,4.09,0.47,0.204,1.15,1.04,1.09,0.732,0.00339,12.71,62.8173,2851.78,83371.1,140234.7,101.992,84.2888,146.693,435.018,0.826,0.277,53.9,56.509,203.540,187,753.8,182.76,5.544,121.804,3055.8,70.487,0.134,2.00,19.5447,45754.1,1.9218,0.6626,12.18,1.740,0.422,1.5710,0.0000,0.322,0.113,0.072,0.0000,4.90,1.43,4,13,16,52,45.5393,3.0393,0.4528,0.0000,0.0000
220000,2144,1.111,0.396,22.42,37925,30125,822,6644,531,280065,412459.8,260045.2,0.047,0.772,0.062,0.119,161,21.84,12.92,0.13,0.81,4.84,4.66,0.14,1.20,7.33,4.81,0.13,0.57,0.162,0.148,982,0.148,0.119,0.872,0.000,0.008,75294,56383,7,0.389,0.040,0.026,289931,0.189,2.317,0.028,18.13,40484,463,0.929,0.189,0.330,6422725,1.04,6.42,0.398,0.470,0.054,3.4,26.0,32.0,98.0,26676,0.102,0.00,0.0026,0.090,449,0.526,0.000,0.624,0.521,2.81,3.31,4.24,0.13,0.054,1.06,1.03,1.05,0.538,0.00276,4.02,17.4747,1755.12,101272.5,140234.7,12.852,20.2835,79.885,364.308,0.853,0.328,47.9,34.929,49.118,286,1109.9,98.00,3.096,35.296,3040.8,23.279,0.136,2.00,13.5766,29108.3,1.4515,0.5971,12.44,1.628,0.484,0.4290,0.0000,0.348,0.123,0.115,0.0000,5.32,1.66,3,15,16,75,28.1565,0.8490,0.4445,0.0000,0.0000
230000,2223,1.259,0.521,26.55,54246,42055,2237,9266,609,391367,866020.9,544065.9,0.116,0.754,0.057,0.073,81,26.33,12.00,0.18,0.91,5.06,4.15,0.05,0.78,8.74,5.68,0.26,0.80,0.170,0.134,981,0.165,0.093,0.897,0.000,0.011,203292,161422,10,0.422,0.164,0.010,316442,0.214,3.247,0.033,16.36,117624,437,1.390,0.177,0.318,14722588,1.05,3.18,0.496,0.450,0.104,8.0,32.0,34.0,128.0,31189,0.119,0.00,0.0045,0.080,450,0.737,0.000,0.671,0.738,2.99,3.70,4.11,0.26,0.106,1.08,1.02,1.05,0.746,0.00306,8.24,62.8882,3137.73,83082.1,140234.7,109.499,84.1383,137.769,505.022,0.859,0.276,56.5,53.698,220.598,350,1391.4,136.80,6.917,123.298,3423.2,71.556,0.136,2.00,20.0557,44583.9,1.6780,0.6218,14.03,1.819,0.393,1.5710,0.0000,0.360,0.150,0.177,0.0000,4.67,1.28,5,16,16,81,44.7257,2.1605,0.4498,0.0000,0.0000
240000,1937,1.091,0.389,23.06,34060,27391,858,5714,383,255907,413483.8,249081.6,0.061,0.774,0.058,0.108,154,24.25,13.23,0.16,0.84,5.21,4.92,0.16,1.88,8.07,5.53,0.20,0.72,0.166,0.144,951,0.113,0.092,0.895,0.001,0.011,71155,53551,6,0.456,0.023,0.016,266551,0.167,2.156,0.027,17.75,39714,472,0.973,0.169,0.324,6206547,1.06,5.40,0.412,0.489,0.079,4.2,30.0,34.0,94.0,26324,0.100,0.00,0.0026,0.090,356,0.528,0.000,0.588,0.544,2.88,3.54,4.23,0.20,0.081,1.08,1.03,1.06,0.539,0.00306,3.87,17.8233,1400.81,101941.7,140234.7,12.627,20.4834,79.533,369.878,0.830,0.332,45.9,35.195,49.660,285,1166.4,92.16,3.317,36.046,3273.3,23.705,0.134,2.00,14.8812,28824.8,1.4412,0.5887,13.59,1.685,0.463,0.4290,0.0000,0.330,0.116,0.087,0.0000,5.20,1.61,4,16,20,70,28.5808,0.6889,0.4904,0.0000,0.0000
