step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
10000,3319,0.844,0.572,20.73,121799,83952,2237,23797,9911,618745,967402.3,635679.8,0.144,0.634,0.109,0.113,69,16.94,13.85,0.11,0.87,2.74,4.22,0.07,0.99,6.02,7.04,0.00,0.08,0.166,0.167,2042,0.058,0.064,0.878,0.005,0.054,274967,242162,2,0.847,0.135,0.011,4116200,0.253,2.268,0.048,6.69,109233,304,1.027,0.262,0.453,21119923,1.04,22.19,0.003,0.597,0.002,4.0,13.9,34.9,118.0,29653,0.113,0.00,0.0048,0.129,397,0.862,0.000,0.731,0.560,2.57,5.29,2.19,0.01,0.008,1.04,1.06,1.04,0.879,0.00118,2.56,56.5901,1294.65,109426.2,139882.8,83.343,95.9588,181.569,761.518,0.997,0.335,63.1,74.916,238.962,691,3156.7,42.82,25.178,153.243,4604.3,83.278,0.136,2.00,5.1499,17092.6,1.0706,0.5637,8.93,1.926,0.213,1.5005,0.0000,0.740,0.131,0.921,0.0000,9.08,1.75,2,7,19,60,69.0106,2.0000,0.4953,0.0000,0.0000
20000,2909,0.714,0.499,22.15,62428,49281,202,10301,3054,385206,364736.6,267278.8,0.111,0.682,0.090,0.118,121,11.62,10.62,0.19,1.79,2.05,3.47,0.17,1.10,5.61,8.83,0.01,0.16,0.183,0.187,1423,0.078,0.062,0.893,0.004,0.041,94957,73848,3,0.117,0.763,0.072,282332,0.154,2.253,0.038,7.43,50795,335,0.694,0.228,0.421,8782359,1.07,10.79,0.013,0.596,0.007,2.9,8.0,23.0,89.1,23336,0.089,0.00,0.0022,0.100,499,0.740,0.000,0.780,0.357,2.41,4.28,2.43,0.02,0.010,1.10,1.09,1.06,0.761,0.00124,0.85,13.0468,1331.25,116782.5,139882.8,15.199,34.6299,75.369,470.190,0.956,0.376,52.1,31.902,78.236,499,1895.5,43.95,8.138,58.370,4434.3,29.020,0.136,2.00,4.1677,12123.9,1.0019,0.4944,8.02,1.658,0.418,0.4995,0.0000,0.393,0.239,0.328,0.0000,5.77,2.07,2,5,18,64,28.0891,0.1905,0.4895,0.0000,0.0000
30000,3609,0.636,0.475,25.07,159688,120788,1897,28089,8214,603941,833787.6,531376.1,0.049,0.828,0.066,0.057,77,11.06,10.82,0.42,1.40,1.30,1.99,0.12,1.43,5.42,9.62,0.45,1.10,0.146,0.155,1507,0.084,0.059,0.869,0.007,0.065,248415,186074,16,0.275,0.387,0.029,1200284,0.155,2.163,0.034,15.29,123156,304,0.880,0.373,0.359,31086729,1.23,12.43,0.022,0.520,0.173,3.0,8.0,21.9,182.0,26230,0.100,0.00,0.0043,0.155,509,0.767,0.000,0.793,0.367,2.42,4.74,1.93,0.46,0.175,1.70,1.11,1.19,0.782,0.00145,5.24,28.7137,1195.03,109219.0,139882.8,85.545,76.6591,181.463,701.626,0.965,0.351,71.3,77.633,230.006,520,1697.4,36.90,12.076,139.755,4270.9,75.575,0.135,2.00,5.4626,19714.5,1.5471,0.6327,7.27,1.727,0.396,1.5005,0.0000,0.595,0.218,0.632,0.0000,5.95,1.70,2,4,16,81,68.2059,4.2081,0.5267,0.0000,0.0000
40000,3563,0.657,0.407,23.69,85428,71536,182,10685,3071,358806,476140.4,306249.7,0.050,0.800,0.078,0.072,121,10.08,8.12,0.51,1.34,1.18,1.61,0.36,2.33,4.56,6.93,0.53,1.06,0.131,0.148,1737,0.051,0.068,0.865,0.003,0.063,129908,95349,10,0.274,0.124,0.064,884752,0.170,1.949,0.030,14.77,64161,405,0.854,0.272,0.397,11663766,1.30,14.61,0.004,0.571,0.234,2.4,8.0,18.0,75.8,23528,0.090,0.00,0.0029,0.144,553,0.588,0.000,0.708,0.357,2.36,4.67,1.98,0.54,0.237,1.73,1.17,1.27,0.607,0.00127,2.77,14.6012,967.01,114061.7,139882.8,13.022,24.4713,98.034,507.938,0.957,0.371,62.4,42.064,70.290,415,1384.5,35.66,7.150,51.282,3791.9,32.260,0.136,2.00,4.5015,16038.8,1.2902,0.6025,6.60,1.627,0.446,0.4995,0.0000,0.603,0.185,0.670,0.0000,6.47,1.64,2,4,14,78,36.6872,0.8661,0.5100,0.0000,0.0000
50000,4109,0.629,0.376,23.94,166815,138977,809,20170,6313,605959,949216.2,633682.3,0.052,0.801,0.064,0.083,63,10.39,7.28,0.59,1.07,1.09,1.84,0.33,2.04,4.38,5.23,0.78,1.42,0.085,0.119,2354,0.020,0.064,0.890,0.003,0.043,261278,189125,9,0.378,0.407,0.074,3235405,0.166,1.895,0.027,21.03,137797,574,1.046,0.172,0.326,33969247,1.36,19.22,0.000,0.668,0.299,2.1,10.0,18.2,128.0,26259,0.100,0.00,0.0053,0.121,680,0.749,0.000,0.765,0.376,2.35,5.23,1.80,0.78,0.301,1.98,1.14,1.31,0.763,0.00186,10.30,31.9047,889.61,105974.6,139882.8,78.477,71.2540,201.147,679.390,0.950,0.316,74.9,84.996,216.541,315,1011.3,30.37,9.166,136.032,3628.7,78.352,0.135,2.00,5.8962,24227.6,1.8212,0.7813,6.39,1.605,0.466,1.5005,0.0000,0.678,0.199,0.719,0.0000,7.75,1.73,2,5,13,70,69.6909,7.6568,0.5186,0.0000,0.0000
60000,3943,0.641,0.371,23.39,88670,75801,212,9644,3179,373564,512213.9,313261.3,0.026,0.809,0.048,0.117,111,10.63,7.91,0.58,1.50,1.20,1.87,0.48,2.78,4.45,5.47,0.69,1.34,0.112,0.142,2266,0.038,0.085,0.854,0.004,0.057,115466,81046,6,0.324,0.161,0.080,1916999,0.164,1.869,0.026,20.54,59641,572,0.839,0.193,0.392,13227345,1.30,20.21,0.000,0.668,0.263,2.2,10.0,18.9,72.7,26428,0.101,0.00,0.0029,0.131,710,0.568,0.000,0.628,0.256,2.46,5.42,1.94,0.69,0.266,1.81,1.18,1.26,0.585,0.00147,5.21,11.4215,916.40,111303.5,139882.8,10.357,19.4206,109.169,502.339,0.939,0.359,70.7,47.386,62.191,284,1044.2,38.65,5.355,45.739,3550.9,30.364,0.134,2.00,4.8348,19063.7,1.3196,0.6464,6.70,1.609,0.455,0.4995,0.0000,0.707,0.206,0.682,0.0000,8.07,1.74,2,5,14,69,39.7779,1.8100,0.5060,0.0000,0.0000
70000,4044,0.607,0.389,24.28,170107,143193,859,18523,7431,648048,953502.0,635586.1,0.044,0.813,0.035,0.108,61,11.11,7.96,0.66,1.15,1.21,1.99,0.44,2.78,4.29,5.35,0.84,1.42,0.093,0.122,2227,0.032,0.066,0.882,0.003,0.049,246686,177265,6,0.444,0.122,0.069,3335628,0.158,2.137,0.026,22.52,130536,591,0.981,0.177,0.344,35473830,1.38,19.43,0.000,0.666,0.331,2.3,10.0,19.8,102.0,26685,0.102,0.00,0.0055,0.110,757,0.754,0.000,0.751,0.326,2.42,5.34,1.89,0.84,0.333,2.08,1.14,1.33,0.768,0.00206,12.35,29.0149,1028.27,103277.7,139882.8,77.671,67.9784,205.765,656.597,0.929,0.308,75.8,87.040,212.831,304,1026.6,63.56,8.811,133.306,3702.6,77.354,0.135,2.00,6.6262,26796.3,1.8689,0.7510,6.60,1.649,0.440,1.5005,0.0000,0.724,0.195,0.771,0.0000,7.89,1.71,2,5,13,81,71.5109,7.1922,0.5406,0.0000,0.0000
80000,3735,0.687,0.353,21.98,85612,74461,310,7650,3500,372422,508191.0,309121.4,0.028,0.817,0.032,0.123,112,11.27,8.03,0.48,1.07,1.17,2.03,0.40,2.31,5.41,6.30,0.69,1.33,0.096,0.129,2339,0.024,0.091,0.857,0.005,0.047,115982,81814,5,0.453,0.073,0.083,1831015,0.150,1.676,0.026,20.14,57571,612,0.830,0.161,0.377,13119643,1.26,21.12,0.000,0.656,0.262,3.1,10.0,20.0,96.0,27880,0.106,0.00,0.0025,0.133,691,0.575,0.000,0.652,0.282,2.57,5.78,2.07,0.69,0.262,1.74,1.10,1.23,0.592,0.00159,5.23,11.8803,827.13,112058.3,139882.8,10.669,19.3353,108.226,502.278,0.959,0.365,67.9,47.489,62.289,359,1318.1,28.40,5.393,45.810,3030.1,30.694,0.134,2.00,4.9697,18561.7,1.2500,0.6261,7.46,1.553,0.456,0.4995,0.0000,0.664,0.187,0.697,0.0000,8.50,1.66,2,6,16,70,39.9145,1.6379,0.4905,0.0000,0.0000
90000,4037,0.631,0.402,24.16,176910,148271,685,19877,7775,679040,958310.2,654832.6,0.047,0.794,0.035,0.123,62,11.10,7.72,0.69,1.22,1.16,1.69,0.29,2.10,4.35,5.47,0.83,1.31,0.092,0.115,2147,0.031,0.075,0.885,0.003,0.037,256766,187166,7,0.423,0.095,0.058,3279207,0.154,2.014,0.028,22.60,131276,577,0.964,0.166,0.346,34060625,1.40,19.40,0.000,0.669,0.353,2.4,10.0,19.7,104.0,26187,0.100,0.00,0.0055,0.113,758,0.741,0.000,0.792,0.326,2.41,5.50,1.77,0.84,0.354,2.11,1.17,1.34,0.756,0.00211,12.51,29.8096,901.92,103936.9,139882.8,77.575,67.6177,207.187,665.930,0.931,0.310,75.7,87.318,212.287,334,1067.8,46.26,8.541,133.152,4000.4,77.709,0.135,2.00,6.3992,25833.7,1.8207,0.7394,6.49,1.653,0.443,1.5005,0.0000,0.715,0.197,0.803,0.0000,7.88,1.67,2,5,13,87,71.6410,7.1477,0.5422,0.0000,0.0000
100000,4153,0.647,0.350,21.39,84205,72304,296,8421,3068,363420,521828.8,313456.4,0.024,0.802,0.042,0.132,106,11.22,8.29,0.57,1.09,1.49,2.36,0.23,1.55,4.38,5.14,0.81,1.43,0.108,0.137,2402,0.023,0.081,0.863,0.003,0.052,110811,77031,4,0.416,0.148,0.059,2258005,0.166,1.748,0.022,22.18,55407,612,0.863,0.156,0.365,13661489,1.29,19.80,0.000,0.671,0.296,2.2,10.0,22.0,84.0,27678,0.106,0.00,0.0029,0.115,908,0.588,0.000,0.638,0.266,2.43,5.22,2.05,0.81,0.301,1.78,1.12,1.25,0.603,0.00146,6.33,11.4696,896.91,109123.9,139882.8,8.170,19.5196,110.823,465.212,0.888,0.354,76.1,48.344,58.250,296,769.7,52.00,4.550,45.164,3090.5,29.824,0.135,2.00,5.1346,21324.2,1.4331,0.6647,6.66,1.599,0.440,0.4995,0.0000,0.665,0.187,0.822,0.0000,8.04,1.54,2,5,13,70,40.2916,1.9925,0.5073,0.0000,0.0000
