step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,1772,1.201,0.520,25.63,46332,34443,1967,8968,874,349630,853099.0,475407.6,0.029,0.847,0.030,0.093,94,30.14,16.13,0.25,1.21,6.28,5.22,0.23,1.59,9.43,5.84,0.11,0.48,0.176,0.133,918,0.040,0.099,0.893,0.000,0.008,174000,136073,25,0.198,0.173,0.041,593909,0.201,2.969,0.033,21.04,106315,462,1.360,0.148,0.266,12923942,1.09,3.21,0.485,0.458,0.059,7.2,32.0,50.0,128.0,28701,0.109,0.00,0.0051,0.090,428,0.670,0.000,0.661,0.742,3.19,3.99,4.39,0.23,0.085,1.11,1.06,1.10,0.679,0.00500,13.99,61.2307,2777.81,88845.9,140234.7,86.842,90.5177,126.908,342.417,0.749,0.296,48.1,49.412,175.232,261,1043.9,101.50,4.343,120.197,4056.6,65.546,0.136,2.00,22.3587,39619.6,1.6588,0.6474,16.20,1.774,0.439,1.4775,0.0000,0.459,0.201,0.396,0.0000,4.97,1.17,5,16,25,64,38.3222,2.2350,0.4949,0.0000,0.0000
120000,1823,1.206,0.362,23.29,34616,25137,1020,7769,639,288630,472421.6,247467.9,0.012,0.864,0.030,0.094,157,24.77,15.29,0.24,1.11,4.85,4.81,0.33,2.26,8.93,6.16,0.11,0.49,0.150,0.137,1023,0.040,0.120,0.870,0.001,0.009,65979,46556,16,0.335,0.147,0.046,706153,0.164,2.207,0.023,24.52,39088,427,0.857,0.125,0.268,5747509,1.08,4.68,0.391,0.508,0.057,4.4,30.0,46.0,160.0,26151,0.100,0.00,0.0029,0.101,354,0.436,0.000,0.532,0.513,3.10,3.82,4.30,0.19,0.072,1.10,1.05,1.08,0.447,0.00490,6.34,17.3138,1670.37,103631.2,140234.7,17.842,23.2293,87.713,211.333,0.706,0.336,41.6,39.677,51.734,160,560.5,63.18,4.038,36.903,3040.5,22.700,0.135,2.00,15.0968,27521.4,1.4137,0.5640,14.35,1.629,0.524,0.5225,0.0000,0.494,0.189,0.399,0.0000,5.17,1.35,4,16,24,80,30.1727,0.5692,0.4284,0.0000,0.0000
130000,1883,1.384,0.520,26.35,43735,32621,2199,7882,973,306177,851588.4,493042.9,0.027,0.872,0.024,0.076,87,28.11,15.07,0.10,0.76,5.88,5.18,0.18,1.50,8.88,5.37,0.01,0.16,0.175,0.132,833,0.119,0.112,0.877,0.000,0.011,194037,149532,28,0.172,0.240,0.035,744367,0.200,3.105,0.033,19.69,119074,502,1.610,0.132,0.250,13479740,1.03,3.08,0.577,0.354,0.008,6.3,32.0,50.0,140.0,28310,0.108,0.00,0.0051,0.092,375,0.678,0.000,0.637,0.780,3.18,3.89,4.18,0.05,0.021,1.03,1.03,1.04,0.685,0.00424,12.92,65.3008,3499.29,85636.9,140234.7,89.479,90.2965,123.607,347.689,0.814,0.288,48.9,47.576,177.590,229,855.9,110.04,4.124,119.984,3563.0,66.648,0.135,1.99,22.4950,42358.1,1.7620,0.7010,15.03,1.796,0.418,1.4775,0.0000,0.539,0.211,0.513,0.0000,4.77,1.15,5,16,25,70,36.9288,2.6694,0.4201,0.0000,0.0000
140000,1841,1.272,0.353,23.09,33747,24223,1215,7735,616,284330,465260.2,246035.9,0.018,0.858,0.028,0.096,142,25.63,15.24,0.17,1.40,5.23,5.18,0.28,2.01,9.25,5.95,0.00,0.10,0.156,0.132,847,0.128,0.114,0.875,0.000,0.012,69833,49799,16,0.241,0.234,0.055,743524,0.153,2.074,0.024,22.55,41174,390,0.865,0.145,0.294,5481021,1.06,4.28,0.489,0.400,0.002,5.1,32.0,42.0,128.0,27494,0.105,0.00,0.0027,0.099,357,0.426,0.000,0.518,0.543,3.23,3.82,4.30,0.03,0.011,1.05,1.05,1.07,0.438,0.00459,5.22,18.9497,1795.80,100991.7,140234.7,19.721,23.8658,85.291,250.305,0.754,0.332,43.1,38.345,56.494,145,523.5,55.45,4.301,38.125,2801.6,24.018,0.134,2.00,16.3705,30138.0,1.3509,0.5344,14.93,1.643,0.525,0.5225,0.0000,0.575,0.185,0.546,0.0000,5.10,1.36,5,16,25,64,29.3731,0.5169,0.4166,0.0000,0.0000
150000,1781,1.212,0.477,26.23,41667,30237,2262,8728,500,337488,835936.2,470022.1,0.030,0.880,0.022,0.067,86,28.43,13.36,0.10,0.91,6.30,4.32,0.16,1.69,8.46,4.21,0.00,0.06,0.192,0.113,645,0.231,0.092,0.905,0.000,0.003,179982,139565,20,0.133,0.276,0.020,675134,0.188,2.603,0.033,18.96,111541,433,1.393,0.150,0.293,13267959,1.04,2.78,0.634,0.330,0.004,7.1,32.0,46.0,122.0,26759,0.102,0.00,0.0055,0.122,388,0.686,0.000,0.567,0.773,3.14,3.84,4.11,0.04,0.019,1.04,1.03,1.05,0.694,0.00455,11.94,63.8297,2167.21,86695.4,140234.7,90.257,92.5600,121.261,344.415,0.825,0.281,49.2,45.885,180.206,323,1108.4,57.27,4.620,120.913,3875.2,65.662,0.136,2.00,23.8664,42506.1,1.8033,0.6184,15.02,1.826,0.401,1.4775,0.0000,0.616,0.169,0.679,0.0000,4.65,1.13,5,16,24,61,35.9606,1.8192,0.4750,0.0000,0.0000
160000,1772,1.244,0.393,23.40,32984,23929,1264,7311,489,285035,466544.6,235740.3,0.025,0.863,0.024,0.088,157,25.54,13.47,0.31,1.92,5.31,4.64,0.42,2.49,8.57,5.28,0.01,0.11,0.171,0.137,862,0.182,0.110,0.876,0.000,0.014,65800,45802,20,0.198,0.052,0.076,819039,0.153,2.560,0.023,23.08,38953,387,0.827,0.150,0.273,5697857,1.11,4.08,0.491,0.408,0.007,5.8,32.0,38.0,98.0,25899,0.099,0.00,0.0031,0.103,382,0.446,0.000,0.518,0.527,3.06,3.76,4.36,0.05,0.024,1.09,1.13,1.11,0.457,0.00479,5.51,18.5078,2218.59,101100.3,140234.7,18.939,24.1822,85.336,231.935,0.667,0.331,44.1,38.425,54.404,128,406.0,92.21,4.097,38.086,2967.8,23.616,0.133,2.01,16.6753,29548.7,1.4581,0.5165,14.62,1.689,0.480,0.5225,0.0000,0.546,0.172,0.522,0.0000,5.04,1.36,4,16,24,49,29.5087,0.4252,0.4396,0.0000,0.0000
170000,1847,1.261,0.501,25.71,45303,32690,2323,9552,663,352336,854114.9,488805.2,0.042,0.865,0.020,0.073,91,28.27,12.81,0.13,1.31,5.81,4.43,0.13,1.26,9.22,5.23,0.01,0.15,0.180,0.119,660,0.243,0.109,0.885,0.001,0.006,186638,139480,26,0.221,0.140,0.026,746422,0.201,2.734,0.033,20.19,113967,438,1.387,0.151,0.257,13968194,1.05,2.59,0.637,0.308,0.004,8.0,32.0,34.2,122.0,28232,0.108,0.00,0.0050,0.093,478,0.692,0.000,0.582,0.763,3.21,3.85,4.19,0.03,0.017,1.04,1.05,1.05,0.701,0.00444,13.09,64.4634,2748.43,85246.5,140234.7,88.166,91.5511,126.149,332.232,0.770,0.285,48.4,47.680,175.828,295,1085.5,71.31,4.258,120.622,3615.0,66.350,0.136,2.00,23.4733,43355.1,1.7627,0.6264,15.29,1.811,0.416,1.4775,0.0000,0.579,0.223,0.609,0.0000,4.65,1.14,7,16,23,61,37.4800,1.9927,0.4380,0.0000,0.0000
180000,1806,1.155,0.337,23.66,32836,23941,1252,7254,430,284751,462890.1,237472.1,0.032,0.861,0.027,0.080,156,25.00,14.66,0.19,1.41,4.99,4.52,0.45,2.79,9.00,5.97,0.01,0.10,0.159,0.129,792,0.167,0.112,0.877,0.000,0.011,65047,44497,22,0.263,0.188,0.080,878958,0.144,2.082,0.021,23.99,39074,388,0.834,0.152,0.254,5527589,1.06,4.36,0.495,0.389,0.006,5.0,32.0,32.0,262.0,26417,0.101,0.00,0.0028,0.113,383,0.434,0.000,0.497,0.524,3.09,3.73,4.28,0.03,0.012,1.04,1.08,1.06,0.445,0.00485,5.72,17.2807,1635.12,101238.6,140234.7,19.048,23.2692,86.078,224.763,0.695,0.331,43.2,39.178,54.136,101,335.3,57.74,4.349,36.857,2839.2,22.327,0.135,2.00,16.8607,30450.4,1.4385,0.5282,14.63,1.663,0.503,0.5225,0.0000,0.484,0.212,0.377,0.0000,5.06,1.42,4,16,21,131,30.0767,0.3398,0.4601,0.0000,0.0000
190000,1962,1.258,0.485,26.77,42319,30805,2391,8406,561,292819,851227.1,481499.9,0.066,0.841,0.025,0.068,85,26.69,12.55,0.10,0.95,5.86,4.45,0.16,1.17,8.28,4.43,0.00,0.08,0.183,0.127,707,0.224,0.110,0.882,0.000,0.009,189924,146944,33,0.152,0.275,0.037,804758,0.177,2.866,0.031,20.26,119311,476,1.644,0.167,0.274,12979707,1.04,3.42,0.630,0.305,0.002,6.0,32.0,32.0,98.0,28233,0.108,0.00,0.0052,0.095,421,0.671,0.000,0.577,0.782,3.12,3.72,4.08,0.01,0.005,1.02,1.05,1.04,0.678,0.00395,13.95,65.9356,2881.35,86336.9,140234.7,89.043,90.4030,123.941,323.943,0.853,0.293,51.2,47.179,170.279,286,1037.0,95.01,3.389,118.815,3460.7,66.142,0.134,1.99,21.6067,42392.3,1.7137,0.6951,14.39,1.783,0.424,1.4775,0.0000,0.448,0.224,0.347,0.0000,4.73,1.24,5,16,18,53,36.9786,2.4423,0.4669,0.0000,0.0000
200000,1702,1.245,0.361,26.33,31189,23009,1211,6767,462,234771,466174.1,228718.2,0.063,0.816,0.032,0.089,151,27.01,13.55,0.22,1.85,5.87,4.57,0.32,2.88,8.67,5.41,0.01,0.23,0.183,0.129,645,0.269,0.108,0.879,0.000,0.014,65349,46564,20,0.255,0.194,0.036,443850,0.181,2.249,0.021,22.95,40819,441,0.974,0.174,0.226,5262244,1.06,3.71,0.575,0.332,0.006,6.0,32.0,36.0,98.0,25673,0.098,0.00,0.0032,0.100,339,0.425,0.000,0.445,0.548,3.22,3.73,4.30,0.03,0.012,1.05,1.08,1.06,0.435,0.00456,5.83,18.4277,1777.52,97084.8,140234.7,19.053,23.6605,84.827,234.651,0.674,0.322,40.9,38.147,53.088,100,310.5,56.93,3.661,37.780,2974.6,23.727,0.135,2.00,20.0690,34157.5,1.6507,0.5929,15.08,1.744,0.438,0.5225,0.0000,0.402,0.165,0.224,0.0000,4.92,1.35,5,16,24,64,29.7029,0.6853,0.4694,0.0000,0.0000
210000,1730,1.268,0.511,28.02,38025,27787,2357,7409,444,260054,828219.9,443693.7,0.119,0.782,0.027,0.073,87,27.83,12.62,0.08,0.87,6.30,4.39,0.10,1.31,8.28,3.97,0.04,0.26,0.196,0.120,630,0.275,0.088,0.902,0.000,0.010,176520,135882,27,0.188,0.284,0.029,628126,0.190,3.232,0.031,19.96,113033,502,1.706,0.173,0.276,11532693,1.03,2.91,0.633,0.325,0.027,8.0,32.0,34.0,162.0,25545,0.097,0.00,0.0058,0.083,369,0.661,0.000,0.494,0.789,3.19,3.74,4.11,0.07,0.029,1.03,1.02,1.03,0.669,0.00407,14.24,63.9607,3107.68,84632.9,140234.7,89.841,91.8374,118.843,314.830,0.739,0.288,45.9,44.906,169.157,216,788.7,127.78,3.173,118.033,3805.4,63.953,0.135,2.00,25.4507,44029.7,2.0045,0.7143,14.77,1.827,0.377,1.4775,0.0000,0.418,0.183,0.290,0.0000,4.64,1.14,6,16,19,81,35.2840,2.5805,0.4607,0.0000,0.0000
220000,1605,1.291,0.363,25.58,27775,20380,1241,6118,161,217652,459776.3,222810.2,0.080,0.806,0.030,0.083,150,25.27,12.52,0.13,1.07,5.21,4.19,0.25,2.00,8.74,5.12,0.01,0.12,0.168,0.125,629,0.275,0.109,0.882,0.000,0.009,62661,44082,13,0.384,0.101,0.050,535679,0.156,2.373,0.021,23.29,40056,456,1.024,0.186,0.240,5193802,1.05,4.00,0.564,0.345,0.007,6.0,32.0,32.0,162.0,22982,0.088,0.00,0.0033,0.092,311,0.441,0.000,0.397,0.580,3.20,3.67,4.30,0.02,0.011,1.05,1.06,1.04,0.451,0.00465,6.20,19.2790,1854.67,94802.6,140234.7,19.347,24.4242,82.655,199.184,0.585,0.313,36.2,36.662,50.807,78,252.0,71.40,3.127,36.779,3105.5,22.774,0.134,2.00,22.7831,36566.9,1.9429,0.6087,14.32,1.718,0.450,0.5225,0.0000,0.493,0.176,0.431,0.0000,4.95,1.41,5,16,17,81,28.5769,0.6190,0.4361,0.0000,0.0000
230000,1779,1.233,0.432,28.32,36664,26472,2519,7201,298,247681,847835.0,462172.2,0.114,0.797,0.025,0.063,86,27.70,11.19,0.11,1.07,6.00,3.92,0.15,1.46,8.31,3.73,0.01,0.14,0.191,0.111,587,0.354,0.103,0.892,0.000,0.005,184579,142217,26,0.209,0.141,0.034,685957,0.182,2.598,0.026,20.72,118200,511,1.866,0.185,0.251,12052777,1.04,2.60,0.677,0.288,0.010,8.0,32.0,32.0,98.0,25907,0.099,0.00,0.0057,0.079,398,0.671,0.000,0.519,0.805,3.17,3.75,4.07,0.03,0.016,1.05,1.04,1.04,0.678,0.00393,15.77,67.2486,2444.13,79108.6,140234.7,88.245,91.3518,120.819,281.589,0.647,0.265,47.8,45.130,160.455,150,438.6,76.57,2.786,117.329,3247.0,65.140,0.134,2.00,28.5673,50821.3,2.2061,0.7434,14.56,1.854,0.353,1.4775,0.0000,0.616,0.195,0.659,0.0000,4.53,1.10,6,16,16,49,35.5402,2.6038,0.4744,0.0000,0.0000
240000,1515,1.385,0.370,27.75,24708,17868,1696,5301,107,182762,479470.6,213027.2,0.073,0.826,0.034,0.066,147,29.24,12.33,0.12,0.97,6.12,4.14,0.15,1.10,9.43,4.85,0.02,0.16,0.186,0.113,544,0.302,0.130,0.863,0.000,0.007,61974,43538,25,0.240,0.100,0.048,575005,0.143,2.205,0.022,23.55,40388,412,1.166,0.187,0.170,5674265,1.04,2.50,0.638,0.294,0.014,11.5,32.0,49.0,158.0,23973,0.091,0.00,0.0034,0.083,320,0.472,0.000,0.348,0.622,3.40,3.95,4.32,0.05,0.022,1.04,1.04,1.05,0.480,0.00498,6.05,22.1872,1660.31,93100.6,140234.7,19.037,24.2332,84.408,194.351,0.646,0.309,36.7,37.690,50.523,173,513.0,67.84,2.793,36.971,2979.2,24.619,0.135,2.00,25.1178,38053.4,1.8775,0.5971,15.82,1.820,0.385,0.5225,0.0000,0.673,0.172,0.749,0.0000,4.74,1.22,8,16,25,79,29.6510,0.4982,0.4482,0.0000,0.0000
