step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1615,16.47,0.11,2.58,0.04,5.74,0.00,1.05,0.001,0.156,462910.0,329737.5,2,204,2.49,1.03,1.08,29.3855,750.13,88488.3,0.4069,1.2586,5462,24.9751,154,72.9403,405030.4
10000,1,1307,16.66,0.12,2.90,0.01,5.51,0.01,1.05,0.003,0.129,385885.4,264156.1,2,223,2.51,1.05,1.06,22.2801,488.58,18547.0,21.5769,1.8924,5461,24.9705,193,60.4418,325661.9
10000,2,397,19.82,0.08,2.85,0.35,8.83,0.01,1.02,0.003,0.055,176367.1,48997.4,2,180,3.06,1.03,1.02,4.9245,55.94,2390.9,61.3594,3.5385,5461,24.9705,344,19.8608,102082.8
20000,0,1285,11.73,0.27,1.93,0.24,5.57,0.01,1.09,0.004,0.118,214943.5,173121.2,3,143,2.44,1.10,1.11,9.0751,775.36,93952.6,0.0000,2.9788,5462,10.6354,122,34.4540,187242.7
20000,1,1125,10.93,0.16,1.92,0.11,5.34,0.02,1.07,0.010,0.096,112208.5,78997.0,3,149,2.33,1.13,1.10,3.5608,512.70,21434.7,2.7909,2.3634,5461,10.6334,176,19.2327,88687.1
20000,2,499,12.92,0.08,2.66,0.14,6.30,0.01,1.02,0.006,0.053,35650.8,15324.6,2,212,2.53,1.03,1.02,0.4109,43.19,1395.2,12.4083,2.0841,5461,10.6334,201,4.6835,14271.4
30000,0,1669,9.72,0.40,1.12,0.08,4.31,0.40,1.23,0.154,0.113,384544.8,240971.5,13,282,2.21,1.67,1.14,14.1379,530.40,88978.0,0.0257,1.9146,5462,25.8809,158,67.1564,361620.2
30000,1,1431,10.88,0.46,1.33,0.18,4.96,0.50,1.25,0.195,0.114,386977.3,216900.2,14,278,2.39,1.78,1.10,13.1445,623.80,18604.8,25.7311,3.1489,5461,25.8762,162,66.3172,351103.2
30000,2,509,15.96,0.41,1.81,0.08,10.38,0.49,1.18,0.175,0.073,144533.2,79706.2,10,204,3.20,1.60,1.06,1.4313,40.84,1636.2,59.7885,10.2299,5461,25.8762,200,6.2817,43030.7
40000,0,1648,9.94,0.56,1.17,0.27,4.26,0.57,1.34,0.245,0.118,255678.2,186410.6,9,253,2.31,1.81,1.23,9.8404,528.87,91452.5,0.0000,4.5988,5462,14.0232,89,33.7400,212884.1
40000,1,1362,10.35,0.50,1.14,0.49,4.88,0.47,1.29,0.221,0.109,146777.1,90450.1,10,259,2.40,1.70,1.14,4.1872,400.27,20966.3,2.4711,4.9922,5461,14.0206,88,15.2600,96488.0
40000,2,553,9.81,0.36,1.30,0.31,4.67,0.58,1.21,0.231,0.042,64017.5,30248.0,8,231,2.41,1.58,1.10,0.5735,37.87,1642.9,10.5504,5.1782,5461,14.0206,238,2.2823,13230.4
50000,0,1738,10.63,0.59,1.07,0.36,4.53,0.77,1.35,0.291,0.131,414534.0,277479.2,7,262,2.37,1.99,1.13,15.9340,441.59,88614.4,0.3151,1.8566,5462,28.3354,59,68.1311,390281.1
50000,1,1691,10.10,0.62,1.09,0.32,3.94,0.76,1.40,0.300,0.115,403324.1,257995.1,7,237,2.28,2.04,1.16,13.9153,390.92,15693.7,24.1448,5.4251,5461,28.3303,98,61.4469,345240.1
50000,2,680,10.49,0.48,1.15,0.29,5.09,0.86,1.27,0.316,0.055,182956.1,111996.3,2,216,2.45,1.80,1.12,2.0554,57.10,1666.5,54.0168,13.7451,5461,28.3303,158,6.4537,47999.9
