step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2
34000,796,0.6445,8204.9,865,471,175,150,40,101,92
35000,430,0.5140,5841.6,807,355,39,36,8,30,30
36000,483,0.5052,7129.8,713,375,63,45,1,63,45
37000,938,0.4264,14467.7,734,505,236,197,18,148,131
38000,1624,0.4858,10227.5,397,803,465,356,94,116,141
39000,2292,0.4402,16535.1,405,950,751,591,121,124,161
40000,2654,0.4657,22153.4,439,1125,950,579,106,74,133
41000,3385,0.4538,27180.3,448,1408,1278,699,126,127,132
42000,3557,0.4540,30299.3,458,1473,1335,749,122,92,114
43000,3641,0.4342,30168.2,423,1546,1393,702,106,91,92
44000,3738,0.4109,25748.2,350,1578,1439,721,138,125,126
45000,3919,0.4180,25627.5,339,1600,1517,802,170,112,142
46000,3585,0.4594,23780.7,347,1551,1363,671,98,136,122
47000,4060,0.4921,34659.0,496,1763,1457,840,126,128,132
48000,3744,0.5566,35568.6,654,1513,1382,849,145,138,129
49000,3537,0.5253,32986.2,615,1530,1176,831,140,109,145
50000,3060,0.5618,30328.8,646,1306,1092,662,138,121,116
51000,2456,0.5338,24082.8,600,1023,872,561,130,105,112
52000,2035,0.5494,19895.6,620,859,711,465,96,96,113
53000,1450,0.5731,11893.5,646,725,408,317,90,107,124
54000,824,0.6177,7222.3,796,449,224,151,27,123,92
55000,384,0.5443,6006.6,869,311,50,23,4,47,20
56000,535,0.4579,5385.9,571,409,76,50,1,75,47
57000,1049,0.4137,12484.3,583,556,253,240,19,150,131
58000,1835,0.4687,11189.7,388,834,564,437,97,142,173
59000,2198,0.4445,16084.4,392,977,749,472,125,126,139
60000,2703,0.4410,23221.7,428,1110,988,605,150,114,147
61000,2634,0.4355,31580.1,523,1172,915,547,130,94,106
62000,3066,0.4207,39621.9,517,1337,1061,668,139,115,146
63000,3117,0.4225,43372.8,559,1427,1033,657,133,127,142
64000,3346,0.4444,47691.8,579,1631,1074,641,145,129,134
65000,3379,0.4336,47134.8,551,1577,1065,737,137,116,134
66000,3068,0.4283,48257.2,618,1433,1002,633,123,125,114
67000,2963,0.4465,51746.2,682,1366,969,628,111,127,102
68000,3067,0.4297,48964.6,599,1409,959,699,127,120,135
69000,2923,0.4536,45893.8,603,1411,881,631,134,94,120
70000,2497,0.4557,37931.6,609,1097,845,555,112,93,104
71000,2209,0.4785,30725.2,632,964,735,510,110,97,131
72000,1959,0.4987,21054.9,571,856,608,495,107,100,132
73000,1304,0.5322,12955.8,684,656,349,299,77,99,116
74000,757,0.6103,7496.3,814,447,155,155,38,79,98
75000,429,0.5431,3520.9,590,354,49,26,8,41,22
76000,454,0.4648,6359.7,651,328,68,58,0,68,58
77000,1028,0.4494,13721.3,676,538,263,227,19,168,132
78000,1618,0.4456,11212.2,420,721,529,368,95,155,149
79000,2222,0.4383,15686.2,374,945,779,498,123,137,146
80000,2481,0.4317,26116.7,481,1036,890,555,143,123,130
81000,2477,0.4279,35904.3,566,1082,845,550,116,115,104
82000,2637,0.4505,45280.1,662,1144,849,644,127,97,127
83000,2746,0.4315,50055.4,670,1290,821,635,115,98,121
84000,2746,0.4301,51977.7,668,1364,810,572,124,115,127
85000,2782,0.4277,55810.2,715,1409,828,545,128,115,111
86000,2918,0.4243,54797.0,671,1387,852,679,128,101,132
87000,2753,0.4323,55357.7,696,1330,842,581,121,111,105
88000,2610,0.4310,53156.9,750,1266,758,586,107,102,96
89000,2484,0.4452,47133.3,710,1226,700,558,109,88,116
90000,2522,0.4540,43295.7,656,1212,747,563,117,98,106
91000,2216,0.4797,33784.6,655,958,738,520,99,95,117
92000,1820,0.5330,21756.3,616,798,604,418,93,116,122
93000,1245,0.5759,12209.1,700,597,367,281,80,102,115
94000,675,0.6681,6546.5,777,400,147,128,36,82,78
95000,422,0.4905,5111.4,656,340,43,39,4,37,34
96000,528,0.4811,6805.8,615,399,69,60,1,69,60
97000,1137,0.4160,12039.4,570,593,277,267,27,188,172
98000,1652,0.4473,12453.9,419,760,514,378,90,151,157
99000,2130,0.4390,17170.6,414,910,749,471,129,127,165
100000,2394,0.4294,25617.9,466,994,844,556,148,82,128
101000,2508,0.4553,34278.0,582,1162,854,492,112,112,118
102000,2594,0.4375,43299.0,646,1133,960,501,112,111,129
103000,2645,0.4405,51187.7,686,1209,921,515,112,121,106
104000,2584,0.4590,53551.9,744,1218,864,502,97,98,82
105000,2689,0.4258,56485.0,735,1323,817,549,95,103,106
106000,2661,0.4386,57001.7,729,1335,809,517,99,79,95
107000,2577,0.4571,58186.5,781,1349,763,465,107,84,95
108000,2582,0.4617,54261.2,742,1289,827,466,102,106,90
109000,2513,0.4696,50702.0,735,1097,827,589,80,97,123
110000,2103,0.4679,40522.7,757,952,683,468,85,103,78
111000,2157,0.4729,31326.2,662,971,699,487,88,110,102
112000,1792,0.5218,20244.4,631,851,558,383,90,97,89
113000,1166,0.5806,12081.4,718,598,269,299,60,76,109
114000,662,0.5816,6683.7,803,393,159,110,31,80,68
115000,368,0.5625,4107.8,642,287,55,26,7,52,19
116000,481,0.5738,5169.2,531,342,76,63,0,73,61
117000,971,0.4851,10821.7,554,502,221,248,24,149,174
118000,1582,0.4640,13840.8,456,693,489,400,78,141,155
119000,1765,0.4816,18044.3,514,738,641,386,75,115,155
120000,1971,0.4313,25239.9,572,894,696,381,89,90,136
121000,2075,0.4308,33065.5,612,1027,670,378,104,74,121
122000,2294,0.4298,40098.7,659,1019,799,476,105,114,120
123000,2294,0.4346,49989.5,773,997,775,522,102,108,143
124000,2454,0.4258,52504.4,737,1290,641,523,115,101,101
125000,2412,0.4258,54651.5,756,1268,626,518,112,69,112
126000,2566,0.4602,59890.6,808,1309,755,502,94,111,90
127000,2504,0.4389,54682.6,786,1248,732,524,102,121,114
128000,2424,0.4447,49090.6,750,1265,676,483,116,93,108
129000,2293,0.4291,46457.3,723,1154,747,392,96,109,104
130000,2105,0.4803,37544.1,734,978,697,430,94,93,110
131000,2063,0.4813,29732.7,646,901,653,509,110,98,141
132000,1537,0.5244,18314.9,689,629,517,391,83,122,99
133000,1185,0.5536,11603.4,678,579,327,279,79,94,119
134000,690,0.5783,5971.2,726,420,149,121,15,83,79
135000,428,0.4953,4268.1,568,342,52,34,7,45,32
136000,530,0.4302,6164.3,523,369,100,61,0,100,61
137000,1078,0.4490,11049.3,516,555,282,241,18,192,159
138000,1640,0.4293,13532.6,415,739,506,395,62,152,151
139000,2010,0.4542,19617.3,494,824,727,459,104,142,140
140000,2159,0.4474,25730.7,543,1025,681,453,117,109,109
141000,2422,0.4282,35686.3,578,1054,884,484,95,111,111
142000,2471,0.4160,45212.1,678,1120,822,529,122,110,128
143000,2546,0.4132,50277.7,694,1202,754,590,112,100,118
144000,2649,0.4477,55651.4,716,1210,833,606,88,86,123
145000,2843,0.4256,57812.7,706,1292,860,691,110,112,127
146000,2801,0.4223,56831.1,708,1259,879,663,134,91,106
147000,2802,0.4297,53188.1,715,1340,809,653,135,84,113
148000,2723,0.4367,53572.5,724,1262,782,679,127,88,113
149000,2736,0.4437,49278.0,702,1183,891,662,98,92,102
150000,2513,0.4584,42892.7,709,1065,779,669,125,86,103
151000,2407,0.4528,34472.3,630,970,794,643,103,99,131
152000,1979,0.4750,23227.0,613,835,652,492,106,77,125
153000,1271,0.5736,14290.5,751,589,373,309,74,84,121
154000,724,0.6409,8334.3,867,427,158,139,38,78,85
155000,382,0.5105,5681.4,712,323,39,20,3,36,16
156000,512,0.5020,6404.8,560,370,75,67,2,73,59
157000,1057,0.4607,12766.1,614,568,300,189,22,189,150
158000,1601,0.4685,13168.6,482,720,446,435,90,165,167
159000,2034,0.4307,19859.3,497,891,696,447,128,137,140
160000,2536,0.4314,28246.5,517,1050,867,619,123,101,152
161000,2409,0.4309,38122.2,635,1085,751,573,127,96,120
162000,2513,0.4501,45849.9,695,1174,832,507,115,118,118
163000,2771,0.4150,49991.6,660,1340,827,604,117,118,118
164000,2680,0.4272,54091.1,734,1317,826,537,93,102,106
165000,2832,0.4361,58626.4,735,1336,803,693,126,108,135
166000,2961,0.4093,56523.4,691,1476,810,675,108,91,117
167000,2775,0.4393,58300.7,749,1396,746,633,98,95,106
168000,2647,0.4405,56343.4,774,1269,763,615,81,98,109
169000,2669,0.4489,47942.5,672,1295,783,591,87,94,89
170000,2661,0.4750,43915.3,669,1146,872,643,100,127,106
171000,2345,0.5143,36919.1,721,907,844,594,93,104,129
172000,1954,0.5246,24935.8,683,870,609,475,84,82,103
173000,1450,0.5572,14611.2,711,711,417,322,75,116,105
174000,762,0.5971,8058.4,838,457,148,157,37,74,90
175000,393,0.5089,5354.6,688,317,50,26,6,41,23
176000,498,0.4900,6189.3,611,343,91,64,1,87,63
177000,940,0.4426,12791.9,669,505,238,197,7,177,142
178000,1928,0.4300,15639.9,469,825,571,532,103,184,201
179000,2105,0.4646,18170.6,465,936,716,453,120,120,143
180000,2280,0.4254,27672.0,544,964,794,522,124,105,155
181000,2445,0.4315,39296.5,649,1083,833,529,125,110,131
182000,2584,0.4122,47350.5,697,1206,820,558,111,101,104
183000,2631,0.4223,48374.9,699,1299,848,484,86,103,119
184000,2565,0.4074,54049.0,757,1374,726,465,98,87,106
185000,2727,0.4298,56814.8,732,1432,789,506,103,93,90
186000,2857,0.4316,57779.6,707,1493,736,628,95,86,118
187000,2773,0.4540,57929.2,766,1351,781,641,90,97,92
188000,2658,0.4594,54265.9,749,1280,789,589,97,99,102
189000,2643,0.4355,51616.7,724,1292,746,605,91,81,96
190000,2453,0.4762,44424.1,731,1095,792,566,75,82,110
191000,2224,0.5234,35273.4,745,968,657,599,79,65,111
192000,2001,0.5212,25490.3,669,923,571,507,96,72,115
193000,1294,0.5433,15265.1,795,614,372,308,71,72,101
194000,805,0.6062,8268.6,886,468,186,151,49,89,80
195000,389,0.5424,5736.7,817,306,54,29,8,46,23
196000,528,0.4110,6443.7,563,377,88,63,0,84,63
197000,1023,0.4242,10752.0,541,502,261,260,24,146,152
198000,1555,0.4476,14341.7,519,665,497,393,78,138,192
199000,2037,0.4487,20063.1,481,928,670,439,83,100,152
200000,2228,0.4529,28681.6,576,1007,738,483,141,95,140
201000,2479,0.4502,37864.3,632,1099,855,525,142,89,96
202000,2433,0.4439,47421.6,727,1176,788,469,121,80,96
203000,2565,0.4148,53306.1,729,1259,792,514,106,93,91
204000,2686,0.4017,56451.1,727,1309,808,569,103,77,97
205000,2772,0.4426,55805.1,732,1352,789,631,95,83,113
206000,2858,0.4017,58650.5,717,1423,829,606,112,81,104
207000,2438,0.4356,59746.7,855,1241,681,516,106,74,92
208000,2648,0.4358,53596.2,741,1229,810,609,110,88,110
209000,2630,0.4380,48993.1,689,1228,820,582,103,83,102
210000,2341,0.4528,45754.1,770,1057,750,534,112,84,116
211000,2154,0.4661,35997.6,702,911,738,505,83,112,103
212000,1864,0.5054,24548.3,673,834,647,383,91,105,85
213000,1334,0.5487,14338.4,707,689,344,301,78,83,112
214000,734,0.6144,7795.0,889,422,149,163,35,73,91
215000,407,0.4963,4786.2,632,320,46,41,3,45,37
216000,483,0.4431,6287.0,544,355,73,55,0,70,55
217000,1075,0.3712,14417.0,612,618,242,215,10,169,160
218000,1625,0.4474,12364.8,427,678,536,411,75,119,158
219000,1808,0.4591,18286.3,499,810,619,379,120,96,120
220000,2144,0.4445,29108.3,595,945,750,449,108,85,122
221000,2161,0.4401,39030.6,680,1043,738,380,103,95,91
222000,2237,0.4256,45244.3,733,1030,793,414,106,103,92
223000,2416,0.4400,53414.3,756,1134,818,464,103,101,108
224000,2666,0.4216,57658.0,724,1370,767,529,110,91,111
225000,2392,0.4578,59025.5,843,1255,677,460,84,88,84
226000,2480,0.4306,59619.0,796,1277,706,497,85,88,107
227000,2545,0.4405,56415.4,754,1337,733,475,91,121,93
228000,2147,0.4634,53959.1,877,1138,584,425,78,77,99
229000,2133,0.4613,50311.1,827,1153,560,420,89,85,93
230000,2223,0.4498,44583.9,725,1104,669,450,94,84,109
231000,1980,0.5106,37925.1,770,988,572,420,83,83,94
232000,1778,0.5343,26357.9,734,803,539,436,95,78,121
233000,1234,0.5511,13745.7,725,609,334,291,72,92,103
234000,696,0.6178,7746.0,875,440,126,130,35,68,74
235000,460,0.4891,5156.5,652,386,45,29,6,42,25
236000,529,0.4556,6864.7,630,403,70,56,3,68,52
237000,925,0.4162,13390.7,653,502,224,199,15,136,108
238000,1480,0.4885,13166.0,470,695,421,364,71,117,123
239000,1921,0.4508,19332.8,494,811,669,441,94,117,134
240000,1937,0.4904,28824.8,646,895,686,356,88,86,125
241000,2112,0.4418,38347.2,694,979,738,395,107,88,96
242000,2355,0.4234,48073.1,706,1095,769,491,103,82,121
243000,2418,0.4367,51208.4,742,1270,714,434,106,79,106
244000,2614,0.4568,55678.4,747,1267,853,494,106,109,96
245000,2331,0.4299,57039.9,842,1198,700,433,101,85,87
246000,2446,0.4370,57234.0,777,1316,656,474,116,86,104
247000,2569,0.4204,55606.6,751,1263,779,527,101,101,92
248000,2372,0.4351,55362.4,803,1217,697,458,98,93,100
249000,2552,0.4647,51353.1,738,1258,776,518,106,79,108
250000,2264,0.4775,44145.7,773,1066,682,516,95,103,109
251000,2137,0.4960,34771.2,728,955,730,452,90,100,96
252000,1708,0.5556,21451.1,722,767,545,396,95,98,119
253000,1281,0.5605,12571.4,694,615,345,321,70,86,106
254000,773,0.5809,7775.0,759,454,168,151,33,77,82
255000,476,0.5525,5560.3,674,382,62,32,5,49,28
256000,589,0.4669,5761.7,518,462,84,43,1,78,41
257000,1087,0.4499,11524.3,544,599,237,251,26,130,128
258000,1641,0.4729,13697.5,499,737,521,383,90,132,147
259000,1999,0.4432,20607.5,514,862,697,440,93,125,150
260000,2239,0.4658,29477.1,581,1030,697,512,101,86,140
261000,2328,0.4308,39541.3,671,1102,800,426,111,89,102
262000,2480,0.4512,44367.0,691,1251,742,487,119,89,130
263000,2437,0.4419,47483.6,738,1180,784,473,122,111,98
264000,2480,0.4282,53931.4,774,1270,695,515,114,85,105
265000,2549,0.4394,57025.6,782,1336,738,475,105,70,112
266000,2628,0.4197,57874.8,751,1383,709,536,111,111,88
267000,2703,0.4181,56490.0,731,1390,762,551,106,102,101
268000,2837,0.4600,55541.9,733,1388,826,623,113,122,111
269000,2590,0.4598,51314.9,776,1265,738,587,90,92,103
270000,2378,0.4752,45274.5,750,1140,703,535,92,82,121
271000,2142,0.4851,36887.7,711,1030,614,498,86,83,110
272000,1898,0.5290,25369.5,696,804,604,490,89,88,118
273000,1251,0.5364,13318.2,706,587,374,290,78,108,116
274000,752,0.6197,7461.6,776,470,147,135,41,83,71
275000,460,0.5065,4415.6,588,378,49,33,7,40,30
276000,519,0.5010,5391.6,555,342,95,82,1,95,80
277000,1012,0.4417,12608.3,612,518,292,202,18,202,135
278000,1519,0.4674,13029.1,486,657,540,322,72,144,144
279000,1930,0.4627,20405.7,520,842,638,450,115,122,160
280000,2258,0.4278,31122.9,570,956,889,413,115,107,105
281000,2404,0.4322,41312.2,660,1044,854,506,105,90,96
282000,2445,0.4393,48764.5,726,1107,803,535,117,94,117
283000,2602,0.4189,51296.2,716,1248,794,560,114,92,102
284000,2744,0.4464,54898.6,719,1366,818,560,99,92,108
285000,2821,0.4321,59580.5,752,1353,861,607,104,89,124
286000,2664,0.4321,56142.9,766,1307,781,576,103,88,120
287000,2474,0.4426,58285.5,816,1237,696,541,102,76,106
288000,2472,0.4272,57525.2,788,1216,723,533,103,67,93
289000,2301,0.4659,51284.9,779,1094,700,507,96,62,99
290000,2389,0.4487,45263.8,702,1142,765,482,93,104,105
291000,2236,0.4776,38116.8,714,1010,721,505,89,91,111
292000,1838,0.5468,26552.0,720,802,591,445,105,87,105
293000,1270,0.5339,14212.5,732,686,326,258,80,82,99
294000,748,0.6070,7701.8,810,451,156,141,24,77,83
295000,427,0.5504,5526.2,708,348,50,29,3,41,26
296000,504,0.4405,7029.8,658,387,63,54,1,60,54
297000,1004,0.4412,12139.7,612,514,264,226,20,162,134
298000,1669,0.4464,14183.5,464,795,470,404,104,127,152
299000,2047,0.4563,20574.5,508,881,702,464,109,143,152
300000,2217,0.4258,31394.4,605,910,848,459,103,104,126
