step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1065,25.14,1.93,2.34,3.37,16.40,0.04,1.46,0.012,0.292,552999.6,219364.1,28,43,4.07,1.45,1.51,41.3856,1257.43,77697.3,0.7171,1.0460,5462,24.1363,189,82.2435,509362.5
10000,1,770,27.24,1.94,2.92,6.56,17.73,0.01,1.44,0.006,0.260,347843.7,117062.7,27,38,4.74,1.38,1.56,21.1433,502.61,15487.9,29.6197,1.9554,5461,24.1319,306,48.4035,292531.9
10000,2,250,30.82,1.76,1.24,11.52,23.67,0.04,1.36,0.012,0.108,149363.7,31099.3,10,41,5.63,1.37,1.34,4.9129,29.73,1336.4,64.9206,2.9569,5461,24.1319,390,17.6309,82601.2
20000,0,974,18.30,0.87,1.04,4.42,15.12,0.00,1.20,0.002,0.240,232734.3,73412.8,10,73,4.17,1.14,1.25,12.0547,1064.21,77303.2,0.0004,3.0906,5462,10.7013,40,32.2802,203159.5
20000,1,676,20.60,0.78,2.36,4.13,17.02,0.01,1.19,0.004,0.188,121215.0,30094.0,8,107,4.55,1.13,1.20,4.6525,588.18,12909.7,2.8184,3.4282,5461,10.6993,47,13.9931,86351.5
20000,2,372,14.90,0.51,1.08,0.62,15.44,0.01,1.13,0.003,0.074,46942.5,2278.1,7,178,4.26,1.10,1.16,0.3319,18.97,212.8,11.6619,3.5438,5461,10.6993,22,2.6817,10110.9
30000,0,1385,16.04,0.89,4.71,0.51,7.20,0.02,1.30,0.009,0.211,586660.6,313760.8,16,99,2.95,1.25,1.33,45.9158,1230.93,78298.2,2.7907,1.1390,5462,25.8839,81,91.2654,586755.2
30000,1,997,18.42,1.34,5.20,0.84,8.40,0.02,1.35,0.011,0.180,339898.5,156121.8,15,124,3.23,1.27,1.43,22.0186,1035.35,16512.9,28.2615,4.1518,5461,25.8792,130,46.2840,301804.6
30000,2,461,17.21,1.09,4.82,0.52,8.90,0.05,1.26,0.015,0.081,148839.0,43537.5,9,119,3.63,1.16,1.34,3.1217,136.64,1801.6,49.4442,11.2254,5461,25.8792,258,5.6767,40604.2
40000,0,1470,13.77,0.49,2.91,0.07,5.68,0.02,1.20,0.010,0.154,244871.3,168103.7,2,152,2.62,1.19,1.17,12.7305,907.11,87533.9,0.0010,4.4635,5462,12.8689,41,31.2830,202071.6
