step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,1185,20.01,1.78,2.47,1.61,12.16,0.05,1.48,0.030,0.243,455710.8,176656.1,16,58,3.62,1.56,1.49,29.5374,1000.98,75932.5,0.9853,1.1597,5462,25.7967,177,72.5214,405063.3
10000,1,1011,18.72,1.17,2.18,1.11,12.64,0.05,1.32,0.028,0.199,418895.0,137859.6,11,27,3.60,1.38,1.24,24.5328,994.66,16563.8,23.5549,2.0050,5461,25.7920,116,64.6045,361685.4
10000,2,370,32.13,0.54,5.18,0.37,21.18,0.07,1.15,0.057,0.116,201832.0,40027.8,4,64,4.70,1.19,1.11,5.8726,50.77,773.8,56.3271,4.7761,5461,25.7920,100,21.3116,114589.8
20000,0,934,22.42,0.67,6.85,0.31,8.16,0.02,1.21,0.010,0.171,242432.2,117209.7,5,74,3.41,1.12,1.24,12.3622,1091.76,84351.0,0.0000,3.3588,5462,12.7481,45,32.5745,210279.2
20000,1,934,20.94,0.50,6.60,0.61,7.56,0.01,1.16,0.004,0.163,132817.9,59490.3,5,68,3.53,1.12,1.21,4.7971,313.40,18527.6,2.5095,4.4184,5461,12.7458,138,14.2858,89215.1
20000,2,585,18.46,0.66,5.56,0.47,6.43,0.00,1.21,0.000,0.088,77550.1,35848.9,4,90,3.29,1.22,1.28,0.8293,32.33,594.8,8.2563,6.6579,5461,12.7458,148,1.6915,11872.6
30000,0,934,31.66,0.60,7.99,0.13,8.99,0.00,1.22,0.000,0.188,381786.0,292485.4,3,81,3.68,1.14,1.26,25.0430,661.98,86782.1,0.0653,0.9664,5462,20.5287,161,72.0598,374024.8
30000,1,1075,28.89,0.59,7.10,0.18,8.83,0.00,1.22,0.000,0.207,372320.9,261604.8,5,74,3.57,1.17,1.29,21.9274,1178.13,19663.5,23.0340,2.0294,5461,20.5250,154,69.5100,354920.7
30000,2,474,30.21,0.57,8.23,0.14,9.27,0.00,1.16,0.000,0.098,123187.4,62971.2,2,104,3.80,1.13,1.18,1.2760,51.48,1142.2,62.3068,8.4645,5461,20.5250,166,6.8848,39715.7
40000,0,1247,15.78,0.89,2.70,0.41,7.02,0.01,1.36,0.004,0.156,232466.1,155560.4,4,108,2.76,1.35,1.42,11.0492,938.69,87673.1,0.0000,4.6424,5462,12.4627,37,30.5486,186899.7
40000,1,1057,17.21,1.16,2.99,0.56,7.09,0.02,1.42,0.009,0.144,141421.3,92281.3,3,66,2.95,1.34,1.48,4.8868,913.52,20740.8,2.0000,5.3638,5461,12.4605,74,14.1684,87523.6
40000,2,537,20.53,0.81,5.36,0.52,5.67,0.05,1.32,0.035,0.076,81690.6,50189.9,3,125,3.00,1.36,1.30,0.9070,167.01,993.8,7.7547,7.4036,5461,12.4605,149,1.1328,8087.4
50000,0,1309,14.28,0.50,2.59,0.33,6.29,0.02,1.20,0.016,0.147,466447.8,381090.9,3,112,2.48,1.19,1.19,32.2580,925.41,82848.6,0.1770,1.6301,5462,26.1819,29,73.0757,450556.5
50000,1,1351,16.81,0.81,2.85,0.19,6.96,0.04,1.29,0.020,0.165,442043.8,385591.7,2,81,2.71,1.30,1.30,29.7502,557.42,17809.0,24.6781,4.1342,5461,26.1771,36,62.9890,403127.4
50000,2,659,18.66,0.95,2.75,0.09,8.68,0.08,1.33,0.049,0.095,194411.2,154095.3,2,116,3.05,1.36,1.30,3.9765,49.23,901.6,51.8063,14.8460,5461,26.1771,82,6.3029,48382.8
60000,0,1193,18.40,0.72,3.06,0.35,7.99,0.03,1.24,0.024,0.165,259051.2,162948.3,4,114,2.85,1.23,1.25,12.4851,734.11,80641.6,0.0000,6.5217,5462,14.2400,16,27.3184,195307.7
60000,1,1015,19.17,0.66,3.63,0.28,7.84,0.02,1.24,0.012,0.144,156555.9,97395.7,3,72,2.91,1.21,1.24,5.8995,823.25,17400.5,1.8569,6.5741,5461,14.2374,48,12.6988,90973.1
60000,2,677,19.46,0.58,3.60,0.19,7.88,0.02,1.19,0.009,0.095,96739.7,57802.1,3,181,2.97,1.19,1.18,1.4035,62.02,555.1,6.2103,8.7856,5461,14.2374,66,1.1306,9366.4
70000,0,1399,17.83,0.59,3.24,0.35,7.00,0.02,1.23,0.009,0.178,487183.2,311513.9,2,96,2.61,1.23,1.29,32.7320,1323.36,77452.8,0.7321,1.5277,5462,26.2748,43,74.9502,471903.0
70000,1,1279,20.00,0.84,4.51,0.17,6.30,0.03,1.30,0.018,0.174,413273.6,258936.4,4,93,2.74,1.29,1.34,23.7005,784.55,16796.4,26.6079,4.3729,5461,26.2700,69,56.4560,371315.3
70000,2,718,24.80,0.62,6.58,0.20,7.22,0.01,1.19,0.006,0.120,162670.3,75383.0,2,120,3.21,1.13,1.25,2.6730,127.00,1183.2,59.0881,11.2621,5461,26.2700,114,6.8465,52732.7
80000,0,1278,18.69,0.76,3.26,0.34,7.55,0.01,1.28,0.006,0.173,260976.6,139105.8,8,92,2.78,1.26,1.33,12.2694,815.47,80865.1,0.0000,6.2765,5462,13.9601,22,27.7165,199691.8
80000,1,1099,17.98,0.68,2.97,0.21,7.97,0.00,1.22,0.003,0.150,151666.0,79623.9,7,99,2.84,1.17,1.29,5.8165,510.17,20179.1,1.8375,5.9557,5461,13.9576,55,12.6721,92321.1
80000,2,639,24.94,1.01,5.45,0.18,7.35,0.01,1.33,0.006,0.102,81792.7,33728.6,7,166,3.15,1.28,1.40,1.3032,100.85,1375.7,8.3536,7.1271,5461,13.9576,130,1.4917,11355.6
90000,0,1250,19.84,0.68,3.43,0.39,7.26,0.01,1.27,0.006,0.168,498281.3,315921.0,9,78,2.59,1.27,1.30,35.9008,1255.55,73395.7,1.1346,1.6268,5462,25.3343,38,74.8977,483286.9
90000,1,1133,19.67,0.65,3.78,0.13,6.76,0.01,1.24,0.004,0.146,394679.5,250240.1,9,69,2.61,1.20,1.28,25.0246,1259.65,14078.7,27.3948,5.2683,5461,25.3296,36,52.4349,345100.1
90000,2,759,25.26,0.73,5.29,0.12,7.87,0.01,1.29,0.009,0.123,177028.2,91838.0,9,125,3.07,1.27,1.33,3.0288,314.13,1535.2,56.5114,13.5132,5461,25.3296,77,5.5693,44826.4
100000,0,1064,20.59,0.51,3.84,0.21,7.71,0.00,1.20,0.004,0.149,260386.1,160702.5,8,107,2.51,1.17,1.22,14.7909,1086.30,82150.4,0.0000,5.8201,5462,13.5978,47,28.2999,203496.1
100000,1,1016,18.36,0.41,3.51,0.15,6.96,0.01,1.17,0.005,0.129,151030.7,91079.3,8,78,2.52,1.15,1.17,6.9865,649.36,17251.8,2.0378,6.0725,5461,13.5954,62,12.7641,90550.5
100000,2,629,16.55,0.28,3.45,0.10,6.51,0.00,1.09,0.002,0.074,89581.4,44219.5,7,132,2.69,1.07,1.09,1.4699,127.03,435.8,7.3726,7.9452,5461,13.5954,58,1.3983,10638.9
110000,0,981,23.13,0.49,4.76,0.28,6.98,0.01,1.22,0.004,0.141,436818.7,290260.1,9,87,2.20,1.22,1.26,35.9394,1815.99,76465.6,0.5692,1.5182,5462,21.3149,50,72.9204,423058.5
110000,1,1041,20.86,0.32,4.49,0.32,6.78,0.01,1.13,0.006,0.142,359607.7,235001.8,9,86,2.41,1.13,1.14,23.8949,1048.82,10271.5,29.2319,5.7395,5461,21.3110,39,50.6005,304188.5
110000,2,615,18.51,0.57,3.86,0.13,6.56,0.01,1.20,0.005,0.078,174232.1,102927.2,7,100,2.62,1.18,1.24,2.8356,124.34,622.3,58.7480,14.4400,5461,21.3110,65,4.1449,32136.1
120000,0,1111,18.85,0.86,3.67,0.35,6.61,0.01,1.31,0.005,0.146,252189.4,158958.2,12,111,2.56,1.23,1.36,14.7593,829.98,81828.8,0.0000,5.2607,5462,13.3338,33,29.5161,201134.4
120000,1,957,19.71,0.89,3.77,0.28,6.97,0.01,1.33,0.006,0.131,146460.6,86699.1,11,79,2.64,1.24,1.38,6.3248,891.26,16390.3,2.1502,6.1915,5461,13.3313,46,12.3864,84559.4
