step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake
10000,0,987,27.62,2.10,2.85,1.83,18.06,0.02,1.56,0.009,0.280,460550.2,179896.1,20,60,4.30,1.34,1.77,32.5444,1237.89,73665.9,0.2766,1.0929,5462,22.8088,139,67.6813,410252.6
10000,1,767,28.14,2.32,2.67,1.81,18.33,0.02,1.58,0.009,0.221,357521.9,118009.8,18,58,4.39,1.37,1.76,21.4634,1094.70,11787.8,23.8988,2.3100,5461,22.8047,111,49.2195,295864.2
10000,2,361,21.49,0.73,1.78,1.14,18.93,0.00,1.18,0.000,0.094,174157.0,33943.8,7,84,4.15,1.07,1.24,5.2603,65.56,618.5,48.2036,6.7810,5461,22.8047,62,11.2286,66523.4
20000,0,899,27.93,1.52,5.85,0.23,14.02,0.05,1.46,0.022,0.225,338034.8,169449.1,10,91,4.00,1.22,1.66,23.4159,1415.39,79048.8,0.0220,2.6686,5462,17.5357,38,42.8504,313485.3
20000,1,837,29.15,1.53,7.19,0.12,13.30,0.06,1.41,0.025,0.210,243177.2,98611.7,7,110,3.95,1.20,1.53,12.0795,668.11,13920.5,5.8228,5.2429,5461,17.5325,70,27.3391,192481.9
20000,2,371,26.38,0.89,6.86,0.09,13.67,0.04,1.26,0.019,0.091,102190.4,23469.5,5,133,4.03,1.17,1.33,1.3789,91.71,761.6,12.0290,8.6291,5461,17.5325,111,2.2481,17116.9
30000,0,1165,21.49,0.97,3.99,0.05,8.63,0.03,1.34,0.015,0.182,467591.2,352008.7,5,137,3.03,1.19,1.47,40.5820,1115.40,80743.2,0.2822,1.2007,5462,20.6814,68,70.1762,458514.6
30000,1,1134,21.86,1.25,3.82,0.04,8.31,0.02,1.42,0.009,0.175,368998.7,265813.7,4,128,2.96,1.31,1.55,27.8322,902.75,13535.3,22.5578,3.1918,5461,20.6777,68,52.7927,340011.2
30000,2,408,16.22,0.57,2.57,0.16,9.54,0.01,1.18,0.005,0.060,137082.1,64883.0,2,113,3.08,1.06,1.26,1.8854,22.60,503.6,41.9451,11.8251,5461,20.6777,58,2.5361,19616.5
40000,0,1325,15.01,0.55,2.80,0.01,6.60,0.01,1.22,0.007,0.153,305398.9,246681.2,3,156,2.48,1.15,1.32,21.0104,1642.83,86713.6,0.0000,2.7062,5462,17.0308,35,42.7285,280107.8
40000,1,1104,14.93,0.78,2.51,0.01,7.09,0.01,1.28,0.003,0.129,246239.5,179494.3,3,150,2.64,1.15,1.42,13.4021,796.03,17948.2,4.5017,5.6362,5461,17.0277,34,28.4060,191321.4
40000,2,538,15.09,0.36,3.67,0.01,6.56,0.02,1.14,0.007,0.065,114435.2,54224.1,3,193,2.82,1.08,1.22,1.3992,120.51,689.7,10.5189,10.2953,5461,17.0277,60,1.4420,11530.7
50000,0,1450,15.05,0.76,2.07,0.01,6.76,0.03,1.29,0.016,0.161,438597.3,355618.1,10,137,2.37,1.20,1.42,32.6395,1060.78,76724.5,0.0932,1.5567,5462,22.1674,47,66.7554,424107.2
50000,1,1125,18.04,1.11,2.36,0.00,7.42,0.03,1.43,0.012,0.139,381185.2,299069.0,13,116,2.51,1.34,1.52,26.2495,1187.68,11867.4,21.8547,4.3448,5461,22.1634,45,55.5518,339475.4
50000,2,632,14.77,0.66,2.57,0.01,6.53,0.02,1.26,0.011,0.071,148821.6,78258.3,6,184,2.48,1.18,1.35,2.2567,84.50,851.0,40.1876,12.7888,5461,22.1634,83,2.6497,21737.2
60000,0,1296,15.46,0.78,2.98,0.00,6.10,0.01,1.30,0.003,0.147,333073.4,250125.6,5,134,2.24,1.19,1.40,21.9475,1355.42,80445.7,0.0056,3.8108,5462,18.8206,29,41.0081,296218.3
60000,1,1163,14.18,0.61,2.55,0.01,6.29,0.02,1.26,0.013,0.125,241441.3,143680.1,6,131,2.27,1.19,1.33,10.7249,730.19,13383.9,4.7225,8.1352,5461,18.8172,40,22.8981,161549.4
60000,2,539,11.71,0.35,1.49,0.00,7.39,0.00,1.10,0.002,0.057,129408.7,44913.6,5,272,2.51,1.04,1.12,1.8198,58.72,542.9,10.2230,11.5658,5461,18.8172,25,1.5784,13391.3
70000,0,1174,18.39,0.56,3.61,0.00,6.29,0.01,1.25,0.005,0.140,446971.8,322035.0,9,106,1.96,1.15,1.37,34.8490,1663.49,74906.1,0.6360,1.3386,5462,21.3682,36,72.4616,433345.7
70000,1,993,18.02,0.54,3.38,0.00,7.00,0.01,1.25,0.004,0.124,325443.4,215123.3,6,98,2.15,1.15,1.33,20.7457,814.84,9673.7,21.9108,5.2897,5461,21.3643,44,41.9918,274275.2
70000,2,505,12.24,0.29,1.59,0.00,7.71,0.00,1.10,0.002,0.055,159940.5,52476.8,3,179,2.64,1.05,1.14,2.2823,15.61,184.8,43.2981,14.1679,5461,21.3643,11,2.2124,18890.1
80000,0,1242,19.31,0.81,3.10,0.00,7.50,0.01,1.33,0.006,0.162,330718.4,209336.9,8,91,2.27,1.24,1.48,22.6437,1523.02,79409.4,0.0009,3.3817,5462,17.8478,50,43.6688,298662.0
80000,1,859,15.25,0.61,2.06,0.00,8.02,0.00,1.22,0.001,0.105,228482.2,122513.5,6,116,2.43,1.13,1.31,11.6611,473.93,12590.5,5.0041,7.5992,5461,17.8445,39,21.0789,153517.9
80000,2,558,10.86,0.26,0.88,0.00,8.30,0.00,1.08,0.000,0.060,128729.6,33096.4,4,263,2.58,1.02,1.11,2.1726,173.27,324.9,10.3064,11.6351,5461,17.8445,10,1.4794,12123.3
90000,0,1281,22.13,0.47,4.17,0.00,7.49,0.01,1.22,0.005,0.178,501735.3,374714.4,14,86,2.01,1.15,1.29,45.5360,1891.47,69875.6,0.5470,1.6772,5462,21.3233,63,78.0635,486794.6
90000,1,811,22.15,0.78,3.71,0.00,8.08,0.01,1.31,0.006,0.117,294776.8,191048.4,12,108,2.27,1.11,1.46,18.6141,584.50,8559.3,21.7685,5.7804,5461,21.3194,28,34.5854,239037.6
90000,2,501,12.15,0.27,1.26,0.00,8.55,0.00,1.08,0.000,0.058,164148.0,57246.4,8,156,2.69,1.01,1.14,2.5730,97.86,403.7,42.9176,14.5597,5461,21.3194,22,2.3140,19396.7
100000,0,1066,21.29,0.72,3.80,0.00,7.62,0.00,1.29,0.001,0.148,347328.8,235005.1,16,108,2.13,1.17,1.40,25.9670,1494.92,77816.1,0.0028,3.9096,5462,17.4353,24,45.7315,310320.3
100000,1,889,17.37,0.72,2.77,0.00,7.63,0.00,1.27,0.002,0.113,207592.6,103443.8,13,143,2.38,1.10,1.42,9.7411,555.30,11881.7,4.9815,7.6501,5461,17.4321,25,17.7441,131886.4
