step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied
110000,2637,1.003,0.467,21.57,88090,62012,1826,18893,5431,459719,948270.8,622409.2,0.025,0.676,0.115,0.184,83,21.15,13.77,0.44,2.21,4.44,5.09,0.26,1.92,6.80,4.92,0.01,0.10,0.147,0.162,1197,0.077,0.093,0.881,0.000,0.027,243410,197750,9,0.375,0.091,0.056,1618314,0.130,2.940,0.030,21.70,129048,460,1.354,0.186,0.308,17742732,1.18,7.40,0.359,0.472,0.005,3.1,26.0,32.0,151.0,31495,0.120,0.00,0.0053,0.066,615,0.744,0.000,0.728,0.648,2.38,3.51,3.91,0.05,0.024,1.17,1.21,1.18,0.753,0.00253,12.56,62.6699,2989.15,87359.3,140196.6,88.549,84.1789,160.621,469.675,0.855,0.282,60.4,63.937,204.494,154,477.0,106.34,5.615,127.666,3566.5,75.938,0.135,2.00,15.6870,41366.7,1.6549,0.7192,11.94,1.603,0.470,1.5288,0.0000,0.402,0.169,0.191,0.0000,5.51,1.74,3,14,16,79,52.7932,4.4676,0.4717,0.0000,0.0000
120000,2618,0.841,0.373,18.00,47770,36626,895,8426,1842,272719,492549.7,294901.5,0.018,0.736,0.104,0.142,144,18.90,14.65,0.81,3.68,3.66,5.18,0.30,1.73,6.76,5.50,0.01,0.11,0.123,0.169,1204,0.025,0.089,0.883,0.000,0.028,97292,74699,12,0.310,0.030,0.070,862538,0.131,2.305,0.025,19.99,51201,499,1.081,0.188,0.299,8308154,1.30,9.06,0.234,0.526,0.005,3.1,14.2,32.0,112.0,30201,0.115,0.00,0.0028,0.073,550,0.567,0.000,0.659,0.531,2.63,3.29,4.69,0.03,0.020,1.22,1.34,1.33,0.576,0.00210,5.10,22.3977,1770.91,98674.3,140196.6,9.199,24.0447,92.483,389.343,0.821,0.323,50.9,39.996,53.594,145,556.6,80.46,2.586,42.921,3320.0,29.397,0.134,2.00,12.2863,32165.6,1.5790,0.6439,11.54,1.455,0.463,0.4712,0.0000,0.427,0.173,0.212,0.0000,6.13,1.78,3,12,16,64,32.9041,1.5931,0.5092,0.0000,0.0000
130000,3005,1.007,0.437,20.85,81793,59153,1871,16639,3743,455530,928486.0,604250.1,0.030,0.689,0.100,0.181,78,20.64,14.50,0.51,2.53,4.13,5.33,0.27,1.67,6.97,5.52,0.00,0.08,0.135,0.164,1339,0.044,0.100,0.875,0.000,0.025,233805,187926,13,0.448,0.055,0.082,2575591,0.107,2.582,0.029,20.92,125620,470,1.326,0.185,0.303,18201583,1.20,7.44,0.334,0.465,0.002,3.2,22.4,32.0,142.0,35675,0.136,0.00,0.0044,0.066,716,0.756,0.000,0.729,0.659,2.54,3.47,4.26,0.03,0.014,1.15,1.24,1.22,0.765,0.00213,12.79,61.0067,2570.81,86364.5,140196.6,87.989,86.0089,156.825,456.280,0.835,0.279,63.0,62.460,203.665,195,581.3,84.66,5.454,128.779,3329.2,74.604,0.134,2.00,14.0884,42335.8,1.6266,0.7050,11.87,1.573,0.470,1.5288,0.0000,0.409,0.180,0.203,0.0000,5.62,1.72,3,13,16,79,51.7126,4.3359,0.4609,0.0000,0.0000
140000,2572,0.960,0.382,18.99,47651,36715,912,8664,1793,267050,485576.2,293469.5,0.021,0.719,0.112,0.148,130,19.52,14.57,0.60,2.85,3.87,4.91,0.29,1.71,6.84,5.69,0.00,0.09,0.129,0.158,1009,0.105,0.105,0.866,0.000,0.029,98243,76737,9,0.306,0.033,0.089,1363539,0.085,2.357,0.026,18.94,51134,493,1.099,0.181,0.304,8404007,1.21,8.90,0.295,0.455,0.002,3.2,15.5,32.0,115.0,29827,0.114,0.00,0.0028,0.065,516,0.580,0.000,0.664,0.534,2.46,3.31,4.40,0.04,0.025,1.15,1.27,1.22,0.589,0.00199,4.65,21.9355,1904.14,99561.5,140196.6,9.857,24.1262,91.601,405.696,0.868,0.319,51.1,39.890,55.420,226,771.6,100.24,2.982,43.758,3011.5,29.809,0.133,2.00,11.9940,30848.6,1.5129,0.6580,11.60,1.504,0.464,0.4712,0.0000,0.485,0.192,0.361,0.0000,5.99,1.81,3,12,16,64,33.0036,1.7554,0.4666,0.0000,0.0000
150000,2936,0.905,0.463,20.80,81686,58163,2036,16208,4915,426150,933481.6,582723.8,0.027,0.684,0.109,0.180,78,21.71,15.22,0.65,3.08,4.46,5.13,0.34,1.86,6.92,5.12,0.00,0.09,0.144,0.159,1228,0.128,0.089,0.890,0.000,0.021,229518,190116,8,0.399,0.154,0.081,2553370,0.106,2.861,0.030,19.81,116965,459,1.367,0.176,0.303,18631559,1.24,7.94,0.334,0.472,0.003,3.3,26.0,32.0,174.0,36331,0.139,0.00,0.0046,0.094,665,0.770,0.000,0.761,0.653,2.45,3.64,4.12,0.03,0.020,1.19,1.27,1.26,0.778,0.00206,11.38,60.6397,2806.32,86915.0,140196.6,90.673,83.9645,158.158,478.673,0.901,0.269,64.4,63.194,209.044,215,688.5,143.74,5.765,128.609,3485.1,76.264,0.134,2.00,14.2046,41704.6,1.4662,0.7030,12.37,1.571,0.466,1.5288,0.0000,0.525,0.204,0.455,0.0000,5.80,1.86,3,14,16,81,53.3654,3.7801,0.5310,0.0000,0.0000
160000,2516,0.946,0.357,19.00,44331,34259,1012,7505,1975,251341,472120.5,266582.3,0.020,0.729,0.109,0.142,144,19.59,14.14,0.61,3.12,3.94,5.13,0.27,1.24,7.03,5.37,0.00,0.06,0.132,0.167,1091,0.059,0.107,0.875,0.000,0.018,89562,70440,7,0.543,0.065,0.122,1697407,0.087,2.089,0.026,17.56,45629,480,1.061,0.190,0.295,8478687,1.21,8.59,0.279,0.473,0.003,3.3,16.0,32.0,184.0,29824,0.114,0.00,0.0027,0.071,494,0.597,0.000,0.679,0.524,2.58,3.34,4.69,0.03,0.020,1.15,1.26,1.23,0.606,0.00191,4.14,20.5819,1466.54,99480.0,140196.6,11.043,24.6510,88.609,427.110,0.842,0.322,51.0,38.627,57.287,150,504.2,95.42,2.690,44.465,3381.2,29.813,0.134,2.00,12.5000,31449.9,1.4873,0.6364,11.85,1.501,0.460,0.4712,0.0000,0.438,0.188,0.282,0.0000,6.07,1.85,3,13,16,57,32.4938,1.3144,0.4785,0.0000,0.0000
170000,2705,0.980,0.459,22.45,70633,51963,2148,13596,2737,413755,875106.6,533845.6,0.034,0.709,0.089,0.168,81,22.32,15.55,0.76,3.34,4.33,4.84,0.43,1.98,7.17,5.75,0.01,0.15,0.145,0.156,1265,0.070,0.085,0.895,0.000,0.020,205659,166790,8,0.383,0.080,0.154,4347891,0.077,2.667,0.033,18.02,110301,461,1.290,0.202,0.307,17887015,1.24,6.98,0.346,0.450,0.007,4.0,26.9,34.0,212.0,34317,0.131,0.00,0.0045,0.073,554,0.785,0.000,0.738,0.664,2.49,3.57,4.51,0.10,0.061,1.19,1.26,1.26,0.793,0.00209,10.05,56.9034,2367.98,89280.7,140196.6,94.918,86.4458,147.210,461.170,0.905,0.286,59.1,58.046,210.608,285,1133.5,121.12,5.814,127.489,3574.9,72.024,0.134,2.00,14.5950,39479.4,1.4654,0.6750,12.69,1.612,0.458,1.5288,0.0000,0.483,0.204,0.396,0.0000,5.68,1.89,3,14,16,81,49.2235,3.1743,0.5150,0.0000,0.0000
180000,2534,0.978,0.370,20.00,43900,34414,999,7419,1239,256091,467780.3,270094.1,0.027,0.720,0.098,0.156,140,19.94,13.73,0.75,3.35,3.82,4.86,0.36,1.67,7.18,6.21,0.01,0.09,0.130,0.160,1214,0.038,0.101,0.878,0.000,0.021,91433,72553,7,0.530,0.053,0.127,1856860,0.080,2.158,0.026,16.69,47271,470,1.055,0.204,0.307,8693109,1.26,8.76,0.285,0.497,0.005,3.3,19.4,32.0,98.0,30707,0.117,0.00,0.0026,0.074,502,0.622,0.000,0.672,0.536,2.55,3.43,4.70,0.05,0.031,1.17,1.30,1.31,0.631,0.00180,3.83,20.4184,1767.32,99765.2,140196.6,11.650,24.5060,87.997,421.630,0.874,0.318,50.1,38.268,58.776,163,600.4,59.60,3.330,45.033,3185.5,30.286,0.134,1.99,12.1667,30830.5,1.3919,0.6371,12.12,1.510,0.464,0.4712,0.0000,0.463,0.186,0.350,0.0000,6.11,1.95,3,13,17,81,32.2911,1.4235,0.4921,0.0000,0.0000
190000,2414,1.085,0.456,24.40,62797,47778,2160,10929,2050,348335,885216.1,533496.9,0.032,0.712,0.085,0.171,74,23.26,13.65,0.58,2.77,4.57,4.92,0.42,1.75,7.63,5.42,0.01,0.16,0.151,0.151,1148,0.063,0.097,0.886,0.000,0.017,215864,179324,6,0.357,0.090,0.173,4155706,0.072,2.709,0.032,16.68,122017,499,1.532,0.210,0.266,17299453,1.21,6.19,0.430,0.399,0.004,4.4,30.0,32.0,236.0,31841,0.121,0.00,0.0048,0.077,470,0.794,0.000,0.709,0.715,2.43,3.75,4.34,0.07,0.039,1.19,1.25,1.22,0.802,0.00212,9.07,62.1956,2536.08,82438.0,140196.6,96.468,87.4406,141.434,471.938,0.915,0.261,53.9,55.762,212.977,280,1059.8,122.25,5.730,128.256,3434.6,73.927,0.134,2.00,19.2575,46487.6,1.7447,0.7106,13.19,1.654,0.455,1.5288,0.0000,0.461,0.188,0.386,0.0000,5.48,1.89,4,16,16,64,46.8801,3.7594,0.5087,0.0000,0.0000
200000,2333,1.011,0.375,21.70,39392,31300,1097,6128,948,228935,466166.7,266500.5,0.020,0.749,0.092,0.140,132,21.55,14.35,0.64,3.00,4.22,5.07,0.56,2.31,7.63,6.14,0.00,0.08,0.138,0.157,1167,0.072,0.098,0.883,0.000,0.018,90643,72600,9,0.473,0.045,0.176,2207154,0.071,2.149,0.026,16.45,50362,501,1.164,0.207,0.318,8794357,1.22,7.77,0.345,0.464,0.002,3.8,24.0,32.0,200.0,30436,0.116,0.00,0.0026,0.082,463,0.645,0.000,0.630,0.581,2.63,3.68,4.65,0.06,0.028,1.15,1.27,1.23,0.653,0.00191,3.81,22.9129,1481.30,97631.8,140196.6,11.632,26.0603,86.063,402.370,0.767,0.320,48.4,37.224,58.511,159,580.0,58.55,2.835,45.313,3515.6,30.336,0.136,2.00,14.1458,33002.1,1.5215,0.6455,13.05,1.543,0.477,0.4712,0.0000,0.464,0.188,0.380,0.0000,6.00,2.00,3,15,19,100,31.4320,1.3334,0.5036,0.0000,0.0000
210000,2278,1.149,0.528,25.25,59958,44948,2150,10947,1968,335822,867092.1,508851.6,0.024,0.726,0.075,0.175,76,23.23,13.26,0.65,3.10,4.82,4.70,0.55,1.97,7.17,5.25,0.00,0.08,0.164,0.151,1107,0.081,0.094,0.888,0.000,0.018,206876,170961,8,0.335,0.144,0.198,4915219,0.086,3.275,0.036,16.51,117913,488,1.515,0.224,0.266,17158558,1.25,5.99,0.446,0.419,0.002,4.3,29.0,32.0,189.0,30039,0.115,0.00,0.0053,0.068,465,0.802,0.000,0.703,0.716,2.39,3.71,4.33,0.07,0.037,1.18,1.30,1.27,0.809,0.00218,9.23,61.0711,3237.46,83012.1,140196.6,94.807,91.0040,137.696,446.764,0.873,0.262,48.9,53.970,210.973,271,1053.3,102.35,5.371,129.923,3884.8,72.408,0.135,2.00,19.6686,44805.0,1.8094,0.7104,13.19,1.674,0.454,1.5288,0.0000,0.513,0.192,0.505,0.0000,5.42,1.92,4,16,16,64,45.1396,3.8725,0.4943,0.0000,0.0000
220000,2266,1.083,0.433,21.89,36047,29125,1097,5098,739,202220,448792.8,240933.6,0.016,0.753,0.083,0.148,138,21.44,13.29,0.72,2.87,4.24,4.66,0.45,2.11,7.43,5.67,0.01,0.18,0.150,0.163,956,0.070,0.105,0.873,0.000,0.023,85120,68987,5,0.474,0.083,0.131,2332780,0.083,2.877,0.030,15.32,46226,492,1.191,0.216,0.265,8285482,1.28,7.45,0.344,0.459,0.005,4.1,24.1,32.0,110.0,29108,0.111,0.00,0.0027,0.077,393,0.639,0.000,0.642,0.591,2.60,3.57,4.88,0.08,0.044,1.20,1.35,1.29,0.646,0.00182,3.58,21.7255,2269.55,95559.9,140196.6,12.658,26.7730,81.519,414.958,0.895,0.309,45.5,35.447,59.094,212,846.3,139.15,2.799,45.647,3557.2,29.765,0.134,2.01,15.0397,34079.9,1.5575,0.6515,12.85,1.546,0.479,0.4712,0.0000,0.506,0.222,0.479,0.0000,5.94,2.01,4,14,16,77,29.9315,1.3901,0.4890,0.0000,0.0000
230000,2386,1.017,0.464,24.61,55311,42553,2310,8831,1497,305995,853442.8,484186.4,0.024,0.731,0.071,0.174,76,24.53,14.20,0.85,3.64,4.84,4.67,0.57,2.48,7.73,5.93,0.01,0.17,0.162,0.154,1125,0.084,0.091,0.893,0.000,0.016,203496,171439,10,0.350,0.041,0.130,3507308,0.103,2.851,0.031,15.34,114096,497,1.582,0.217,0.281,17461723,1.27,5.64,0.435,0.427,0.008,4.8,30.0,32.0,150.0,33397,0.127,0.00,0.0046,0.066,551,0.814,0.000,0.706,0.734,2.49,3.83,4.41,0.07,0.042,1.21,1.32,1.29,0.821,0.00184,8.36,60.6082,2389.85,82906.3,140196.6,99.288,88.5501,134.769,462.538,0.865,0.269,55.0,53.007,217.104,278,1014.0,127.42,5.844,127.480,3636.0,72.044,0.134,2.00,19.2953,46038.6,1.6572,0.6917,14.00,1.655,0.465,1.5288,0.0000,0.510,0.216,0.525,0.0000,5.46,1.88,4,16,16,84,45.4522,3.1641,0.5260,0.0000,0.0000
240000,2211,1.001,0.386,20.95,38836,30936,1142,6143,790,219270,465073.8,256384.6,0.018,0.762,0.080,0.139,136,21.14,14.22,0.79,3.71,4.30,4.89,0.47,2.67,6.99,4.87,0.01,0.13,0.146,0.162,832,0.081,0.114,0.868,0.000,0.018,88177,69941,9,0.478,0.069,0.086,1474190,0.104,2.332,0.027,16.92,47407,519,1.169,0.204,0.281,8928657,1.27,7.83,0.349,0.438,0.006,4.1,24.1,32.0,137.8,27752,0.106,0.00,0.0030,0.072,454,0.628,0.000,0.653,0.576,2.59,3.43,4.83,0.05,0.031,1.19,1.33,1.29,0.636,0.00203,4.12,22.0719,1488.28,96095.3,140196.6,11.121,26.0478,85.599,388.584,0.878,0.303,43.1,37.237,57.160,236,926.0,97.49,2.739,45.047,3470.4,29.843,0.137,2.00,15.6455,34592.1,1.6272,0.6543,12.55,1.538,0.479,0.4712,0.0000,0.474,0.185,0.444,0.0000,5.96,1.98,4,14,16,92,31.2198,1.5344,0.5237,0.0000,0.0000
