step,event,lineage,other,size
5000,birth,1,0,60
5000,birth,3,0,302
5000,birth,6,0,37
5000,birth,8,0,10
5000,birth,10,0,7
5000,birth,11,0,12
5000,birth,12,0,105
5000,birth,13,0,28
5000,birth,14,0,39
5000,birth,15,0,21
5000,birth,21,0,45
5000,birth,23,0,9
5000,birth,24,0,8
5000,birth,28,0,28
5000,birth,31,0,26
5000,birth,32,0,24
5000,birth,35,0,19
5000,birth,36,0,6
5000,birth,38,0,15
5000,birth,39,0,37
5000,birth,47,0,12
5000,birth,50,0,10
5000,birth,54,0,9
5000,birth,60,0,43
5000,birth,63,0,29
5000,birth,68,0,38
5000,birth,71,0,22
5000,birth,73,0,5
6000,birth,93,0,1526
6000,birth,97,0,49
6000,birth,101,0,13
6000,extinct,11,0,12
6000,extinct,35,0,19
7000,birth,105,0,13
7000,birth,114,0,28
7000,extinct,8,0,10
7000,extinct,10,0,7
7000,extinct,28,0,14
7000,extinct,36,0,6
7000,extinct,39,0,10
7000,extinct,47,0,12
7000,extinct,50,0,10
7000,extinct,68,0,32
7000,extinct,73,0,5
8000,extinct,1,0,14
8000,extinct,12,0,17
8000,extinct,14,0,14
8000,extinct,15,0,9
8000,extinct,24,0,9
8000,extinct,31,0,7
8000,extinct,38,0,10
9000,extinct,13,0,8
9000,extinct,54,0,5
9000,extinct,60,0,9
9000,extinct,71,0,48
9000,extinct,97,0,41
9000,extinct,105,0,13
9000,extinct,114,0,28
10000,extinct,23,0,5
10000,extinct,32,0,11
10000,extinct,63,0,24
10000,extinct,101,0,7
11000,extinct,6,0,10
13000,extinct,21,0,20
16000,split,166,3,61
18000,split,182,3,127
18000,split,183,3,785
19000,extinct,3,0,5
21000,extinct,182,0,5
22000,split,191,93,46
26000,split,210,183,172
26000,split,211,166,10
26000,extinct,93,0,6
27000,split,226,166,9
28000,split,257,166,62
29000,split,264,166,294
29000,split,265,166,34
29000,split,266,166,43
29000,extinct,191,0,33
29000,extinct,211,0,35
30000,split,298,183,7
30000,extinct,210,0,41
30000,extinct,226,0,9
31000,split,306,166,21
31000,split,313,166,50
32000,split,331,183,757
32000,split,348,183,10
32000,split,352,166,14
32000,merge,264,166,242
32000,extinct,298,0,7
33000,split,363,166,46
33000,split,364,166,11
33000,split,368,166,36
33000,split,369,166,28
33000,split,372,166,11
33000,extinct,266,0,33
33000,extinct,306,0,21
33000,extinct,348,0,10
34000,split,389,183,12
34000,extinct,183,0,31
34000,extinct,257,0,8
34000,extinct,352,0,14
35000,split,404,166,11
35000,extinct,369,0,6
35000,extinct,389,0,12
36000,extinct,364,0,11
36000,extinct,372,0,11
38000,split,433,166,169
41000,extinct,404,0,6
42000,extinct,363,0,8
45000,extinct,313,0,6
46000,split,453,446,20
47000,split,458,166,88
47000,split,461,166,23
47000,split,463,166,12
48000,split,468,166,35
48000,extinct,461,0,23
49000,split,482,265,107
49000,split,484,265,42
50000,split,493,166,11
50000,extinct,265,0,12
50000,extinct,453,0,43
50000,extinct,458,0,9
51000,split,509,166,23
51000,extinct,493,0,11
52000,split,529,166,11
52000,extinct,463,0,5
52000,extinct,468,0,52
52000,extinct,484,0,42
53000,split,544,368,37
53000,extinct,509,0,6
54000,split,552,166,10
54000,extinct,482,0,6
54000,extinct,529,0,11
55000,split,565,551,41
56000,split,573,166,39
56000,split,574,331,20
56000,split,575,166,141
57000,split,580,166,101
57000,split,582,166,131
58000,split,589,580,79
58000,extinct,552,0,10
59000,split,594,166,28
59000,extinct,433,0,5
60000,split,596,166,91
60000,split,597,166,17
60000,extinct,368,0,5
61000,split,584,166,15
61000,merge,594,582,36
63000,split,600,574,10
63000,extinct,597,0,10
65000,split,608,589,6
66000,extinct,584,0,5
66000,extinct,600,0,5
67000,extinct,596,0,23
67000,extinct,608,0,6
68000,split,622,544,37
69000,extinct,331,0,6
69000,extinct,565,0,42
71000,split,662,166,8
71000,split,681,574,21
71000,split,682,574,41
71000,extinct,589,0,6
72000,split,687,544,10
72000,extinct,622,0,62
72000,extinct,662,0,8
73000,split,698,582,102
73000,split,705,574,7
73000,extinct,166,0,44
73000,extinct,544,0,5
73000,extinct,682,0,41
74000,extinct,681,0,14
74000,extinct,687,0,10
74000,extinct,705,0,7
75000,split,725,582,55
75000,extinct,573,0,15
77000,split,724,582,11
77000,extinct,698,0,10
77000,extinct,725,0,6
81000,extinct,724,0,11
82000,split,754,574,12
83000,extinct,754,0,12
87000,split,774,574,6
88000,split,783,575,44
88000,extinct,580,0,9
89000,split,794,574,44
89000,split,795,582,5
89000,extinct,774,0,6
90000,split,809,582,18
91000,split,824,582,71
91000,split,825,582,35
91000,extinct,783,0,9
92000,extinct,795,0,44
92000,extinct,809,0,18
93000,split,856,582,5
93000,split,858,575,7
93000,extinct,825,0,11
94000,split,876,574,50
94000,extinct,794,0,13
94000,extinct,856,0,5
94000,extinct,858,0,7
95000,split,883,575,12
97000,split,905,575,33
97000,split,907,582,12
97000,extinct,883,0,12
99000,split,915,575,451
99000,split,917,574,253
99000,split,918,575,347
