step,event,lineage,other,size
5000,birth,1,0,79
5000,birth,2,0,37
5000,birth,3,0,73
5000,birth,5,0,30
5000,birth,7,0,15
5000,birth,8,0,26
5000,birth,11,0,99
5000,birth,13,0,14
5000,birth,14,0,9
5000,birth,15,0,16
5000,birth,20,0,40
5000,birth,21,0,9
5000,birth,22,0,21
5000,birth,23,0,7
5000,birth,27,0,30
5000,birth,29,0,44
5000,birth,30,0,24
5000,birth,31,0,40
5000,birth,33,0,18
5000,birth,37,0,31
5000,birth,38,0,419
5000,birth,40,0,8
5000,birth,42,0,19
5000,birth,44,0,14
5000,birth,45,0,187
5000,birth,48,0,19
5000,birth,49,0,108
5000,birth,59,0,9
5000,birth,63,0,10
5000,birth,66,0,17
5000,birth,71,0,20
5000,birth,72,0,7
5000,birth,87,0,16
5000,birth,97,0,8
5000,birth,110,0,12
5000,birth,112,0,19
6000,birth,113,0,10
6000,birth,114,0,6
6000,birth,117,0,29
6000,birth,119,0,23
6000,merge,22,1,21
6000,extinct,33,0,18
6000,merge,37,1,31
7000,birth,56,0,83
7000,extinct,21,0,8
7000,extinct,44,0,6
7000,extinct,71,0,20
7000,extinct,87,0,5
7000,extinct,97,0,8
7000,extinct,113,0,10
8000,birth,65,0,11
8000,birth,67,0,25
8000,split,125,49,11
8000,birth,126,0,36
8000,split,139,1,29
8000,birth,140,0,11
8000,merge,1,38,17
8000,extinct,7,0,5
8000,extinct,13,0,8
8000,extinct,40,0,8
8000,extinct,59,0,6
8000,extinct,63,0,14
8000,extinct,112,0,19
9000,birth,43,0,51
9000,split,144,56,27
9000,extinct,14,0,13
9000,extinct,15,0,6
9000,extinct,23,0,56
9000,extinct,72,0,7
9000,extinct,114,0,6
10000,extinct,3,0,16
10000,extinct,11,0,13
10000,extinct,29,0,13
10000,extinct,45,0,8
10000,extinct,56,0,42
10000,extinct,65,0,11
10000,extinct,66,0,6
10000,extinct,117,0,7
10000,extinct,119,0,5
10000,extinct,140,0,11
11000,split,148,20,8
11000,split,152,49,5
11000,extinct,27,0,6
11000,extinct,42,0,23
11000,extinct,48,0,5
11000,extinct,110,0,14
12000,split,155,11,21
12000,extinct,2,0,15
12000,extinct,5,0,10
12000,extinct,43,0,12
12000,extinct,67,0,9
12000,extinct,144,0,16
12000,extinct,148,0,8
12000,extinct,152,0,5
13000,split,162,49,422
13000,extinct,8,0,5
13000,extinct,30,0,5
13000,extinct,125,0,11
13000,extinct,126,0,5
13000,extinct,139,0,7
14000,extinct,20,0,11
14000,extinct,31,0,19
14000,extinct,49,0,20
14000,extinct,155,0,21
15000,split,186,31,7
18000,split,208,162,8
19000,extinct,186,0,7
21000,split,220,162,48
21000,split,225,162,28
21000,extinct,208,0,5
24000,split,258,220,11
25000,split,275,162,6
25000,extinct,258,0,11
26000,extinct,162,0,26
26000,extinct,225,0,7
26000,extinct,275,0,6
27000,split,306,162,1098
28000,split,335,306,167
28000,extinct,220,0,7
31000,split,383,306,13
33000,split,399,335,15
35000,split,418,306,41
35000,split,427,306,10
36000,extinct,335,0,16
38000,split,433,306,21
38000,extinct,383,0,6
39000,split,435,433,6
39000,extinct,427,0,5
40000,split,437,418,24
42000,split,446,399,33
42000,extinct,433,0,5
42000,extinct,435,0,13
44000,split,459,418,27
44000,split,461,399,7
46000,split,474,461,20
47000,extinct,306,0,6
47000,extinct,461,0,7
49000,split,510,399,14
49000,extinct,437,0,7
50000,split,524,510,12
51000,extinct,474,0,11
52000,split,553,446,10
52000,split,557,418,6
52000,split,560,399,7
52000,extinct,459,0,11
52000,extinct,524,0,12
53000,split,574,399,5
54000,split,581,510,8
54000,extinct,560,0,7
55000,split,588,399,7
55000,extinct,446,0,10
55000,extinct,510,0,7
55000,extinct,557,0,6
55000,extinct,574,0,5
56000,extinct,418,0,5
