step,mass,born_mass,hard,muscle,sensor,digestive,bite,shell,open,speed,age,energy,plant,meat,lineage,place,born_place,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,fat,size,density,digest,side
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2910,0.00,23.04,146.29,876,0,0,0,1.00,1.00,1.00,2,3,2,19.1,24.718,6,2.000,0.995,4
100000,0.88,10,0,0,0,1,0,1.00,28,0.000,2885,0.00,103.75,7.19,582,0,0,0,1.00,1.00,1.00,1,1,1,14.1,4.380,1,0.876,0.503,8
100000,0.95,9,0,0,0,1,0,1.00,28,0.000,2878,0.00,67.05,6.23,575,2,2,0,1.00,1.00,1.00,1,1,1,42.0,1.882,1,0.949,0.409,8
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2863,-0.00,25.12,204.01,921,1,0,0,1.00,1.00,1.00,2,3,2,31.1,36.892,6,2.000,0.997,4
100000,1.99,7,0,0,0,2,0,1.00,30,0.000,2847,0.00,62.61,0.67,915,2,1,0,1.00,1.00,1.00,1,1,2,59.3,2.100,2,0.997,0.545,9
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2832,0.52,15.20,156.35,876,2,0,0,1.00,1.00,1.00,2,3,2,37.8,13.176,6,2.000,0.995,4
100000,2.89,7,0,0,0,3,0,1.00,24,0.000,2831,0.16,97.51,5.22,915,1,0,0,1.00,1.00,1.00,1,1,4,36.5,14.428,3,0.962,0.549,8
100000,1.80,9,0,0,0,2,0,1.00,34,0.000,2810,0.00,149.53,9.11,582,2,0,0,1.00,1.00,1.00,2,1,6,57.0,7.911,2,0.900,0.469,10
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2791,0.18,51.63,157.49,574,0,1,0,1.00,1.00,1.00,2,3,2,11.5,60.000,6,2.000,0.997,4
100000,3.60,9,0,0,0,4,0,1.00,30,0.000,2777,0.27,95.44,1.91,582,2,0,0,1.00,1.00,1.00,2,2,3,55.0,18.003,4,0.900,0.469,10
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2707,-0.00,61.63,58.14,574,0,2,0,1.00,1.00,1.00,1,3,2,1.0,45.970,6,2.000,0.997,4
100000,1.04,9,0,0,0,1,0,1.00,32,0.000,2680,0.00,104.21,11.01,918,2,0,0,1.00,1.00,1.00,1,1,1,41.0,3.992,1,1.040,0.578,9
100000,4.21,12,0,0,0,4,0,1.00,26,0.000,2675,0.00,128.07,33.85,918,0,0,0,1.00,1.00,1.00,2,1,6,17.9,15.845,4,1.053,0.570,9
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2669,0.00,40.59,91.24,876,0,1,0,1.00,1.00,1.00,2,3,2,21.0,6.298,6,2.000,0.995,4
100000,3.90,35,0,0,0,4,0,1.00,26,0.000,2626,0.03,107.81,18.77,582,2,0,0,1.00,1.00,1.00,2,2,3,43.9,14.663,4,0.976,0.472,9
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2621,2.60,29.22,132.23,574,2,0,0,1.00,1.00,1.00,2,3,2,46.2,27.378,6,2.000,0.997,4
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2620,0.00,49.01,139.58,917,0,0,0,1.00,1.00,1.00,2,3,2,11.7,15.562,6,2.000,0.997,4
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2605,2.23,16.80,105.10,574,1,0,0,1.00,1.00,1.00,2,3,2,29.4,21.038,6,2.000,0.997,4
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2589,0.00,28.99,124.02,574,1,0,0,1.00,1.00,1.00,2,3,2,29.8,11.131,6,2.000,0.997,4
100000,12.00,6,0,4,0,2,0,1.00,6,0.333,2572,0.00,18.81,127.29,574,0,0,0,1.00,1.00,1.00,1,3,2,13.1,16.550,6,2.000,0.996,4
100000,1.05,12,0,0,0,1,0,1.00,32,0.000,2498,0.00,106.79,4.31,918,1,1,0,1.00,1.00,1.00,1,1,1,33.6,3.012,1,1.053,0.570,9
