step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
60000,0,1042,24.44,3.45,5.04,0.35,9.27,0.70,2.15,0.255,0.216,281019.1,152691.2,10,136,3.56,2.36,1.49,12.0312,1035.16,20086.5,1.0923,4.0008,5462,14.0232,43,29.8302,90494.6,165.42,0.7734,7050.2,14.3361
60000,1,704,28.92,4.17,6.02,0.28,10.95,0.85,2.31,0.295,0.172,140771.5,75885.0,9,102,4.06,2.57,1.56,4.9366,664.33,26820.6,0.2551,4.1817,5461,14.0206,81,12.2105,32866.3,81.35,3.9218,4882.5,6.4913
60000,2,517,27.86,4.01,5.81,0.19,11.31,0.92,2.19,0.302,0.127,83943.7,43603.7,8,123,3.99,2.52,1.42,1.9007,189.43,34688.5,0.0787,4.0484,5461,14.0206,81,4.7522,10037.9,53.21,7.2867,3761.4,3.3701
70000,0,1077,30.34,4.61,5.76,0.23,10.63,0.76,2.50,0.272,0.260,430363.3,255876.9,12,150,3.94,2.82,1.63,25.3081,1307.68,15920.1,19.3187,1.6315,5462,25.4783,93,55.6374,174479.1,165.42,3.0955,8378.1,23.6901
70000,1,834,32.38,3.76,6.44,0.18,11.75,0.68,2.19,0.251,0.215,376987.5,220439.0,11,103,4.10,2.41,1.51,19.9946,942.17,18249.2,19.3008,2.3637,5461,25.4737,60,47.5050,139300.0,81.35,16.1738,6876.7,21.0610
70000,2,715,36.26,4.29,6.89,0.14,12.68,0.80,2.31,0.273,0.195,289830.3,176170.2,12,131,4.32,2.57,1.60,13.7568,499.21,22943.9,11.3493,3.0097,5461,25.4737,82,33.4360,89445.0,53.21,34.2934,6918.8,16.3370
80000,0,993,28.07,4.00,5.22,0.13,9.48,0.70,2.31,0.262,0.214,276185.2,141002.3,5,153,3.64,2.51,1.54,12.2789,1045.76,20742.9,0.9030,4.0390,5462,13.5649,43,30.0683,91228.7,165.42,0.7776,7820.5,13.7571
80000,1,770,28.37,4.00,5.43,0.13,9.88,0.69,2.29,0.247,0.171,135781.4,78201.2,5,126,3.75,2.52,1.46,5.2779,508.96,26061.5,0.3594,4.2501,5461,13.5624,49,11.2926,30409.9,81.35,4.1609,4943.4,6.1967
80000,2,555,27.93,4.48,5.16,0.21,9.19,0.74,2.43,0.288,0.121,86379.2,47375.9,5,170,3.67,2.66,1.45,2.5888,143.01,34694.6,0.0843,4.0561,5461,13.5624,44,4.9490,12433.1,53.21,7.4800,3137.5,3.3672
90000,0,1046,26.44,4.68,5.05,0.41,9.03,0.99,2.55,0.369,0.230,434685.7,241880.3,7,150,3.76,2.76,1.56,25.6956,1064.19,17792.9,18.5205,1.4288,5462,25.9988,46,58.1417,193470.3,165.42,2.6591,7325.8,22.5080
90000,1,1038,25.43,4.24,4.69,0.34,9.19,0.87,2.40,0.313,0.218,388544.0,211285.2,7,127,3.60,2.61,1.54,19.0735,579.47,20961.6,19.5108,2.7372,5461,25.9941,37,47.3360,145175.8,81.35,18.4378,7377.6,21.2364
90000,2,766,26.52,4.79,4.77,0.32,9.11,0.99,2.62,0.369,0.167,272883.0,141215.8,6,178,3.74,2.89,1.57,10.5537,435.33,25067.2,11.1268,3.7535,5461,25.9941,63,29.9988,86159.7,53.21,32.5540,5801.2,14.0857
100000,0,1023,24.36,4.21,4.12,0.27,9.35,0.91,2.38,0.326,0.210,276742.6,134581.0,6,162,3.54,2.62,1.46,11.6908,699.53,21121.4,0.8835,4.9574,5462,13.8078,32,28.1898,94963.9,165.42,0.7598,6222.7,12.5782
100000,1,639,25.59,4.52,4.56,0.46,9.62,0.98,2.42,0.329,0.140,131169.0,66325.3,5,134,3.74,2.75,1.40,4.0284,289.57,28452.8,0.3154,4.9229,5461,13.8052,47,10.1798,27530.7,81.35,3.8964,4000.0,5.3860
100000,2,565,25.12,4.22,4.29,0.20,10.13,0.92,2.33,0.303,0.122,90016.2,44786.9,5,157,3.61,2.64,1.43,2.4700,266.12,34532.6,0.1507,4.1008,5461,13.8052,37,5.8447,16924.8,53.21,7.4930,3290.7,3.2266
