step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
46000,3749,0.4996,60169.0,627,1364,1362,1023,149,151,133,12305,13992,19207,6720,6062,5299
47000,3508,0.5522,63027.3,696,1324,1244,940,123,117,126,11705,14122,18944,6748,6331,4858
48000,3525,0.5160,60307.1,699,1323,1233,969,125,123,98,12480,15185,20028,6530,6080,4834
49000,3204,0.5368,61667.1,743,1156,1165,883,106,128,112,12917,15730,21065,5821,5679,4399
50000,3025,0.5494,57495.3,775,1211,1043,771,116,110,113,15548,18226,23564,5833,5154,3491
51000,2724,0.5470,49622.9,777,1148,923,653,104,100,111,18556,22816,27357,5110,4604,2850
52000,2164,0.5767,37484.0,813,1001,704,459,104,113,108,23290,29376,32920,4579,3696,1948
53000,1634,0.6334,25733.8,863,911,461,262,85,94,113,28281,35583,39246,3893,2031,1073
54000,1035,0.5981,15594.2,944,686,210,139,58,76,88,31267,40381,44337,3690,1361,575
55000,745,0.5638,10176.6,783,562,138,45,20,91,44,32955,42912,47095,3447,898,375
56000,765,0.5216,9429.8,645,583,126,56,13,95,56,32839,43286,48122,3206,603,273
57000,1001,0.4945,15511.4,723,624,216,161,22,146,146,30081,41163,47073,3042,354,158
58000,1530,0.4810,22425.4,747,807,404,319,43,230,247,27625,37943,44702,2861,514,210
59000,2255,0.5113,28448.0,635,1029,665,561,107,165,241,24134,32464,40869,4138,2499,1696
60000,2613,0.4849,39677.6,639,1094,805,714,90,137,177,20453,26509,34361,4930,3233,2198
61000,3033,0.5091,51445.3,706,1309,933,791,127,127,192,16371,20872,27574,5718,3990,3146
62000,3187,0.5033,59504.0,747,1337,1021,829,101,113,162,14507,16948,22583,5561,4606,3505
63000,3393,0.5075,64552.3,739,1318,1117,958,120,92,131,11993,14459,19527,6106,5649,4300
64000,3471,0.5318,67057.4,762,1390,1134,947,126,110,152,10646,13123,18113,6369,5691,5241
65000,3662,0.5426,70472.7,754,1434,1230,998,141,129,172,10182,12931,17818,6042,5884,4758
66000,3656,0.5440,66499.3,760,1297,1350,1009,150,131,127,10863,13063,18922,6454,5961,4976
67000,3529,0.5523,64037.0,755,1294,1213,1022,110,141,144,11725,13826,19213,6203,6609,4630
68000,3506,0.5402,64715.1,780,1353,1191,962,146,117,151,11259,14107,19481,6587,6067,4706
69000,3319,0.5577,62712.9,785,1196,1240,883,127,122,134,13366,15767,21157,5695,5716,4368
70000,3052,0.5675,54974.9,783,1226,1066,760,159,123,136,16086,19034,24285,5727,5032,3863
71000,2675,0.5548,48436.6,831,1061,924,690,122,116,138,18833,23013,28771,5212,3983,3225
72000,2024,0.5776,40801.5,878,907,640,477,92,117,110,22050,27709,33194,4839,3237,2091
73000,1519,0.6122,28012.0,950,783,463,273,90,112,103,27376,33642,38973,4417,2289,1105
74000,1110,0.6198,15915.2,849,726,260,124,43,104,74,31635,39532,44668,3457,1331,522
75000,746,0.6381,10636.3,846,547,137,62,23,96,59,32782,42555,48284,2683,887,298
76000,682,0.5440,10726.4,763,474,120,88,14,104,88,32350,42641,48906,2302,471,181
77000,996,0.4900,14883.4,719,607,232,157,32,180,138,30583,40978,47796,2479,256,180
78000,1453,0.4783,21821.7,743,730,389,334,79,193,231,28234,37298,44532,3084,697,446
79000,2015,0.4739,29017.5,648,853,645,517,81,150,216,25539,31673,39298,4104,2201,1718
80000,2335,0.4809,40072.5,707,1004,703,628,161,115,177,22609,25332,31926,4883,3205,2497
81000,2560,0.5094,57135.0,803,1055,814,691,135,92,157,17999,18464,23899,5086,4243,2859
82000,2795,0.4912,63153.1,794,1099,926,770,132,115,146,14304,15489,19402,5514,4852,3430
83000,2962,0.5105,64161.2,781,1154,1008,800,145,105,158,13845,14267,18147,5751,5229,3963
84000,2951,0.5147,69772.1,838,1153,952,846,131,119,134,12887,13217,15702,6116,5094,3934
85000,3067,0.5148,69270.6,825,1182,1048,837,130,117,162,12134,12605,15350,5799,5711,4055
86000,3142,0.5201,69187.3,814,1154,1084,904,131,125,170,12674,12326,16089,5769,5695,3689
87000,3061,0.4998,69500.8,819,1160,1087,814,129,99,150,12754,13204,15811,5637,5500,3978
88000,2977,0.4931,65752.7,826,1152,1056,769,122,133,132,13420,14662,16714,5755,5915,3485
89000,2830,0.5046,64273.9,833,1062,938,830,121,107,134,15256,16156,18428,5769,5126,3080
90000,2720,0.5077,60624.7,856,1071,970,679,119,123,127,16676,18841,20134,5288,4635,3043
91000,2399,0.5265,52378.4,847,1043,808,548,118,119,118,20766,23334,23673,4866,3691,2069
92000,1993,0.5660,43797.9,912,922,660,411,98,115,131,24833,28227,29578,4224,2369,1427
93000,1521,0.6095,29313.3,952,795,471,255,80,102,108,29781,34467,36418,3304,1737,765
94000,976,0.5984,16645.2,953,606,221,149,65,88,117,33694,39580,42316,3239,1104,453
95000,750,0.5653,11869.6,796,584,95,71,21,69,69,34153,42111,45443,3033,710,297
96000,730,0.4795,9480.3,619,530,135,65,12,113,65,34625,42583,46633,3284,652,221
97000,1001,0.5145,13674.3,675,603,209,189,30,164,184,32889,41176,45956,2916,448,95
98000,1361,0.4217,23535.7,792,722,352,287,52,193,234,28852,37195,42584,3103,449,199
99000,2001,0.4868,29147.4,678,947,512,542,81,154,246,26989,32231,37833,4442,1791,1280
100000,2367,0.4588,39983.6,680,959,797,611,109,140,191,23516,25755,30617,4907,3174,2522
