step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
50000,2,636,23.22,0.48,4.22,0.00,7.81,0.00,1.17,0.000,0.091,298011.8,186137.8,6,120,2.60,1.06,1.27,22.1998,861.78,20992.8,10.2259,5.1291,5461,21.1556,32,21.6667,157729.4,53.21,32.3041,284.4,8.8032
60000,0,780,25.73,0.30,5.72,0.04,7.74,0.01,1.12,0.004,0.124,283254.9,183061.2,4,121,2.73,1.09,1.16,23.4734,1678.07,21775.8,0.6326,5.1398,5462,12.0659,29,20.5580,154707.6,165.42,0.7181,610.5,7.6526
60000,1,802,23.32,0.21,4.96,0.00,8.10,0.00,1.06,0.001,0.122,145882.7,85529.6,3,114,2.71,1.03,1.08,9.4439,1090.40,24654.2,0.3053,5.4662,5461,12.0637,66,7.8527,58705.2,81.35,4.1839,652.9,3.2260
60000,2,482,22.54,0.49,4.62,0.01,7.97,0.00,1.15,0.002,0.072,85215.5,46161.5,3,152,2.79,1.05,1.22,4.4091,414.84,32489.9,0.0875,4.7269,5461,12.0637,43,3.0268,24033.6,53.21,7.3609,261.8,1.4127
70000,0,1059,24.64,0.26,4.70,0.00,7.45,0.00,1.11,0.002,0.151,452361.8,303351.1,14,116,2.58,1.06,1.16,47.5464,1822.82,18075.2,15.6681,2.1634,5462,21.3155,67,40.3811,276758.0,165.42,1.8090,737.9,15.3481
70000,1,977,24.98,0.17,4.78,0.00,7.70,0.00,1.07,0.001,0.141,473325.2,303683.1,13,102,2.72,1.03,1.10,45.9447,1716.17,20466.7,19.1061,3.8202,5461,21.3116,66,40.9038,276399.7,81.35,17.6445,644.3,15.6973
70000,2,656,23.45,0.21,3.84,0.01,8.88,0.00,1.10,0.000,0.097,279607.1,158598.6,8,148,2.80,1.06,1.12,19.2087,1062.31,21168.3,9.9334,7.2028,5461,21.3116,14,17.8995,130862.6,53.21,30.1182,322.8,7.5863
80000,0,1010,22.67,0.18,4.93,0.01,6.78,0.00,1.08,0.000,0.138,285403.9,175853.3,14,118,2.39,1.04,1.10,22.8859,1965.28,19844.9,0.7886,5.8481,5462,12.2373,23,19.7620,148650.6,165.42,0.6507,660.4,7.7476
80000,1,773,23.02,0.29,4.72,0.02,7.82,0.01,1.11,0.004,0.113,141788.7,83504.7,12,109,2.74,1.05,1.14,9.6990,656.05,25706.1,0.2269,5.4790,5461,12.2351,52,7.1826,55553.1,81.35,4.2115,437.5,3.1205
80000,2,523,22.83,0.42,4.41,0.01,8.41,0.00,1.09,0.002,0.079,87696.6,46337.0,12,141,2.88,1.04,1.13,4.4867,317.35,32827.0,0.0897,5.0868,5461,12.2351,22,2.9136,23159.6,53.21,7.5197,193.5,1.3968
90000,0,1132,24.42,0.19,4.42,0.00,7.78,0.00,1.08,0.002,0.161,476053.4,335616.6,18,146,2.66,1.06,1.11,48.0895,1766.15,15693.8,18.6256,3.0758,5462,22.9994,35,39.2121,285475.1,165.42,1.9008,683.6,15.9224
90000,1,913,24.22,0.40,4.29,0.00,8.10,0.00,1.14,0.000,0.134,441698.4,297714.0,17,112,2.78,1.06,1.20,39.8598,1118.57,18950.3,18.8421,5.2869,5461,22.9952,35,35.0746,248228.8,81.35,15.7421,471.8,13.9503
90000,2,698,22.21,0.25,4.03,0.00,7.80,0.01,1.11,0.003,0.096,299613.9,184873.5,15,127,2.68,1.06,1.15,23.3947,837.39,25793.2,8.8664,6.7450,5461,22.9952,19,20.3921,149919.3,53.21,30.8344,316.5,8.1794
100000,0,768,25.27,0.32,5.92,0.00,7.31,0.00,1.11,0.003,0.120,286455.9,185974.5,9,133,2.74,1.07,1.15,24.2083,2707.81,22002.0,0.8912,6.1331,5462,12.2176,24,19.6122,148182.0,165.42,0.8013,714.8,7.6396
100000,1,754,21.27,0.13,4.83,0.03,7.17,0.00,1.06,0.001,0.105,140658.3,85189.8,10,111,2.59,1.04,1.07,9.3061,818.89,25741.3,0.3352,5.4110,5461,12.2154,30,7.2305,56339.4,81.35,3.7918,419.4,2.9940
100000,2,514,21.40,0.18,4.75,0.01,7.66,0.00,1.04,0.000,0.074,84910.2,48454.1,9,151,2.78,1.00,1.06,4.3473,254.36,32453.0,0.0669,5.0483,5461,12.2154,15,2.5047,21393.5,53.21,7.5094,164.8,1.3260
