step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,37,756,19.3,0.2,0.5,0.5,18.0,0.0,1.05,8.5,261,348,36.74,15.56,177,316,263,0.0,1.09,1.01,1.05,3.60,5.57,4.09,34.6,1.011,0.614,6.95
5000,1,112,41.2,3.3,5.3,0.8,27.8,0.2,1.70,6.8,51,1018,122.69,51.75,68,24,20,0.6,1.63,1.59,1.97,5.04,6.96,6.11,27.2,1.024,0.536,8.21
5000,53,87,21.8,3.7,0.0,0.6,15.0,0.0,2.50,5.3,33,832,73.75,37.37,18,37,32,0.0,2.05,2.43,2.85,3.53,4.33,5.75,34.8,0.969,0.377,6.36
5000,59,81,14.2,1.6,0.5,3.1,14.2,0.1,1.54,13.6,42,522,49.04,16.77,25,16,40,0.1,1.63,1.66,1.44,3.54,4.60,4.89,34.9,0.737,0.610,8.07
5000,34,54,59.4,1.8,4.1,19.0,46.1,0.0,1.16,0.6,34,1098,179.05,51.47,36,12,6,0.1,1.05,1.22,1.18,8.00,8.54,8.65,24.3,0.943,0.480,8.70
5000,62,51,34.6,5.1,0.0,0.0,22.1,0.0,2.04,14.1,19,652,57.48,16.90,51,0,0,0.0,2.10,2.54,1.84,5.27,9.71,5.10,12.9,1.079,0.633,10.92
5000,49,45,18.8,0.0,0.0,0.0,19.7,0.0,1.00,11.3,14,270,20.69,9.78,0,30,15,0.0,1.00,1.00,1.00,3.93,7.16,4.69,37.0,0.940,0.584,8.76
5000,14,44,46.8,1.5,0.2,10.2,37.8,0.0,1.33,2.1,22,1065,150.83,35.99,26,11,7,0.0,1.38,1.40,1.27,6.50,7.48,7.77,22.3,1.010,0.539,8.16
5000,11,40,60.5,0.5,0.5,11.1,42.0,0.0,1.16,0.1,23,888,129.49,58.31,25,13,2,0.0,1.18,1.10,1.17,6.40,7.45,7.40,24.1,1.213,0.406,7.45
5000,72,35,22.5,5.0,0.2,0.8,16.3,0.1,1.94,12.3,17,1056,80.44,34.36,0,29,6,0.1,1.80,2.17,1.95,4.26,6.37,4.89,34.9,0.822,0.397,8.66
5000,2,33,8.4,0.3,0.0,1.6,7.5,0.0,1.16,11.3,11,788,42.82,18.84,0,5,28,0.0,1.18,1.17,1.14,2.00,3.42,2.97,38.5,0.953,0.326,6.03
5000,6,33,52.6,0.3,18.8,0.1,26.4,0.0,1.08,4.5,22,1155,127.55,43.03,4,16,13,0.0,1.04,1.08,1.13,6.00,7.21,7.33,39.2,1.162,0.597,8.39
