step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
31000,2688,0.4554,18082.0,304,1115,928,645,98,127,148,36220,34889,33344,3543,2728,1832
32000,2073,0.5046,17992.5,428,967,681,425,113,140,156,36373,37066,37142,2953,1974,881
33000,1412,0.5715,16627.4,709,765,383,264,106,139,153,36380,40374,41106,1670,667,333
34000,931,0.5994,13185.7,936,592,187,152,32,105,128,36084,42635,44249,1546,195,98
35000,828,0.5266,9913.1,691,654,120,54,15,102,54,35864,44435,46868,1087,164,49
36000,859,0.4715,8719.1,579,648,147,64,16,129,63,34917,44957,48461,983,96,34
37000,1120,0.4554,14668.5,728,668,260,192,15,216,178,31574,42544,47441,1226,123,100
38000,1720,0.4785,19770.4,682,875,483,362,45,258,255,28858,39634,45773,2086,520,99
39000,2518,0.4678,22855.1,527,1183,752,583,102,207,243,26851,36461,43356,2716,1218,955
40000,2939,0.4505,31565.1,492,1186,1011,742,132,160,198,23710,30993,38898,3068,2101,1441
41000,3120,0.4465,46672.6,577,1254,1039,827,131,134,189,19443,24410,31663,3411,2503,1801
42000,3582,0.4542,56987.8,590,1348,1247,987,144,147,204,16016,19541,26456,4057,3351,2021
43000,3912,0.4486,59635.6,556,1447,1416,1049,149,140,156,15182,16905,23602,4158,4144,2443
44000,3895,0.4935,63555.7,618,1421,1390,1084,147,148,172,14210,15931,21911,4502,3928,3018
45000,4027,0.4991,63722.6,628,1564,1411,1052,161,160,202,13284,15668,21263,4460,4391,3217
46000,4199,0.4661,61979.3,596,1651,1414,1134,166,182,183,14210,16953,22719,4085,3684,2586
47000,4008,0.4923,60529.1,620,1522,1424,1062,180,172,181,15005,17324,23746,3869,4100,2836
48000,3784,0.4923,63537.5,646,1538,1329,917,157,164,201,14380,17061,22903,3946,3409,2335
49000,3581,0.5029,59768.5,681,1407,1254,920,156,167,207,15657,18624,24315,4058,3364,2340
50000,3155,0.5046,53784.5,701,1226,1152,777,125,145,153,17950,22040,27983,3700,2740,1797
51000,2728,0.5308,45247.7,702,1192,912,624,114,141,152,21361,26683,32568,2760,2381,1249
52000,2172,0.5405,34859.5,756,1047,686,439,99,123,136,25223,32039,37442,2606,1470,577
53000,1606,0.5747,20261.2,767,875,432,299,79,133,166,30919,38550,43514,1972,1184,259
54000,949,0.6027,10689.2,735,610,189,150,31,126,122,33962,43139,47747,1858,398,87
55000,741,0.5425,8707.4,689,531,134,76,20,115,73,33876,44810,49941,1078,210,48
56000,784,0.5523,8031.3,620,527,166,91,14,138,89,33426,44874,50660,1033,187,24
57000,1073,0.4632,12973.8,712,621,284,168,26,209,155,31184,42728,49250,1236,273,57
58000,1738,0.4609,18190.9,638,881,483,374,63,242,240,28537,39731,47254,1913,501,366
59000,2386,0.4489,23121.0,545,991,836,559,92,201,231,26854,35422,43927,2500,1304,989
60000,2844,0.4828,32298.7,553,1080,1022,742,137,160,230,24045,29921,39232,2912,2273,1136
61000,2952,0.4438,49420.7,637,1035,1128,789,127,123,154,19537,21827,30780,2750,3465,1487
62000,3511,0.4816,59767.2,598,1306,1327,878,163,122,171,16856,17992,24183,3106,3993,1986
63000,3664,0.4686,62835.7,633,1351,1427,886,159,139,110,14729,16765,22416,3432,4330,2087
64000,3626,0.4848,66958.8,684,1245,1412,969,155,131,140,13441,15415,21448,4112,3884,2198
65000,3829,0.4913,69273.0,680,1288,1547,994,169,137,157,13393,14302,20213,3622,4216,2131
66000,3952,0.4825,66724.3,655,1405,1565,982,139,144,184,14432,14980,20481,3939,3735,2192
67000,3761,0.5132,65360.8,686,1375,1424,962,156,135,181,15341,16494,21868,3328,3576,2042
68000,3725,0.5162,62560.6,691,1323,1438,964,151,156,184,16303,17966,23482,3182,3213,1764
69000,3314,0.4979,61699.6,754,1311,1158,845,130,150,191,16113,18787,23618,3383,3067,2180
70000,3151,0.4929,56010.8,739,1222,1234,695,123,132,175,19266,20716,26784,2881,2976,1502
71000,2797,0.5209,47201.5,711,1148,1040,609,131,121,157,23230,25785,29731,2621,2278,1018
72000,2176,0.5754,37467.6,826,1010,746,420,117,127,158,27059,31314,34689,1921,1463,679
73000,1547,0.5579,22717.8,880,814,481,252,72,119,137,31695,37699,40566,1860,1121,231
74000,1056,0.6136,12253.1,794,697,235,124,48,108,97,34925,42975,45577,1354,443,174
75000,700,0.5714,9275.8,798,503,135,62,23,104,60,34347,44310,48029,1652,363,84
76000,701,0.5150,9151.5,716,462,165,74,13,146,74,33753,44470,49174,1273,68,36
77000,1116,0.5152,12156.0,659,620,284,212,9,242,191,32133,43014,48771,1157,219,145
78000,1582,0.5341,17036.2,701,759,451,372,49,279,280,30195,40282,47058,1459,545,341
79000,2197,0.4506,21977.6,591,938,670,589,112,245,325,27989,36640,44429,2399,946,441
80000,2812,0.4630,33191.5,561,1115,930,767,150,191,258,23425,30972,39309,3029,1468,1096
81000,2762,0.4671,48833.7,709,1107,908,747,146,149,209,19848,23854,31416,3400,2024,1185
82000,3245,0.4721,57323.4,641,1320,1033,892,141,153,174,18814,19399,24774,3977,2619,1518
83000,3643,0.4738,60642.5,630,1469,1283,891,171,143,171,16306,18170,22443,3711,3340,1669
84000,3617,0.4714,64971.9,668,1401,1241,975,154,174,184,14297,16748,21572,4034,3025,2026
85000,3796,0.4797,68482.9,668,1434,1271,1091,136,150,147,13906,16143,19840,4354,2837,2150
86000,3812,0.4696,66440.7,655,1565,1258,989,152,135,187,13840,15980,20131,4350,3503,2021
87000,3722,0.4774,64425.1,676,1472,1282,968,156,125,180,15063,17441,20827,4278,2776,1796
88000,3615,0.4913,65337.2,706,1361,1267,987,139,147,192,15527,17462,21330,3867,3223,1450
89000,3215,0.5067,59940.0,735,1271,1117,827,157,155,202,17978,19801,22839,4053,2820,1167
90000,3045,0.5166,53178.5,713,1277,997,771,127,140,156,20044,23050,26009,3545,2559,1307
91000,2538,0.5248,50274.5,807,1082,854,602,109,124,158,21810,25375,27899,3423,1618,1148
92000,2277,0.5441,37483.5,770,1156,676,445,119,129,176,26250,31886,33872,2593,1199,553
93000,1587,0.5747,23675.0,824,927,402,258,87,121,137,31237,37729,39842,2188,816,283
94000,1026,0.5945,13195.7,846,673,204,149,55,127,112,34612,42532,45143,1812,347,98
95000,805,0.5839,10465.9,707,587,163,55,17,127,49,34489,44225,47712,1290,201,59
96000,901,0.4983,10602.0,624,643,184,74,17,165,71,33297,44137,48652,1103,69,40
97000,1126,0.4742,13719.4,708,660,259,207,20,202,172,31173,42516,48143,1673,102,163
98000,1671,0.4877,18832.1,635,797,462,412,71,238,238,28451,39327,46032,2507,630,397
99000,2335,0.4617,28862.8,590,1075,705,555,145,156,258,24281,33316,41322,3098,1622,1068
100000,2534,0.4803,43068.6,699,1022,873,639,125,142,189,19865,25948,34223,3937,2886,1639
