step,place,pop,mass,hard,muscle,sensor,digestive,bite,shell,biters,cover,plant_intake,meat_intake,lineages,movers,foot,shell_front,shell_back,dead,carrion,soil,barren,regrowth,cells,rain,trees,fruit,fruit_intake,water,dry,root,root_intake
40000,1,690,29.82,0.27,5.69,0.14,10.89,0.01,1.10,0.004,0.134,122070.1,54669.8,6,135,3.07,1.09,1.10,4.6629,469.00,26321.5,0.0878,4.0754,5461,12.4484,112,10.3770,64447.9,81.35,4.2773,1846.6,1.5870
40000,2,501,30.59,0.17,5.36,0.10,12.41,0.00,1.05,0.000,0.103,80345.2,33688.2,4,152,3.26,1.05,1.07,2.4042,206.38,34708.9,0.0237,3.5748,5461,12.4484,61,5.8920,34890.3,53.21,7.8650,1148.0,0.9426
50000,0,1125,28.79,0.08,3.88,0.00,10.37,0.00,1.03,0.002,0.185,461019.1,282032.3,13,151,2.92,1.01,1.04,42.7841,1345.21,17974.1,17.6210,3.9990,5462,24.6547,49,52.8686,362734.2,165.42,1.9492,1424.0,6.6432
50000,1,931,27.99,0.07,3.95,0.00,9.97,0.01,1.03,0.003,0.148,371483.7,179164.9,11,155,2.80,1.02,1.04,24.6195,1032.81,21726.7,18.1824,6.6255,5461,24.6502,48,35.5179,254492.4,81.35,17.4726,1519.2,5.5317
50000,2,532,30.21,0.02,3.77,0.00,11.29,0.00,1.00,0.000,0.092,278203.9,121247.1,7,156,2.91,1.00,1.01,15.5995,482.01,27423.8,9.8990,7.8707,5461,24.6502,39,21.9672,161912.4,53.21,32.7064,1109.0,3.8959
60000,0,923,26.23,0.01,3.52,0.00,9.56,0.00,1.01,0.001,0.139,272579.1,132588.4,20,109,2.77,1.01,1.01,16.8488,1321.51,20969.9,1.1875,7.0511,5462,13.3754,44,21.7536,169006.0,165.42,0.9402,1436.7,3.4455
60000,1,837,24.64,0.04,2.73,0.00,9.51,0.00,1.02,0.000,0.117,137370.9,53284.1,18,147,2.71,1.01,1.03,6.6504,570.92,26738.9,0.3813,5.9762,5461,13.3730,51,8.1724,62698.4,81.35,3.9946,1094.9,1.4310
60000,2,508,24.65,0.01,2.96,0.00,9.35,0.00,1.00,0.000,0.072,83849.2,28295.3,15,202,2.79,1.00,1.01,3.6666,174.62,36556.7,0.0809,5.0768,5461,13.3730,33,3.1595,24846.9,53.21,7.9103,732.4,0.8125
70000,0,1139,21.47,0.04,1.74,0.00,8.91,0.00,1.01,0.001,0.140,409945.3,246311.1,26,160,2.61,1.01,1.02,33.0252,1352.69,20819.6,19.1864,6.4790,5462,26.3483,9,38.8887,294047.1,165.42,2.7664,1210.8,5.8041
70000,1,978,20.96,0.04,1.80,0.00,8.61,0.00,1.02,0.001,0.116,424713.1,242440.6,27,138,2.58,1.01,1.02,33.2468,827.31,23594.5,21.4899,7.4497,5461,26.3435,7,40.1660,300067.0,81.35,15.6248,984.5,5.7266
70000,2,699,22.53,0.04,1.36,0.02,9.82,0.00,1.01,0.001,0.090,261383.0,114659.2,19,205,2.86,1.01,1.02,14.1610,286.24,26934.6,8.2639,9.6134,5461,26.3435,8,15.9925,133601.9,53.21,30.2092,819.0,3.3529
80000,0,1067,20.50,0.11,2.12,0.00,7.92,0.00,1.05,0.000,0.124,271858.0,136135.3,17,132,2.58,1.03,1.07,16.5241,716.64,20238.9,1.2100,8.8852,5462,13.2060,13,19.5559,153794.3,165.42,0.7717,1159.1,3.0950
80000,1,803,20.06,0.11,1.39,0.00,8.41,0.00,1.05,0.000,0.092,131960.9,54214.1,14,213,2.68,1.06,1.07,6.9940,328.51,27177.7,0.3118,6.4818,5461,13.2036,33,6.7731,53413.6,81.35,3.9577,876.5,1.3055
80000,2,674,19.75,0.07,1.02,0.00,8.72,0.00,1.03,0.000,0.075,82018.2,24278.1,14,238,2.73,1.02,1.04,3.0169,230.08,35876.5,0.0574,5.5629,5461,13.2036,13,2.4198,19518.9,53.21,7.6760,683.8,0.6902
90000,0,1304,18.03,0.08,1.33,0.03,7.50,0.00,1.04,0.001,0.134,457580.9,289223.0,19,165,2.42,1.02,1.05,38.9392,1420.84,21515.3,18.8831,5.7625,5462,27.6459,7,46.5688,345971.8,165.42,2.3443,1333.8,6.5235
90000,1,1108,19.41,0.04,1.32,0.01,8.29,0.00,1.02,0.001,0.122,365314.0,195947.2,20,186,2.59,1.01,1.02,24.4016,663.47,24179.1,18.7914,8.4283,5461,27.6408,16,29.1862,236150.7,81.35,15.2654,1103.4,5.2283
90000,2,712,17.86,0.06,0.81,0.01,7.99,0.00,1.03,0.000,0.072,264419.5,108860.9,15,244,2.59,1.02,1.04,12.6862,222.48,29809.9,8.8994,10.7455,5461,27.6408,0,14.7531,124891.7,53.21,31.9036,781.7,3.4555
100000,0,1195,16.77,0.03,1.63,0.00,6.70,0.00,1.01,0.000,0.114,264251.5,111714.6,20,158,2.42,1.00,1.02,13.3651,591.22,20556.2,1.1842,10.2815,5462,13.2880,10,17.0550,133578.2,165.42,0.9220,1049.7,2.9724
100000,1,930,16.14,0.02,1.11,0.00,6.93,0.00,1.01,0.000,0.086,137969.8,55849.8,19,213,2.46,1.00,1.01,7.0795,499.16,27162.8,0.3345,6.2610,5461,13.2856,12,7.7028,59942.6,81.35,3.9324,992.7,1.4454
100000,2,690,16.27,0.06,1.23,0.00,6.80,0.00,1.02,0.000,0.064,79080.0,22434.0,16,281,2.48,1.00,1.03,2.8489,156.44,36468.6,0.0294,5.3801,5461,13.2856,5,2.2018,18258.0,53.21,7.5488,735.0,0.6988
