step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2
23000,4394,0.4738,53605.1,519,1618,1849,927,179,188,148,17672,20105,26972,2177,2354,1585
24000,5198,0.4586,51885.6,479,1867,1915,1416,203,181,177,17139,20327,27348,2257,2332,1790
25000,5078,0.5223,53610.9,520,1967,1759,1352,196,174,202,17177,19881,27360,2601,2492,1904
26000,5382,0.4900,56107.6,502,2031,1967,1384,152,160,138,16686,19039,26239,2314,2577,1737
27000,4598,0.5207,55909.0,586,1759,1640,1199,145,154,122,16148,19378,26589,2341,2519,1879
28000,4322,0.5229,54695.3,596,1610,1634,1078,172,171,151,17463,19893,27116,2286,2256,1941
29000,4087,0.5057,49618.1,599,1541,1539,1007,164,142,171,19401,21887,29481,2322,1954,1790
30000,3444,0.5287,45639.1,647,1334,1277,833,160,148,147,21529,25033,32210,1867,1852,1499
31000,3246,0.5111,35473.7,586,1474,1027,745,134,140,146,26634,29453,36432,1678,1092,805
32000,2581,0.5734,24668.9,592,1271,793,517,116,151,151,29790,35669,41513,1568,682,440
33000,1650,0.5636,14553.2,620,984,399,267,96,101,140,33324,41089,46079,995,310,79
34000,1094,0.5969,9525.1,644,809,157,128,59,100,110,34517,43939,48857,769,79,24
35000,698,0.5458,8080.7,704,519,116,63,21,108,60,34446,45094,50392,499,59,9
36000,701,0.4836,8830.1,703,480,134,87,13,106,86,33567,44700,50747,349,41,2
37000,1300,0.4562,12240.7,575,870,269,161,44,189,141,31638,42849,49554,689,39,22
38000,1890,0.4550,16830.8,530,1087,446,357,72,192,244,29797,39958,47429,1021,400,226
39000,2926,0.4863,21450.1,439,1480,848,598,150,183,231,27763,36790,44784,1522,802,554
40000,3854,0.4258,28140.2,390,1815,1268,771,178,163,229,26131,32517,41285,1564,1077,580
41000,4675,0.4717,37743.5,442,1947,1695,1033,166,198,235,23631,27679,37108,1580,1427,901
42000,5145,0.4814,43850.9,477,1942,1812,1391,185,179,239,21226,25109,33716,1962,1524,1059
43000,5545,0.4851,49653.4,497,2060,2049,1436,182,156,212,20328,23086,31232,1801,1925,1103
44000,5785,0.4818,48452.7,474,2215,2107,1463,195,191,201,20389,23024,30424,2006,1814,1348
45000,5846,0.4677,48168.2,456,2238,2075,1533,174,163,221,20220,22457,28765,2261,2130,1626
46000,5722,0.4799,48546.2,464,2195,2084,1443,162,166,223,20501,22638,29454,1965,2128,1375
47000,4810,0.4782,45939.8,479,1828,1716,1266,135,156,157,20766,23013,28583,2237,2057,1599
48000,4565,0.4418,47457.1,493,1776,1593,1196,143,126,150,20615,23026,28831,2108,2042,1193
49000,4900,0.4233,40368.4,418,1919,1760,1221,187,154,203,23884,25567,30255,2025,1820,1304
50000,4791,0.4855,35460.1,393,1729,1846,1216,169,179,209,26559,28797,33723,1742,1768,1158
51000,3777,0.4956,26050.4,404,1629,1349,799,166,148,177,30978,34073,38316,1467,1246,414
52000,2946,0.4980,19093.1,409,1566,893,487,144,202,196,32663,38459,42735,1184,579,289
53000,1733,0.5557,11676.7,518,1016,434,283,76,197,191,34796,42593,46785,818,230,79
54000,1134,0.5767,7341.6,542,792,185,157,54,131,132,35101,45134,49515,764,84,28
55000,684,0.5351,7141.5,644,509,107,68,18,97,68,34538,45850,50858,308,24,8
56000,859,0.5297,8866.4,615,587,173,99,10,160,96,33092,45245,51198,213,7,3
57000,1334,0.4625,10832.2,555,818,283,233,40,224,202,31739,43733,50421,643,33,14
58000,2336,0.5068,13169.3,414,1233,611,492,101,319,301,30482,42062,49584,893,269,344
59000,3118,0.4644,18155.2,407,1502,935,681,176,251,339,27918,39288,48023,1220,499,243
60000,4269,0.4833,25294.3,417,1963,1338,968,233,278,332,25998,34709,44869,1329,787,553
61000,4956,0.4689,32629.8,421,2120,1516,1320,250,280,306,22869,30968,40756,1944,1249,947
62000,5747,0.4695,39744.0,432,2252,2026,1469,275,277,344,20908,27103,37647,2174,1489,1099
63000,5808,0.4909,43867.3,461,2325,1895,1588,274,232,317,20342,25841,34957,2036,1695,1230
64000,5281,0.4651,48318.5,480,2058,1784,1439,204,188,221,19284,23562,31297,2260,1635,1309
65000,4431,0.4875,56888.9,592,1811,1451,1169,197,147,181,17576,21491,27642,2059,1468,1251
66000,4165,0.4874,63409.4,676,1636,1355,1174,182,141,176,16159,19015,23870,2133,1635,1227
67000,4026,0.4729,63217.2,675,1685,1290,1051,173,128,134,16651,18100,22746,2387,1916,1114
68000,4069,0.4527,60744.2,637,1625,1513,931,130,144,136,17162,19049,23598,2314,1985,1243
69000,3567,0.4889,59768.5,728,1460,1307,800,130,122,144,18092,19916,24525,2006,1940,1001
70000,3195,0.4951,54639.9,733,1364,1141,690,161,99,124,20827,22305,26452,2045,1966,752
71000,2689,0.5229,47672.4,795,1127,920,642,175,117,158,23445,26647,29832,1910,1300,746
72000,2166,0.5291,35762.3,772,1038,693,435,170,132,173,28218,31910,34711,1591,975,352
73000,1390,0.5410,20679.6,827,822,354,214,116,125,119,33923,38360,40634,1181,569,245
74000,979,0.5332,12732.1,774,658,204,117,70,103,103,35621,42607,45145,917,166,70
75000,667,0.4798,9986.4,753,503,97,67,30,80,65,35343,44374,47699,699,44,12
76000,745,0.4953,9428.9,592,524,131,90,8,117,89,34304,44568,48830,605,31,4
77000,1075,0.4753,12403.2,582,651,240,184,41,166,155,32424,43135,48510,675,112,56
78000,1617,0.4440,18242.1,503,828,454,335,98,208,218,29837,39910,46368,1114,240,137
79000,2108,0.4298,26100.9,535,1035,604,469,148,166,211,27211,35313,42579,1571,641,287
80000,2539,0.4399,41124.4,625,1143,782,614,162,154,178,22133,28227,35919,1710,1129,795
81000,2899,0.4457,58375.8,721,1213,996,690,158,140,164,16704,21397,28551,2035,1491,1028
82000,3247,0.4349,67640.4,737,1346,1062,839,162,144,212,14019,17494,23019,2335,1534,1186
83000,3629,0.4489,71440.2,714,1391,1238,1000,181,184,218,12501,15141,20526,2271,2422,1769
84000,3636,0.4827,72473.8,788,1316,1348,972,172,199,215,12308,15057,20684,2296,2466,1709
85000,3802,0.4700,72990.4,776,1432,1335,1035,194,206,231,12131,14740,19592,2466,2294,1793
86000,3747,0.4601,70873.6,800,1321,1412,1014,167,195,242,13025,15292,20282,2252,2322,1977
87000,3536,0.4816,71163.8,844,1293,1206,1037,193,169,205,13051,16011,20541,1890,2403,2005
88000,3523,0.4930,70123.7,812,1337,1197,989,169,182,216,13575,16064,21721,2130,2294,1594
89000,3390,0.4788,65102.2,817,1271,1353,766,157,212,184,15920,18113,23820,2026,2051,1270
90000,2907,0.4885,58719.7,876,1067,1162,678,157,168,183,17700,21454,26820,1761,1745,985
91000,2559,0.4959,51886.7,894,1061,955,543,176,143,182,20822,24915,30215,1588,1549,718
92000,1951,0.5387,38597.5,918,945,635,371,154,129,163,25851,31118,34958,1459,1149,597
93000,1397,0.5877,24617.6,926,775,352,270,119,138,189,29917,37531,41461,1430,567,378
94000,958,0.5804,13798.6,894,610,181,167,35,106,137,33111,42337,46473,942,347,166
95000,706,0.5765,9200.6,710,472,156,78,18,134,73,33489,44960,49393,823,172,53
96000,647,0.5410,9254.7,685,462,105,80,13,86,78,32613,44799,50169,792,100,30
97000,945,0.4720,14180.2,660,559,206,180,23,140,150,30691,42512,48571,920,49,33
98000,1432,0.5272,18302.6,600,775,350,307,69,194,230,29389,39558,46491,1310,245,118
99000,1927,0.4619,29619.7,669,892,598,437,109,189,235,25223,34045,42227,1509,759,393
100000,2314,0.4533,45744.9,804,951,819,544,139,169,185,19914,26101,35260,1752,1437,800
