step,event,lineage,other,size
5000,birth,1,0,38
5000,birth,2,0,5
5000,birth,4,0,71
5000,birth,6,0,51
5000,birth,8,0,26
5000,birth,9,0,47
5000,birth,10,0,39
5000,birth,11,0,27
5000,birth,12,0,18
5000,birth,13,0,56
5000,birth,14,0,92
5000,birth,15,0,46
5000,birth,18,0,52
5000,birth,20,0,295
5000,birth,21,0,88
5000,birth,22,0,484
5000,birth,23,0,13
5000,birth,24,0,31
5000,birth,25,0,16
5000,birth,27,0,16
5000,birth,31,0,9
5000,birth,33,0,60
5000,birth,37,0,6
5000,birth,38,0,8
5000,birth,42,0,45
5000,birth,44,0,15
5000,birth,48,0,42
5000,birth,49,0,5
5000,birth,56,0,15
5000,birth,62,0,38
5000,birth,63,0,11
5000,birth,65,0,6
5000,birth,72,0,25
5000,birth,88,0,10
5000,birth,94,0,9
5000,birth,96,0,9
5000,birth,101,0,42
5000,birth,107,0,12
5000,birth,112,0,11
6000,birth,128,0,24
6000,birth,130,0,15
6000,extinct,38,0,8
6000,extinct,49,0,5
7000,extinct,2,0,16
7000,extinct,94,0,9
8000,split,135,1,55
8000,birth,136,0,15
8000,split,137,1,23
8000,split,138,1,5
8000,birth,140,0,36
8000,split,146,38,18
8000,merge,22,20,220
8000,extinct,31,0,9
8000,extinct,96,0,8
9000,birth,5,0,8
9000,extinct,33,0,41
9000,extinct,65,0,6
9000,extinct,88,0,7
9000,extinct,101,0,17
9000,merge,135,20,55
10000,birth,118,0,6
10000,split,157,132,79
10000,split,158,33,36
10000,extinct,4,0,22
10000,extinct,5,0,8
10000,extinct,13,0,33
10000,extinct,37,0,6
10000,extinct,72,0,6
10000,extinct,112,0,7
10000,extinct,137,0,7
10000,merge,138,20,5
11000,split,162,101,5
11000,extinct,1,0,24
11000,extinct,23,0,9
11000,extinct,27,0,8
11000,extinct,130,0,9
12000,split,166,157,7
12000,split,167,15,6
12000,split,169,42,11
12000,extinct,6,0,13
12000,extinct,9,0,5
12000,extinct,12,0,6
12000,extinct,44,0,9
12000,extinct,62,0,6
12000,extinct,146,0,19
12000,extinct,162,0,5
13000,split,171,48,12
13000,extinct,8,0,8
13000,extinct,18,0,11
13000,extinct,42,0,12
13000,extinct,56,0,12
13000,extinct,118,0,7
13000,extinct,128,0,35
13000,extinct,136,0,6
