step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain
2000,-10,0,1896,855.9724,1553.35,26.39,22.74,0,34.42,14.457,3.786,0.2764,333.466
2000,-10,1,1275,1138.4288,2110.27,533.53,27.64,0,33.96,14.318,3.996,0.3927,434.706
2000,-10,2,5053,5418.3397,10672.73,20466.80,38.82,0,32.67,13.648,4.453,0.8756,463.487
2000,0,0,1961,649.2917,1321.48,23.49,26.56,0,38.79,17.347,2.910,0.1761,344.128
2000,0,1,1078,810.2826,1670.54,452.54,32.19,0,38.76,17.458,2.987,0.3060,556.413
2000,0,2,5328,5504.8173,11059.22,20244.81,42.59,0,36.15,16.004,3.791,0.7830,601.469
2000,10,0,3273,1121.9286,2494.03,43.76,24.34,0,40.11,18.246,2.682,0.1597,367.379
2000,10,1,1763,1353.3991,2950.91,743.16,35.93,0,39.76,18.147,2.820,0.3037,614.742
2000,10,2,4409,4552.6483,9318.55,13631.49,54.08,0,36.52,16.482,3.932,0.6990,613.843
2000,20,0,4194,1131.7029,2542.86,48.05,29.96,0,38.12,17.062,3.240,0.1347,238.964
2000,20,1,1984,1760.9897,3620.32,830.15,47.50,0,37.69,16.932,3.439,0.3490,553.825
2000,20,2,2267,2481.8851,5015.79,5559.36,61.08,0,36.63,16.389,3.778,0.6483,596.396
2000,30,0,6572,2704.3272,5227.76,75.18,41.84,0,35.05,14.954,3.823,0.1847,245.211
2000,30,1,1712,1613.3097,3344.66,656.25,50.22,0,37.16,16.000,3.060,0.3688,472.125
2000,30,2,990,1203.6124,2258.13,1877.75,31.84,0,36.58,15.650,3.216,0.6465,572.137
2000,40,0,6429,2529.2106,4222.01,56.86,44.19,0,31.00,12.028,4.462,0.1865,155.604
2000,40,1,1214,1452.3274,2512.06,462.79,32.61,0,34.06,13.324,3.167,0.5165,407.971
2000,40,2,527,726.7941,1208.38,822.97,18.77,0,33.38,13.144,3.522,0.7425,470.481
2000,50,0,5072,1110.2653,1479.15,10.27,41.90,0,24.92,8.001,5.668,0.1414,58.075
2000,50,1,627,987.1890,1393.67,239.83,19.61,0,29.96,10.278,3.688,0.7464,352.478
2000,50,2,17,29.3552,41.43,22.65,30.08,0,28.67,9.236,3.676,0.9452,364.146
2000,60,0,3852,212.7389,229.56,0.82,34.56,0,18.77,3.946,6.704,0.0911,14.771
2000,60,1,3,5.4713,6.45,0.58,27.46,0,21.14,4.670,5.409,0.9361,169.194
2000,70,0,4656,60.6762,55.28,0.17,26.53,0,15.11,1.227,6.292,0.0639,2.573
2000,80,0,3564,8.7307,8.19,0.06,26.15,0,15.33,0.201,3.831,0.0540,0.033
3000,-60,0,5092,8.3594,2297.51,79.86,-16.34,0,-15.25,0.000,30.253,0.5259,5.281
3000,-60,1,2635,2.3493,2317.50,766.80,-16.97,0,-17.15,0.000,32.145,0.9626,5.390
3000,-60,2,7,0.5597,8.36,8.39,-10.93,0,-6.18,0.000,21.180,0.9959,19.242
3000,-50,0,6867,927.2105,3992.78,86.49,-2.91,0,-5.03,0.000,20.451,0.4228,12.432
3000,-50,1,1479,345.0341,1826.35,522.58,-19.40,0,-6.47,0.000,21.777,0.7959,16.598
3000,-50,2,352,120.4719,535.32,452.21,-22.30,0,-5.39,0.000,20.755,0.9899,19.450
3000,-40,0,6372,2283.2167,4971.72,55.13,6.47,0,6.29,0.693,12.859,0.3996,34.785
3000,-40,1,1288,915.1907,2190.78,594.64,-10.81,0,4.90,0.582,13.890,0.7071,48.683
3000,-40,2,421,307.2755,778.19,528.12,-17.41,0,4.05,0.534,14.487,0.8749,55.596
3000,-30,0,3652,2209.0671,4145.58,80.06,13.21,0,15.64,3.868,8.867,0.4609,93.764
3000,-30,1,2214,2072.1434,4001.45,961.41,6.50,0,15.12,3.818,9.254,0.6462,116.222
3000,-30,2,2311,2294.6897,4876.39,5574.53,-0.79,0,16.14,4.312,8.921,0.9136,134.503
3000,-20,0,1665,902.1086,1659.83,35.22,11.56,0,24.17,8.326,6.292,0.3268,157.709
3000,-20,1,1739,1692.6872,3219.71,715.29,23.84,0,23.89,8.223,6.444,0.5167,212.776
3000,-20,2,4815,4900.3428,10143.51,17999.85,8.82,0,23.14,7.874,6.720,0.9441,222.832
3000,-10,0,1898,921.6652,1663.66,26.32,16.00,0,31.52,12.718,4.433,0.2978,291.723
3000,-10,1,1272,1163.1532,2191.04,532.18,23.14,0,31.36,12.598,4.493,0.4182,366.705
3000,-10,2,5054,5298.7115,10639.64,20479.08,15.00,0,29.78,11.855,5.068,0.9035,394.311
3000,0,0,1963,674.0905,1323.06,23.21,22.62,0,37.33,16.453,3.168,0.1870,343.426
3000,0,1,1081,822.3328,1662.08,453.37,29.34,0,37.87,16.781,3.097,0.3114,528.891
3000,0,2,5323,5476.6401,11010.09,20244.93,21.58,0,34.85,15.133,4.000,0.8016,579.496
3000,10,0,3282,938.5312,2236.73,43.41,33.58,0,40.41,18.553,2.621,0.1405,352.489
3000,10,1,1761,1263.4673,2780.20,741.22,36.36,0,40.87,18.927,2.635,0.2783,620.564
3000,10,2,4402,4287.7550,9014.63,13601.39,18.45,0,36.72,16.541,3.798,0.6778,650.747
3000,20,0,4222,931.5629,2259.92,48.37,28.97,0,39.99,18.410,2.869,0.1044,246.614
3000,20,1,1970,1526.7792,3376.45,821.33,25.94,0,39.92,18.439,2.977,0.2999,622.824
3000,20,2,2253,2161.6016,4723.81,5535.42,20.33,0,38.50,17.550,3.310,0.5903,690.068
3000,30,0,6581,2116.6219,4829.94,74.75,24.00,0,38.71,17.366,3.023,0.1347,278.421
3000,30,1,1706,1277.6153,3020.08,650.26,35.05,0,41.30,18.785,2.272,0.2778,551.430
3000,30,2,987,1114.2069,2237.50,1885.87,27.34,0,40.00,17.969,2.509,0.5651,757.908
3000,40,0,6434,1994.3889,4121.43,56.64,18.63,0,36.32,15.341,3.177,0.1302,196.678
3000,40,1,1198,1233.4120,2468.44,454.79,40.40,0,39.91,17.160,2.014,0.3902,551.105
3000,40,2,538,732.8105,1322.92,847.51,37.46,0,38.46,16.465,2.477,0.6457,690.405
3000,50,0,5069,934.8646,1603.06,9.95,12.20,0,31.90,11.912,3.664,0.0970,83.384
3000,50,1,628,984.2758,1617.71,245.61,36.25,0,36.84,14.535,2.156,0.6199,569.973
3000,50,2,19,36.5043,56.92,25.62,37.87,0,34.69,12.864,2.326,0.9042,562.033
3000,60,0,3852,211.3976,304.23,0.82,12.86,0,28.19,8.396,3.506,0.0596,23.965
3000,60,1,3,6.5361,9.07,0.61,19.96,0,27.94,8.131,3.323,0.9027,300.207
3000,70,0,4656,99.7144,111.00,0.16,24.33,0,29.38,6.019,1.140,0.0303,3.781
3000,80,0,3564,42.8236,38.67,0.06,32.21,0,31.98,4.100,0.008,0.0216,0.008
4000,-60,0,5146,8.4589,1425.33,81.25,-7.49,0,-15.01,0.000,30.009,0.5316,4.628
4000,-60,1,2581,2.7840,1380.54,724.17,-9.79,0,-16.97,0.000,31.968,0.9643,4.798
4000,-60,2,7,0.5191,5.49,8.01,1.68,0,-6.14,0.000,21.137,0.9937,17.137
4000,-50,0,6912,931.7857,3199.69,87.51,2.91,0,-4.70,0.000,20.157,0.4285,11.238
4000,-50,1,1458,360.4465,1389.93,522.36,14.40,0,-5.99,0.000,21.326,0.8006,14.961
4000,-50,2,328,123.3912,404.18,414.95,18.59,0,-4.50,0.000,19.931,0.9864,17.529
4000,-40,0,6379,2350.2783,4885.15,54.76,17.05,0,6.73,0.733,12.581,0.4076,32.715
4000,-40,1,1290,959.6817,2092.79,596.59,29.88,0,5.46,0.617,13.529,0.7083,44.473
4000,-40,2,412,324.5082,720.06,513.64,34.76,0,4.92,0.610,13.907,0.8727,50.820
4000,-30,0,3662,2294.7657,4336.95,80.45,27.54,0,16.16,3.995,8.630,0.4747,90.577
4000,-30,1,2204,2190.0624,4146.98,962.71,33.28,0,15.62,3.956,9.044,0.6664,112.521
4000,-30,2,2311,2400.7329,4854.32,5572.28,39.80,0,16.70,4.514,8.732,0.9128,126.375
4000,-20,0,1672,903.5475,1724.05,35.61,45.64,0,25.21,8.766,5.971,0.3143,142.388
4000,-20,1,1728,1632.1754,3226.52,710.73,37.69,0,24.15,8.280,6.333,0.4992,199.086
4000,-20,2,4819,5073.2689,10156.40,18011.89,43.30,0,23.67,8.147,6.609,0.9412,211.970
4000,-10,0,1901,920.6158,1733.73,26.31,56.85,0,32.69,13.363,4.191,0.2888,269.899
4000,-10,1,1267,1133.7583,2216.23,528.67,51.23,0,31.69,12.761,4.401,0.4015,343.003
4000,-10,2,5056,5468.7675,10761.76,20528.75,49.50,0,30.29,12.160,5.007,0.9016,379.239
4000,0,0,1967,690.7867,1348.73,23.19,63.12,0,38.67,17.304,2.980,0.1830,323.234
4000,0,1,1083,799.9861,1639.76,454.28,54.36,0,38.26,17.002,3.003,0.2988,499.071
4000,0,2,5317,5627.8290,11100.40,20276.68,51.48,0,35.29,15.425,3.960,0.8036,565.179
4000,10,0,3307,832.7612,1969.30,40.45,60.45,0,41.82,19.515,2.461,0.1247,306.563
4000,10,1,1747,1191.4349,2613.60,739.92,43.68,0,40.93,18.870,2.578,0.2628,592.090
4000,10,2,4391,4389.9844,8907.76,13591.35,50.95,0,36.79,16.611,3.806,0.6783,636.799
4000,20,0,4230,893.9035,2081.05,48.13,61.73,0,41.26,19.253,2.698,0.0959,225.742
4000,20,1,1973,1461.2449,3199.90,823.00,47.24,0,40.04,18.494,2.948,0.2839,592.023
4000,20,2,2242,2211.3211,4593.57,5524.88,46.71,0,38.35,17.510,3.396,0.5954,684.683
4000,30,0,6592,1901.7158,4366.97,74.20,54.84,0,39.34,17.756,2.929,0.1197,246.904
4000,30,1,1698,1243.6511,2805.45,645.46,36.24,0,41.15,18.707,2.306,0.2731,558.216
4000,30,2,984,1133.0060,2247.38,1897.33,61.70,0,41.31,18.897,2.382,0.5626,738.450
4000,40,0,6441,1838.2850,3883.22,56.39,51.37,0,36.80,15.622,3.099,0.1179,181.249
4000,40,1,1183,1197.4943,2423.81,449.14,40.59,0,40.36,17.475,1.948,0.3810,553.733
4000,40,2,546,768.2873,1422.21,871.17,55.33,0,39.88,17.429,2.288,0.6499,687.661
4000,50,0,5068,838.9335,1629.99,9.81,48.49,0,32.40,12.174,3.560,0.0850,77.529
4000,50,1,628,989.1003,1761.92,252.47,50.75,0,38.04,15.319,2.002,0.6065,560.256
4000,50,2,20,38.1116,66.44,27.63,27.87,0,35.19,13.189,2.219,0.8982,571.261
4000,60,0,3852,174.8671,321.48,0.82,41.03,0,28.63,8.577,3.395,0.0484,23.145
4000,60,1,3,6.4419,10.54,0.64,37.18,0,28.58,8.315,3.082,0.8590,283.874
4000,70,0,4656,55.2725,109.74,0.16,33.90,0,29.68,6.149,1.103,0.0156,4.520
4000,80,0,3564,20.7091,38.95,0.06,30.58,0,32.10,4.159,0.006,0.0051,0.002
5000,-60,0,5193,266.5126,1108.40,82.29,-13.70,0,-9.11,0.000,24.183,0.5327,7.922
5000,-60,1,2535,165.8694,969.31,688.68,-14.89,0,-11.15,0.000,26.185,0.9610,9.548
5000,-60,2,6,2.0012,4.60,6.77,-4.24,0,-0.76,0.000,16.205,0.9856,20.866
5000,-50,0,6930,1783.0341,3388.48,86.93,-7.46,0,0.92,0.138,16.074,0.4251,18.889
5000,-50,1,1454,744.9497,1449.86,523.11,-5.10,0,-0.08,0.099,16.798,0.7915,25.946
5000,-50,2,314,203.9986,401.68,394.49,-7.56,0,1.15,0.113,16.054,0.9720,31.103
5000,-40,0,6383,2766.3863,5160.91,54.40,0.93,0,11.77,2.302,10.350,0.4007,53.310
5000,-40,1,1293,1117.3815,2163.42,600.38,3.46,0,10.71,2.084,11.017,0.6880,70.918
5000,-40,2,405,365.9763,722.05,504.35,0.58,0,10.00,1.913,11.405,0.8526,75.641
5000,-30,0,3671,2407.8877,4538.59,80.93,10.09,0,20.30,6.070,7.270,0.4612,138.660
5000,-30,1,2178,2299.7133,4299.99,949.84,10.94,0,19.95,6.051,7.574,0.6440,169.959
5000,-30,2,2328,2559.3589,4996.50,5603.09,12.91,0,21.09,6.647,7.248,0.8854,183.741
5000,-20,0,1683,823.3415,1702.52,36.29,11.18,0,27.81,10.338,5.252,0.2779,184.620
5000,-20,1,1715,1540.5318,3154.31,706.13,22.21,0,27.36,10.186,5.514,0.4488,256.653
5000,-20,2,4821,5149.3052,10226.38,18035.93,17.96,0,27.09,10.099,5.659,0.9122,287.246
5000,-10,0,1904,793.8453,1675.68,26.18,14.95,0,33.90,14.144,3.867,0.2585,311.886
5000,-10,1,1265,1028.2081,2150.25,526.25,29.01,0,33.69,14.071,3.998,0.3564,389.550
5000,-10,2,5055,5294.5711,10694.21,20543.68,23.64,0,32.38,13.474,4.506,0.8709,453.677
5000,0,0,1980,635.0250,1305.90,22.69,14.59,0,38.20,16.950,2.977,0.1738,345.036
5000,0,1,1072,734.0842,1563.69,449.24,33.81,0,38.51,17.208,2.974,0.2796,509.443
5000,0,2,5315,5406.6819,10983.97,20274.08,27.62,0,35.89,15.821,3.824,0.7864,599.616
5000,10,0,3325,787.5047,1826.67,41.14,10.62,0,39.50,17.864,2.766,0.1237,292.428
5000,10,1,1736,1175.4756,2506.64,735.45,42.75,0,39.74,18.076,2.791,0.2665,549.804
5000,10,2,4384,4336.1161,8814.31,13580.64,36.67,0,36.38,16.344,3.930,0.6875,601.087
5000,20,0,4243,953.8714,2027.09,48.46,11.07,0,37.54,16.671,3.300,0.1108,212.508
5000,20,1,1966,1497.2023,3121.52,820.38,39.17,0,37.61,16.824,3.405,0.3065,506.729
5000,20,2,2236,2317.3674,4611.75,5533.19,40.29,0,36.59,16.313,3.770,0.6456,598.512
5000,30,0,6606,1974.7050,4150.49,73.31,21.66,0,34.71,14.685,3.825,0.1411,197.535
5000,30,1,1685,1439.6439,2833.22,640.46,40.12,0,37.27,16.045,3.029,0.3400,471.913
5000,30,2,983,1179.1458,2294.07,1914.93,9.68,0,35.97,15.240,3.282,0.6626,619.539
5000,40,0,6449,1984.6805,3896.31,55.98,20.66,0,30.71,11.779,4.446,0.1464,134.196
5000,40,1,1166,1317.9998,2488.01,441.75,21.78,0,33.93,13.225,3.169,0.4870,428.160
5000,40,2,555,794.4749,1502.46,897.13,-0.93,0,32.69,12.722,3.627,0.7785,532.164
5000,50,0,5068,875.7730,1680.40,9.77,12.58,0,24.57,7.755,5.675,0.1051,52.382
5000,50,1,627,964.8034,1824.30,258.75,0.40,0,29.45,9.968,3.757,0.7253,386.903
5000,50,2,21,36.4897,70.59,29.48,25.31,0,29.49,9.622,3.418,0.9300,377.816
5000,60,0,3852,168.7535,327.58,0.81,4.63,0,18.42,3.766,6.743,0.0635,16.316
5000,60,1,3,4.9904,10.27,0.66,14.75,0,21.99,4.878,4.882,0.8189,158.418
5000,70,0,4656,32.4563,91.55,0.15,-1.63,0,14.79,1.142,6.379,0.0303,7.277
5000,80,0,3564,4.3116,26.68,0.05,-1.84,0,15.07,0.173,3.927,0.0086,3.471
6000,-60,0,5206,1627.2675,2016.52,82.19,16.56,0,2.45,0.231,14.972,0.5215,22.571
6000,-60,1,2522,1413.4713,1758.05,678.37,15.14,0,0.56,0.119,16.245,0.9438,30.867
6000,-60,2,6,4.9888,6.81,6.73,24.21,0,8.05,0.448,10.804,0.9628,43.832
6000,-50,0,6936,3187.1560,4608.70,86.80,30.51,0,11.91,2.281,10.241,0.4052,46.879
6000,-50,1,1446,1309.5788,1919.91,520.80,11.50,0,10.14,1.861,11.204,0.7577,72.177
6000,-50,2,316,330.6392,508.93,397.99,21.45,0,11.18,2.230,10.864,0.9358,84.337
6000,-40,0,6384,3374.7463,5794.79,54.13,37.52,0,21.24,6.431,6.905,0.3691,114.247
6000,-40,1,1284,1354.5662,2371.63,595.34,19.06,0,19.40,5.820,7.803,0.6317,158.252
6000,-40,2,413,472.3382,819.63,516.07,20.69,0,18.44,5.411,8.160,0.8002,159.468
6000,-30,0,3674,2528.5916,4740.80,81.01,43.43,0,28.02,10.349,5.148,0.4106,250.618
6000,-30,1,2159,2453.1499,4509.38,942.36,31.25,0,27.11,10.042,5.562,0.5752,311.387
6000,-30,2,2344,2793.6960,5249.59,5656.59,22.69,0,27.47,10.340,5.527,0.8155,331.045
6000,-20,0,1693,758.0576,1634.71,36.76,54.83,0,33.19,13.760,4.117,0.2279,255.488
6000,-20,1,1704,1448.7355,3035.77,700.96,33.56,0,32.68,13.588,4.334,0.3786,370.838
6000,-20,2,4822,5280.9274,10348.02,18084.11,28.91,0,31.78,13.096,4.597,0.8488,442.330
6000,-10,0,1908,723.1400,1587.54,26.10,55.22,0,36.72,16.145,3.429,0.2283,361.707
6000,-10,1,1266,953.2221,2052.17,526.05,29.88,0,36.29,15.933,3.551,0.3132,469.792
6000,-10,2,5050,5186.4556,10548.80,20537.48,29.00,0,34.56,15.046,4.118,0.8257,565.484
6000,0,0,1985,648.0451,1307.55,22.72,59.46,0,38.45,17.272,3.060,0.1748,348.304
6000,0,1,1073,740.1809,1534.24,449.28,35.42,0,38.32,17.194,3.090,0.2826,519.847
6000,0,2,5309,5340.2018,10851.15,20256.21,29.79,0,35.51,15.734,3.994,0.7816,611.639
6000,10,0,3332,947.6757,1866.56,40.96,64.47,0,37.32,16.498,3.288,0.1450,259.887
6000,10,1,1733,1278.7021,2532.90,731.65,35.83,0,36.89,16.222,3.395,0.3094,486.601
6000,10,2,4380,4372.4182,8781.74,13571.09,13.19,0,33.00,14.320,4.736,0.7355,531.969
6000,20,0,4246,1183.8991,2170.83,48.08,48.44,0,32.31,13.443,4.556,0.1504,171.018
6000,20,1,1965,1659.1064,3203.37,818.73,21.06,0,31.75,13.180,4.763,0.3802,387.065
6000,20,2,2234,2410.6665,4694.85,5550.13,7.70,0,30.48,12.576,5.197,0.7443,451.966
6000,30,0,6612,2316.8255,4354.37,73.00,21.85,0,26.29,9.764,6.042,0.1951,134.269
6000,30,1,1676,1642.7837,3009.45,638.93,21.28,0,29.07,10.899,4.830,0.4650,318.657
6000,30,2,986,1278.0183,2399.54,1944.72,42.23,0,28.09,10.471,5.232,0.8115,362.080
6000,40,0,6448,2098.8236,4012.44,55.54,9.25,0,19.60,5.957,7.853,0.1994,76.798
6000,40,1,1162,1358.0923,2567.00,442.48,28.86,0,23.64,7.252,5.803,0.6277,216.659
6000,40,2,560,791.2028,1538.01,918.63,45.16,0,23.16,7.289,6.250,0.9161,243.792
6000,50,0,5067,782.6538,1626.94,9.60,-1.99,0,10.95,2.208,11.005,0.1385,26.294
6000,50,1,628,856.3758,1772.75,263.82,31.97,0,17.52,3.917,7.459,0.8489,148.471
6000,50,2,21,28.4684,64.93,29.86,20.57,0,19.67,4.326,6.029,0.9652,156.332
6000,60,0,3852,118.0112,288.49,0.78,-9.78,0,2.19,0.214,15.124,0.0855,7.797
6000,60,1,3,3.1596,8.64,0.66,0.41,0,10.93,0.841,9.123,0.7979,57.806
6000,70,0,4656,12.0399,64.01,0.15,-14.81,0,-5.58,0.000,20.846,0.0544,3.800
6000,80,0,3564,0.0541,16.20,0.05,-23.14,0,-12.09,0.000,27.086,0.0400,4.137
7000,-60,0,5192,3328.1033,3892.91,81.28,25.17,0,16.98,3.825,7.813,0.4781,76.222
7000,-60,1,2536,3171.6422,3622.31,693.31,17.40,0,15.19,3.164,8.613,0.8888,113.476
7000,-60,2,6,7.9041,10.46,6.83,15.41,0,18.86,4.083,6.475,0.9389,136.076
7000,-50,0,6929,3968.3497,5930.58,86.19,24.71,0,24.38,7.792,5.727,0.3473,126.132
7000,-50,1,1433,1806.0781,2584.02,511.12,47.09,0,23.69,7.505,6.081,0.6705,194.313
7000,-50,2,336,467.6978,698.01,426.07,39.38,0,24.12,7.939,6.189,0.8508,223.824
7000,-40,0,6382,3305.4884,6103.18,53.55,34.24,0,31.45,12.121,4.080,0.2948,234.192
7000,-40,1,1278,1444.7734,2565.32,592.86,51.03,0,30.42,11.761,4.601,0.5163,317.807
7000,-40,2,421,544.0951,935.23,531.51,49.81,0,29.59,11.331,4.881,0.6902,325.157
7000,-30,0,3679,2240.1246,4629.71,80.89,34.92,0,35.75,15.122,3.355,0.3193,410.177
7000,-30,1,2137,2281.1220,4491.98,930.75,47.05,0,35.12,14.898,3.645,0.4572,504.904
7000,-30,2,2361,2827.3439,5428.75,5717.11,59.33,0,35.39,15.138,3.655,0.6956,528.058
7000,-20,0,1727,653.4533,1483.44,36.35,34.22,0,38.22,17.040,3.093,0.1836,332.126
7000,-20,1,1665,1292.7833,2814.51,685.38,37.19,0,37.47,16.643,3.298,0.3166,504.628
7000,-20,2,4827,5155.9432,10333.96,18117.65,56.01,0,37.14,16.477,3.439,0.7600,599.900
7000,-10,0,1924,689.6184,1485.73,26.22,36.02,0,38.85,17.535,3.025,0.2157,398.493
7000,-10,1,1255,928.7722,1965.02,523.41,42.08,0,38.45,17.357,3.145,0.2961,528.084
7000,-10,2,5045,5184.5371,10478.27,20532.44,53.16,0,36.86,16.455,3.630,0.7916,617.699
7000,0,0,1988,706.9117,1352.21,22.60,32.13,0,37.44,16.511,3.236,0.1917,324.729
7000,0,1,1074,819.9817,1580.45,449.30,34.32,0,36.96,16.269,3.359,0.3213,492.342
7000,0,2,5305,5540.6985,10948.70,20276.65,46.26,0,34.62,15.041,4.153,0.8090,543.293
7000,10,0,3338,1169.3174,2064.23,40.52,22.29,0,32.93,13.508,4.130,0.1883,215.504
7000,10,1,1732,1471.6516,2699.07,733.06,23.16,0,32.20,13.194,4.385,0.3894,381.186
7000,10,2,4375,4756.2099,9070.62,13614.98,45.81,0,29.39,12.000,5.608,0.8133,388.745
7000,20,0,4251,1390.3375,2421.53,48.13,19.60,0,25.23,9.078,6.278,0.2035,114.060
7000,20,1,1952,1811.6266,3355.69,810.45,26.91,0,24.81,9.022,6.551,0.4752,240.293
7000,20,2,2242,2559.5923,4868.64,5589.61,40.24,0,24.06,8.765,6.929,0.8432,264.171
