run,step,bodies,feeling,sighted,sensors,born_sensors,sight_front,reach_front,sight_back,reach_back,sight_left,reach_left,sight_right,reach_right
senses9,80000,2462,0.042648253452477664,0.041023558082859464,0.31600324939073926,0.37124289195775795,0.08813972380178717,0.11697806661251016,0.08042242079610074,0.11291632818846466,0.029650690495532088,0.0479285134037368,0.11007311129163282,0.14256701868399674
senses9,90000,2409,0.034039020340390205,0.0323785803237858,0.28725612287256125,0.34454130344541306,0.06641760066417601,0.08551266085512661,0.0701535907015359,0.09713574097135741,0.019510170195101702,0.027812370278123704,0.0921544209215442,0.11747613117476131
senses9,100000,2253,0.033288948069241014,0.032401242787394584,0.24545051043053706,0.31424766977363516,0.06613404349755882,0.08788282290279627,0.06480248557478917,0.08921438082556592,0.03195739014647137,0.04749223257878384,0.08300044385264092,0.10474922325787839
given10,10000,3933,0.11823035850495804,0.1011950165268243,1.045766590389016,1.23162979913552,0.17238749046529367,0.22832443427409102,0.1650139842359522,0.2250190694126621,0.281210272056954,0.35977625222476484,0.0821256038647343,0.11314518179506738
given10,20000,3837,0.10893927547563201,0.09512640083398488,0.8243419338024498,0.9981756580661976,0.08861089392754756,0.12431587177482409,0.20380505603335938,0.24263747719572581,0.14464425332290853,0.20067761271826948,0.15168100078186084,0.20797498045347929
given10,30000,3987,0.0509154752947078,0.042638575369952345,0.21795836468522697,0.27765237020316025,0.024078254326561323,0.03686982693754703,0.042638575369952345,0.06420867820416352,0.05492851768246802,0.08327062954602459,0.0509154752947078,0.07298720842738901
given10,40000,3855,0.07392996108949416,0.06926070038910506,0.40778210116731517,0.5180285343709469,0.03813229571984436,0.05265888456549935,0.12269779507133592,0.16861219195849547,0.12632944228274967,0.1846952010376135,0.04383916990920882,0.06277561608300908
given10,50000,3416,0.15076112412177986,0.13700234192037472,1.2649297423887589,1.4596018735362997,0.042447306791569085,0.06440281030444965,0.4449648711943794,0.5588407494145199,0.30620608899297425,0.422423887587822,0.08489461358313817,0.12031615925058547
given10,60000,3929,0.1038432171035887,0.08551794349707305,0.5372868414354798,0.6635276151692543,0.028251463476711633,0.0399592771697633,0.14812929498600153,0.20539577500636294,0.17841689997454824,0.2517179944006108,0.03435988801221685,0.05217612624077373
given10,70000,2939,0.08880571623001021,0.07281388227288194,0.5178632187818986,0.6406941136440967,0.045933991153453556,0.06668935011908812,0.14869003062266076,0.1966655324940456,0.1418849948962232,0.19530452534875808,0.06941136440966315,0.09867301803334468
given10,80000,3078,0.09779077322936972,0.07862248213125406,0.7202729044834308,0.9294996751137102,0.0847953216374269,0.12150747238466536,0.15237166991552956,0.20597790773229369,0.2166991552956465,0.27063027940220924,0.050357374918778425,0.07472384665367121
given10,90000,4151,0.12141652613827993,0.10623946037099494,0.9747048903878583,1.1409298964105035,0.09660322813779812,0.14165261382799327,0.2522283787039268,0.3163093230546856,0.24644663936400868,0.3293182365695013,0.06649000240905806,0.09877138039026741
given10,100000,3756,0.0748136315228967,0.06096911608093717,0.49973375931842384,0.5830670926517572,0.0926517571884984,0.12965921192758253,0.07108626198083066,0.09584664536741214,0.1056975505857295,0.15282215122470713,0.06762513312034078,0.08998935037273695
senses10,10000,2836,0.044076163610719324,0.028913963328631876,0.24576868829337095,0.288787023977433,0.034908321579689705,0.05007052186177715,0.04548660084626234,0.06452750352609309,0.03913963328631876,0.05394922425952045,0.05465444287729196,0.0736953455571227
senses10,20000,2520,0.19166666666666668,0.04801587301587302,0.3472222222222222,0.40753968253968254,0.05952380952380952,0.09246031746031746,0.04563492063492063,0.06746031746031746,0.056746031746031746,0.08253968253968254,0.0373015873015873,0.05476190476190476
senses10,30000,2944,0.04823369565217391,0.024116847826086956,0.17798913043478262,0.20720108695652173,0.029551630434782608,0.042798913043478264,0.030230978260869564,0.044157608695652176,0.015625,0.02377717391304348,0.03736413043478261,0.052309782608695655
senses10,40000,2672,0.02881736526946108,0.02657185628742515,0.1785179640718563,0.20359281437125748,0.014970059880239521,0.02245508982035928,0.05950598802395209,0.0812125748502994,0.011601796407185628,0.01908682634730539,0.059880239520958084,0.08270958083832336
senses10,50000,2511,0.028275587415372363,0.021505376344086023,0.14416567104739147,0.1620868180007965,0.022301871764237355,0.03305455993628036,0.0314615690959777,0.04659498207885305,0.005973715651135006,0.009956192751891677,0.04221425726802071,0.05894066109119873
senses10,60000,2340,0.015384615384615385,0.010256410256410256,0.07264957264957266,0.08846153846153847,0.012393162393162393,0.019658119658119658,0.015384615384615385,0.02094017094017094,0.005982905982905983,0.00811965811965812,0.021367521367521368,0.029914529914529916
senses10,70000,2573,0.02876020209871745,0.025262339681305868,0.14652157015157405,0.1896618732996502,0.029926156237854645,0.04197434900893898,0.039253789350952195,0.0571317528177225,0.01671200932763311,0.024485036921881073,0.047804119704624955,0.06723668869024485
senses10,80000,2246,0.037399821905609976,0.02983081032947462,0.3165627782724844,0.340160284951024,0.039180765805877114,0.05387355298308103,0.05431878895814782,0.07346393588601959,0.004897595725734639,0.008014247551202136,0.08281389136242208,0.10730186999109528
senses10,90000,2475,0.02383838383838384,0.017777777777777778,0.11555555555555555,0.1317171717171717,0.016565656565656565,0.02585858585858586,0.02666666666666667,0.04080808080808081,0.00404040404040404,0.006868686868686869,0.04242424242424243,0.055757575757575756
senses10,100000,2305,0.0386117136659436,0.026030368763557483,0.27505422993492407,0.3067245119305857,0.04815618221258135,0.06637744034707159,0.053796095444685464,0.07158351409978309,0.019522776572668113,0.02386117136659436,0.0650759219088937,0.08459869848156182
given11,10000,4881,0.08707232124564639,0.06617496414669125,0.5484531858225773,0.688178651915591,0.06699446834665028,0.09342347879532882,0.08010653554599467,0.11759885269412006,0.12087686949395615,0.16410571604179472,0.05162876459741856,0.08358942839582052
given11,20000,3912,0.14366053169734153,0.125,0.4363496932515337,0.5457566462167689,0.032719836400818,0.04754601226993865,0.1574642126789366,0.2553680981595092,0.15848670756646216,0.26661554192229037,0.0380879345603272,0.06313905930470348
given11,30000,2611,0.3661432401378782,0.353887399463807,0.9099961700497894,1.03485254691689,0.028341631558789736,0.043661432401378784,0.38299502106472616,0.5997702029873612,0.43355036384527,0.7560321715817694,0.13826120260436614,0.23975488318651858
given11,40000,2914,0.3421413864104324,0.3109128345916266,1.0494166094715167,1.165751544269046,0.041866849691146193,0.06245710363761153,0.3860672614962251,0.5892244337680165,0.41935483870967744,0.6863417982155113,0.15991763898421413,0.2539464653397392
given11,50000,3094,0.29120879120879123,0.24531351001939236,1.2504848093083387,1.3972204266321913,0.07078215901745313,0.0940530058177117,0.49612152553329025,0.6700064641241111,0.3063994828700711,0.49482870071105367,0.24466709760827407,0.36877828054298645
given11,60000,3680,0.13369565217391305,0.07228260869565217,0.5616847826086957,0.6622282608695652,0.05570652173913043,0.08043478260869565,0.09456521739130434,0.13641304347826086,0.0654891304347826,0.10190217391304347,0.07255434782608695,0.10733695652173914
given11,70000,3237,0.11801050355267223,0.06580166821130677,0.5091133765832561,0.594686438059932,0.07105344454742045,0.09360518999073215,0.09514983008958913,0.13222119246215633,0.05807846771702194,0.09236947791164658,0.08989805375347544,0.12727834414581402
given11,80000,3214,0.15152457996266336,0.11823273179838208,0.6515245799626633,0.7756689483509646,0.1285003111387679,0.1913503422526447,0.19290603609209708,0.24393279402613566,0.12476664592408214,0.20784069695084006,0.10547604231487244,0.1820161792159303
given11,90000,3065,0.15203915171288743,0.1259380097879282,0.4776508972267537,0.5960848287112561,0.14812398042414357,0.2293637846655791,0.13474714518760195,0.18140293637846655,0.12854812398042414,0.2101141924959217,0.11517128874388255,0.19641109298531811
given11,100000,3120,0.191025641025641,0.175,0.5150641025641025,0.6160256410256411,0.21346153846153845,0.3153846153846154,0.125,0.19006410256410255,0.12884615384615383,0.2391025641025641,0.1346153846153846,0.24358974358974358
senses11,10000,2664,0.051426426426426426,0.03003003003003003,0.20983483483483484,0.30292792792792794,0.03153153153153153,0.04391891891891892,0.04466966966966967,0.06231231231231231,0.03866366366366367,0.06006006006006006,0.02177177177177177,0.03566066066066066
senses11,20000,2758,0.051124002900652644,0.043509789702683106,0.331399564902103,0.4079042784626541,0.07577955039883974,0.10007251631617115,0.08194343727338652,0.10804931109499638,0.09318346627991297,0.126178390137781,0.05946337926033358,0.08375634517766498
senses11,30000,3162,0.021821631878557873,0.01644528779253637,0.08886780518659076,0.10183428209993675,0.022770398481973434,0.03194180898165718,0.017710309930423784,0.026565464895635674,0.019291587602783048,0.028462998102466792,0.019291587602783048,0.027514231499051234
senses11,40000,2716,0.025036818851251842,0.01804123711340206,0.10898379970544919,0.14138438880706922,0.023932253313696614,0.035346097201767304,0.01804123711340206,0.02466863033873343,0.0195139911634757,0.029455081001472753,0.015832106038291605,0.023195876288659795
senses11,50000,2988,0.025435073627844713,0.01673360107095047,0.08801874163319946,0.11010709504685408,0.018741633199464525,0.027777777777777776,0.019076305220883535,0.028447121820615796,0.02242302543507363,0.03313253012048193,0.01673360107095047,0.02710843373493976
senses11,60000,2802,0.030692362598144184,0.01641684511063526,0.13276231263383298,0.15060670949321914,0.023554603854389723,0.0324768022840828,0.02069950035688794,0.027123483226266953,0.01748750892219843,0.024982155603140613,0.02462526766595289,0.03640256959314775
senses11,70000,2427,0.02595797280593325,0.018541409147095178,0.10589204779563247,0.13514627111660485,0.029254223320972394,0.042439225381128966,0.011124845488257108,0.0173053152039555,0.018953440461475072,0.0288421920065925,0.016069221260815822,0.027194066749072928
senses11,80000,2498,0.03642914331465172,0.02522017614091273,0.18374699759807847,0.24059247397918335,0.05084067253803042,0.06965572457966374,0.0300240192153723,0.04283426741393114,0.022017614091273018,0.03362690152121697,0.029623698959167333,0.04283426741393114
senses11,90000,2409,0.031133250311332503,0.024491490244914902,0.18970527189705272,0.21129099211290991,0.05188875051888751,0.0660024906600249,0.014113740141137402,0.0203403902034039,0.033208800332088007,0.05188875051888751,0.026982150269821502,0.0410958904109589
senses11,100000,2523,0.036860879904875146,0.031311930241775664,0.1668648434403488,0.18430439952437574,0.0356718192627824,0.05033690051525961,0.03170828378913991,0.04637336504161712,0.039239001189060645,0.05984938565200158,0.034482758620689655,0.05192231470471661
