step,lineage,size,mass,hard,muscle,sensor,digestive,bite_any,tooth,age,plant,meat,shapes
9000,664,80,24.61,0.29,7.78,1.74,15.50,0.09,0.025,261,17.45,4.93,49
10000,6,2651,24.10,0.20,8.72,0.17,14.79,0.03,0.009,295,16.25,4.31,1379
10000,5,1866,22.87,0.25,5.47,0.56,15.74,0.06,0.018,193,10.95,3.39,924
10000,813,981,28.18,0.08,7.80,0.23,6.85,0.02,0.007,269,6.81,10.46,485
10000,27,260,32.53,0.07,9.54,0.86,22.27,0.03,0.008,233,15.86,3.54,187
10000,41,219,29.23,0.00,7.29,0.18,21.76,0.00,0.000,163,12.66,1.97,146
10000,664,112,22.47,0.20,8.37,2.79,12.93,0.03,0.009,210,15.85,3.96,89
10000,3,95,49.23,0.57,9.32,0.14,17.96,0.22,0.063,325,16.97,6.01,68
10000,868,61,37.07,0.00,11.03,0.00,8.59,0.00,0.000,426,12.34,12.01,32
10000,2,45,28.09,0.00,8.29,0.00,6.76,0.00,0.000,450,10.67,15.75,41
10000,882,34,45.78,0.00,12.24,0.00,12.94,0.00,0.000,507,16.88,14.85,18
10000,775,32,39.72,0.25,11.84,0.00,9.19,0.28,0.125,639,19.69,7.91,17
10000,1,11,53.51,0.00,4.00,6.73,28.91,0.00,0.000,437,13.50,10.92,3
10000,851,6,27.85,1.33,6.00,0.00,16.83,1.00,0.167,719,38.30,22.03,6
11000,6,5046,25.21,0.34,8.31,0.28,15.91,0.04,0.011,250,14.32,3.74,2690
11000,5,2417,23.96,0.15,6.23,0.82,15.83,0.02,0.006,177,10.45,3.75,1159
11000,27,330,31.91,0.13,9.42,0.21,21.51,0.03,0.006,213,13.80,3.70,222
11000,41,320,30.64,0.08,7.54,0.09,22.36,0.02,0.003,156,12.43,3.12,238
11000,813,319,36.81,0.26,10.40,0.14,7.89,0.00,0.000,364,8.15,14.92,179
11000,868,51,35.48,0.18,9.45,0.00,8.86,0.04,0.000,490,11.78,16.17,40
11000,775,17,44.16,0.18,14.06,0.76,9.18,0.24,0.118,674,23.59,8.66,6
11000,2,17,36.44,0.00,8.76,0.00,13.35,0.00,0.000,460,19.74,4.89,13
11000,664,13,21.69,1.62,10.92,0.15,7.46,1.08,0.462,455,25.03,6.80,13
11000,3,12,70.84,4.25,10.92,0.50,22.25,0.58,0.167,412,19.07,7.65,12
11000,851,6,52.88,1.83,24.00,0.00,21.17,4.00,0.667,1047,35.90,33.87,3
12000,6,3931,25.80,0.19,8.74,0.39,16.51,0.06,0.013,249,14.90,3.52,2069
12000,5,2992,22.51,0.27,5.90,0.67,14.82,0.04,0.012,183,10.28,3.72,1338
12000,27,198,30.44,0.15,10.65,0.13,19.63,0.02,0.005,149,13.70,2.30,130
12000,918,157,34.61,0.00,8.56,0.00,9.99,0.00,0.000,516,15.33,12.32,100
12000,813,66,39.10,0.00,13.03,0.61,6.64,0.00,0.000,599,15.06,18.69,47
12000,41,57,24.65,0.00,5.07,0.00,18.96,0.00,0.000,349,21.71,5.05,50
12000,775,14,46.87,0.00,14.43,1.64,9.86,0.00,0.000,387,12.71,12.12,7
12000,910,8,40.84,0.00,15.25,0.00,8.88,0.00,0.000,378,7.71,15.73,6
12000,868,7,41.32,0.00,10.14,0.00,11.71,0.00,0.000,354,15.09,1.51,5
13000,6,4835,27.35,0.51,8.85,0.35,17.17,0.06,0.015,257,16.18,3.67,2620
13000,5,2463,24.01,0.35,5.61,0.73,16.12,0.05,0.017,228,12.08,4.39,1292
13000,943,491,25.01,0.00,7.52,0.00,5.35,0.00,0.000,285,5.87,11.17,228
13000,813,344,30.80,0.03,9.21,0.24,6.30,0.01,0.003,365,9.10,12.96,155
13000,27,160,28.03,0.00,6.27,6.47,18.63,0.00,0.000,136,13.20,3.14,107
13000,918,141,35.53,0.00,7.21,0.00,11.90,0.00,0.000,435,14.32,8.16,104
13000,41,27,21.61,0.00,4.59,0.00,16.63,0.00,0.000,238,14.06,3.43,17
13000,945,11,26.34,0.00,7.64,0.00,8.91,0.00,0.000,568,18.30,9.92,9
13000,775,6,44.88,0.00,14.50,0.00,9.83,0.00,0.000,1330,49.23,8.98,2
13000,2,6,39.88,0.00,10.33,0.00,11.67,0.00,0.000,630,27.94,7.34,6
13000,910,6,23.68,0.00,6.67,0.00,7.33,0.00,0.000,581,13.79,25.30,5
14000,6,4251,27.74,0.36,8.97,0.34,17.64,0.06,0.013,269,15.99,4.21,2225
14000,5,2555,25.63,0.39,6.46,0.53,16.46,0.13,0.034,221,11.69,4.98,1259
14000,943,304,24.51,0.00,7.33,0.00,5.19,0.00,0.000,331,6.78,11.14,184
14000,974,126,26.54,0.00,7.95,0.02,5.38,0.00,0.000,700,13.92,18.85,63
14000,813,101,27.31,0.00,9.50,0.26,4.13,0.00,0.000,414,6.39,16.45,51
14000,970,47,26.02,0.00,4.45,0.00,9.11,0.00,0.000,331,12.69,4.48,35
14000,918,40,43.45,0.00,16.98,0.00,7.95,0.00,0.000,210,2.87,14.58,24
14000,971,33,28.66,0.00,9.15,0.18,5.21,0.00,0.000,298,4.70,12.61,18
14000,969,18,28.37,0.17,7.44,1.72,18.11,0.33,0.111,308,18.04,0.96,8
14000,27,10,44.84,2.30,14.60,0.00,23.40,1.10,0.300,328,24.44,0.82,7
14000,945,5,16.77,0.00,3.80,0.00,7.60,0.00,0.000,501,12.80,11.01,5
15000,6,5140,27.62,0.30,8.93,0.32,17.52,0.08,0.019,261,15.59,3.48,2530
15000,5,2097,26.90,0.71,6.22,0.41,17.25,0.15,0.037,227,12.36,4.02,958
15000,1040,178,27.01,0.00,7.67,0.12,6.05,0.00,0.000,402,9.43,11.95,93
15000,974,109,27.46,0.00,8.07,0.12,5.68,0.00,0.000,634,13.30,15.92,49
15000,943,76,27.16,0.13,8.70,0.00,4.93,0.03,0.013,383,7.60,11.68,46
15000,1017,27,38.20,0.07,7.19,0.00,12.78,0.00,0.000,974,19.61,28.06,22
15000,970,26,28.29,0.00,4.65,0.12,10.12,0.00,0.000,151,8.82,1.13,17
15000,971,17,25.53,0.00,6.41,0.06,6.41,0.00,0.000,898,14.56,25.35,11
15000,813,14,26.22,0.00,9.21,0.00,4.14,0.00,0.000,224,2.54,13.36,8
15000,1020,12,23.81,0.00,6.75,0.00,5.75,0.00,0.000,502,16.07,11.94,10
15000,918,9,49.46,0.00,18.44,0.00,10.11,0.00,0.000,484,15.66,15.04,4
16000,6,5248,28.97,0.33,9.76,0.37,18.61,0.06,0.018,266,16.17,3.81,2719
16000,5,2061,27.40,0.63,7.02,0.65,16.28,0.09,0.030,251,12.66,5.42,1060
16000,1056,435,26.93,0.00,8.43,0.32,4.89,0.01,0.002,322,5.61,16.43,184
16000,943,125,28.45,0.00,7.59,0.00,6.92,0.00,0.000,313,6.56,10.79,70
16000,974,81,27.83,0.00,8.33,0.16,5.60,0.00,0.000,673,15.23,14.74,39
16000,918,69,43.52,0.00,15.46,0.00,9.65,0.00,0.000,311,10.28,9.76,49
16000,1020,56,24.27,0.29,6.00,0.00,6.32,0.02,0.000,233,5.28,10.17,41
16000,1017,37,38.36,0.11,8.73,0.00,11.30,0.08,0.027,409,11.92,10.94,25
16000,1072,37,38.60,0.00,8.16,0.08,13.32,0.00,0.000,297,7.32,13.69,25
16000,813,29,29.24,0.00,11.14,0.00,3.69,0.00,0.000,301,4.72,14.39,9
16000,969,28,30.70,0.00,6.79,0.71,21.64,0.00,0.000,138,12.47,1.49,15
16000,1040,19,29.94,0.00,9.26,0.00,5.79,0.00,0.000,772,16.95,25.72,11
16000,971,5,19.55,0.00,6.20,0.00,3.60,0.00,0.000,228,4.32,7.41,5
17000,6,5394,26.78,0.11,9.34,0.26,17.18,0.04,0.011,260,15.27,3.74,2703
17000,5,1197,23.90,0.21,4.88,1.16,16.69,0.01,0.004,255,13.54,4.65,686
17000,1056,1040,27.15,0.00,6.23,0.45,7.22,0.00,0.000,259,7.61,10.07,474
17000,943,201,21.89,0.01,7.00,0.00,4.05,0.00,0.000,284,5.77,10.58,114
17000,918,175,33.78,0.10,8.06,0.00,10.85,0.00,0.000,210,12.09,7.91,137
17000,813,70,25.82,0.00,9.39,0.00,3.73,0.00,0.000,396,7.48,16.20,35
17000,1072,70,40.69,0.00,9.77,0.10,13.14,0.00,0.000,245,11.20,5.24,28
17000,974,51,27.81,0.00,6.98,0.02,7.49,0.00,0.000,607,17.47,8.99,28
17000,1017,11,26.35,0.18,5.91,0.00,7.64,0.00,0.000,547,16.78,8.19,11
17000,1040,6,23.20,0.00,5.67,0.00,6.00,0.00,0.000,1604,26.45,64.33,6
17000,1020,6,17.58,0.00,3.50,0.00,5.67,0.00,0.000,1104,24.35,20.01,6
18000,6,5196,27.33,0.22,9.27,0.31,17.51,0.06,0.015,260,15.61,3.59,2656
18000,5,1389,23.91,0.21,4.87,0.70,17.20,0.01,0.002,196,11.25,3.60,705
18000,1056,742,29.15,0.00,8.25,0.31,6.22,0.00,0.000,353,8.40,13.66,350
18000,1114,155,29.85,0.39,7.68,0.32,6.37,0.02,0.006,372,8.69,10.89,73
18000,1106,137,50.72,4.72,17.07,0.32,25.04,0.61,0.219,225,18.03,6.18,100
18000,813,104,29.97,0.00,11.02,0.00,4.13,0.00,0.000,280,5.04,10.33,25
18000,1109,97,35.23,0.08,11.75,0.15,5.82,0.25,0.082,312,5.21,12.81,48
18000,943,88,19.26,0.01,6.41,0.00,3.27,0.00,0.000,277,4.66,11.35,53
18000,1107,76,27.87,0.00,8.32,0.12,5.59,0.00,0.000,392,8.13,11.59,39
18000,1100,49,24.73,0.00,6.86,0.00,5.61,0.00,0.000,343,7.57,9.92,33
18000,974,47,25.90,0.00,6.11,0.00,7.09,0.00,0.000,509,11.80,14.32,26
18000,1072,24,32.72,0.00,8.46,0.00,9.38,0.00,0.000,504,12.23,14.95,11
18000,1103,12,27.52,0.00,5.92,0.00,7.92,0.00,0.000,789,23.26,14.15,9
18000,1098,6,22.66,1.33,2.83,0.00,15.67,0.00,0.000,1446,57.23,16.27,6
18000,918,6,25.56,0.00,6.00,0.00,8.17,0.00,0.000,622,18.73,8.03,5
19000,6,5500,28.19,0.24,9.57,0.34,17.76,0.04,0.010,263,15.99,4.03,3006
19000,5,1443,25.56,0.17,5.96,0.69,17.49,0.01,0.002,190,10.97,3.41,692
19000,1139,331,29.39,0.00,7.77,1.12,18.77,0.00,0.000,205,11.13,12.98,238
19000,1056,257,29.76,0.01,9.02,0.18,5.80,0.01,0.004,287,6.55,11.15,117
19000,1114,143,29.13,0.24,8.51,0.36,5.42,0.15,0.063,436,9.98,11.14,72
19000,1106,125,49.40,3.54,15.27,0.29,24.95,0.47,0.160,224,19.44,3.39,71
19000,1107,109,28.44,0.00,6.58,0.32,7.56,0.00,0.000,514,12.85,12.85,57
19000,943,71,24.44,0.00,6.61,0.00,5.72,0.00,0.000,377,8.25,10.26,36
19000,1142,67,29.55,0.07,5.13,0.00,9.52,0.01,0.000,283,8.96,6.30,28
19000,1100,49,22.65,0.00,5.84,0.00,5.55,0.00,0.000,453,11.07,10.99,38
19000,974,34,25.85,0.00,6.97,0.00,6.18,0.00,0.000,615,15.14,15.27,16
19000,1151,31,31.95,1.23,6.42,0.00,7.71,0.10,0.032,523,16.95,5.38,25
19000,813,29,27.94,0.00,10.10,0.00,3.97,0.00,0.000,663,12.51,16.14,10
19000,1150,21,34.63,0.00,9.86,0.19,7.43,0.00,0.000,536,10.62,15.03,15
19000,1137,17,47.44,2.06,8.18,0.00,26.82,0.00,0.000,293,17.00,6.88,12
19000,1145,13,30.70,0.00,0.00,0.00,27.15,0.00,0.000,1143,48.74,19.93,12
19000,1103,12,33.09,0.00,8.17,0.08,8.50,0.00,0.000,211,4.66,9.48,4
19000,1109,9,42.18,0.00,11.44,0.00,9.89,0.00,0.000,387,15.14,7.00,6
19000,918,8,26.08,0.00,6.50,0.00,8.12,0.00,0.000,796,16.45,25.60,7
19000,1072,8,30.20,0.00,8.12,0.00,9.75,0.00,0.000,620,17.74,10.54,7
20000,6,4763,28.57,0.20,9.13,0.43,18.73,0.04,0.012,280,16.63,3.61,2446
20000,1106,666,46.30,3.30,9.85,1.44,28.53,0.34,0.099,201,20.52,6.16,408
20000,5,606,25.75,0.13,6.39,0.58,16.98,0.02,0.007,191,9.59,4.60,326
20000,1114,262,28.39,0.17,8.99,0.45,4.68,0.06,0.023,377,8.01,12.90,117
20000,1178,183,27.22,0.00,6.33,0.00,7.33,0.00,0.000,448,11.25,12.00,77
20000,1111,74,28.32,0.00,9.04,0.01,5.15,0.00,0.000,502,10.34,18.69,35
20000,1107,65,30.25,0.18,6.03,0.11,8.71,0.00,0.000,702,19.58,8.86,35
20000,1072,41,32.21,0.00,9.44,0.00,12.83,0.00,0.000,195,9.72,3.41,28
20000,1056,34,27.37,0.00,8.44,0.09,5.26,0.00,0.000,587,12.42,17.52,19
20000,1100,19,28.04,0.00,8.47,0.00,5.68,0.00,0.000,522,11.99,12.66,9
20000,974,17,30.80,0.00,8.06,0.00,7.59,0.00,0.000,512,13.47,15.29,6
20000,1145,8,26.95,0.00,0.00,0.00,23.50,0.00,0.000,2402,94.70,25.84,8
20000,1150,8,33.44,0.00,7.12,0.00,9.62,0.00,0.000,1177,24.52,20.99,7
20000,943,7,32.91,0.00,7.43,0.00,9.43,0.00,0.000,703,21.01,10.81,5
20000,1137,6,21.99,0.00,5.67,0.00,13.83,0.00,0.000,553,26.24,9.68,5
21000,6,5423,28.21,0.18,9.76,0.24,17.60,0.06,0.014,265,15.99,3.60,2665
21000,5,928,26.23,0.15,6.23,0.51,17.45,0.01,0.004,217,11.43,4.71,544
21000,1201,424,29.76,0.48,7.65,0.51,16.79,0.04,0.009,241,12.34,5.81,248
21000,1114,244,29.37,0.19,8.86,0.19,5.41,0.02,0.000,520,11.17,15.75,107
21000,1178,237,27.70,0.02,6.13,0.00,7.74,0.00,0.000,487,13.28,11.88,95
21000,1206,177,42.23,1.79,12.96,1.08,21.01,0.32,0.073,431,23.09,10.57,138
21000,1106,110,44.88,4.21,11.69,0.45,24.00,0.74,0.191,473,28.02,7.68,92
21000,1072,64,21.25,0.03,6.61,0.00,7.62,0.00,0.000,152,6.36,3.34,27
21000,1111,61,28.70,0.00,8.62,0.07,5.72,0.00,0.000,585,12.98,15.44,28
21000,1107,40,29.92,0.00,7.42,0.20,7.47,0.00,0.000,710,21.16,8.47,23
21000,1145,16,43.34,0.00,0.25,0.00,38.06,0.00,0.000,1516,65.99,16.03,10
21000,1142,13,30.25,0.00,5.15,0.00,10.00,0.00,0.000,595,22.13,3.98,10
21000,1103,11,31.44,0.00,7.73,1.09,7.55,0.00,0.000,521,14.84,17.28,8
21000,1056,9,29.30,0.00,9.00,0.00,5.67,0.00,0.000,1000,22.73,18.28,8
21000,974,9,29.25,0.00,7.11,0.00,7.78,0.00,0.000,832,23.08,11.90,5
22000,6,6278,27.76,0.14,8.99,0.22,18.49,0.04,0.011,254,15.63,3.12,3001
22000,5,642,27.60,0.12,7.03,0.64,19.28,0.03,0.008,178,11.50,2.15,296
22000,1114,342,27.66,0.15,8.44,0.46,4.90,0.06,0.012,416,8.63,14.28,155
22000,1178,250,28.54,0.06,6.85,0.00,7.36,0.00,0.000,355,9.84,8.11,124
22000,1106,240,45.26,4.58,11.50,0.62,23.18,0.73,0.221,235,18.09,2.77,137
22000,1247,186,28.78,0.00,8.58,0.14,5.82,0.00,0.000,290,6.43,10.88,103
22000,1201,159,43.12,0.74,12.20,0.28,21.69,0.03,0.006,278,18.07,8.09,95
22000,1245,144,27.89,0.00,6.60,0.50,7.10,0.00,0.000,414,10.44,12.04,73
22000,1111,111,30.50,0.05,7.75,0.14,7.42,0.01,0.000,536,13.57,12.32,70
22000,1206,60,39.88,1.78,8.22,1.25,23.32,0.10,0.033,647,27.21,15.48,45
22000,1072,53,21.68,0.00,6.09,0.00,8.66,0.00,0.000,321,12.26,3.59,22
22000,1250,52,39.82,0.73,11.13,0.17,16.65,0.08,0.038,358,11.96,13.84,43
22000,1244,40,28.19,0.00,9.60,0.05,4.47,0.00,0.000,417,7.25,18.63,18
22000,1107,13,27.70,0.00,5.46,1.69,7.62,0.00,0.000,1593,45.57,14.13,9
22000,1145,11,39.40,0.00,0.00,0.00,34.64,0.00,0.000,2098,86.95,27.65,6
22000,1103,11,32.51,0.00,7.00,0.00,9.36,0.00,0.000,465,12.59,12.87,5
22000,1056,5,26.69,0.00,9.80,0.00,3.60,0.00,0.000,591,13.65,6.07,5
23000,6,6517,27.65,0.26,9.18,0.19,17.92,0.07,0.018,255,15.52,3.43,3286
23000,5,782,26.67,0.18,7.59,1.14,16.55,0.03,0.012,283,14.85,4.51,480
23000,1178,365,26.39,0.00,6.30,0.00,6.92,0.00,0.000,349,9.20,9.64,171
23000,1245,285,28.39,0.00,7.08,0.22,7.01,0.00,0.000,455,11.91,13.83,133
23000,1279,214,27.67,0.00,6.97,0.08,6.83,0.00,0.000,298,6.72,12.12,96
23000,1106,171,48.05,6.77,7.53,0.39,25.05,0.70,0.211,368,21.98,4.38,126
23000,1114,152,28.08,0.07,8.26,0.07,5.66,0.01,0.000,540,11.75,15.51,86
23000,1111,117,30.12,0.00,9.03,0.03,6.05,0.00,0.000,433,9.99,11.91,41
23000,1247,87,34.06,0.00,7.15,2.24,8.82,0.00,0.000,523,15.10,9.79,60
23000,1293,75,29.82,0.00,7.04,0.79,7.53,0.00,0.000,137,4.97,8.59,38
23000,1201,68,49.51,1.10,13.09,0.65,24.40,0.04,0.000,361,19.89,7.79,47
23000,1142,50,31.23,0.00,3.96,0.00,11.90,0.00,0.000,216,10.57,1.09,19
23000,1206,37,38.31,2.65,10.76,0.43,14.81,0.00,0.000,500,17.80,15.48,27
23000,1278,27,25.45,0.00,8.26,0.22,4.37,0.00,0.000,490,9.14,13.99,19
23000,1145,21,55.20,0.00,0.00,2.90,48.67,0.00,0.000,1111,51.22,15.37,13
23000,1280,20,30.55,0.00,4.40,0.15,10.80,0.00,0.000,1029,26.88,10.95,13
23000,1283,19,31.28,0.00,5.89,0.32,9.68,0.00,0.000,918,21.35,13.89,9
23000,1250,17,35.16,0.00,13.12,0.00,9.88,0.00,0.000,411,11.83,8.19,11
23000,1244,14,28.90,0.00,8.29,0.21,6.07,0.00,0.000,899,17.44,25.06,12
23000,1107,11,25.15,0.00,1.73,3.91,9.09,0.00,0.000,1387,42.98,10.38,10
23000,1072,5,19.88,0.00,2.80,0.00,11.20,0.00,0.000,1018,39.50,5.42,5
24000,6,6475,27.29,0.24,9.41,0.28,17.24,0.05,0.012,255,15.22,3.43,3172
24000,1293,629,25.10,0.00,7.50,0.16,5.00,0.00,0.000,178,3.21,12.57,288
24000,5,605,28.58,0.15,7.80,0.76,18.55,0.02,0.005,304,16.47,3.91,308
24000,1178,347,27.42,0.00,6.70,0.01,7.03,0.00,0.000,429,10.78,10.09,171
24000,1279,323,28.62,0.00,7.24,0.01,7.07,0.00,0.000,341,7.86,12.61,133
24000,1245,268,27.49,0.02,6.87,0.26,6.70,0.01,0.007,554,13.03,14.54,142
24000,1106,170,41.94,3.40,11.34,0.77,20.96,0.39,0.106,271,20.47,3.77,114
24000,1111,75,29.72,0.05,9.37,0.15,5.32,0.05,0.013,620,15.94,16.52,26
24000,1142,70,41.77,0.03,6.96,0.17,16.80,0.01,0.000,203,13.18,3.17,41
24000,1244,67,28.57,0.00,5.85,0.00,8.48,0.00,0.000,283,8.92,6.58,43
24000,1247,42,33.53,0.00,7.86,0.76,8.60,0.00,0.000,600,13.70,12.21,33
24000,1201,42,50.25,4.12,16.64,1.00,15.12,0.19,0.071,547,21.31,21.26,28
24000,1114,39,30.76,0.59,7.18,0.23,7.00,1.26,0.436,311,8.33,6.77,22
24000,1280,27,30.41,0.04,3.04,0.48,11.85,0.00,0.000,839,24.78,8.45,18
24000,1206,12,35.79,1.67,10.42,0.08,15.50,0.00,0.000,1475,49.78,28.95,11
24000,1145,6,52.90,0.00,0.00,0.50,46.83,0.00,0.000,2343,94.87,35.21,5
24000,1283,6,38.22,0.00,9.67,1.00,9.00,0.00,0.000,1243,26.45,17.88,5
25000,6,6547,28.06,0.20,9.23,0.34,18.62,0.05,0.013,255,15.33,3.28,3349
25000,1279,531,28.99,0.01,8.02,0.02,6.44,0.01,0.002,310,6.75,11.77,191
25000,5,456,32.10,0.10,8.38,0.64,21.29,0.02,0.002,290,15.54,4.32,265
25000,1178,288,29.02,0.00,6.77,0.02,7.73,0.00,0.000,487,12.39,11.46,112
25000,1111,90,29.30,0.06,9.41,0.03,5.12,0.14,0.056,411,8.64,14.35,32
25000,1145,85,43.28,0.06,0.26,6.00,42.19,0.00,0.000,383,26.10,5.50,44
25000,1142,84,34.72,0.23,7.60,0.10,11.87,0.07,0.036,245,7.79,10.63,53
25000,1293,72,29.94,0.00,6.42,0.44,8.39,0.00,0.000,351,10.44,11.83,42
25000,1245,69,30.67,0.00,7.26,0.80,7.77,0.00,0.000,1130,29.74,12.44,40
25000,1106,52,46.78,6.12,6.31,2.04,25.27,1.63,0.500,498,27.71,6.52,38
25000,1201,21,42.84,0.00,13.00,0.24,20.95,0.00,0.000,313,16.65,8.68,13
25000,1369,17,27.88,0.00,6.00,0.00,7.94,0.00,0.000,644,13.84,25.10,10
25000,1114,12,28.67,0.25,9.33,0.08,4.50,0.08,0.000,504,10.57,10.51,7
25000,1349,10,32.49,0.00,9.80,0.00,10.20,0.00,0.000,427,9.85,11.91,8
25000,1280,7,28.57,0.00,0.00,0.00,14.29,0.00,0.000,692,17.24,11.07,2
25000,1247,6,40.60,0.00,9.00,0.00,11.33,0.00,0.000,649,18.80,11.05,6
25000,1206,5,37.64,4.00,7.00,0.00,15.40,0.40,0.200,1418,50.99,17.03,4
26000,6,6419,26.99,0.12,8.80,0.25,17.53,0.02,0.006,256,15.10,3.19,3104
26000,1178,668,26.46,0.00,6.29,0.00,6.95,0.00,0.000,365,8.69,11.05,279
26000,1279,668,28.41,0.00,7.04,0.02,7.16,0.00,0.000,372,8.37,13.07,246
26000,5,310,29.81,0.02,6.69,0.56,21.33,0.00,0.000,286,16.07,4.30,211
