step,event,lineage,other,size
5000,birth,1,0,6392
5000,birth,3,0,86
5000,birth,7,0,13
5000,birth,8,0,17
5000,birth,9,0,110
5000,birth,10,0,5
5000,birth,18,0,2121
5000,birth,70,0,314
5000,birth,81,0,8
5000,birth,122,0,7
5000,birth,212,0,7
5000,birth,214,0,58
5000,birth,246,0,22
5000,birth,323,0,233
5000,birth,394,0,9
5000,birth,560,0,25
5000,birth,697,0,163
6000,split,704,1,34
6000,split,724,1,607
6000,birth,732,0,6
6000,extinct,122,0,7
7000,extinct,7,0,13
7000,extinct,8,0,17
7000,extinct,81,0,5
8000,split,799,70,10
8000,extinct,9,0,7
8000,extinct,212,0,5
9000,split,813,1,32
9000,split,814,1,211
9000,split,825,1,15
9000,extinct,214,0,104
9000,extinct,704,0,39
9000,extinct,724,0,70
10000,split,834,813,12
10000,split,836,1,12
10000,split,837,813,364
10000,split,842,813,43
10000,extinct,70,0,21
10000,extinct,697,0,16
10000,extinct,799,0,10
11000,split,854,813,127
11000,split,856,835,79
11000,split,859,813,7
11000,split,860,1,5
11000,split,861,814,78
11000,split,863,834,22
11000,split,868,814,72
11000,split,870,814,14
11000,extinct,3,0,13
11000,extinct,246,0,5
11000,extinct,560,0,10
11000,extinct,732,0,6
11000,extinct,834,0,12
12000,split,881,1,39
12000,split,885,813,22
12000,split,893,813,40
12000,extinct,10,0,5
12000,extinct,394,0,12
12000,extinct,825,0,8
12000,extinct,863,0,22
13000,split,904,856,408
13000,extinct,813,0,6
13000,extinct,842,0,6
13000,extinct,860,0,5
14000,split,916,1,245
14000,split,918,1,33
14000,split,922,856,83
14000,extinct,18,0,19
14000,extinct,836,0,12
14000,extinct,870,0,14
14000,extinct,885,0,11
15000,split,941,837,377
15000,split,947,1,5
15000,split,949,856,65
15000,split,954,837,56
15000,extinct,918,0,33
16000,split,960,837,184
16000,split,961,861,16
16000,extinct,814,0,5
17000,split,974,837,36
17000,extinct,859,0,11
17000,extinct,893,0,73
17000,merge,916,1,250
17000,extinct,947,0,5
18000,split,992,854,7
18000,extinct,854,0,31
18000,extinct,856,0,26
18000,extinct,954,0,56
19000,split,1007,1,65
19000,extinct,861,0,10
19000,extinct,904,0,12
19000,extinct,941,0,16
20000,split,1017,904,25
20000,extinct,881,0,82
20000,extinct,974,0,8
21000,split,1021,1,26
21000,split,1023,868,31
21000,extinct,992,0,5
22000,extinct,837,0,18
22000,extinct,922,0,32
24000,extinct,1023,0,6
25000,split,1086,949,54
25000,extinct,1017,0,25
27000,split,1107,960,16
27000,extinct,961,0,7
27000,extinct,1086,0,54
28000,split,1115,960,89
29000,extinct,1021,0,7
29000,extinct,1107,0,13
30000,split,1140,960,42
30000,split,1141,1007,184
30000,split,1149,1007,6
31000,split,1151,960,42
31000,split,1155,1007,600
31000,extinct,1141,0,184
31000,extinct,1149,0,6
32000,split,1169,949,150
32000,split,1172,949,118
33000,split,1192,1151,94
33000,extinct,960,0,37
34000,split,1211,1115,195
34000,extinct,949,0,6
34000,extinct,1007,0,63
34000,extinct,1115,0,6
34000,extinct,1140,0,5
35000,split,1230,1007,25
36000,split,1233,1007,8
36000,split,1241,1,46
37000,extinct,323,0,6
37000,extinct,1151,0,70
37000,extinct,1233,0,8
37000,extinct,1241,0,46
38000,split,1258,1,70
38000,split,1262,1233,5
39000,split,1268,1233,429
39000,extinct,1169,0,12
39000,extinct,1211,0,31
40000,split,1274,1151,20
40000,extinct,1262,0,5
41000,split,1284,1155,130
41000,split,1285,1262,262
41000,split,1288,1268,32
41000,extinct,1258,0,5
42000,split,1301,1155,45
42000,extinct,1274,0,20
43000,split,1307,1299,143
44000,split,1317,1192,19
44000,extinct,1230,0,10
45000,split,1322,868,74
45000,split,1327,1172,38
45000,extinct,868,0,33
45000,extinct,1268,0,37
45000,extinct,1285,0,12
46000,split,1341,1317,45
46000,extinct,1301,0,5
46000,extinct,1307,0,143
46000,extinct,1317,0,19
46000,merge,1327,1172,38
47000,split,1355,1172,14
47000,split,1361,1341,8
47000,extinct,1288,0,6
48000,split,1378,1,6
48000,split,1385,1341,11
48000,extinct,1284,0,7
49000,split,1394,1192,58
49000,split,1395,1341,11
49000,extinct,1355,0,14
50000,split,1419,1155,174
50000,extinct,1341,0,7
50000,extinct,1385,0,11
51000,extinct,1322,0,25
52000,split,1457,1192,13
52000,extinct,1361,0,5
52000,extinct,1378,0,11
54000,split,1483,1192,17
55000,split,1495,1483,31
55000,extinct,1457,0,13
56000,split,1505,1172,15
56000,extinct,1395,0,5
57000,split,1525,1419,35
57000,split,1526,1155,87
57000,extinct,1505,0,15
58000,extinct,1483,0,14
59000,split,1563,1192,36
60000,split,1566,1155,171
60000,extinct,1495,0,31
61000,split,1573,1,86
61000,split,1579,1192,21
61000,split,1582,1172,40
61000,extinct,1563,0,28
62000,split,1571,1192,5
62000,split,1583,1155,49
63000,split,1596,1155,36
63000,split,1597,1525,261
63000,extinct,1573,0,18
64000,split,1606,1192,23
64000,extinct,1566,0,6
64000,extinct,1579,0,6
65000,split,1623,1596,31
65000,extinct,1525,0,6
66000,split,1631,1155,24
66000,extinct,1571,0,5
66000,extinct,1582,0,27
68000,split,1652,1526,12
68000,extinct,1394,0,5
68000,extinct,1419,0,5
69000,extinct,1623,0,8
70000,extinct,1155,0,6
70000,extinct,1583,0,7
71000,split,1689,1652,39
72000,split,1707,1192,19
72000,extinct,1172,0,6
72000,extinct,1596,0,9
73000,split,1729,1606,55
73000,extinct,1597,0,6
73000,extinct,1631,0,6
73000,extinct,1707,0,19
74000,split,1736,1172,19
74000,extinct,1652,0,10
75000,split,1747,1689,125
75000,extinct,1192,0,10
77000,extinct,1526,0,19
77000,extinct,1736,0,34
78000,split,1777,1,1129
79000,split,1794,1606,19
79000,split,1798,1606,42
79000,split,1799,1606,29
80000,split,1819,1777,27
82000,extinct,1729,0,17
83000,split,1855,1606,181
