step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,1029,0.2439,6861.4,137,343,311,375,13,19,27,34343,35289,33522,0,0,0,1.000,1.000,1.000,279,220,307,0.2234,0.1443,0.4556,0.0636
2000,1087,0.5041,10887.8,306,496,326,265,46,35,26,36076,39819,34510,0,0,0,1.000,1.000,1.000,366,275,214,0.1361,0.2765,0.3499,0.0905
3000,761,0.5269,8093.1,388,385,232,144,25,30,22,36618,42891,37111,0,0,0,1.000,1.000,1.000,338,189,114,0.1067,0.3560,0.3348,0.1019
4000,588,0.5357,6970.5,412,232,224,132,19,27,29,38800,42021,38511,0,0,0,1.000,1.000,1.000,217,208,91,0.0849,0.4118,0.3333,0.1095
5000,553,0.4846,7878.7,491,204,233,116,35,18,29,40734,39559,38720,0,0,0,1.000,1.000,1.000,166,209,100,0.0763,0.4032,0.3208,0.1203
6000,585,0.5077,9672.0,522,197,256,132,28,20,30,40344,38515,38299,0,0,0,1.000,1.000,1.000,178,235,112,0.0880,0.4405,0.3183,0.1227
7000,725,0.4648,11184.8,526,245,295,185,30,22,27,40915,37746,37129,0,0,0,1.000,1.000,1.000,205,266,167,0.0935,0.3719,0.3105,0.1319
8000,822,0.4197,11196.7,475,231,296,295,25,30,36,41947,38149,34351,0,0,0,1.000,1.000,1.000,201,265,262,0.1193,0.3365,0.3860,0.1301
9000,916,0.4050,10631.6,379,280,266,370,32,24,34,43875,36766,31781,0,0,0,1.000,1.000,1.000,233,204,322,0.1539,0.2445,0.3825,0.1049
10000,931,0.4243,10983.6,413,308,245,378,38,22,37,44605,36619,32045,0,0,0,1.000,1.000,1.000,259,210,333,0.1386,0.2474,0.3669,0.1089
11000,786,0.5025,10389.9,443,278,231,277,32,15,32,45885,37985,32486,0,0,0,1.000,1.000,1.000,244,181,226,0.1041,0.3191,0.3367,0.1295
12000,528,0.4489,7049.3,494,233,154,141,22,27,27,46741,39889,33920,0,0,0,1.000,1.000,1.000,193,135,102,0.1187,0.2526,0.3759,0.1300
13000,383,0.5300,6213.9,549,205,113,65,14,31,21,46273,41236,35489,0,0,0,1.000,1.000,1.000,156,87,48,0.0924,0.3526,0.4199,0.1364
14000,261,0.5709,4270.1,698,178,48,35,14,18,14,46212,43506,36822,0,0,0,1.000,1.000,1.000,126,36,21,0.0486,0.4486,0.4865,0.1564
15000,163,0.5521,3038.5,717,125,31,7,5,19,3,45450,44765,37486,0,0,0,1.000,1.000,1.000,107,21,3,0.0573,0.4119,0.4976,0.1491
16000,193,0.4819,3640.8,592,156,33,4,5,17,2,44998,45045,37990,0,0,0,1.000,1.000,1.000,132,25,1,0.0393,0.4928,0.5073,0.1681
17000,255,0.4314,4877.5,533,199,49,7,11,19,6,43421,44167,37028,0,0,0,1.000,1.000,1.000,166,42,5,0.0747,0.3209,0.5071,0.1399
18000,337,0.3709,6009.2,482,185,111,41,13,27,10,41665,42373,36361,0,0,0,1.000,1.000,1.000,154,88,30,0.1387,0.2508,0.4881,0.1102
19000,560,0.4071,9260.3,429,249,194,117,18,26,25,39614,39522,35368,0,0,0,1.000,1.000,1.000,201,176,83,0.1527,0.2174,0.4550,0.1032
20000,772,0.3964,12315.5,459,298,330,144,41,31,28,39085,36499,33644,0,0,0,1.000,1.000,1.000,220,259,128,0.1572,0.2393,0.4409,0.1063
