step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,2,218,36.8,3.2,6.5,0.1,22.6,0.2,1.78,1.0,156,534,32.19,7.73,80,88,50,0.5,1.59,1.93,1.81,4.99,5.96,5.94,29.5,1.031,0.356,6.20
5000,1,130,53.5,1.4,19.1,1.5,32.5,0.2,1.19,2.1,113,406,33.24,17.17,23,71,36,0.5,1.23,1.29,1.13,6.92,7.89,7.60,33.1,0.998,0.529,8.26
5000,5,11,34.7,1.6,7.0,4.6,20.5,0.5,1.23,1.1,11,1295,66.65,24.61,4,1,6,0.7,1.36,1.06,1.26,4.73,6.55,6.18,33.2,1.049,0.551,6.64
6000,1,239,54.4,1.6,20.1,1.7,29.7,0.1,1.20,1.9,197,497,39.92,17.70,58,131,50,0.4,1.14,1.33,1.17,6.97,7.81,7.55,31.4,1.032,0.545,8.17
6000,2,108,37.5,2.5,6.8,0.2,24.0,0.2,1.71,0.6,70,583,36.35,6.19,44,54,10,0.3,1.56,1.71,1.79,5.07,6.00,5.94,27.8,1.043,0.362,6.13
7000,1,279,54.0,2.2,17.7,1.2,22.8,0.1,1.22,1.5,216,448,28.28,19.18,102,152,25,0.8,1.11,1.38,1.20,5.95,7.04,6.96,26.5,1.182,0.494,7.37
7000,2,114,37.1,2.1,9.1,0.1,21.7,0.1,1.48,1.1,80,523,31.66,6.18,56,54,4,0.2,1.36,1.66,1.46,5.17,6.01,5.99,26.3,1.052,0.357,6.27
8000,1,421,52.2,2.0,20.6,0.3,17.5,0.2,1.27,2.1,314,390,22.82,19.75,120,196,105,0.7,1.17,1.41,1.26,5.55,6.76,6.67,31.7,1.232,0.500,7.23
8000,14,351,43.0,0.4,14.6,4.5,19.5,0.1,1.06,3.1,280,557,36.70,18.29,91,78,182,0.1,1.07,1.06,1.06,5.65,6.60,6.56,38.8,1.153,0.608,7.36
8000,2,46,34.4,1.3,7.3,0.1,22.7,0.0,1.38,0.9,30,619,36.38,6.50,18,20,8,0.2,1.37,1.59,1.30,5.37,5.80,5.91,27.6,1.053,0.361,6.09
9000,1,748,54.4,1.8,17.2,0.7,18.1,0.2,1.33,2.7,614,341,20.06,18.32,200,220,328,0.9,1.25,1.42,1.33,5.45,6.52,6.49,35.4,1.380,0.465,7.19
9000,14,144,43.1,0.5,11.8,3.7,22.4,0.0,1.09,2.8,121,536,34.55,10.12,70,43,31,0.0,1.08,1.11,1.09,5.78,6.58,6.31,27.4,1.167,0.594,7.15
9000,2,11,39.6,1.6,9.4,0.0,20.0,0.0,1.14,1.8,9,533,28.21,20.96,4,1,6,0.2,1.00,1.58,1.00,5.09,5.27,6.00,39.3,1.211,0.340,6.09
10000,1,440,55.1,2.1,14.5,0.8,17.7,0.1,1.42,2.1,362,357,19.23,16.77,89,105,246,0.6,1.16,1.74,1.39,5.16,6.31,6.29,39.0,1.486,0.418,6.82
10000,14,71,40.2,0.0,10.1,4.9,22.9,0.0,1.00,1.9,56,605,39.90,5.25,25,18,28,0.0,1.00,1.00,1.00,5.96,6.68,6.48,31.1,1.130,0.529,7.04
11000,1,124,60.7,2.7,15.6,1.0,18.3,0.2,1.40,2.3,109,541,27.21,20.92,18,20,86,0.8,1.24,1.47,1.44,5.31,6.69,6.56,40.0,1.517,0.443,7.19
11000,14,89,42.4,0.1,8.0,4.8,27.2,0.0,1.01,3.2,69,373,28.36,4.75,18,26,45,0.0,1.00,1.01,1.02,5.61,6.67,6.22,34.9,1.115,0.477,7.25
