step,lineage,size,mass,hard,muscle,sensor,digestive,bite,shell,open,bodies,age,plant,meat,p0,p1,pnone,bite_any,shell_front,shell_back,shell_side,foot,len_fwd,len_side,height,density,digest,side
5000,2,171,61.5,3.1,18.9,0.0,20.5,0.2,1.55,2.0,139,339,27.39,19.57,45,108,18,1.0,1.28,1.93,1.52,6.03,7.47,7.25,30.2,1.335,0.437,7.87
5000,1,95,54.2,0.5,15.3,0.2,29.5,0.0,1.06,3.5,78,233,26.25,12.93,61,29,5,0.2,1.01,1.10,1.07,5.71,6.87,7.19,22.6,1.176,0.484,7.89
5000,3,89,28.5,0.6,7.2,0.0,24.8,0.1,1.11,3.7,51,171,17.14,4.12,31,48,10,0.1,1.18,1.00,1.13,5.46,7.15,7.09,28.8,0.856,0.553,8.04
5000,5,9,75.0,0.2,20.2,13.4,38.1,0.0,1.00,0.9,5,360,37.11,18.03,8,1,0,0.0,1.00,1.00,1.00,7.78,8.78,8.33,20.1,1.146,0.639,8.78
6000,1,165,67.2,0.1,22.7,1.2,29.2,0.0,1.00,2.7,125,270,31.84,17.85,82,57,26,0.0,1.00,1.00,1.00,6.64,7.61,7.75,25.7,1.268,0.450,8.36
6000,2,83,48.6,2.1,14.9,0.0,18.1,0.4,1.42,2.0,75,335,22.90,21.88,49,24,10,1.7,1.36,1.48,1.42,5.55,6.75,6.95,24.3,1.300,0.470,7.35
6000,3,75,21.8,0.0,4.7,0.0,20.9,0.0,1.00,6.6,45,159,14.72,3.15,32,41,2,0.0,1.00,1.00,1.00,4.96,5.92,6.17,25.6,0.856,0.548,7.71
7000,1,288,63.9,1.2,18.4,0.4,28.5,0.0,1.21,3.5,238,295,29.19,23.56,69,105,114,0.2,1.20,1.20,1.21,6.20,7.31,7.40,35.3,1.284,0.454,8.22
7000,2,95,57.8,2.4,16.6,0.1,20.7,0.1,1.55,2.3,83,308,21.83,22.64,47,33,15,0.8,1.07,1.87,1.69,5.48,6.87,6.99,28.9,1.361,0.470,7.51
7000,3,26,23.6,0.5,5.8,0.8,20.0,0.0,1.08,2.1,23,345,26.55,3.07,13,11,2,0.0,1.00,1.16,1.07,5.31,6.85,6.12,25.7,0.880,0.521,7.00
8000,1,232,58.6,2.3,14.2,0.7,25.6,0.0,1.43,3.6,209,313,28.22,15.05,46,51,135,0.2,1.53,1.22,1.51,6.03,7.01,7.18,41.2,1.307,0.464,7.99
8000,2,219,54.2,2.6,16.6,0.1,14.5,0.2,1.44,1.6,174,226,13.61,19.92,71,109,39,1.1,1.28,1.55,1.48,5.00,6.23,6.25,29.3,1.497,0.505,6.63
8000,3,29,24.9,0.6,5.2,0.7,22.0,0.0,1.09,2.8,21,405,31.86,2.03,12,16,1,0.0,1.00,1.19,1.09,4.93,6.48,6.21,25.2,0.868,0.514,7.03
9000,2,383,57.4,2.7,15.0,0.2,16.9,0.3,1.58,2.1,323,272,18.85,16.05,131,104,148,1.6,1.45,1.69,1.63,5.06,6.40,6.22,33.6,1.533,0.490,6.82
9000,1,150,45.1,1.6,8.8,2.5,22.9,0.0,1.29,4.2,135,333,29.44,8.98,25,23,102,0.2,1.37,1.23,1.28,5.34,6.33,6.60,44.3,1.247,0.464,7.52
