step,pop,mean_energy,mean_res,mean_genes,births,deaths_energy,deaths_age,deaths_broken,deaths_body,cells_broken,plant_intake,meat_intake,stay,forward,left,right,steps_per_sec,mass_mean,mass_std,hard_mean,hard_std,muscle_mean,muscle_std,sensor_mean,sensor_std,digestive_mean,digestive_std,bite_mean,bite_std,speed_mean,speed_std,distinct_bodies,top_body_share,diet_plants,diet_mixed,diet_meat,diet_none,births_with_neighbor,sexual_births,lineages,top_lineage_share,no_lineage_share,sensor_agents_share,sense_decisions,sense_used,res_std,res_above_half,regrowth,develops,prey_age_mean,meat_per_cell,kills_young_share,meat_majority,contacts,shell_mean,open_mean,full_share,damaged_share,biters_share,mass_p10,mass_p50,mass_p90,mass_max,occupied_cells,cover,wasted,intake_per_gut,crossers,pop_none,blocked,shoves,turns_blocked,births_no_room,foot_mean,len_fwd,len_side,bite_any_mean,biters_any_share,shell_front,shell_back,shell_side,pushes,move_spent,shaded,dead,carrion,soil,matter,barren,rot,spent,flow,soil_cells,deep,air,rain,shade,trees,tree_res,res_max,tree_eaten,tree_len,fruit,fruit_stock,fruit_eaten,clones,mutations,fat_mean,fat_stock,worth,kill_gain,size_mean,density_mean,density_std,sun,cloud_std,digest_mean,digest_std,flesh_guts,dung,side_mean,side_std,size_p10,size_p50,size_p90,size_max,fat_spent,fat_over,on_fat,breed_share,breed_denied,dry,water,leached,mixed,root_stock,stored,dug,fill_mean,drinking,deaths_thirst,pool,bare,grazed,short,unpaid,move_free,deaths_wear,worn,worn_bodies,worn_deaths,age_p10,age_p50,age_p90,split,outside,born_cut,not_built,cut_break,cut_wear,cut_bodies,cornered,stalled,moved,in_band,west,learners,eta,base_share,beta,hidden,eyed,learned,memory,wchange,units,sat,under_learn,under_rest,gud_learn,gud_rest,left_learn,left_rest,pace,turned
10000,875,2.029,0.841,13.92,27200,25265,0,2002,476,396653,475767.4,232412.5,0.138,0.579,0.155,0.128,149,49.48,23.58,2.05,4.88,12.09,9.33,0.28,1.67,16.38,9.70,0.21,0.82,0.244,0.160,710,0.035,0.048,0.944,0.000,0.008,70103,62099,4,0.310,0.505,0.048,1112806,0.246,2.140,0.094,33.19,25191,276,0.586,0.220,0.240,2965852,1.50,2.66,0.272,0.658,0.079,17.8,50.0,80.4,159.0,26963,0.103,0.00,0.0033,0.064,342,0.582,0.000,0.449,0.625,4.83,6.05,5.87,0.72,0.208,1.44,1.56,1.51,0.603,0.00333,22.40,18.9885,559.96,115528.9,140122.1,27.013,11.1571,88.442,0.000,0.996,0.415,33.0,40.107,135.364,2284,12181.1,16.39,41.967,7.22,6.523,302.0,2.925,0.135,2.00,9.3078,8144.3,0.4423,0.3012,30.81,1.511,0.238,1.5345,0.0000,0.478,0.065,0.358,0.0000,6.62,0.73,11,32,49,81,37.9073,0.0015,0.4149,0.0000,0.0000,162.2792,100.00,106.5251,178.4793,0.0,0.0000,0.0000,1.0000,0.0000,0,0.3010,0.0000,0.0000,0.0032,0.0014,0.000004,3,0.1592,0.0389,0.0336,63,217,543,0.0000,0.0000,0.0371,0.100,1.4614,0.0274,0.4015,0.0331,0.3202,0.0644,0.6408,-0.00048,0.659,0.0097,0.935,0.302,0.22,0.048,0.000,0.000,0.0000,0.000,0.000,0.0000,0.8507,0.0000,1.1694,0.00000,0.06828,1.0000,1.0000
20000,830,1.657,0.773,18.84,12370,11352,0,1054,0,189878,205259.8,95089.0,0.081,0.800,0.069,0.050,167,54.88,25.97,1.36,3.97,10.85,8.44,0.40,1.70,16.17,9.71,0.05,0.40,0.200,0.119,694,0.014,0.059,0.929,0.001,0.011,14858,11071,3,0.387,0.210,0.088,502136,0.141,2.072,0.084,19.74,8450,370,0.501,0.176,0.211,1673078,1.31,1.88,0.320,0.671,0.019,19.6,51.4,94.8,197.6,23888,0.091,0.00,0.0015,0.081,202,0.447,0.000,0.442,0.267,4.66,5.72,5.67,0.51,0.157,1.17,1.42,1.32,0.463,0.00333,4.04,3.6087,424.16,115517.6,140122.1,0.499,3.1966,41.877,0.000,0.999,0.467,34.2,18.742,46.551,2117,11168.2,38.66,15.694,6.11,2.204,322.3,0.754,0.136,2.00,11.5894,9619.2,0.5685,0.4025,28.78,1.851,0.249,0.4655,0.0000,0.355,0.109,0.096,0.0000,6.17,0.77,11,29,49,64,16.7898,0.0017,0.4735,0.0000,0.0000,49.7907,100.00,98.0553,131.7735,0.0,0.0000,0.0000,1.0000,0.0000,0,0.2944,0.0000,0.0000,0.0026,0.0011,0.000005,9,0.1469,0.0590,0.0436,65,215,756,0.0000,0.0000,0.0005,0.002,0.3551,0.0197,0.1483,0.0361,0.4325,0.0609,0.6834,0.00035,0.652,0.0105,1.000,0.730,0.36,0.088,0.000,0.000,0.0000,0.000,0.000,0.0000,0.6792,0.0000,0.9021,0.00000,0.06778,1.0000,1.0000
