step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,717,0.5955,8053.4,193,308,232,177,20,21,13,38142,39403,37173,0,0,0,1.000,1.000,1.000,234,178,141,0.1276,0.3001,0.3925,0.0910
2000,821,0.5177,8132.9,268,366,220,235,30,30,30,36584,40844,35503,0,0,0,1.000,1.000,1.000,267,181,182,0.1620,0.2585,0.3916,0.0870
3000,510,0.5490,5809.7,336,244,154,112,29,21,22,37126,43177,37208,0,0,0,1.000,1.000,1.000,208,118,95,0.1433,0.2680,0.3831,0.0886
4000,525,0.5105,5743.8,324,198,215,112,21,27,15,38782,41908,38723,0,0,0,1.000,1.000,1.000,178,169,94,0.0919,0.3927,0.3592,0.1010
5000,516,0.4903,5689.7,295,174,231,111,23,24,22,40958,39062,39043,0,0,0,1.000,1.000,1.000,126,206,91,0.1058,0.3859,0.3707,0.1015
6000,522,0.4866,7373.1,352,212,194,116,20,28,29,40672,38726,38830,0,0,0,1.000,1.000,1.000,180,174,99,0.1027,0.3731,0.3502,0.1099
7000,616,0.4805,7824.1,365,222,219,175,25,38,28,41412,38160,38123,0,0,0,1.000,1.000,1.000,191,200,160,0.1068,0.3094,0.3585,0.1159
8000,673,0.4591,7425.2,340,196,262,215,17,33,37,43129,38908,35113,0,0,0,1.000,1.000,1.000,181,232,183,0.1287,0.2913,0.4207,0.1063
9000,812,0.4877,7980.7,296,242,239,331,23,26,39,45143,37661,31711,0,0,0,1.000,1.000,1.000,208,184,289,0.1693,0.2329,0.4191,0.0927
10000,875,0.4149,8144.3,264,290,243,342,28,28,45,45789,37705,32034,0,0,0,1.000,1.000,1.000,256,212,317,0.1508,0.2523,0.3951,0.1021
11000,710,0.4676,6670.5,296,212,200,298,24,30,48,46731,38972,32691,0,0,0,1.000,1.000,1.000,189,164,242,0.1486,0.2240,0.4071,0.1037
12000,520,0.5250,5570.1,322,222,154,144,21,30,38,46850,40255,33348,0,0,0,1.000,1.000,1.000,194,147,115,0.1363,0.2254,0.4152,0.1034
13000,421,0.5321,4683.4,401,199,118,104,19,37,30,46375,41395,34628,0,0,0,1.000,1.000,1.000,149,93,63,0.1209,0.3084,0.4423,0.1097
14000,239,0.4770,3302.5,518,154,53,32,7,35,19,46035,43703,36111,0,0,0,1.000,1.000,1.000,136,41,20,0.0616,0.4190,0.4510,0.1266
15000,167,0.4551,2911.0,569,132,24,11,7,21,7,44584,44701,36735,0,0,0,1.000,1.000,1.000,114,15,4,0.0677,0.3723,0.4372,0.1233
16000,186,0.5161,3613.6,658,140,35,11,5,25,9,43857,45151,37801,0,0,0,1.000,1.000,1.000,117,24,5,0.0659,0.3910,0.4318,0.1430
17000,220,0.4182,3893.0,560,163,51,6,10,37,6,42493,44973,37802,0,0,0,1.000,1.000,1.000,141,41,4,0.0950,0.3341,0.4344,0.1277
18000,435,0.4414,6182.4,430,199,160,76,24,41,28,41010,43366,37938,0,0,0,1.000,1.000,1.000,155,145,52,0.1167,0.2725,0.3889,0.1278
19000,623,0.4238,7684.5,402,271,246,106,26,28,31,39155,40837,38138,0,0,0,1.000,1.000,1.000,231,215,89,0.1543,0.2404,0.3781,0.1089
20000,830,0.4735,9619.2,398,307,321,202,36,31,44,39709,37678,38131,0,0,0,1.000,1.000,1.000,235,241,181,0.1548,0.2288,0.3638,0.1113
