step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,870.7777,183.57,88.00,1.83,30,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,998.8610,198.39,644.03,0.93,35,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.1183,0.01,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1068.7450,193.93,95.54,15.06,99,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,665.9235,96.21,498.83,14.14,51,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.7035,2.40,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,782.4904,141.84,63.06,26.41,192,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,692.4796,79.21,635.55,23.27,91,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.5282,0.00,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4323,605.7008,82.42,88.03,33.45,237,27.92,10.259,5.139,0.3251,219.547,0.00,0.0000
1000,-30,1,3255,1014.6748,144.19,1520.50,29.61,309,27.20,10.104,5.560,0.4805,310.876,0.00,0.0000
1000,-30,2,599,177.8955,17.50,844.86,34.76,77,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,288.2767,45.04,41.42,55.87,71,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,843.8538,75.95,1071.23,30.03,166,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,1430.4961,158.57,11057.36,33.07,996,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,252.3002,45.58,24.36,65.26,31,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
1000,-10,1,2073,713.6102,77.15,921.15,35.06,78,36.81,16.186,3.393,0.3882,669.096,0.00,0.0000
1000,-10,2,4343,1674.3857,201.05,15834.10,34.84,1450,34.16,14.829,4.250,0.7502,991.709,0.00,0.0000
1000,0,0,1824,249.4067,40.66,31.12,72.11,16,38.85,17.518,2.984,0.2175,429.498,0.00,0.0000
1000,0,1,1740,697.5286,95.61,841.91,40.70,46,38.58,17.318,3.014,0.3685,748.874,0.00,0.0000
1000,0,2,4803,2044.5675,242.61,15261.65,38.05,1472,35.21,15.594,4.113,0.6876,1022.555,0.00,0.0000
1000,10,0,3014,533.3250,61.14,51.75,74.60,86,37.73,16.756,3.207,0.2426,419.276,0.00,0.0000
1000,10,1,2709,1201.9082,129.98,1338.76,44.81,221,37.15,16.386,3.346,0.4104,699.023,0.00,0.0000
1000,10,2,3722,1684.8962,188.87,9757.03,22.85,1164,32.18,13.944,5.047,0.6875,819.885,0.00,0.0000
1000,20,0,3994,512.3473,72.61,62.12,62.26,127,32.28,13.502,4.650,0.1906,197.678,0.00,0.0000
1000,20,1,3278,1489.5994,243.10,1560.85,36.39,351,32.29,13.454,4.575,0.4621,499.613,0.00,0.0000
1000,20,2,1173,568.4489,73.24,2055.87,8.26,240,29.29,12.121,5.726,0.6682,583.073,0.00,0.0000
1000,30,0,6744,853.7045,118.93,85.11,37.43,195,26.43,9.892,6.055,0.2481,156.504,0.00,0.0000
1000,30,1,2310,1080.8200,128.83,1004.22,42.41,258,29.31,11.117,4.844,0.5376,357.032,0.00,0.0000
1000,30,2,220,104.5707,6.10,242.93,71.00,15,26.62,9.556,5.569,0.7052,335.901,0.00,0.0000
1000,40,0,6695,654.3946,146.23,63.83,28.38,90,19.87,6.114,7.799,0.2641,86.650,0.00,0.0000
1000,40,1,1252,482.0918,82.60,492.05,49.77,90,23.75,7.459,5.916,0.6896,224.322,0.00,0.0000
1000,40,2,223,93.9570,6.68,262.08,65.79,13,23.86,7.756,6.108,0.8089,275.454,0.00,0.0000
1000,50,0,5138,279.0746,176.63,13.83,19.39,17,11.20,2.312,10.936,0.1882,26.657,0.00,0.0000
1000,50,1,567,170.5638,30.58,138.70,53.69,13,17.61,4.010,7.475,0.8436,135.741,0.00,0.0000
1000,50,2,11,2.0885,0.08,13.68,35.34,0,19.14,4.263,6.382,0.9458,172.595,0.00,0.0000
1000,60,0,3853,70.3407,68.34,0.77,11.91,0,2.35,0.233,15.057,0.1138,5.121,0.00,0.0000
1000,60,1,2,1.3286,1.26,0.32,20.07,0,9.32,0.587,10.123,0.9626,63.711,0.00,0.0000
1000,70,0,4656,4.8197,5.90,0.16,8.42,0,-5.43,0.001,20.728,0.0813,0.899,0.00,0.0000
1000,80,0,3564,0.0228,0.44,0.06,4.84,0,-11.91,0.000,26.913,0.0684,0.200,0.00,0.0000
2000,-60,0,5295,26.3319,131.75,89.88,-15.57,1,-8.97,0.000,24.032,0.5271,9.971,0.00,0.0000
2000,-60,1,2437,19.2774,119.28,609.45,-19.23,3,-11.27,0.000,26.300,0.9589,11.700,0.00,0.0000
2000,-60,2,2,0.1598,0.13,2.43,-6.37,0,0.29,0.000,15.175,0.9955,29.038,0.00,0.0000
2000,-50,0,7119,161.4765,240.76,95.63,-9.01,6,1.00,0.124,15.923,0.4167,21.527,0.00,0.0000
2000,-50,1,1575,103.8511,131.79,487.35,-2.32,3,0.59,0.108,16.275,0.7846,34.525,0.00,0.0000
2000,-50,2,4,0.6733,1.98,6.64,-2.40,0,5.28,0.039,11.713,0.9537,43.806,0.00,0.0000
2000,-40,0,6341,236.4894,260.29,62.59,2.53,30,12.02,2.270,10.121,0.3732,56.161,0.00,0.0000
2000,-40,1,1738,193.2127,186.37,633.48,8.43,7,10.81,2.025,10.923,0.6895,84.957,0.00,0.0000
2000,-40,2,2,0.0000,0.00,2.36,-7.22,0,13.35,1.702,8.058,0.6994,123.154,0.00,0.0000
2000,-30,0,4324,209.9807,194.79,87.68,12.53,42,20.48,6.083,7.177,0.3974,130.377,0.00,0.0000
2000,-30,1,3249,346.1013,314.92,1519.56,19.54,50,20.56,6.309,7.379,0.5848,188.784,0.00,0.0000
2000,-30,2,604,50.1857,43.09,855.85,24.64,13,23.13,7.485,6.428,0.7661,291.371,0.00,0.0000
2000,-20,0,1822,132.5111,127.44,41.64,14.50,26,28.03,10.382,5.166,0.3601,243.855,0.00,0.0000
2000,-20,1,2515,248.5990,220.21,1073.45,22.64,27,27.62,10.312,5.438,0.5302,345.839,0.00,0.0000
2000,-20,2,3882,290.3462,230.11,11119.55,32.19,191,27.38,10.248,5.605,0.8377,507.170,0.00,0.0000
2000,-10,0,1809,161.7882,134.58,24.36,24.66,35,34.54,14.528,3.760,0.3146,388.075,0.00,0.0000
2000,-10,1,2069,293.3768,220.42,920.56,25.98,89,34.29,14.499,3.881,0.4454,571.740,0.00,0.0000
2000,-10,2,4346,340.5715,287.79,15880.95,40.53,197,32.26,13.425,4.589,0.8056,796.656,0.00,0.0000
2000,0,0,1824,105.9075,105.40,30.79,25.90,24,38.82,17.356,2.898,0.2200,435.045,0.00,0.0000
2000,0,1,1745,287.1751,168.44,844.62,30.13,120,38.52,17.282,3.001,0.3734,742.278,0.00,0.0000
2000,0,2,4798,387.5147,276.64,15269.10,44.58,234,35.94,15.900,3.877,0.6743,982.112,0.00,0.0000
2000,10,0,3018,120.0592,115.96,51.59,24.91,16,40.19,18.284,2.651,0.1967,456.697,0.00,0.0000
2000,10,1,2733,288.6370,244.76,1359.41,33.80,49,39.78,18.152,2.804,0.3477,781.156,0.00,0.0000
2000,10,2,3694,266.4024,175.52,9744.22,57.89,232,35.83,16.131,4.175,0.6058,886.586,0.00,0.0000
2000,20,0,3997,112.7563,94.44,61.78,30.00,22,37.77,16.883,3.354,0.1467,259.228,0.00,0.0000
2000,20,1,3278,330.0335,273.50,1555.60,49.18,54,38.29,17.244,3.245,0.3499,635.806,0.00,0.0000
2000,20,2,1170,98.4463,70.37,2059.37,66.05,34,35.24,15.639,4.219,0.5306,711.008,0.00,0.0000
2000,30,0,6747,258.8007,228.50,85.02,43.10,52,35.06,14.968,3.826,0.1900,255.760,0.00,0.0000
2000,30,1,2301,215.5163,182.72,995.48,42.29,38,37.24,16.027,3.027,0.3659,522.109,0.00,0.0000
2000,30,2,226,21.3382,20.18,250.65,19.24,2,35.14,14.587,3.405,0.5481,628.225,0.00,0.0000
2000,40,0,6690,364.5623,318.25,63.39,43.94,64,31.11,12.075,4.414,0.1967,165.607,0.00,0.0000
2000,40,1,1253,283.6957,190.80,495.32,28.54,21,33.94,13.298,3.231,0.5218,457.785,0.00,0.0000
2000,40,2,227,43.7317,35.88,269.99,16.88,4,33.30,13.140,3.566,0.6600,588.430,0.00,0.0000
2000,50,0,5132,396.2107,344.82,13.43,41.77,22,24.99,8.038,5.644,0.1461,61.269,0.00,0.0000
2000,50,1,573,283.1265,232.87,143.41,18.66,15,29.84,10.179,3.702,0.7086,360.496,0.00,0.0000
2000,50,2,11,2.5491,0.00,14.09,26.53,0,28.47,9.094,3.678,0.9209,429.064,0.00,0.0000
2000,60,0,3853,173.4714,151.37,0.77,34.55,4,18.77,3.947,6.704,0.0913,14.815,0.00,0.0000
2000,60,1,2,3.3447,3.46,0.34,35.46,0,21.43,4.747,5.302,0.9202,167.863,0.00,0.0000
2000,70,0,4656,52.1176,47.34,0.15,26.53,0,15.11,1.227,6.292,0.0639,2.573,0.00,0.0000
2000,80,0,3564,7.1390,6.70,0.06,26.15,0,15.33,0.201,3.831,0.0540,0.033,0.00,0.0000
3000,-60,0,5356,0.6056,78.41,91.47,-15.88,1,-15.20,0.000,30.200,0.5392,5.360,0.00,0.0000
3000,-60,1,2376,0.3323,71.74,573.79,-18.05,0,-17.45,0.000,32.452,0.9640,5.559,0.00,0.0000
3000,-60,2,2,0.0504,0.12,2.32,-14.98,0,-5.04,0.000,20.042,0.9997,24.251,0.00,0.0000
