step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,6262,2939,332376,1069300,890033,715353,21571,129444,2750,1,740728,12677888,185907.794,140252.113,0.9634,95651.537,0.151,0.373,0.187,0.289,0.739,0.205,2695,0.1532,0.7688,0.105,14.4,51.0,108.0,46.23,5.46,7.76,2.55,30.47,8.52,1.171,0.161,0.157,0.160,12.899,0.566,0.0035,69,341,1913,65882,166,0,0.000,3728,2238,1549,2475,473,2701,3088,0.00,2.02,3948,25.5683,66720,6263,529776,1697.0,-0.0,490376,76.798,2630988.763,3.22e-14,0.00093,30.00,323109,154.442,2.725,151.359,0.358,154.446,5254,121,887,0,0.2461,0.890,1.171,1.442,1.154,0.900,1.309,0.000,38599.802,7840.659,209792.271,39301.847,32465.214,0.000,33185.136,3838.683,7576.757,0.000,0.782,0.694,0.602,0.000,0.710,0.665,0.448,0.000,3698,137652,0.5800,0.6374,0.4568,0.0000,0.9998,0.0474,0.0488,0.0000,0.5381,0.6168,0.7794,0.0000,0.1257,0.1408,0.0543,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,11006,0.9999,0.8514,0.8494,0.0000,0.9971,0.0474,0.0488,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2172,4.8518,5.1219,0.0000,0.0626,0.1712,0.1530,0.335,0.380,0.387,0.394,24202,0.2217,0.0086,0.0119,0.0000,0.00274,0.00160,0.00154,0.00000,24.35,27.43,27.29,0.00,109.6031,0.0624,70.7651,47.4780,29.3202,1090405,1534485,0.8056,0.0080,1694.4,109.6031,21.62,0,0,0,0,0,0,45539,44600.576,38018.733,0.9623,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.98,0,0.1196,0.7608
2000,10671,1448,73194,120594,111316,46318,1082,35683,299,0,242157,2663624,26410.983,21433.380,0.7590,9946.166,0.062,0.580,0.175,0.184,0.619,0.287,681,0.0416,0.6909,0.106,17.1,38.9,79.9,39.05,1.43,5.67,1.26,30.69,8.60,1.149,0.133,0.054,0.055,6.432,0.334,0.0058,82,278,497,28177,29,0,0.000,4947,855,2223,7593,665,708,9298,0.00,3.43,6410,7.9932,66823,6924,484050,1593.2,-0.0,542013,13.729,2630988.763,8.85e-15,0.00068,25.34,39631,28.511,2.696,25.255,0.560,28.514,2237,2285,6149,0,0.2591,0.937,1.079,1.502,1.193,0.934,1.212,0.000,13002.956,10000.081,5681.004,12911.872,17764.273,0.000,4330.303,1723.018,5433.893,0.000,0.539,0.679,0.625,0.000,0.199,0.464,0.384,0.000,7244,18388,0.4274,0.3816,0.2862,0.0000,0.9987,0.0374,0.0350,0.0000,0.6269,0.7348,0.7992,0.0000,0.0805,0.0248,0.0210,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3961,0.9962,0.6274,0.7228,0.0000,0.9983,0.0374,0.0350,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7882,4.7032,4.9603,0.0000,0.0355,0.1351,0.1313,0.250,0.251,0.223,0.311,1716,0.0962,0.0011,0.0026,0.0000,0.00292,0.00142,0.00108,0.00000,25.89,28.18,27.40,0.00,402.6988,0.0298,30.8642,5.0466,8.6825,1095372,1529260,1.5744,0.0586,2785.9,402.6988,26.00,0,0,0,0,0,0,8738,11487.214,10183.778,0.9781,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.42,0,0.1393,0.9025
3000,10997,1992,71883,110976,101116,37949,1144,30081,156,0,234104,2454220,27779.709,23382.305,0.8271,11280.417,0.071,0.588,0.168,0.173,0.595,0.303,587,0.0421,0.6559,0.083,11.6,39.8,96.8,39.28,2.82,7.24,1.22,28.00,8.75,1.220,0.155,0.125,0.126,6.117,0.324,0.0051,70,286,477,20136,72,0,0.000,5586,31,2181,8785,299,1195,9503,0.00,3.98,8579,11.4905,66747,10435,449472,1921.4,-0.0,577113,12.217,2630988.763,3.54e-15,0.00102,14.43,40805,29.655,2.695,26.325,0.634,29.658,2963,2482,5552,0,0.2705,0.805,1.224,1.635,1.227,0.852,1.381,0.000,9890.686,11079.176,9866.609,9797.820,19395.697,0.000,4200.639,1074.602,6826.648,0.000,0.640,0.611,0.570,0.000,0.242,0.464,0.316,0.000,9396,27410,0.6782,0.2634,0.2865,0.0000,0.9988,0.0504,0.0493,0.0000,0.5076,0.6851,0.9927,0.0000,0.1317,0.0344,0.0300,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,3619,0.9982,0.6211,0.8488,0.0000,0.9977,0.0504,0.0493,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7080,5.5382,5.0045,0.0000,0.0336,0.1118,0.1065,0.228,0.235,0.164,0.311,1604,0.0678,0.0021,0.0046,0.0000,0.00245,0.00094,0.00085,0.00000,23.49,27.62,26.79,0.00,1362.4476,0.0385,29.5165,3.7694,8.4472,1096082,1528445,2.0237,0.1148,2837.1,1362.4476,22.38,0,0,0,0,0,0,8687,12101.888,10731.820,0.9648,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,8.25,0,0.1495,0.8493
4000,18017,2224,130539,197765,177916,64343,2883,44413,694,0,543265,4416758,41131.468,43833.877,0.8020,16601.430,0.045,0.746,0.108,0.100,0.576,0.297,1668,0.0594,0.6707,0.077,12.3,35.7,96.6,37.77,2.06,7.08,0.70,27.92,8.66,1.221,0.193,0.085,0.088,5.865,0.264,0.0052,49,216,630,54752,96,0,0.000,9023,56,3131,14830,1119,1853,15045,0.25,4.38,5242,9.5961,66791,8825,419875,4630.8,-0.0,613326,14.734,2630988.763,1.06e-14,0.00039,37.93,72637,43.834,2.692,39.207,1.935,43.838,4710,4837,8470,0,0.3162,0.903,1.106,1.757,1.233,0.931,1.379,0.000,15186.347,14986.968,16148.696,15007.819,26576.384,0.000,9333.539,4613.500,13285.407,0.000,0.591,0.608,0.555,0.000,0.323,0.377,0.305,0.000,11398,43099,0.5192,0.3410,0.2481,0.0000,0.9990,0.0264,0.0342,0.0000,0.5498,0.8714,0.8386,0.0000,0.1024,0.0276,0.0262,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,2683,0.9960,0.7371,0.7467,0.0000,0.9987,0.0264,0.0342,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.6820,4.8654,4.9653,0.0000,0.0323,0.0699,0.0646,0.117,0.152,0.132,0.156,2032,0.0680,0.0040,0.0029,0.0000,0.00247,0.00106,0.00076,0.00000,26.65,27.90,27.97,0.00,1531.1139,0.0659,42.0519,6.1980,8.5363,1097955,1522615,2.0720,0.1332,2757.0,1531.1139,25.42,0,0,0,0,0,0,30598,27232.446,23467.022,0.9626,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.72,0,0.2097,0.7807
5000,11454,1093,94222,123159,109151,27654,1283,44474,270,0,463690,3509596,24726.278,36500.370,0.8341,12328.435,0.051,0.773,0.103,0.073,0.568,0.297,866,0.0829,0.6613,0.088,14.0,33.4,72.3,30.24,2.15,10.03,1.02,17.04,8.17,1.284,0.282,0.184,0.186,3.852,0.227,0.0065,61,270,440,42148,80,5,0.307,6327,61,2183,9210,205,912,10337,4.00,13.48,7893,8.9211,66770,14191,392090,881.5,0.0,647376,13.034,2630988.763,5.49e-15,0.00099,12.68,46498,32.460,2.648,29.125,0.687,32.464,2596,2667,6191,0,0.2589,0.973,1.170,1.828,1.282,0.969,1.421,0.000,9356.859,10431.305,8863.272,9238.942,18952.499,0.000,10598.864,2712.975,10860.096,0.000,0.561,0.611,0.554,0.000,0.128,0.302,0.237,0.000,14562,35323,0.7094,0.2831,0.4011,0.0000,0.9986,0.0399,0.0500,0.0000,0.6364,0.9651,0.8833,0.0000,0.1851,0.0265,0.0340,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,3468,0.9957,0.8808,0.7389,0.0000,0.9982,0.0399,0.0501,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.6604,5.4987,4.7741,0.0000,0.0237,0.0864,0.0843,0.172,0.245,0.120,0.288,2113,0.0673,0.0042,0.0018,0.0000,0.00276,0.00084,0.00097,0.00000,26.38,26.71,27.96,0.00,1623.5096,0.0965,28.5820,5.1326,7.9019,1102639,1523431,1.4638,0.0952,2633.0,1623.5096,23.03,0,0,0,0,0,0,15137,24171.935,21432.745,0.9488,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.52,0,0.1303,0.9019
6000,13226,2302,148160,236928,215599,86185,2583,57072,427,0,638718,5268416,46717.349,54093.206,0.8345,20780.649,0.068,0.742,0.087,0.103,0.581,0.297,1001,0.0908,0.6798,0.104,12.0,37.9,80.7,31.27,2.67,8.76,0.83,19.01,7.92,1.328,0.234,0.236,0.241,5.065,0.297,0.0056,55,235,596,49996,51,9,0.446,7524,524,2243,10459,1436,2929,8861,0.25,9.31,4094,11.7894,66781,14207,360880,2590.6,-0.0,683611,17.193,2630988.763,2.34e-14,0.00002,23.20,84850,48.031,2.667,44.231,1.133,48.035,6767,1570,4889,0,0.1703,0.980,1.295,1.813,1.339,0.954,1.433,0.000,13880.122,18942.452,20950.812,13746.092,32801.093,0.000,13586.270,3070.210,16656.077,0.000,0.556,0.646,0.571,0.000,0.321,0.425,0.370,0.000,14725,55984,0.5729,0.3388,0.3124,0.0000,0.9991,0.0319,0.0373,0.0000,0.6451,0.7816,0.9328,0.0000,0.1290,0.0195,0.0362,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,6254,0.9980,0.7291,0.7406,0.0000,0.9985,0.0319,0.0374,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7112,5.0932,4.7509,0.0000,0.0306,0.0717,0.0690,0.129,0.144,0.252,0.080,2991,0.0837,0.0037,0.0024,0.0000,0.00236,0.00088,0.00103,0.00000,24.22,27.32,27.37,0.00,2062.5962,0.1086,47.1008,6.9276,10.2651,1104116,1520226,0.7721,0.0304,2135.2,2062.5962,19.40,0,0,0,0,0,0,23660,33312.557,29203.339,0.9487,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.58,0,0.1644,0.7737
7000,7147,1131,88413,110618,96837,21433,772,39230,210,0,479374,2944865,25648.412,33882.152,0.8307,8994.235,0.061,0.798,0.055,0.086,0.511,0.340,552,0.1333,0.6400,0.087,21.0,42.1,78.6,30.60,2.22,11.76,0.92,15.71,7.56,1.478,0.273,0.208,0.211,5.316,0.248,0.0064,58,265,397,30930,27,9,0.156,4165,666,1076,5405,474,761,5912,5.75,15.73,6572,8.3746,66853,17883,338535,1527.2,-0.0,717802,11.251,2630988.763,1.72e-14,0.00036,24.47,44753,30.229,2.651,27.188,0.390,30.232,2518,913,3716,0,0.1556,0.999,1.450,1.949,1.444,0.982,1.622,0.000,7576.134,12846.732,8314.768,7435.416,18892.463,0.000,11337.900,2245.851,11304.166,0.000,0.500,0.514,0.522,0.000,0.077,0.224,0.244,0.000,23935,32605,0.6081,0.1337,0.1935,0.0000,0.9998,0.0428,0.0499,0.0000,0.6522,1.0107,0.9022,0.0000,0.1517,0.0130,0.0244,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,4379,0.9981,0.5402,0.7037,0.0000,0.9986,0.0428,0.0499,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7337,5.5285,4.4269,0.0000,0.0296,0.0915,0.0887,0.158,0.182,0.202,0.207,1731,0.0607,0.0037,0.0026,0.0000,0.00267,0.00078,0.00088,0.00000,25.76,24.98,27.41,0.00,1755.6952,0.1028,26.7364,5.7202,5.5307,1108457,1518656,0.6015,0.0149,2026.5,1755.6952,21.78,0,0,0,0,0,0,16337,24887.916,21850.132,0.9501,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.04,0,0.0940,0.9069
8000,14008,1651,138596,205796,183567,63870,3330,41500,407,0,549055,4707727,39932.179,46099.725,0.8303,17608.400,0.047,0.762,0.079,0.113,0.575,0.312,762,0.0706,0.7038,0.077,13.7,33.5,67.9,28.71,1.81,9.07,0.52,17.32,7.73,1.357,0.256,0.156,0.159,4.182,0.271,0.0047,49,219,452,40652,49,12,0.121,7754,883,1694,11431,817,1157,12034,0.75,8.91,8015,11.6322,66755,14413,318896,3641.2,-0.0,742338,12.872,2630988.763,1.82e-14,0.00035,7.77,83083,43.129,2.659,39.144,1.326,43.133,3822,2932,7254,0,0.2574,0.932,1.238,1.958,1.276,0.928,1.574,0.000,13961.408,18278.944,11984.760,13799.342,31756.477,0.000,9215.596,2347.522,16928.207,0.000,0.508,0.626,0.591,0.000,0.226,0.410,0.306,0.000,28500,59429,0.5420,0.1299,0.2720,0.0000,0.9996,0.0404,0.0353,0.0000,0.6653,0.8042,0.9573,0.0000,0.1397,0.0165,0.0334,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,3601,0.9974,0.7422,0.7972,0.0000,0.9985,0.0404,0.0353,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8170,5.4025,4.8596,0.0000,0.0291,0.0709,0.0690,0.099,0.158,0.090,0.150,1988,0.0707,0.0026,0.0019,0.0000,0.00265,0.00096,0.00087,0.00000,24.14,27.97,27.98,0.00,1326.1420,0.0949,45.9796,5.3479,7.5244,1110788,1514023,1.0652,0.1053,2310.8,1326.1420,16.84,0,0,0,0,0,0,24810,28491.325,24444.415,0.9469,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.46,0,0.1538,0.8649
9000,13224,1191,109028,153281,129690,41411,2842,37295,409,0,463882,3811106,32539.030,36581.458,0.8161,12921.202,0.053,0.844,0.032,0.070,0.543,0.331,583,0.0706,0.6743,0.083,11.9,33.7,72.2,27.69,1.27,6.89,0.96,18.56,8.15,1.506,0.201,0.133,0.135,3.740,0.172,0.0054,51,227,425,33075,44,13,0.262,6959,17,1051,12156,223,1324,11677,1.25,12.22,10484,11.3496,66742,15179,294726,3387.7,-0.0,764562,10.694,2630988.763,1.82e-14,0.00881,30.68,67457,40.492,2.599,36.436,1.456,40.496,2853,1802,8569,0,0.1672,0.984,1.443,1.989,1.324,0.952,1.682,0.000,9205.586,17116.783,9438.962,9110.579,26910.691,0.000,8912.964,1764.222,12983.071,0.000,0.529,0.550,0.549,0.000,0.150,0.357,0.288,0.000,26320,48386,0.5389,0.1307,0.2159,0.0000,0.9999,0.0326,0.0342,0.0000,0.6595,0.7960,0.9411,0.0000,0.1298,0.0232,0.0154,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,2628,0.9981,0.7699,0.8473,0.0000,0.9978,0.0326,0.0342,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.8646,5.4202,5.2097,0.0000,0.0241,0.0969,0.0966,0.196,0.242,0.158,0.283,2012,0.0958,0.0033,0.0022,0.0000,0.00283,0.00113,0.00133,0.00000,24.60,28.51,29.03,0.00,1819.8709,0.0906,36.4281,4.7218,5.9718,1112923,1512207,1.9463,0.1924,2127.3,1819.8709,18.95,0,0,0,0,0,0,19082,23660.257,20380.492,0.9366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.41,0,0.1346,0.8997
10000,12647,1202,151895,239213,213220,84840,2478,40185,573,0,571502,4137386,46762.258,50551.603,0.7955,22137.088,0.055,0.757,0.065,0.123,0.535,0.334,738,0.0858,0.7070,0.092,18.4,37.9,76.9,36.81,2.13,7.73,1.42,25.53,7.86,1.215,0.181,0.183,0.186,4.984,0.211,0.0048,40,187,492,34428,74,15,0.508,6703,40,1607,11000,1086,2561,9000,1.25,13.79,9995,14.4621,66758,11722,272694,3971.5,-0.0,781866,11.580,2630988.763,8.67e-15,0.00641,11.37,93367,45.277,2.624,41.542,1.111,45.281,5541,2483,4623,0,0.3708,0.866,1.053,1.990,1.163,0.931,1.431,0.000,14604.260,21481.795,16959.680,14480.522,37459.143,0.000,9200.063,3023.091,16191.360,0.000,0.450,0.591,0.554,0.000,0.329,0.434,0.340,0.000,20992,79866,0.4018,0.2112,0.1687,0.0000,0.9996,0.0374,0.0332,0.0000,0.6335,0.7660,0.8327,0.0000,0.0871,0.0309,0.0290,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,3379,0.9967,0.6008,0.6609,0.0000,0.9981,0.0374,0.0332,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7363,4.9713,4.8918,0.0000,0.0326,0.1671,0.1656,0.284,0.397,0.353,0.270,2211,0.0934,0.0017,0.0022,0.0000,0.00290,0.00093,0.00100,0.00000,26.93,28.29,28.08,0.00,1721.6342,0.0980,52.4672,4.3997,7.1808,1114267,1509951,2.4175,0.1995,2057.3,1721.6342,19.36,0,0,0,0,0,0,26258,28414.514,24270.675,0.9643,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.43,0,0.1624,0.7858
