step,lat,wood_class,cells,grown,grass,wood,temp,bodies,felt,over,under,fill,rain,seed,sprouted
1000,-60,0,5237,844.4200,138.85,88.00,1.83,49,2.52,0.215,14.848,0.5008,28.032,0.00,0.0000
1000,-60,1,2495,984.0734,213.24,644.03,0.93,46,0.37,0.101,16.332,0.9432,38.508,0.00,0.0000
1000,-60,2,2,1.5551,1.75,2.51,22.54,0,9.05,0.490,9.940,0.9826,61.702,0.00,0.0000
1000,-50,0,7092,1028.2844,175.53,95.54,15.06,110,11.86,2.200,10.184,0.3831,52.782,0.00,0.0000
1000,-50,1,1601,685.4795,134.32,498.83,14.14,33,10.58,1.967,10.966,0.7454,91.245,0.00,0.0000
1000,-50,2,5,2.1879,0.00,7.80,29.42,0,12.87,1.481,8.306,0.9488,86.788,0.00,0.0000
1000,-40,0,6338,744.3728,103.08,63.06,26.41,223,21.32,6.386,6.819,0.3172,111.036,0.00,0.0000
1000,-40,1,1741,644.2561,67.71,635.55,23.27,87,19.29,5.709,7.777,0.6257,185.623,0.00,0.0000
1000,-40,2,2,0.6912,0.45,2.39,13.17,0,21.68,5.175,5.171,0.4576,120.834,0.00,0.0000
1000,-30,0,4323,588.3567,65.88,88.03,33.45,174,27.92,10.259,5.139,0.3251,219.547,0.00,0.0000
1000,-30,1,3255,990.4754,118.35,1520.51,29.61,213,27.20,10.104,5.560,0.4805,310.876,0.00,0.0000
1000,-30,2,599,192.3221,37.08,844.86,34.76,26,28.97,11.020,4.986,0.5966,435.377,0.00,0.0000
1000,-20,0,1820,295.8417,71.00,41.42,55.87,35,33.35,13.796,4.023,0.2970,341.886,0.00,0.0000
1000,-20,1,2521,765.7290,78.80,1071.24,30.03,154,32.56,13.429,4.305,0.4403,492.341,0.00,0.0000
1000,-20,2,3878,1429.1000,182.35,11057.40,33.07,372,31.74,13.095,4.630,0.7286,739.804,0.00,0.0000
1000,-10,0,1808,251.2408,63.58,24.36,65.26,7,36.98,16.284,3.358,0.2791,453.839,0.00,0.0000
