step,pop,grown,births,children,sexual,no_room,empty,deaths_hunger,deaths_broken,deaths_wear,cells_broken,contacts,plant_intake,meat_intake,kill_gain,scavenged,stay,forward,left,right,blocked,stalled,shoves,moved,turned,sense_used,mass_p10,mass_p50,mass_p90,size_mean,hard_mean,muscle_mean,sensor_mean,digestive_mean,side_mean,density_mean,speed_mean,tooth,born_tooth,fat_mean,on_fat,short,age_death_p50,age_death_p90,worn,cut_break,cut_wear,lineages,top_lineage,shapes,pop_cold,pop_mild,pop_hot,pop_dry,pop_moist,pop_wet,travel_p50,path_mean,grass,grass_grown,wood,algae,litter,carrion,air,soil_land,spent,matter,matter_err,burnt,land_temp,develops,ms_step,ms_world,ms_bodies,ms_lineage,ms_wall,pop_land,pop_surface,pop_bottom,pop_crown,light_share,density_p10,density_p50,density_p90,density_land,density_surface,density_bottom,density_crown,algae_intake,detritus_intake,intake_land,intake_surface,intake_bottom,intake_crown,kills_land,kills_surface,kills_bottom,kills_crown,blocked_land,blocked_surface,blocked_bottom,blocked_crown,no_room_land,no_room_surface,no_room_bottom,no_room_crown,litter_sea,deaths_thirst,fill_land,fill_surface,fill_bottom,fill_crown,drinking_land,drinking_surface,drinking_bottom,drinking_crown,open_land,open_surface,open_bottom,open_crown,hard_land,hard_surface,hard_bottom,hard_crown,dry_air_p10,dry_air_p50,dry_air_p90,dry_ground_p10,dry_ground_p50,dry_ground_p90,pool_share,deaths_suffocation,breath_land,breath_surface,breath_bottom,breath_crown,inhaling_land,inhaling_surface,inhaling_bottom,inhaling_crown,breed_land,breed_surface,breed_bottom,breed_crown,share_land,share_surface,share_bottom,share_crown,store_land,store_surface,store_bottom,store_crown,fat_fill,feeling,sighted,sight_front,sight_back,sight_left,sight_right,deaths_cold,warm_land,warm_surface,warm_bottom,warm_crown,cool_land,cool_surface,cool_bottom,cool_crown,btemp_land,btemp_surface,btemp_bottom,btemp_crown,wood_intake,climbed,ate_sea,spent_land,spent_sea,matter_land,matter_sea,carried,carried_to_sea,browse,browse_intake,temp_day_land,inv1,inv1_land,inv1_grown,inv2,inv2_land,inv2_grown,deaths_wound,kill_intake,flesh_intake,blocks_kept,water_drunk,water_air,water_sweat,water_dead,water_born,water_spill,born_dry,water_bodies,water_err,seed,seed_set,sprouted,seed_wet,seed_intake,fiber_in,fermented,dung,fiber_bodies,fruit,fruit_intake,climbs,place_k,probed,cells_held,land_bare
1000,7890,1595,382020,1179468,1009329,773682,23766,139573,4889,1,1070329,10694491,185639.029,156783.276,0.8222,101780.197,0.223,0.335,0.248,0.194,0.682,0.226,8736,0.1873,0.7709,0.098,9.5,35.2,80.6,30.19,3.21,8.82,1.08,17.08,7.46,1.297,0.256,0.098,0.101,5.645,0.426,0.0038,59,310,1886,89675,60,0,0.000,4295,2751,2270,2869,541,2464,4885,0.00,3.20,3498,24.6077,66721,4969,528833,1865.4,-0.0,493151,75.777,2630888.346,8.67e-15,0.00093,30.00,359651,150.336,2.653,147.212,0.471,150.340,6870,116,904,0,0.1086,0.990,1.361,1.523,1.302,0.934,1.299,0.000,38819.260,7302.224,215190.916,39609.678,32618.632,0.000,41175.385,6338.543,7489.152,0.000,0.710,0.656,0.603,0.000,0.699,0.621,0.452,0.000,3272,139164,0.4342,0.5391,0.4270,0.0000,0.9999,0.0462,0.0489,0.0000,0.6859,0.7193,0.7922,0.0000,0.1147,0.0886,0.0472,0.0000,0.0000,0.7360,0.9595,0.0900,0.6327,0.9567,0.00246,11367,0.9999,0.8055,0.8385,0.0000,0.9977,0.0462,0.0489,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,4.7991,5.1053,5.0972,0.0000,0.0383,0.1076,0.0911,0.182,0.158,0.134,0.180,23536,0.2060,0.0091,0.0109,0.0000,0.00263,0.00160,0.00150,0.00000,24.98,26.94,27.90,0.00,104.6267,0.0888,71.2063,47.3252,28.4520,1092444,1534536,0.7989,0.0070,1698.9,104.6267,21.62,0,0,0,0,0,0,79902,55003.079,46291.426,0.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,7.23e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.28,0,0.1073,0.7832
2000,10580,786,60428,93172,84259,31832,912,26041,222,0,227282,1956927,20826.961,17061.620,0.6834,7354.147,0.083,0.623,0.140,0.153,0.557,0.322,337,0.0443,0.7072,0.066,12.2,35.9,74.9,37.36,1.09,6.83,1.22,28.23,7.61,1.165,0.190,0.042,0.043,4.669,0.308,0.0056,70,253,262,10961,14,0,0.000,5134,384,1673,8523,478,833,9269,0.00,8.01,6632,7.6121,66823,8176,486496,2618.6,-0.0,542534,8.935,2630888.346,3.38e-14,0.00068,25.34,35464,20.235,2.609,17.006,0.621,20.238,1659,3385,5536,0,0.3905,0.857,1.054,1.633,1.079,0.910,1.346,0.000,11251.902,7316.013,3952.826,11164.654,13063.627,0.000,2653.565,1710.765,5343.143,0.000,0.425,0.628,0.569,0.000,0.181,0.434,0.310,0.000,10217,17314,0.3232,0.2859,0.2400,0.0000,0.9999,0.0343,0.0291,0.0000,0.5853,0.7034,0.7775,0.0000,0.0576,0.0239,0.0202,0.0000,0.0000,0.3977,0.9314,0.2341,0.6638,0.9774,0.00248,3436,0.9880,0.6544,0.7367,0.0000,0.9989,0.0343,0.0291,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.5362,5.2450,4.8801,0.0000,0.0323,0.1295,0.1112,0.282,0.094,0.121,0.221,909,0.0700,0.0017,0.0024,0.0000,0.00314,0.00101,0.00073,0.00000,23.38,28.40,27.51,0.00,211.8306,0.0297,24.3849,3.3736,5.5610,1095846,1529908,1.5932,0.0580,2972.9,211.8306,26.00,0,0,0,0,0,0,9816,9707.474,8376.444,0.9669,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.10,0,0.1164,0.9298
3000,7421,1124,68801,102810,91922,33202,807,29398,144,0,264518,2022724,24083.280,22380.685,0.7392,10159.269,0.086,0.653,0.127,0.134,0.528,0.339,278,0.0765,0.6658,0.065,14.8,41.3,80.2,34.05,2.59,8.98,1.74,20.75,7.30,1.298,0.208,0.209,0.210,5.388,0.275,0.0059,62,248,326,13384,17,0,0.000,3882,10,1378,6033,143,766,6512,0.75,8.23,10569,12.2644,66747,12868,453380,1236.1,-0.0,575396,9.689,2630888.346,8.85e-16,0.00102,14.43,38228,22.630,2.592,19.718,0.320,22.633,2628,1570,3223,0,0.2412,0.960,1.287,1.685,1.370,0.954,1.407,0.000,8766.335,10103.214,7584.753,8693.635,17964.161,0.000,3163.697,2143.355,6914.364,0.000,0.534,0.557,0.511,0.000,0.248,0.365,0.327,0.000,13432,25945,0.7836,0.3270,0.2593,0.0000,0.9993,0.0366,0.0299,0.0000,0.5721,0.8515,0.8489,0.0000,0.1357,0.0381,0.0302,0.0000,0.0000,0.0000,0.9047,0.0565,0.6328,0.9907,0.00249,6405,0.9982,0.7184,0.7702,0.0000,0.9983,0.0366,0.0299,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2343,5.0266,4.9040,0.0000,0.0302,0.1551,0.1517,0.285,0.403,0.334,0.397,1082,0.0771,0.0031,0.0027,0.0000,0.00210,0.00110,0.00083,0.00000,23.47,26.26,27.05,0.00,1091.3525,0.0295,26.8826,2.8755,6.8139,1096332,1530576,2.0487,0.1115,3212.0,1091.3525,22.38,0,0,0,0,0,0,8986,12221.417,10750.650,0.9639,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.47e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.34,0,0.0907,0.9034
4000,11024,1758,126991,200991,181435,72274,1726,43534,276,0,469746,4053334,43284.841,45038.036,0.8472,20164.344,0.123,0.658,0.113,0.106,0.589,0.308,487,0.0695,0.6702,0.077,16.2,40.8,78.8,33.33,2.74,9.59,1.62,19.39,7.37,1.346,0.226,0.214,0.216,5.410,0.316,0.0049,55,237,551,32541,29,0,0.000,6536,55,1877,9092,335,1570,9119,0.50,6.59,9536,13.4121,66791,11149,421242,1850.2,-0.0,608720,14.433,2630888.346,4.60e-15,0.00039,37.93,78305,41.437,2.587,37.963,0.887,41.440,4265,2008,4751,0,0.2271,0.945,1.390,1.732,1.386,0.941,1.481,0.000,14780.098,16889.332,18062.846,14697.709,30688.630,0.000,10505.712,2271.147,12096.832,0.000,0.628,0.600,0.561,0.000,0.342,0.428,0.341,0.000,11354,53021,0.7138,0.2563,0.4127,0.0000,0.9980,0.0388,0.0333,0.0000,0.6071,0.8336,0.8849,0.0000,0.1366,0.0479,0.0356,0.0000,0.0000,0.8329,0.9667,0.1483,0.6761,0.9932,0.00250,6655,0.9983,0.7270,0.7962,0.0000,0.9983,0.0389,0.0334,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.4479,5.4302,5.5124,0.0000,0.0279,0.1671,0.1508,0.294,0.188,0.347,0.246,2110,0.0699,0.0024,0.0015,0.0000,0.00257,0.00088,0.00118,0.00000,27.10,26.62,27.47,0.00,2266.9873,0.0694,45.7687,5.6881,8.7449,1098151,1526978,2.1345,0.1275,2405.4,2266.9873,25.42,0,0,0,0,0,0,17792,24873.691,21871.490,0.9499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,1.37e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.81,0,0.1345,0.8435
5000,10375,1431,92335,125267,109950,32236,696,39217,217,1,497193,2991857,27793.585,37430.435,0.8606,10688.213,0.093,0.717,0.117,0.073,0.524,0.341,314,0.0795,0.6548,0.053,16.2,37.1,72.4,28.41,2.07,8.58,0.82,16.94,7.08,1.503,0.211,0.197,0.200,4.332,0.274,0.0058,58,267,399,28863,9,13,0.117,6174,72,2089,8214,290,990,9095,5.00,12.08,9993,11.3466,66771,17330,401711,1526.3,0.0,641583,12.015,2630888.346,1.95e-15,0.00099,12.68,53543,32.705,2.580,29.065,1.059,32.708,2879,1669,5827,0,0.1880,0.936,1.658,1.910,1.477,0.920,1.684,0.000,8791.404,10821.074,12592.674,8739.859,17149.264,0.000,12018.797,2130.734,12592.691,0.000,0.514,0.618,0.495,0.000,0.267,0.356,0.208,0.000,21524,29994,0.6323,0.1126,0.2825,0.0000,0.9986,0.0382,0.0383,0.0000,0.6196,0.7953,0.9543,0.0000,0.1514,0.0293,0.0383,0.0000,0.0000,0.0000,0.7666,0.2010,0.6638,0.9670,0.00249,4170,0.9975,0.6199,0.7912,0.0000,0.9984,0.0384,0.0383,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7025,4.9779,5.6765,0.0000,0.0252,0.1178,0.1060,0.160,0.119,0.191,0.147,1644,0.0615,0.0042,0.0029,0.0000,0.00239,0.00057,0.00067,0.00000,24.92,26.23,27.60,0.00,1733.1626,0.0893,26.2086,5.1949,6.8200,1101376,1524767,1.5158,0.0931,2282.3,1733.1626,23.03,0,0,0,0,0,0,17741,26742.223,23504.695,0.9377,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.15e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.19,0,0.1152,0.9012
6000,13895,2360,131915,213996,191032,79924,2157,43959,355,0,499736,3896391,50000.779,48129.320,0.8571,21358.488,0.081,0.664,0.135,0.119,0.547,0.336,422,0.0642,0.6535,0.059,14.9,40.0,75.7,31.92,2.52,7.47,1.18,20.75,7.07,1.370,0.170,0.247,0.251,5.277,0.272,0.0048,55,238,556,28305,34,14,0.246,8389,251,2065,11579,915,2084,10896,1.25,8.40,6609,11.4509,66782,14748,370644,4033.8,-0.0,677734,14.295,2630888.346,1.49e-14,0.00002,23.20,83143,46.007,2.584,41.529,1.893,46.010,5283,2788,5824,0,0.2561,0.876,1.389,1.867,1.466,0.885,1.514,0.000,14846.524,22471.578,19311.986,14705.901,37341.379,0.000,11556.160,3569.657,11645.016,0.000,0.560,0.573,0.524,0.000,0.421,0.358,0.363,0.000,21923,54169,0.5365,0.2623,0.2989,0.0000,0.9997,0.0258,0.0360,0.0000,0.6190,0.7798,0.8792,0.0000,0.1333,0.0458,0.0385,0.0000,0.0000,0.5453,0.9449,0.0865,0.6484,0.9523,0.00248,9599,0.9968,0.6500,0.7626,0.0000,0.9985,0.0258,0.0360,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6755,5.3501,5.8576,0.0000,0.0281,0.1473,0.1362,0.220,0.174,0.147,0.304,2105,0.0772,0.0014,0.0022,0.0000,0.00227,0.00117,0.00106,0.00000,22.88,27.62,27.93,0.00,1732.7028,0.0954,52.5987,6.7274,7.5679,1102832,1520771,0.8015,0.0301,2162.3,1732.7028,19.40,0,0,0,0,0,0,18208,26770.833,23451.895,0.9519,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.03e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.65,0,0.1588,0.8176
7000,13167,1540,130736,198349,171034,65530,2083,42666,518,1,514307,3566785,37981.161,43871.833,0.8992,14966.303,0.091,0.676,0.103,0.130,0.492,0.381,442,0.0727,0.6957,0.061,15.6,35.6,73.4,31.01,2.08,7.17,0.86,20.90,7.06,1.462,0.179,0.192,0.198,4.382,0.269,0.0048,54,231,487,45601,38,15,0.149,7330,760,2236,10171,927,1381,10859,5.25,12.30,7068,10.9687,66854,12550,340039,3407.5,0.0,710358,13.177,2630888.346,3.35e-14,0.00036,24.47,83995,44.773,2.585,40.467,1.721,44.776,4090,2578,6499,0,0.2580,0.843,1.554,1.969,1.422,0.859,1.727,0.000,13484.513,15927.459,12802.521,13285.163,26859.779,0.000,11449.467,1332.506,16123.557,0.000,0.488,0.591,0.473,0.000,0.225,0.538,0.288,0.000,22073,51980,0.4906,0.3020,0.3785,0.0000,0.9997,0.0334,0.0320,0.0000,0.5913,0.7159,1.0126,0.0000,0.0964,0.0404,0.0533,0.0000,0.0000,0.4897,0.9152,0.2945,0.6909,0.9489,0.00243,3444,0.9972,0.7188,0.8792,0.0000,0.9984,0.0334,0.0320,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6322,4.7855,6.3546,0.0000,0.0232,0.1344,0.1213,0.179,0.129,0.207,0.197,1314,0.0433,0.0020,0.0015,0.0000,0.00261,0.00124,0.00090,0.00000,26.83,27.94,27.02,0.00,1539.7787,0.0922,40.5736,5.5439,7.6330,1105619,1519204,0.6187,0.0139,2241.0,1539.7787,21.78,0,0,0,0,0,0,31541,28905.530,24398.999,0.9397,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,2.28e-14,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.96,0,0.1497,0.8410
8000,10273,1573,110574,167956,149006,56572,810,32475,150,0,411498,2783738,39965.242,40408.582,0.9355,16349.108,0.119,0.674,0.111,0.096,0.479,0.390,196,0.0787,0.6661,0.063,15.3,39.4,83.9,28.34,2.30,8.33,0.69,17.02,6.67,1.646,0.208,0.288,0.301,4.454,0.257,0.0044,53,239,415,31540,36,11,0.226,6053,627,1544,8102,1317,923,8033,2.50,10.08,7596,10.7949,66755,12649,309335,2913.0,-0.0,737599,10.929,2630888.346,6.55e-15,0.00044,7.77,67915,37.890,2.564,34.178,1.148,37.894,3879,420,5974,0,0.0524,1.093,1.701,1.974,1.558,0.950,1.751,0.000,11283.353,20729.444,12506.135,11120.684,32687.532,0.000,9818.912,1072.096,13168.466,0.000,0.457,0.570,0.480,0.000,0.209,0.522,0.325,0.000,15958,49059,0.5658,0.1279,0.3077,0.0000,0.9996,0.0490,0.0362,0.0000,0.6049,0.8153,0.8676,0.0000,0.1081,0.0722,0.0545,0.0000,0.0000,0.0000,0.8884,0.1343,0.6441,0.9427,0.00249,5605,0.9991,0.6927,0.8593,0.0000,0.9983,0.0490,0.0362,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.6906,5.3634,6.3821,0.0000,0.0208,0.1119,0.1035,0.164,0.109,0.147,0.167,1316,0.0534,0.0019,0.0033,0.0000,0.00257,0.00094,0.00065,0.00000,23.28,27.34,27.06,0.00,1469.5907,0.0829,44.3986,4.8657,6.0637,1108536,1517343,1.0839,0.1005,2358.2,1469.5907,16.84,0,0,0,0,0,0,24863,24059.474,20297.171,0.9275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,3.39e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,7.25,0,0.1195,0.8632
9000,13947,1521,111374,144234,125213,32191,669,31733,463,0,496861,2838790,30250.998,38290.866,0.8867,10756.183,0.105,0.746,0.075,0.073,0.431,0.414,324,0.0773,0.6944,0.068,8.0,27.5,65.5,21.87,1.45,7.03,0.32,13.07,6.27,1.717,0.220,0.161,0.166,3.631,0.201,0.0042,53,232,377,35660,49,14,0.179,7388,25,3305,10617,530,1360,12057,3.25,11.14,9736,11.7618,66748,19821,296257,2214.7,-0.0,756781,9.558,2630888.346,1.77e-15,0.00058,30.68,66276,39.100,2.593,33.720,2.787,39.103,3502,749,9696,0,0.1043,1.000,1.942,1.999,1.419,0.870,1.891,0.000,5670.678,17669.927,9749.552,5591.906,25665.723,0.000,9545.775,279.156,17709.753,0.000,0.497,0.534,0.402,0.000,0.179,0.441,0.204,0.000,21917,33268,0.5322,0.1366,0.2584,0.0000,0.9999,0.0451,0.0262,0.0000,0.5639,0.7733,1.1544,0.0000,0.1056,0.0307,0.0340,0.0000,0.0000,0.7630,0.9509,0.1245,0.7309,0.9587,0.00248,4597,0.9978,0.6842,0.8895,0.0000,0.9986,0.0451,0.0262,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.2998,4.8029,5.7783,0.0000,0.0254,0.0560,0.0536,0.089,0.052,0.090,0.060,1470,0.0631,0.0022,0.0026,0.0000,0.00248,0.00093,0.00061,0.00000,25.93,27.54,26.84,0.00,1523.0418,0.0845,31.6996,4.5167,5.0415,1110901,1514430,1.9734,0.1851,2425.1,1523.0418,18.95,0,0,0,0,0,0,36169,27534.684,22601.865,0.9092,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,5.42e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,6.00,0,0.1246,0.8693
10000,13875,1721,154106,199924,168131,44346,1472,40326,1494,0,604349,4383742,34305.054,46264.045,0.8574,13877.653,0.104,0.781,0.060,0.055,0.455,0.400,651,0.1075,0.7692,0.059,6.7,28.0,61.7,19.10,1.50,6.57,0.49,10.55,6.18,1.752,0.210,0.163,0.167,3.911,0.253,0.0039,48,202,379,57720,43,15,0.197,7210,83,3572,10220,417,1194,12264,4.00,12.81,12376,13.8552,66767,21731,289204,2731.1,0.0,773093,11.465,2630888.346,1.75e-14,0.00229,11.37,99683,54.919,2.622,49.350,2.947,54.923,3526,681,9668,0,0.0688,1.100,1.989,2.000,1.562,0.909,1.881,0.000,8520.193,18307.349,11457.913,8445.796,28278.998,0.000,8344.325,684.757,23357.310,0.000,0.442,0.609,0.451,0.000,0.222,0.502,0.168,0.000,31067,46608,0.5455,0.0899,0.2372,0.0000,0.9998,0.0407,0.0204,0.0000,0.6867,0.7954,1.1310,0.0000,0.1253,0.0479,0.0494,0.0000,0.0000,0.0114,0.7697,0.1878,0.6970,0.9525,0.00245,4538,0.9982,0.6482,0.8847,0.0000,0.9978,0.0407,0.0204,0.0000,0.1000,0.1000,0.1000,0.0000,0.5000,0.5000,0.5000,0.0000,5.7813,4.9458,6.6353,0.0000,0.0300,0.0775,0.0750,0.133,0.095,0.142,0.100,2024,0.0989,0.0012,0.0020,0.0000,0.00260,0.00108,0.00050,0.00000,25.97,26.95,26.96,0.00,1558.4943,0.0869,37.1313,4.0839,7.3807,1113612,1511719,2.4009,0.1921,2453.9,1558.4943,19.36,0,0,0,0,0,0,59188,32386.392,25220.080,0.9054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0,0.0,9.82e-15,0.0,0.0000,0.0000,0.0000,0.000,0.000,0.000,0.000,0.0,0.0,0.000,0,5.42,0,0.1176,0.8921
