step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,910,0.2088,5944.2,175,488,324,98,10,31,17,19681,21492,25206,0,0,0,1.000,1.000,1.000,355,69,3,0.7939,0.0385,0.8550,0.0261
2000,2497,0.4545,23362.6,257,961,874,662,80,89,94,24421,25146,28666,0,0,0,1.000,1.000,1.000,756,205,17,0.4041,0.1203,0.5428,0.0509
3000,2627,0.4842,23404.8,299,1032,870,725,97,111,101,24016,24493,28710,0,0,0,1.000,1.000,1.000,826,200,20,0.4160,0.1224,0.5550,0.0493
4000,2795,0.4361,27216.5,312,1034,939,822,123,111,128,20997,21855,26334,0,0,0,1.000,1.000,1.000,775,216,22,0.4289,0.1143,0.5635,0.0473
5000,2972,0.4307,26263.7,326,1171,1049,752,145,117,107,20549,21418,24961,0,0,0,1.000,1.000,1.000,897,250,18,0.4634,0.1005,0.5887,0.0468
6000,3296,0.4032,27498.4,290,1159,1186,951,121,110,151,19311,20122,23656,0,0,0,1.000,1.000,1.000,906,284,35,0.4738,0.0964,0.5962,0.0431
7000,3451,0.4063,26462.4,282,1198,1215,1038,153,160,158,18129,19310,23297,0,0,0,1.000,1.000,1.000,919,302,22,0.5153,0.0959,0.6351,0.0406
8000,3510,0.4501,28422.1,308,1239,1211,1060,112,146,154,19653,20930,25257,0,0,0,1.000,1.000,1.000,966,287,30,0.4521,0.1025,0.5739,0.0435
9000,3234,0.3930,21833.5,278,1185,1142,907,119,139,122,19602,22347,26267,0,0,0,1.000,1.000,1.000,937,279,35,0.5461,0.0826,0.6677,0.0387
10000,3261,0.3950,19020.2,240,1255,1128,878,111,159,127,20645,23727,27485,0,0,0,1.000,1.000,1.000,1010,279,26,0.5672,0.0833,0.7089,0.0381
11000,2520,0.4107,15499.1,259,996,871,653,88,128,110,22657,26194,28784,0,0,0,1.000,1.000,1.000,739,206,19,0.5858,0.0753,0.7180,0.0358
12000,1867,0.4531,13697.5,330,917,587,363,74,131,99,25800,30627,33797,0,0,0,1.000,1.000,1.000,723,146,28,0.4936,0.0976,0.7275,0.0439
13000,1299,0.4727,10138.2,358,692,340,267,50,128,82,26518,33126,36894,0,0,0,1.000,1.000,1.000,559,72,10,0.4565,0.1258,0.7433,0.0448
14000,1035,0.4879,9252.3,416,670,212,153,47,84,63,27349,35652,39813,0,0,0,1.000,1.000,1.000,564,42,1,0.2629,0.1804,0.6616,0.0523
15000,697,0.4692,6332.3,477,476,152,69,36,91,48,28094,37917,42592,0,0,0,1.000,1.000,1.000,403,43,3,0.2316,0.1791,0.5469,0.0571
16000,655,0.4092,6695.9,443,529,104,22,16,79,18,27035,37525,43005,0,0,0,1.000,1.000,1.000,442,16,0,0.2605,0.1569,0.6213,0.0570
17000,813,0.4096,8151.2,406,594,140,79,24,85,61,25796,35736,41969,0,0,0,1.000,1.000,1.000,504,33,5,0.4588,0.1222,0.8624,0.0518
18000,1460,0.3370,12674.0,316,776,401,283,62,131,106,22488,30949,38134,0,0,0,1.000,1.000,1.000,605,110,10,0.4995,0.1013,0.7503,0.0481
19000,1956,0.3190,16364.9,275,861,589,506,100,150,193,22410,28919,36151,0,0,0,1.000,1.000,1.000,686,135,17,0.4711,0.0976,0.7428,0.0504
20000,2679,0.3348,16833.9,224,1176,874,629,148,183,174,20242,24350,30995,0,0,0,1.000,1.000,1.000,907,202,28,0.5836,0.0773,0.7507,0.0418
21000,3823,0.3094,20901.0,188,1404,1361,1058,192,224,234,18511,22160,28436,0,0,0,1.000,1.000,1.000,1092,339,29,0.5496,0.0855,0.7260,0.0416
