step,pop,on_fat,fat_stock,age_mean,pop0,pop1,pop2,cross0,cross1,cross2,soil0,soil1,soil2,root0,root1,root2,fill0,fill1,fill2,drink0,drink1,drink2,fruit_cells,fruit_top,food_cells,food_top
1000,2764,0.3918,24881.7,143,983,1069,712,8,26,16,27409,26448,27528,0,0,0,1.000,1.000,1.000,768,377,29,0.2877,0.1278,0.3994,0.0924
2000,2388,0.4958,22022.3,278,736,919,733,65,64,59,25892,26841,30830,0,0,0,1.000,1.000,1.000,592,357,46,0.3878,0.1238,0.5558,0.0528
3000,2731,0.4746,24191.1,315,905,1007,819,80,85,89,22624,23721,28787,0,0,0,1.000,1.000,1.000,725,358,40,0.4543,0.1036,0.6058,0.0463
4000,3356,0.4204,26805.9,288,1126,1281,949,89,105,112,21669,21645,26693,0,0,0,1.000,1.000,1.000,893,452,31,0.4387,0.1159,0.5875,0.0462
5000,4143,0.3828,25817.9,237,1360,1452,1331,110,125,144,21045,20340,26567,0,0,0,1.000,1.000,1.000,1103,577,65,0.4645,0.1056,0.6344,0.0473
6000,4870,0.3834,25654.4,217,1545,1853,1472,140,189,170,18781,18224,23359,0,0,0,1.000,1.000,1.000,1229,682,69,0.5508,0.0901,0.6791,0.0379
7000,4936,0.4246,27038.6,237,1753,1790,1393,148,167,182,18907,18061,22963,0,0,0,1.000,1.000,1.000,1375,620,47,0.5270,0.0891,0.6523,0.0381
8000,4269,0.4240,22895.1,253,1631,1476,1162,113,145,167,18986,17300,23631,0,0,0,1.000,1.000,1.000,1354,534,45,0.6132,0.0692,0.7174,0.0343
9000,4519,0.4125,22273.7,237,1723,1672,1124,135,199,170,20517,19662,27390,0,0,0,1.000,1.000,1.000,1390,586,38,0.5594,0.0772,0.7024,0.0369
10000,4068,0.4302,21863.4,243,1682,1369,1017,143,157,171,20510,21598,29433,0,0,0,1.000,1.000,1.000,1375,531,36,0.5462,0.0844,0.6938,0.0370
11000,3152,0.4721,19768.5,307,1290,1071,791,102,138,130,21715,25347,33444,0,0,0,1.000,1.000,1.000,1058,405,34,0.5126,0.0921,0.7008,0.0411
12000,1970,0.5183,15653.1,397,861,695,414,102,91,102,22877,30301,37857,0,0,0,1.000,1.000,1.000,701,265,18,0.4595,0.1094,0.7103,0.0471
13000,1256,0.5318,12056.0,492,677,378,201,57,96,86,25445,36673,43573,0,0,0,1.000,1.000,1.000,540,135,8,0.3096,0.1649,0.7348,0.0660
14000,844,0.5498,8940.0,516,557,189,98,34,63,48,24922,40196,47047,0,0,0,1.000,1.000,1.000,462,103,6,0.1683,0.2088,0.6849,0.0770
15000,594,0.5017,6820.0,534,466,92,36,23,48,25,23712,43210,50091,0,0,0,1.000,1.000,1.000,395,33,0,0.1550,0.2508,0.5548,0.0883
16000,524,0.4962,6611.7,563,426,79,19,9,46,16,21845,43768,51195,0,0,0,1.000,1.000,1.000,352,31,0,0.1870,0.2026,0.6846,0.0849
17000,738,0.4797,9026.4,533,507,181,50,21,81,37,18822,41653,50048,0,0,0,1.000,1.000,1.000,405,77,7,0.3187,0.1429,0.8193,0.0700
18000,1331,0.4651,14992.8,457,689,369,273,34,89,88,16184,37569,47094,0,0,0,1.000,1.000,1.000,551,137,10,0.3435,0.1199,0.7159,0.0643
19000,1825,0.4811,18841.3,430,808,560,457,54,101,121,15098,34282,44620,0,0,0,1.000,1.000,1.000,659,198,9,0.3714,0.1173,0.6751,0.0594
20000,2407,0.4782,22431.8,366,992,837,578,72,97,89,14414,30904,41628,0,0,0,1.000,1.000,1.000,768,294,18,0.3795,0.1151,0.6228,0.0550
21000,3039,0.4742,26633.6,370,1257,1025,757,97,105,90,14274,27534,38586,0,0,0,1.000,1.000,1.000,1001,343,41,0.3677,0.1320,0.5817,0.0553
22000,3356,0.4857,29493.9,375,1313,1198,845,108,97,98,13750,24761,35232,0,0,0,1.000,1.000,1.000,1015,454,38,0.3960,0.1241,0.5743,0.0497
